Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37)
4.634406763716162e-07,0.6331486362513257,3.704176199026798e-08,2.5647678722432533e-09,2.0258572530729845e-09,2.281200673745058e-08,0.0,0.0,1.1234281072433176e-07,6.606194302720617e-11,3.092069808859459e-10,3.146151157162555e-11,1.259371626701326e-10,3.230651234109014e-26,4.481428459676377e-19,7.489628647545428e-13,1.1015930240648366e-09,3.1886730470513696e-09,9.951947179436141e-18,1.521597179755617e-18,2.7716071094898474e-09,3.750066963212037e-16,6.483505073041837e-13,2.221965955139696e-16,1.1370192823974507e-14,4.565915525357835e-11,2.1963227574440573e-10,2.3609560000434484e-11,1.0743227139113812e-18,3.1687953367466953e-19,7.913450611186435e-17,1.7642721497652074e-16,9.961204575109366e-11,1.2291935557595497e-12,3.76,0.0,0.7077868238248188,0.9997140517530924,5.055563212012584e-09,5.793573802754528e-08,0.00510494916061579,0.005104155898863144,7.829947280298642e-07,4.117780215803269e-12,0.0002858274663460267,2.0157179215614367e-12,1.405694990717165e-15,2.9361128840945034e-16,2.384818292354832e-15,2.802306454944743e-09,1.7605456875764152e-12,1.0564266682794767e-11,1.4841184858288903e-11,4.315282024114064e-11,4.524886127070803e-12,1.0993993451139927e-10,8.901554664437551e-11,1.4925623451835962e-17,2.0504099688863695e-18,3.733445475338701e-14,2.972401098062994e-17,1.8447689596888123e-11,7.83319918957587e-15,3.36412706350075e-11,6.161301501238253e-13,2.0984939049353167e-18,2.356726528991907e-14,2.1201070203148948e-10,1.8919384983397227e-09,8.474052254397939e-08,1.5886818846050275e-13,3.542946494817616e-08,1.9577589984719573e-10,2.40626558674248e-16,7.125453447960673e-18,1.5243279671795805e-13,2.6887946578052452e-20,1.5341063366934032e-16,9.341022579074155e-19,5.877972057861581e-08,1.544612385738439e-12,6.92046800779958e-24,1.0323939912401356e-24,2.1143165108295869e-22,1.74658829370002e-11
4.704452576236094e-07,0.6331575219612477,3.7656788893659526e-08,2.62695440019753e-09,2.0733086225935593e-09,2.3580084673102408e-08,0.0,0.0,1.1426356867138284e-07,6.816638571335082e-11,3.1782894297554983e-10,3.20140686143992e-11,1.2659290058806934e-10,3.355511587062194e-26,4.574659677628766e-19,7.526513256753599e-13,1.1275834010198082e-09,3.2815232032682177e-09,1.0639551040308855e-17,1.6110855172568897e-18,2.8545688014982876e-09,3.8697410331883536e-16,6.483639770536089e-13,2.3131793481199616e-16,1.1653102373564823e-14,4.758973138528869e-11,2.198349909765203e-10,2.4072888836505e-11,1.142189414092415e-18,3.3146574664580926e-19,8.128400559596329e-17,1.82441635266234e-16,1.0074859049289308e-10,1.267659200484905e-12,3.76,0.0,0.7077099439052097,0.9997140495724348,5.268062540783402e-09,5.8809039531511953e-08,0.005181825815072585,0.005181032351685202,7.829100956767506e-07,4.117542234013868e-12,0.00028582746390177057,2.088212945761239e-12,1.4406651831339946e-15,3.029793784352723e-16,2.475556230971154e-15,2.887621179187574e-09,1.787057127949567e-12,1.0827013036652044e-11,1.520910901429068e-11,4.470403423068769e-11,4.735675722187371e-12,1.1318580637530364e-10,9.197724025669167e-11,1.4988600300164376e-17,2.059628472937598e-18,3.751808258326943e-14,3.0639395491809694e-17,1.9093184345524316e-11,8.221330562349217e-15,3.4167503494798423e-11,6.323194251040296e-13,2.1812188462381416e-18,2.4402364839355976e-14,2.1516050809889305e-10,1.9017263893619787e-09,8.68117149892226e-08,1.6800011075385364e-13,3.580895928512481e-08,1.9791710404967626e-10,2.523821398696416e-16,7.544828982301315e-18,1.5795201339927111e-13,2.809694382500258e-20,1.6326063769656165e-16,9.976286587986982e-19,5.967432982780118e-08,1.5914816108380111e-12,7.380963299650911e-24,1.1002055286855229e-24,2.270549083796981e-22,1.746618386226864e-11
4.774498388756025e-07,0.6331664067078049,3.82709404400597e-08,2.6893405288614333e-09,2.120874297828504e-09,2.4360724584664787e-08,0.0,0.0,1.1619013330939264e-07,7.030603756774699e-11,3.265163246198869e-10,3.256936169422896e-11,1.2722054971518093e-10,3.4833269511088714e-26,4.668822090676191e-19,7.564185728673832e-13,1.1538055931840653e-09,3.375654939990613e-09,1.1361887895033058e-17,1.7041158268082192e-18,2.938736551608589e-09,3.99122848017348e-16,6.483790238341641e-13,2.406683879272044e-16,1.193868106017998e-14,4.957255517157662e-11,2.200244133854809e-10,2.4536709710594956e-11,1.2132712913414459e-18,3.464596591989912e-19,8.345681182331315e-17,1.8856299958316509e-16,1.0186377496728918e-10,1.3065524228429253e-12,3.76,0.0,0.7076330723165508,0.9997140473781987,5.485466313503032e-09,5.968227800979794e-08,0.005258694120089474,0.005257900451101812,7.828254725176041e-07,4.117304278071792e-12,0.0002858274652416,2.162324054196039e-12,1.4760858639830343e-15,3.1228899094651325e-16,2.5681996616177224e-15,2.9742137578051602e-09,1.8135649017228611e-12,1.1094733504644173e-11,1.5583017170728627e-11,4.6298921297615444e-11,4.953926822959698e-12,1.164763574717857e-10,9.498512588066882e-11,1.5053110442970775e-17,2.0690597335240538e-18,3.7705091790374974e-14,3.156911551319384e-17,1.9754222607055163e-11,8.623861250324616e-15,3.469425625298287e-11,6.486690966182944e-13,2.2668339478750594e-18,2.525776720732641e-14,2.1830870731176324e-10,1.9115285784494183e-09,8.890311792015139e-08,1.774919887151284e-13,3.6187830165244155e-08,2.0005443116802378e-10,2.6451715117745475e-16,7.981540837679121e-18,1.6360691438103053e-13,2.934346201793772e-20,1.7358016729249916e-16,1.064379448110088e-18,6.05690857564567e-08,1.639046420180045e-12,7.864297579752701e-24,1.1713337842253718e-24,2.4358071207644696e-22,1.746649708039099e-11
4.844544201275957e-07,0.6331752904910993,3.888422196197255e-08,2.7519148257213037e-09,2.168546827056841e-09,2.515390605568867e-08,0.0,0.0,1.1812249475974461e-07,7.248098938885195e-11,3.3526770403301685e-10,3.312744109549536e-11,1.2782116653249219e-10,3.614141374442041e-26,4.763934022776418e-19,7.602644954194048e-13,1.1802588502771676e-09,3.4710676446223828e-09,1.2120045628428794e-17,1.8007566832811976e-18,3.0241101159451085e-09,4.114528699357051e-16,6.483956456527101e-13,2.5025026032343556e-16,1.2226920077994723e-14,5.160831049088982e-11,2.2020135177202073e-10,2.5000997467790212e-11,1.2876721909941508e-18,3.6186506197921134e-19,8.565287304704498e-17,1.9479122250809619e-16,1.029578642229478e-10,1.3458649703317843e-12,3.76,0.0,0.7075562090579404,0.9997140451783293,5.707785030497901e-09,6.055545374326019e-08,0.00533555407657233,0.0053347601980160645,7.827408585514239e-07,4.117066347975211e-12,0.0002858274624326627,2.238068362811292e-12,1.5119563707881179e-15,3.2197326090894505e-16,2.662403878489239e-15,3.062084136448612e-09,1.8400690994390158e-12,1.1367424461286603e-11,1.596292357081058e-11,4.793827256785441e-11,5.1798398658344735e-12,1.1981148226983013e-10,9.803909433115511e-11,1.5119164191861207e-17,2.078704455094107e-18,3.789548998754778e-14,3.2513805455391e-17,2.043104220516139e-11,9.041196225923038e-15,3.522152850809696e-11,6.651784502367973e-13,2.3527926764693298e-18,2.6133788497273855e-14,2.2145530048395632e-10,1.9213438447600928e-09,9.101470382860996e-08,1.8735135329247295e-13,3.656610305071897e-08,2.0218804954345255e-10,2.7703732139384627e-16,8.435986081608904e-18,1.6939950369847508e-13,3.062822119367438e-20,1.8438375832342262e-16,1.134461928302591e-18,6.146398798699523e-08,1.6873066131328708e-12,8.371211552192244e-24,1.2458837371784755e-24,2.610472153279237e-22,1.746682256923246e-11
4.914590013795888e-07,0.633184173311233,3.949663933227069e-08,2.8146663332215696e-09,2.2163191041875962e-09,2.595960879079122e-08,0.0,0.0,1.200606435001849e-07,7.469133173860248e-11,3.4408172272747646e-10,3.368835721227769e-11,1.2839577775252071e-10,3.747999870009509e-26,4.8600138114176195e-19,7.641889743027273e-13,1.2069424416961062e-09,3.567760730567887e-09,1.2915121435937326e-17,1.9010763737304466e-18,3.110689259572443e-09,4.2396411569034765e-16,6.484138403361269e-13,2.600658530122556e-16,1.2517810908633912e-14,5.369768205135695e-11,2.2036656578578432e-10,2.546572859503209e-11,1.365497853397693e-18,3.776857144358987e-19,8.787214075529846e-17,2.011262103037764e-16,1.04031129292212e-10,1.3855886963250898e-12,3.76,0.0,0.7074793541284781,0.999714042964143,5.935028434586856e-09,6.142856701176583e-08,0.0054124056854269196,0.005411611593330946,7.826562537772096e-07,4.116828443720987e-12,0.00028582746417190247,2.3154630419103364e-12,1.548275956409026e-15,3.3152953010562983e-16,2.7585610849628875e-15,3.1512322597652604e-09,1.866569617725046e-12,1.1645081763151467e-11,1.634884103386498e-11,4.962287518490006e-11,5.41361870906119e-12,1.2319107794565806e-10,1.0113903921180267e-10,1.5186770394404404e-17,2.0885632146897924e-18,3.808928574330696e-14,3.34728338964012e-17,2.112388087493998e-11,9.473748406964795e-15,3.574931985893735e-11,6.818467977187674e-13,2.441977656772735e-18,2.703074479567678e-14,2.2460028842887202e-10,1.9311710211754647e-09,9.31464461867776e-08,1.9758574311206004e-13,3.694380129725779e-08,2.0431811384332957e-10,2.8994835374186237e-16,8.908562164651989e-18,1.7533178808638211e-13,3.1951947728015236e-20,1.956861403823816e-16,1.2079849820978231e-18,6.235903615730476e-08,1.7362619899287417e-12,8.902456460010174e-24,1.3239637048653758e-24,2.794936143554852e-22,1.746716030680126e-11
4.98463582631582e-07,0.6331930551683094,4.0108198930697754e-08,2.8775846027734337e-09,2.264184390288007e-09,2.6777812642255506e-08,0.0,0.0,1.220045703737551e-07,7.693715492321811e-11,3.5295709089982175e-10,3.425216055056138e-11,1.2894537687464235e-10,3.8849484836044864e-26,4.957079791247178e-19,7.681918820821045e-13,1.2338556568136463e-09,3.665733639966164e-09,1.3748226097741315e-17,2.0051428618379828e-18,3.198473756858198e-09,4.3665653911888794e-16,6.484336055218509e-13,2.7011746226954592e-16,1.2811345331189087e-14,5.584135545220857e-11,2.2052076393206974e-10,2.5930881287330533e-11,1.4468561463407575e-18,3.9392534440874203e-19,9.011456979407812e-17,2.075678608972686e-16,1.0508384685251883e-10,1.4257155748678298e-12,3.76,0.0,0.7074025075272652,0.9997140407433709,6.167205467207088e-09,6.230161809410608e-08,0.005489248947558907,0.005488454637949338,7.825716581939635e-07,4.116590565305741e-12,0.00028582746274066,2.3945253237058234e-12,1.5850438669551295e-15,3.4142424706707004e-16,2.8563001719060353e-15,3.241658072569857e-09,1.893066552997365e-12,1.1927700750874064e-11,1.6740780892027233e-11,5.1353511753239435e-11,5.655471006737749e-12,1.2661504451401984e-10,1.0428485705392352e-10,1.525593644916744e-17,2.0986364625716763e-18,3.8286485188740426e-14,3.444685713707693e-17,2.183297617384132e-11,9.921939544930833e-15,3.627762990459121e-11,6.986734779733638e-13,2.5317520794923207e-18,2.7948952055365577e-14,2.277436719594032e-10,1.941008998811573e-09,9.529831944980872e-08,2.0820270496098546e-13,3.732094610215515e-08,2.0644476470785112e-10,3.032559231802897e-16,9.39966685531248e-18,1.8140577686236172e-13,3.331537491032745e-20,2.07502257109355e-16,1.285059238197627e-18,6.325422992095003e-08,1.7859123517605432e-12,9.458795190098317e-24,1.4056816954477845e-24,2.989602839470094e-22,1.746751027123905e-11
5.054681638835751e-07,0.6332019360624297,4.071890742223181e-08,2.940659513595651e-09,2.312136181031041e-09,2.7608497567701487e-08,0.0,0.0,1.2395426644930824e-07,7.921854908250196e-11,3.618925634876838e-10,3.481890168135772e-11,1.294709352559445e-10,4.0250339796606253e-26,5.055150288752701e-19,7.722730852355806e-13,1.2609977977831756e-09,3.764985832228851e-09,1.4620476838919827e-17,2.113023891721246e-18,3.2874633880033177e-09,4.495300984504983e-16,6.484549387363236e-13,2.8040738133565504e-16,1.3107515310585327e-14,5.804001685408398e-11,2.206646226475645e-10,2.6396434810486683e-11,1.531856370291831e-18,4.1058766071140036e-19,9.238011711289012e-17,2.1411606152461524e-16,1.061162967658882e-10,1.4662376620747428e-12,3.76,0.0,0.707325669253403,0.9997140385114044,6.404324559621603e-09,6.317460726836889e-08,0.00556608386387388,0.005565289332774045,7.824870718006873e-07,4.116352712726642e-12,0.00028582746275965747,2.4752724809324158e-12,1.6222592888145266e-15,3.513593217632605e-16,2.955851910705873e-15,3.3333615193035126e-09,1.9195598462945704e-12,1.221527645664028e-11,1.713875354386653e-11,5.3130961787805924e-11,5.905606939014351e-12,1.300832838616612e-10,1.0747644631902954e-10,1.5326668888229292e-17,2.1089245735678464e-18,3.8487095026339846e-14,3.543553657623186e-17,2.2558565494631953e-11,1.0386197280905e-14,3.680645824433983e-11,7.156578468772801e-13,2.6237520466013942e-18,2.888872607327007e-14,2.30885451888103e-10,1.9508567064068408e-09,9.747029866754532e-08,2.1920979086523656e-13,3.769755732916882e-08,2.0856813410604565e-10,3.1696568595821558e-16,9.909698070759084e-18,1.8762348082265365e-13,3.471924055613727e-20,2.1984719409083443e-16,1.3657964829391179e-18,6.41495689410732e-08,1.83625750046441e-12,1.004099834713655e-23,1.4911483271830082e-24,3.194883981605613e-22,1.7467872440807723e-11
5.124727451355682e-07,0.6332108159936977,4.1328771839712686e-08,3.003881405729062e-09,2.360168300412933e-09,2.845164368109428e-08,0.0,0.0,1.2590972310551748e-07,8.15356041206048e-11,3.7088695874675846e-10,3.5388631263770654e-11,1.299733925195865e-10,4.16830413734662e-26,5.154243601828089e-19,7.764324448730823e-13,1.2883681840730553e-09,3.865516791379955e-09,1.5533002839129514e-17,2.2247869046298e-18,3.377657941282266e-09,4.625847577250492e-16,6.484778373506928e-13,2.9093789919909865e-16,1.3406313068345812e-14,6.029435324210193e-11,2.2079877398512934e-10,2.686236991220447e-11,1.6206098949851259e-18,4.276763467188009e-19,9.466874257810513e-17,2.2077070066985587e-16,1.071287629995241e-10,1.5071471331042104e-12,3.76,0.0,0.7072488393059945,0.9997140362721626,6.646393430636773e-09,6.404753481164414e-08,0.005642910435277317,0.005642115678707762,7.824024945963847e-07,4.1161148859810584e-12,0.0002858274603216049,2.557721845265735e-12,1.6599214009839682e-15,3.6160666492136795e-16,3.0569985500270623e-15,3.4263425442286554e-09,1.9460495511640135e-12,1.2507803506412352e-11,1.7542768097924733e-11,5.495600033284688e-11,6.1642403080343525e-12,1.3359570052199117e-10,1.1071370819794515e-10,1.5398973073682932e-17,2.1194278193231727e-18,3.869112052253479e-14,3.6439251032664056e-17,2.3300885956125223e-11,1.0866957709541652e-14,3.733580447774381e-11,7.327992837417479e-13,2.716520075999894e-18,2.985038236767968e-14,2.3402562902703696e-10,1.9607131256574706e-09,9.966235969493912e-08,2.306145604974886e-13,3.807365301287711e-08,2.106883421063374e-10,3.3108327188060155e-16,1.0439053888275475e-17,1.939869126862927e-13,3.616428890623019e-20,2.3273624002456143e-16,1.4503101589984717e-18,6.50450528938626e-08,1.887297238800714e-12,1.0649847580976808e-23,1.5804746156258769e-24,3.4112029031132622e-22,1.7468246794067847e-11
5.194773263875614e-07,0.633219694962215,4.193779952720805e-08,3.067241072561963e-09,2.408274893126772e-09,2.9307231262885327e-08,0.0,0.0,1.27870932014182e-07,8.388840970692482e-11,3.799391578791695e-10,3.596140003583928e-11,1.3045365614161228e-10,4.3148077153837315e-26,5.25437799278147e-19,7.806698178083765e-13,1.3159661519992448e-09,3.967326024366513e-09,1.6486943176378452e-17,2.3404990430586202e-18,3.4690572127176727e-09,4.75820486285686e-16,6.48502298613625e-13,3.0171130068207437e-16,1.3707731071452847e-14,6.260505243356862e-11,2.2092380740323996e-10,2.732866876212237e-11,1.7132302137975735e-18,4.451950625310883e-19,9.698040885530339e-17,2.275316630085584e-16,1.0812153298086938e-10,1.5484362860159892e-12,3.76,0.0,0.707172017684143,0.9997140340200219,6.893419105483827e-09,6.492040100002353e-08,0.005719728662674589,0.0057189336766530876,7.823179265800607e-07,4.1158770850662694e-12,0.00028582746106179784,2.6418908077116088e-12,1.6980293434289719e-15,3.7176473515930177e-16,3.1600523354102417e-15,3.520601090971553e-09,1.9725355901945435e-12,1.2805276160225947e-11,1.7952832425070817e-11,5.682939782582121e-11,6.431588593241411e-12,1.3715220159172953e-10,1.139965465274177e-10,1.547285329460149e-17,2.13014638087798e-18,3.889856709865546e-14,3.745755052600784e-17,2.406017434052253e-11,1.1364665521963345e-14,3.786566820464845e-11,7.500971902979259e-13,2.8121774290987154e-18,3.083423609094075e-14,2.371642041877725e-10,1.9705772904593137e-09,1.0187447913164435e-07,2.424245813853164e-13,3.8449249458181945e-08,2.1280549751665281e-10,3.4561428431916184e-16,1.0988132466809464e-17,2.0049808682128976e-13,3.7651270620767665e-20,2.461848891912955e-16,1.5387153853381292e-18,6.594068146770052e-08,1.93903137047371e-12,1.1286135721393341e-23,1.6737744976618413e-24,3.638994899029684e-22,1.7468633309880538e-11
5.264819076395545e-07,0.6332285729680848,4.254599804773629e-08,3.130729708147008e-09,2.4564503847032168e-09,3.017524075473546e-08,0.0,0.0,1.2983788509317874e-07,8.627705529964769e-11,3.8904809845957285e-10,3.653725879972066e-11,1.309126041603399e-10,4.464594347676479e-26,5.355571684262235e-19,7.849850556000937e-13,1.343791051948732e-09,4.070413058471211e-09,1.7483448187612122e-17,2.4602271685231967e-18,3.561661004964204e-09,4.892372579059122e-16,6.485283196783558e-13,3.127298669278449e-16,1.40117619960479e-14,6.497280297634106e-11,2.2104027590291037e-10,2.7795314746595268e-11,1.8098328017906732e-18,4.631474494053994e-19,9.931508100036767e-17,2.343988234084978e-16,1.090948965396958e-10,1.5900975341645364e-12,3.76,0.0,0.7070952043869536,0.9997140317612603,7.145408004651182e-09,6.579320610869692e-08,0.00579653854697097,0.0057957433275125135,7.822333677507207e-07,4.115639309979442e-12,0.0002858274587131914,2.727796814782354e-12,1.7365822440773628e-15,3.823044093389232e-16,3.2646385719444404e-15,3.6161371029696547e-09,1.9990180538260025e-12,1.3107688380577612e-11,1.8368953333252945e-11,5.875192037176585e-11,6.707872659229016e-12,1.4075269635333034e-10,1.1732486740386448e-10,1.5548312979011022e-17,2.141080364571717e-18,3.910943863593645e-14,3.849104252713933e-17,2.4836667054124676e-11,1.1879773337971943e-14,3.839604902516285e-11,7.675509873876919e-13,2.908277899346123e-18,3.1840601963370353e-14,2.4030117818141667e-10,1.980448280908932e-09,1.0410663418295426e-07,2.546474281078354e-13,3.8824361519015226e-08,2.1491969968471075e-10,3.6056430238412205e-16,1.1557331949322806e-17,2.0715901877391022e-13,3.9180942146589936e-20,2.6020882441695883e-16,1.6311288180015649e-18,6.683645436103478e-08,1.99145970006059e-12,1.1950665849165797e-23,1.77116157881854e-24,3.878706498460442e-22,1.7469031967276214e-11
5.334864888915477e-07,0.6332374500114097,4.315337511759221e-08,3.1943388722865403e-09,2.5046894548569583e-09,3.1055652757161314e-08,0.0,0.0,1.3181057447424653e-07,8.870163016036311e-11,3.9821277016084945e-10,3.711625840667011e-11,1.313510868910659e-10,4.617714502724687e-26,5.457842849679716e-19,7.893780041526105e-13,1.3718422471361109e-09,4.174777438253024e-09,1.8523675752684873e-17,2.5840378673198e-18,3.655469126551851e-09,5.02835050221935e-16,6.485558975994658e-13,3.2399587571256646e-16,1.4318398702988335e-14,6.739829405525365e-11,2.2114870018887215e-10,2.8262292329481912e-11,1.9105350404784755e-18,4.815371329188225e-19,1.0167272618226192e-16,2.4137204875837552e-16,1.1004914513558359e-10,1.6321234020340564e-12,3.76,0.0,0.7070183994135317,0.9997140294891206,7.402366003484655e-09,6.666595041201164e-08,0.005873340089071633,0.005872544632188442,7.821488181073714e-07,4.115401560717736e-12,0.00028582746004398755,2.8154573650320123e-12,1.7755791729764023e-15,3.926840213791178e-16,3.3711797406362827e-15,3.7129505230950914e-09,2.0254968415063907e-12,1.3415033877095782e-11,1.8791136685427586e-11,6.072432988107669e-11,6.993316584675097e-12,1.4439709603460587e-10,1.20698578936731e-10,1.562535483399854e-17,2.1522298121919797e-18,3.932373929469493e-14,3.953913682164029e-17,2.563060009000405e-11,1.2412741317925546e-14,3.892694653964799e-11,7.851601127209853e-13,3.0075586341632828e-18,3.286979421476244e-14,2.434365518186361e-10,1.990325219259775e-09,1.0635880256347575e-07,2.6729068174142425e-13,3.9199002789423444e-08,2.170310397358704e-10,3.7593888211289876e-16,1.2147050384677927e-17,2.139717249203891e-13,4.075406531275771e-20,2.7482390693790715e-16,1.7276685672451548e-18,6.773237128091055e-08,2.044582032973112e-12,1.2644250743403086e-23,1.8727528742317155e-24,4.1307951060055485e-22,1.746944274540006e-11
