Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139)
3.79182074310098e-09,0.8654747993471736,1.965931314719767e-18,1.3781453805205043e-12,3.038362405456993e-21,2.2433302347868316e-25,0.0,0.0,6.158414851905467e-19,9.399309823007025e-40,9.087517929660382e-19,4.51927316939542e-25,1.3209608098856919e-16,2.4060692662181703e-38,6.895434302799676e-27,1.8311200771115695e-22,2.192389159774573e-32,1.9547930041299861e-25,6.944547353526122e-22,1.6755487616703675e-18,2.599208890877567e-08,5.391897385548136e-15,4.144755624159922e-25,9.469502689413091e-52,4.037551313284357e-38,4.946733292885654e-32,1.2918709764693948e-27,7.935357347133369e-44,1.7090722232834716e-67,1.74776524521513e-65,1.0822414512388507e-41,1.1202084890566302e-36,1.6625137875682324e-30,2.60305385823764e-51,3.76,0.0,0.8549128297528331,0.9999999999993097,6.353055345957102e-26,1.023419807418064e-45,0.014981765663329389,0.014838302115016244,0.00014339991935874362,1.164476565221067e-08
3.8593830650989145e-09,0.8655153665855042,2.0873592871030157e-18,1.4027010514716123e-12,3.27707751909255e-21,2.4503608990157924e-25,0.0,0.0,6.685302510853952e-19,1.1248660955151086e-39,9.920487602740818e-19,4.93676966645122e-25,1.4173307627843042e-16,2.6886549076220505e-38,7.529819027174014e-27,1.9650904905826807e-22,2.4840615339588035e-32,2.1351908007815147e-25,7.453511824256559e-22,1.7665698157373e-18,2.6929804964947203e-08,5.684507011897099e-15,4.5232273287590455e-25,1.1500694035310423e-51,4.650384509574384e-38,5.614013400643357e-32,1.4114072238279475e-27,9.301015010095563e-44,2.232495801287009e-67,2.2125630262550113e-65,1.2683901439813745e-41,1.2675335052737825e-36,1.8481144199922443e-30,3.2203812622047455e-51,3.76,0.0,0.8546482394583226,0.9999999999992973,6.939345731365461e-26,1.2225645347388836e-45,0.015246356895556442,0.015102776353582169,0.0001435148891727829,1.179318003604985e-08
3.926945387096849e-09,0.8655559212709947,2.2143970221831526e-18,1.4272567224338564e-12,3.530416772396603e-21,2.672389844401711e-25,0.0,0.0,7.248111840792247e-19,1.3425029103233026e-39,1.0813346240080529e-18,5.3845576041209315e-25,1.518863088912639e-16,2.999081301050122e-38,8.209947477461023e-27,2.1062704119244907e-22,2.8085445193374176e-32,2.328656908276008e-25,7.989944327537848e-22,1.8608165062954445e-18,2.788412923954709e-08,5.987465303802791e-15,4.928684896832225e-25,1.3920636885590496e-51,5.343181941211178e-38,6.3578639103594e-32,1.5396317019286699e-27,1.0871594430253776e-43,2.9029199211475725e-67,2.789997751253582e-65,1.4824758909891221e-41,1.4311510260462132e-36,2.0506465735978393e-30,3.9695191905894214e-51,3.76,0.0,0.8543837310536627,0.999999999999285,7.568107902854017e-26,1.4560010439631233e-45,0.015510866254540723,0.015367180204692334,0.00014361834353760706,1.1938040163692881e-08
3.994507709094783e-09,0.8655964634075314,2.3472321444818484e-18,1.4518123934077831e-12,3.799050790207367e-21,2.910216062709528e-25,0.0,0.0,7.848673184514002e-19,1.597987914650778e-39,1.1769255157770794e-18,5.864254738252439e-25,1.625737326271519e-16,3.3395999061316055e-38,8.93823755173447e-27,2.254912830717178e-22,3.1688841646663854e-32,2.5358874459390467e-25,8.554814238410368e-22,1.9583439597763417e-18,2.885505882218924e-08,6.300948027711238e-15,5.362528226135175e-25,1.6795091861506582e-51,6.12474098655036e-38,7.185608381077089e-32,1.6770093531357687e-27,1.2673487051696286e-43,3.758043402228638e-67,3.5048233153714508e-65,1.7281021802927276e-41,1.6125336266092904e-36,2.2713208002095362e-30,4.8756166728004337e-51,3.76,0.0,0.854119304513507,0.9999999999992727,8.241604232246879e-26,1.7288965358117442e-45,0.015775293765626173,0.01563151286170615,0.00014371111438479233,1.2079404808950215e-08
4.12963235309065e-09,0.8656775100492791,2.6310680127658156e-18,1.5009237353929753e-12,4.384997595281613e-21,3.4365953954574304e-25,0.0,0.0,9.170682601114473e-19,2.2467522755052613e-39,1.3883412153222873e-18,6.926130705108507e-25,1.8562444266044845e-16,4.120656065625643e-38,1.0549388448094271e-26,2.575618479284798e-22,4.01046087516317e-32,2.9945474620674872e-25,9.77382704595739e-22,2.163461357203468e-18,3.0846722022122954e-08,6.96018867999806e-15,6.32120252855546e-25,2.422069278768394e-51,7.993373747713887e-38,9.124957536158985e-32,1.981165551603643e-27,1.7091354404175132e-43,6.219630625447606e-67,5.471342630888271e-65,2.330389715212516e-41,2.0350118737470425e-36,2.77225702853585e-30,7.281328512035672e-51,3.76,0.0,0.8535906969253606,0.9999999999992482,9.732242660124924e-26,2.4171819382086018e-45,0.016303903345436566,0.016159961663485135,0.00014386763660573237,1.2351887526108825e-08
4.251244532686931e-09,0.8657504091483861,2.9083244434933334e-18,1.5451239432255146e-12,4.971849854526358e-21,3.9729535735234965e-25,0.0,0.0,1.0509242331486642e-18,3.027622457960935e-39,1.6035742311085887e-18,8.008347340751088e-25,2.083831568060932e-16,4.952202976538049e-38,1.219010391429477e-26,2.89240071083847e-22,4.9258859519756706e-32,3.461899819348444e-25,1.0978260124469444e-21,2.3598390063181982e-18,3.269597888324937e-08,7.591257371501207e-15,7.296084372577541e-25,3.333625546654899e-51,1.0084116716789725e-37,1.1242941726101062e-31,2.291211456869461e-27,2.218567062162461e-43,9.655016616232477e-67,8.073901556179173e-65,3.0250274156456996e-41,2.492989862637684e-36,3.2986205468387244e-30,1.0332537585237635e-50,3.76,0.0,0.8531152298185154,0.9999999999992261,1.125113086029125e-25,3.2383377180645367e-45,0.016779372301539357,0.016635315175763724,0.00014397914802817945,1.25857742797944e-08
4.372856712283211e-09,0.8658232676492573,3.2074960339495698e-18,1.5893241511053717e-12,5.619737976875726e-21,4.574215921936179e-25,0.0,0.0,1.200146220941928e-18,4.049250103592829e-39,1.8446572975643867e-18,9.221745304987473e-25,2.3316530924185774e-16,5.923376366993945e-38,1.4028319605648833e-26,3.237490936395383e-22,6.015973781059619e-32,3.9858030519755615e-25,1.229066674893194e-21,2.5677008693757152e-18,3.459898959213242e-08,8.259148151091543e-15,8.386849251835586e-25,4.547218858825804e-51,1.263918178827303e-37,1.3774819056585352e-31,2.6389045634210667e-27,2.8586478572531796e-43,1.480612200704197e-66,1.1790273368847628e-64,3.898023612205931e-41,3.0365306553591484e-36,3.9056201498852155e-30,1.451946016633738e-50,3.76,0.0,0.8526400275588306,0.999999999999204,1.2953808339430363e-25,4.303197217074036e-45,0.017254576464235245,0.017110427971808076,0.0001440664851480842,1.2809283135807577e-08
4.494468891879492e-09,0.86589608557451,3.529849619831703e-18,1.6335243590365198e-12,6.333431566032298e-21,5.246088877271113e-25,0.0,0.0,1.3660341454314917e-18,5.37683840214074e-39,2.113842190330671e-18,1.0577890686532069e-24,2.6008620971737785e-16,7.053315905672285e-38,1.6081247719500104e-26,3.6125186302787003e-22,7.307951337513546e-32,4.571228641302896e-25,1.3717301591467933e-21,2.787366237253602e-18,3.655573567328819e-08,8.964877701089752e-15,9.603386273322586e-25,6.150159866268147e-51,1.574451984532115e-37,1.6787440714713516e-31,3.0275711721946954e-27,3.657768225417689e-43,2.2444370230401483e-66,1.7047367531172192e-64,4.988260919627083e-41,3.6785383306858375e-36,4.602818987407591e-30,2.0214888610908436e-50,3.76,0.0,0.8521650899987702,0.9999999999991819,1.4856432286395895e-25,5.674281715851061e-45,0.017729515981042675,0.017585297143741598,0.0001441327030365689,1.3022774955523861e-08
4.6160810714757726e-09,0.8659688629467495,3.876705204308781e-18,1.6777245670231832e-12,7.117973235450394e-21,5.994601818206604e-25,0.0,0.0,1.5499595161672717e-18,7.090929599514851e-39,2.4135063434514938e-18,1.2089007781379532e-24,2.892642199402268e-16,8.36325657049783e-38,1.8367057268499583e-26,4.019157785770973e-22,8.832409794509276e-32,5.223429339682465e-25,1.5264593487547562e-21,3.019153757651254e-18,3.8566198328582695e-08,9.70946026366381e-15,1.0956111168465639e-24,8.251564130060035e-51,1.9499026713036325e-37,2.035638533516691e-31,3.460727625285032e-27,4.649443290986874e-43,3.3652988797689003e-66,2.441824766146731e-64,6.341689933440584e-41,4.43342452050281e-36,5.4006013727858795e-30,2.789880123364824e-50,3.76,0.0,0.8516904169908793,0.9999999999991598,1.697607401028709e-25,7.427811676622961e-45,0.01820419099939692,0.018059920169340844,0.0001441804710299283,1.322660977041086e-08
4.737693251072053e-09,0.8660415997885677,4.249437338685239e-18,1.7219247750698474e-12,7.978689928186693e-21,6.826115703110649e-25,0.0,0.0,1.7533672810211597e-18,9.290480321065893e-39,2.7461560927511845e-18,1.3767996992042987e-24,3.2082074159115677e-16,9.876706913773508e-38,2.090489824913175e-26,4.459126823609832e-22,1.062362034851715e-31,5.947946683969618e-25,1.6939145253670356e-21,3.2633814344197586e-18,4.06303584780231e-08,1.049390764017071e-14,1.245597778487894e-24,1.0986978379843117e-50,2.4016074090525304e-37,2.456685418283515e-31,3.9420855787357144e-27,5.8730578426681556e-43,4.993931652048991e-66,3.4666427803907326e-64,8.012371511433604e-41,5.3172358279382496e-36,6.310217741710367e-30,3.8184991892936744e-50,3.76,0.0,0.851216008387787,0.9999999999991377,1.9330743358825865e-25,9.656221788388081e-45,0.018678601666650245,0.01853429486318434,0.0001442121215828506,1.3421144771817998e-08
4.859305430668334e-09,0.8661142961225439,4.649476497328748e-18,1.766124983181273e-12,8.921204528316653e-21,7.747331686965592e-25,0.0,0.0,1.9777776686575947e-18,1.2096458695964682e-38,3.1144299052830532e-18,1.5628452699063788e-24,3.548802043577431e-16,1.1619638860186592e-37,2.3714925674723034e-26,4.934188500777913e-22,1.2719871786944528e-31,6.750618490108509e-25,1.874773350523886e-21,3.520366627134436e-18,4.2748196795364907e-08,1.1319229191278888e-14,1.4114489422647924e-24,1.4523835571209854e-50,2.94251788168344e-37,2.9514637547584886e-31,4.475557282695689e-27,7.374696135641886e-43,7.338333610844547e-66,4.88020849513432e-64,1.0063641986442689e-40,6.347788234886358e-36,7.343830758384045e-30,5.185341526485918e-50,3.76,0.0,0.8507418640422044,0.9999999999991156,2.1939413075239997e-25,1.2471059867345131e-44,0.01915274813007197,0.019008419334016428,0.00014422969290628547,1.3606732656190328e-08
4.980917610264614e-09,0.866186951971245,5.078310446977354e-18,1.810325191362505e-12,9.951447756003263e-21,8.76529971822548e-25,0.0,0.0,2.2247880229649604e-18,1.5656027810964673e-38,3.521101595192599e-18,1.76846811054981e-24,3.9157005398805595e-16,1.3620689331586533e-37,2.6818323476657946e-26,5.446149819585831e-22,1.5163830389082743e-31,7.6375863292916405e-25,2.0697308474647353e-21,3.790426050876623e-18,4.49196937392426e-08,1.2186431837763229e-14,1.5943710020351724e-24,1.9067851755192947e-50,3.5873815936075158e-37,3.5307155249954033e-31,5.065260869969461e-27,9.208062080216356e-43,1.0683250814442479e-65,6.815292468837967e-64,1.2569409143075663e-40,7.544808509702061e-36,8.51456254034283e-30,6.988922137775756e-50,3.76,0.0,0.8502679838069256,0.9999999999990935,2.4822043095259363e-25,1.600631165460208e-44,0.01962663053684865,0.019482291947477262,0.00014423496623885095,1.3783720273028532e-08
5.102529789860895e-09,0.8662595673572249,5.537485610292115e-18,1.854525399618887e-12,1.1075670351251647e-20,9.88742711527367e-25,0.0,0.0,2.4960746292866374e-18,2.0147397190496714e-38,3.969083525723757e-18,1.9951718053855208e-24,4.310207403664686e-16,1.5911374380568123e-37,3.0237328271506103e-26,5.996861937059075e-22,1.8002923544023921e-31,8.615302985347698e-25,2.2794993829613973e-21,4.073875776206247e-18,4.7144829580211744e-08,1.3096520061912965e-14,1.7956275189031866e-24,2.487050220537773e-50,4.352938671160766e-37,4.206457654498253e-31,5.715525654133597e-27,1.143549794387104e-42,1.5415568205613924e-65,9.44530513071073e-64,1.5615591905806987e-40,8.930082919397862e-36,9.836543023997582e-30,9.352967148050301e-50,3.76,0.0,0.8497943675348268,0.9999999999990714,2.7999604783102045e-25,2.0422204679790905e-44,0.020100249034084146,0.01995591129373358,0.000144229498217217,1.3952447545595066e-08
5.2241419694571755e-09,0.866332142303025,6.028608423720895e-18,1.898725607956071e-12,1.230045554090971e-20,1.1121487122898185e-24,0.0,0.0,2.7933945325831652e-18,2.5785425585881976e-38,4.461429797591174e-18,2.244534681594886e-24,4.733657056133866e-16,1.8526316234837604e-37,3.3995252996635184e-26,6.588220074626603e-22,2.1289747945127693e-31,9.69053989368737e-25,2.5048086491768596e-21,4.371031229293878e-18,4.9423584424365915e-08,1.4050495909451006e-14,2.0165403098062444e-24,3.223772235389699e-50,5.258134957200618e-37,4.992102325181405e-31,6.4308974383650614e-27,1.4129108435151462e-42,2.2057188176715417e-65,1.299538304228824e-63,1.9301714548621165e-40,1.0527613334418966e-35,1.1324959452306882e-29,1.2432025449508165e-49,3.76,0.0,0.8493210150788669,0.9999999999990493,3.1494105107523143e-25,2.5909544338997324e-44,0.020573603768799752,0.020429276159214926,0.00014421464914075993,1.4113246614853234e-08
5.345754149053456e-09,0.866404676831174,6.553346689666909e-18,1.9429258163800345e-12,1.3632731787472626e-20,1.2475627448917695e-24,0.0,0.0,3.1185873475463724e-18,3.282807019756038e-38,5.001339423754275e-18,2.518211585574575e-24,5.187413722105278e-16,2.150348378204754e-37,3.811651041502419e-26,7.222163428114994e-22,2.5082503486357098e-31,1.0870394561878582e-24,2.746405645551889e-21,4.682207192189478e-18,5.1755938234008823e-08,1.504935899189115e-14,2.2584905214684684e-24,4.153999838878065e-50,6.324352390406885e-37,5.902586079762255e-31,7.21614383619694e-27,1.7371998110123924e-42,3.1307358248336146e-65,1.7756152404000693e-63,2.3742668255471184e-40,1.236378090125708e-35,1.2996106981982176e-29,1.6418153487820987e-49,3.76,0.0,0.8488479262920873,0.9999999999990272,3.5328610758159726e-25,3.269464233274456e-44,0.021046694887934276,0.020902385501878812,0.00014419160770718506,1.4266441170666377e-08
5.467366328649737e-09,0.8664771709641879,7.113430922975034e-18,1.987126024897091e-12,1.5079785817570447e-20,1.3958378781142378e-24,0.0,0.0,3.473577060707824e-18,4.1583785854400374e-38,5.592159490664648e-18,2.8179356565363783e-24,5.672871311529455e-16,2.4884447010724654e-37,4.262663649030447e-26,7.900675078047692e-22,2.94454539676481e-31,1.2162297971968268e-24,3.005054660720289e-21,5.007717803209614e-18,5.414187084576764e-08,1.6094106489274038e-14,2.5229196899276602e-24,5.322402994701076e-50,7.575657645894105e-37,6.954508189901731e-31,8.076259605409109e-27,2.1259630242641532e-42,4.409686014629593e-65,2.4100738480879046e-63,2.9070653067746307e-40,1.4467517434834683e-35,1.4867440405269596e-29,2.1548846875740382e-49,3.76,0.0,0.8483751010276112,0.9999999999990051,3.9527272202553496e-25,4.1044902564079705e-44,0.021519522538344167,0.021375238429542254,0.00014416141268149422,1.4412345941825795e-08
5.588978508246017e-09,0.8665496247245704,7.710655691720876e-18,2.0313262335139e-12,1.6649275929681492e-20,1.5578663284736252e-24,0.0,0.0,3.860373824538696e-18,5.241998835771139e-38,6.237388305981508e-18,3.1455200974217973e-24,6.191453301288193e-16,2.871464597556401e-37,4.7552313632281785e-26,8.625781900250351e-22,3.4449415837224858e-31,1.3574021964560988e-24,3.2815372544536145e-21,5.3478765574299334e-18,5.658136198642586e-08,1.7185733153239265e-14,2.811330785749101e-24,6.782616691445551e-50,9.039070106081863e-37,8.166278803122062e-31,9.016471996289131e-27,2.5901315904003394e-42,6.165701380117615e-65,3.250569389573436e-63,3.543731441041801e-40,1.6870484715521273e-35,1.6957626988173307e-29,2.8116416210047968e-49,3.76,0.0,0.847902539138644,0.999999999998983,4.411534768388635e-25,5.127513573336269e-44,0.021992086866803588,0.021847834180945727,0.00014412497183254622,1.4551266324491608e-08
5.710590687842298e-09,0.8666220381348123,8.34688095230098e-18,2.075526442237488e-12,1.8349245579988608e-20,1.7345803080093064e-24,0.0,0.0,4.281075743556149e-18,6.577270623558717e-38,6.940678532780373e-18,3.502859943136998e-24,6.744612617279019e-16,3.3043674845713622e-37,5.292139381348093e-26,9.39955447676065e-22,4.017227620238019e-31,1.5113686604704948e-24,3.576652239635404e-21,5.702996307270244e-18,5.9074391286743574e-08,1.8325231310392516e-14,3.1252892450723723e-24,8.598784268550844e-50,1.0744850250406018e-36,9.55827739238441e-31,1.0042246115511598e-26,3.142184227058749e-42,8.560709750395648e-65,4.357663987943532e-63,4.301608898049469e-40,1.960726186253684e-35,1.9286600424840468e-29,3.647903002545296e-49,3.76,0.0,0.8474302404784735,0.9999999999989609,4.9119227159593915e-25,6.375467957370789e-44,0.022464388020004524,0.022320172109228507,0.0001440830784579651,1.4683498129597063e-08
5.8322028674385785e-09,0.8666944112173918,9.02403337882777e-18,2.119726651075257e-12,2.0188137245059867e-20,1.9269528701355075e-24,0.0,0.0,4.737870652458008e-18,8.21575564062614e-38,7.705840310291225e-18,3.891933826115789e-24,7.333831516794691e-16,3.792558159836048e-37,5.876292155736327e-26,1.0224107007040763e-21,4.6699541372419975e-31,1.678976752965022e-24,3.89121566426493e-21,6.073389263159929e-18,6.162093829352404e-08,1.951359086592816e-14,3.466423986650192e-24,1.0847324827006159e-49,1.2726809596795259e-36,1.115302204950842e-30,1.1159290306912458e-26,3.7963249553133244e-42,1.1806455950757955e-64,5.807955444549318e-63,5.20047756342698e-40,2.2715540953272909e-35,2.1875615907223502e-29,4.707367645485883e-49,3.76,0.0,0.8469582049004692,0.9999999999989388,5.45664561810694e-25,7.891540795582166e-44,0.02293642614455685,0.02279225166750483,0.0001440364258082167,1.480932743044179e-08
5.953815047034859e-09,0.8667667439947746,9.744107686840094e-18,2.1639268600349976e-12,2.2174806559738503e-20,2.135998753572568e-24,0.0,0.0,5.233037886316328e-18,1.0218219116016148e-37,8.53684436121727e-18,4.314805739220981e-24,7.960621471204903e-16,4.34191839213615e-37,6.510715679900097e-26,1.1101597219489564e-21,5.41249172235992e-31,1.8611103278562745e-24,4.22606079349022e-21,6.459366994272449e-18,6.422098248016449e-08,2.0751799307470826e-14,3.8364284150531364e-24,1.3618951573476443e-49,1.50226433633236e-36,1.2975350179829892e-30,1.2373561550455431e-26,4.5686766305910925e-42,1.617833172904483e-64,7.697880313745957e-63,6.262834769327821e-40,2.623633105222381e-35,2.474730630829589e-29,6.043132688024754e-49,3.76,0.0,0.8464864322580832,0.9999999999989168,6.048575971473081e-25,9.726071883574622e-44,0.0234082013869884,0.023264072396255827,0.000143985619694792,1.4929030493416287e-08
6.07542722663114e-09,0.8668390364894139,1.0509167951338918e-17,2.208127069124911e-12,2.4318536728804932e-20,2.362775224371508e-24,0.0,0.0,5.768950042856196e-18,1.2656037675113539e-37,9.437825085678037e-18,4.773626795992755e-24,8.626523048946168e-16,4.958840190209077e-37,7.198559761890835e-26,1.2034226283251956e-21,6.255092272509505e-31,2.0586902604265973e-24,4.5820380916700476e-21,6.8612404293196256e-18,6.687450325588816e-08,2.204084170910593e-14,4.237061410202337e-24,1.7020970544673902e-49,1.767428706774842e-36,1.5052611178519759e-30,1.3691270880709633e-26,5.4774913306719837e-42,2.2032653128055187e-64,1.0148319343099508e-62,7.514202399805153e-40,3.0214170816199743e-35,2.792573947811637e-29,7.71946198967706e-49,3.76,0.0,0.8460149224048487,0.9999999999988947,6.690706590468619e-25,1.1937559830500226e-43,0.0238797138937451,0.023735633912301345,0.00014393118951849324,1.5042873777923678e-08
6.19703940622742e-09,0.8669112887237503,1.1321348919156569e-17,2.252327278353614e-12,2.6629053211122052e-20,2.6083829160448215e-24,0.0,0.0,6.348074736842592e-18,1.561278774694541e-37,1.0413083641814477e-17,5.270636988251253e-24,9.333105798824787e-16,5.6502608091413414e-37,7.943100285065659e-26,1.3024238720322292e-21,7.208953801220558e-31,2.2726751767072163e-24,4.960015204464504e-21,7.279319857398063e-18,6.95814799738184e-08,2.3381700735574295e-14,4.670148303382001e-24,2.1179891951316348e-49,2.072829833066901e-36,1.741487169147056e-30,1.511888882617696e-26,6.543378662513276e-42,2.9828152751967177e-64,1.3310154624058523e-62,8.983461695055225e-40,3.469734984455315e-35,3.143647665294109e-29,9.813842240917647e-49,3.76,0.0,0.8455436751943808,0.9999999999988726,7.386152977720043e-25,1.4593786570313127e-43,0.02435096381119099,0.024206935899157834,0.00014387359791148924,1.5151113994255556e-08
