Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376)
6.793160432321928e-05,0.8233914291639839,2.4532311817690963e-05,1.2161741957386015e-05,1.526946953040777e-05,0.0005212111451880432,0.0,0.0,4.9881094900591216e-05,5.292315768203421e-07,0.003338086369114192,0.00010411059946627064,3.4502315593666614e-07,3.52091702335894e-15,7.166460090318262e-11,9.195487367433632e-08,0.00023195445593625678,0.00047539152693855657,6.296011253968892e-07,8.044502794822196e-08,0.004279844511053589,9.330044920997542e-09,3.566342868908695e-09,1.1946215840276984e-07,5.924517792904448e-09,0.0011507959534079234,7.067567849398285e-09,3.356587468167606e-07,9.522830912934164e-07,2.099874250426875e-09,1.73173498324908e-09,1.3811788451686496e-12,1.0428750673437808e-08,9.967879350942052e-10,3.76,0.0,1.1115475447992776e-06,0.9954545712720194,0.0010247132748864634,3.8711276047055395e-05,0.6417824050964467,0.6266006983292998,9.201793813378742e-08,1.417755140072874e-10,0.0009868745842599215,2.5005281095022857e-06,6.987747050944783e-10,2.2747144447569966e-11,1.0624719437530902e-09,0.0006789447542200351,9.45221270580006e-10,7.5594398513528365e-06,7.257127365288211e-06,9.74756222559453e-05,0.0014967598950356082,8.438865545149365e-07,1.054352844860417e-06,2.5228895439769647e-13,8.512974785504443e-14,3.6175054166366788e-09,1.6568693080282698e-09,1.0755273983948086e-05,4.230922739172871e-07
6.815899316671854e-05,0.8234005155451037,2.4920564745357716e-05,1.2355139617204021e-05,1.5517476161084954e-05,0.0005295480551961159,0.0,0.0,5.0579126405188405e-05,5.369638929778563e-07,0.003389507735308904,0.00010585022802040814,3.5063180622563713e-07,3.670697223004392e-15,7.354580279647986e-11,9.343612050013463e-08,0.00023577837568767307,0.0004773106617913442,6.42912377306552e-07,8.199048305497147e-08,0.004293945413831293,9.361643624928033e-09,3.6345200031295998e-09,1.2350008736496573e-07,6.045360168248699e-09,0.001169429586968772,7.195203058739312e-09,3.4725848615433487e-07,9.84861930288808e-07,2.1706681143893946e-09,1.7853152641252454e-09,1.4205041174298947e-12,1.060059988713968e-08,1.0203596858290597e-09,3.76,0.0,1.1116181483601881e-06,0.9954015246152984,0.0010421612930908903,3.941635830693327e-05,0.6418280427063879,0.6265191192628663,9.200596293301e-08,1.4175706574193036e-10,0.0009868219986534574,2.5206023922035177e-06,7.091465092540681e-10,2.3110436074345004e-11,1.0795755297079112e-09,0.0006886103676436808,9.45037417552123e-10,7.680569122782024e-06,7.372926359601584e-06,9.902594711606003e-05,0.0015210206891012937,8.57114734674876e-07,1.0708824275383425e-06,2.5633643042899437e-13,8.649549046598231e-14,3.675541342538225e-09,1.6783353103291137e-09,1.0926250408724275e-05,4.2992281219046786e-07
6.838638201021779e-05,0.8234097111609917,2.5314837783746794e-05,1.2551539202793467e-05,1.5769395495492212e-05,0.0005380149946352087,0.0,0.0,5.12873563313566e-05,5.448194868245052e-07,0.0034417311246962086,0.00010761795890637597,3.5634163270205555e-07,3.8269616315798705e-15,7.547892387964768e-11,9.494083037876455e-08,0.00023966152093247251,0.0004792376620873454,6.565056258329208e-07,8.356393035007811e-08,0.004308033693911298,9.393235499065487e-09,3.7041238563321844e-09,1.276707656288665e-07,6.1688220725751925e-09,0.0011883524821757843,7.325066542196691e-09,3.592476644104406e-07,1.0185152215496106e-06,2.2437958025754284e-09,1.8405667782174733e-09,1.4609957836203421e-12,1.0775215164898933e-08,1.0445581287907843e-09,3.76,0.0,1.1116921014981288e-06,0.9953476569571844,0.0010598910099369958,4.013345508905509e-05,0.6418741493516141,0.6264365120537406,9.199383694043449e-08,1.4173838515789351e-10,0.0009867685980008748,2.5409059382427417e-06,7.196760567521486e-10,2.347932875655688e-11,1.0969444644404868e-09,0.0006984275572143449,9.448511275140002e-10,7.803582889013035e-06,7.4905191664110735e-06,0.0001006001226453672,0.0015456580618359646,8.705445078842344e-07,1.087663920821599e-06,2.604475026953197e-13,8.788269172488358e-14,3.734489120861827e-09,1.7001121999191864e-09,1.1099855561420241e-05,4.3685849601891235e-07
6.861377085371704e-05,0.8234190177045556,2.5715220475915445e-05,1.2750985509999276e-05,1.6025287391776714e-05,0.0005466139625174813,0.0,0.0,5.2005926175200756e-05,5.528004060185383e-07,0.003494769085164856,0.00010941423993261995,3.621544913851037e-07,3.989996377292015e-15,7.746546821744382e-11,9.646936674259514e-08,0.00024360475275717587,0.00048117268883921904,6.703869995307678e-07,8.516584193543714e-08,0.004322109144101508,9.424820548215776e-09,3.775187552977259e-09,1.3197845090682605e-07,6.294965001472097e-09,0.0012075689654940434,7.457195427016357e-09,3.7163906046092244e-07,1.0532772062307752e-06,2.319332882921296e-09,1.8975414850817866e-09,1.5026891458260208e-12,1.095264009522913e-08,1.0694022407632732e-09,3.76,0.0,1.1117695235527491e-06,0.9952929556030284,0.001077906821361102,4.086276481422063e-05,0.6419207323674501,0.6263528610171731,9.198155761760709e-08,1.4171946866283257e-10,0.0009867143635183759,2.5614422489320455e-06,7.303656198197097e-10,2.3853904423238016e-11,1.1145826726675446e-09,0.0007083986256851252,9.446623697169265e-10,7.928509256056108e-06,7.609932317200764e-06,0.00010219849699867561,0.0015706776070658756,8.841787662332365e-07,1.1047009388144724e-06,2.646231400006063e-13,8.929167858915353e-14,3.794362646771792e-09,1.7222040707281413e-09,1.127612771105516e-05,4.439008593616808e-07
6.88411596972163e-05,0.823428436893795,2.6121803551139856e-05,1.2953523937706564e-05,1.6285212559026665e-05,0.0005553469872119142,0.0,0.0,5.273497889767281e-05,5.609087310105699e-07,0.003548634353837849,0.0001112395259284331,3.680722715751868e-07,4.1600996471872415e-15,7.950698439083303e-11,9.802209831971564e-08,0.00024760894325048875,0.0004831159064172383,6.845627647638993e-07,8.679669688520408e-08,0.004336171553768289,9.456398780561932e-09,3.8477450530526254e-09,1.36427533968531e-07,6.423851965436846e-09,0.0012270834230998094,7.591627407822379e-09,3.8444586444509444e-07,1.089183177118894e-06,2.3973573289301626e-09,1.9562929386775755e-09,1.545620588899421e-12,1.113291892006032e-08,1.0949116350217594e-09,3.76,0.0,1.1118505376743294e-06,0.9952374076493198,0.0010962131890905416,4.160448917190098e-05,0.64196779920021,0.6262681502438117,9.19691229277434e-08,1.4170031258932758e-10,0.0009866592980750843,2.5822148759214366e-06,7.412174987610224e-10,2.4234245981582496e-11,1.1324941257981225e-09,0.0007185259083326677,9.44471090875434e-10,8.055376706842581e-06,7.731192691928053e-06,0.00010382142275967669,0.0015960849939136205,8.980204368003145e-07,1.1219971393945834e-06,2.6886432481154277e-13,9.07227824564115e-14,3.855175998596571e-09,1.7446161602612488e-09,1.1455105609297379e-05,4.5105145586052384e-07
6.906854854071555e-05,0.8234379704721362,2.6534678936313115e-05,1.3159200493436373e-05,1.6549232566887918e-05,0.0005642161268208495,0.0,0.0,5.347465892270171e-05,5.691465755087315e-07,0.003603339859676631,0.00011309427884926667,3.7409689645131743e-07,4.3375827675616e-15,8.160506728473579e-11,9.959939926339009e-08,0.0002516749755927067,0.00048506748262654896,6.99039328878756e-07,8.845698127903442e-08,0.004350220708787255,9.487970207796805e-09,3.921831170809133e-09,1.4102254268617746e-07,6.555547524054285e-09,0.001246900301527619,7.728400753467578e-09,3.976816908260144e-07,1.1262695095848046e-06,2.477949593852236e-09,2.0168763320465285e-09,1.589827631559107e-12,1.131609654305998e-08,1.1211065843577106e-09,3.76,0.0,1.1119352709359713e-06,0.9951810000274336,0.0011148146415352416,4.235883317435836e-05,0.6420153574087483,0.6261823635969873,9.195653047261204e-08,1.4168091341339269e-10,0.0009866033800100616,2.6032274218161478e-06,7.522340218008632e-10,2.4620437431187167e-11,1.1506828519198352e-09,0.0007288117733385756,9.442772618939776e-10,8.184214104647602e-06,7.854327522011114e-06,0.00010546925697396883,0.0016218859675367703,9.120724814197488e-07,1.1395562239942477e-06,2.731720532136554e-13,9.217633935768382e-14,3.916943455728768e-09,1.767353318673252e-09,1.1636828493867312e-05,4.5831185890568765e-07
6.927319849986487e-05,0.8234466499570178,2.6911723658803115e-05,1.3347031012533099e-05,1.679040325156489e-05,0.0005723164560015292,0.0,0.0,5.414957783241939e-05,5.766731488838796e-07,0.0036533040601540393,0.00011478913833167865,3.79612028231545e-07,4.503896580612078e-15,8.354306324115507e-11,1.0104029049438496e-07,0.00025538801843788485,0.00048683118936545763,7.123308314454961e-07,8.997680687711949e-08,0.004362853435753466,9.516378686301043e-09,3.98984512826941e-09,1.4528667299044282e-07,6.676529517606052e-09,0.0012649977861274484,7.853530729046644e-09,4.09972353529498e-07,1.160687379451894e-06,2.552746671214705e-09,2.0730146700572367e-09,1.6307364853393224e-12,1.1483472529061395e-08,1.1452854939310103e-09,3.76,0.0,1.1120148190132122e-06,0.9951294871934614,0.0011318120433407364,4.304870473627021e-05,0.6420585862620385,0.6261042222207452,9.194506016770105e-08,1.416632432006285e-10,0.0009865523088661312,2.6223468628894907e-06,7.622916104000425e-10,2.4973081695232936e-11,1.1672931452566188e-09,0.0007382066238799161,9.44100608629769e-10,8.301876231783688e-06,7.966774320705246e-06,0.00010697390321488069,0.0016454481707161152,9.249016679688859e-07,1.1555872608372596e-06,2.7710673806407225e-13,9.350401957131212e-14,3.973361897602098e-09,1.7880981451625304e-09,1.1802758877772473e-05,4.649414229640314e-07
6.94778484590142e-05,0.8234554248375701,2.729400931462085e-05,1.3537475586282518e-05,1.7034987450961063e-05,0.0005805302727381859,0.0,0.0,5.483333036455992e-05,5.843079611865413e-07,0.0037039691835620745,0.00011650859308931861,3.852167405919021e-07,4.676699349730463e-15,8.552943978465035e-11,1.0250167075785746e-07,0.00025915253725690624,0.0004886019326943865,7.25876164081932e-07,9.152123423490274e-08,0.004375475089026364,9.544781678479979e-09,4.059152812970166e-09,1.496762875383096e-07,6.79988938707313e-09,0.0012833472105829883,7.980617400844643e-09,4.226324569059681e-07,1.1961198165683961e-06,2.6297532240724114e-09,2.130725598108251e-09,1.672738795586516e-12,1.165326714120321e-08,1.170052434441058e-09,3.76,0.0,1.1120975841910958e-06,0.9950772574716629,0.0011490555835103726,4.374912125371615e-05,0.6421022250169643,0.6260251840404992,9.19334583573738e-08,1.4164537029613177e-10,0.0009865005299631705,2.641666297516776e-06,7.72486206942548e-10,2.5330595993255246e-11,1.1841343424420032e-09,0.0007477336448641584,9.43921826788817e-10,8.42117928993208e-06,8.080782125602826e-06,0.00010849928479098412,0.0016693381917870383,9.379058945040791e-07,1.1718370284743702e-06,2.8109688727276717e-13,9.48504144456028e-14,4.0305755873072595e-09,1.8091137151597338e-09,1.1970974175845624e-05,4.7166239659925346e-07
6.968249841816353e-05,0.8234642964389133,2.76816054478545e-05,1.3730569041043817e-05,1.7283031876576272e-05,0.0005888591406768729,0.0,0.0,5.55260248326909e-05,5.92052624279506e-07,0.0037553450641842957,0.00011825299512021205,3.90912508123759e-07,4.85624828489762e-15,8.756546141037532e-11,1.0398382420987888e-07,0.0002629691992820654,0.0004903798423963074,7.396803036867491e-07,9.309063262179913e-08,0.004388085505053257,9.573179200686494e-09,4.129781475818265e-09,1.5419498870281113e-07,6.925677573900615e-09,0.0013019519443992213,8.109689889304904e-09,4.3567286157882233e-07,1.232595715344529e-06,2.709033368319834e-09,2.1900529556793315e-09,1.7158643112867556e-12,1.1825514523607273e-08,1.1954236512846234e-09,3.76,0.0,1.1121836677173734e-06,0.9950243009281473,0.0011665487053883511,4.446023930401535e-05,0.6421462794240104,0.6259452368094502,9.192172318693736e-08,1.416272919507748e-10,0.000986448030567608,2.6611884603384e-06,7.82819567885583e-10,2.5693043779691824e-11,1.201209489001404e-09,0.0007573946325843978,9.43740890488511e-10,8.54214512444278e-06,8.196371530418998e-06,0.00011004567138822503,0.0016935603798663489,9.510873939133736e-07,1.1883083173221562e-06,2.8514325618344886e-13,9.62157788442194e-14,4.088595355517875e-09,1.8304035138057638e-09,1.2141504015657651e-05,4.784759688157407e-07
6.988714837731285e-05,0.8234732661036891,2.807458241408658e-05,1.3926346616450582e-05,1.7534583829062652e-05,0.0005973046439255159,0.0,0.0,5.622777050175307e-05,5.999087730261439e-07,0.0038074416687994416,0.00012002270136801476,3.967008291446182e-07,5.042811176771213e-15,8.965242669276821e-11,1.054870386833049e-07,0.00026683867923911025,0.000492165050709976,7.537483279816873e-07,9.46853760830232e-08,0.004400684517863726,9.601571271866333e-09,4.201758987901752e-09,1.5884647952258887e-07,7.053945635027383e-09,0.0013208153982955384,8.240777709873492e-09,4.491047413171295e-07,1.2701447621614196e-06,2.790653047375447e-09,2.251041783590497e-09,1.7601435854301831e-12,1.200024927615246e-08,1.2214158847673665e-09,3.76,0.0,1.1122731737085843e-06,0.9949706074957709,0.0011842948983358283,4.518221778405848e-05,0.6421907553114544,0.6258643681248126,9.190985282731471e-08,1.4160900535972025e-10,0.0009863948006012305,2.6809161209832118e-06,7.932934685663535e-10,2.6060489210293445e-11,1.2185216650001935e-09,0.0007671914058798523,9.435577706429218e-10,8.664795838670906e-06,8.313563366782808e-06,0.00011161333569936172,0.001718119135780351,9.64448422561144e-07,1.2050039471252572e-06,2.892466095636046e-13,9.760037079225212e-14,4.147432165917403e-09,1.8519711881428981e-09,1.2314378351869004e-05,4.853833421068271e-07
7.009179833646218e-05,0.8234823351922663,2.8473011386427757e-05,1.4124843968460504e-05,1.778969120406463e-05,0.0006058683872838196,0.0,0.0,5.69386775849814e-05,6.078780655751279e-07,0.0038602690982899417,0.00012181807378801398,4.0258322602328663e-07,5.236666483290036e-15,9.179166911131583e-11,1.0701160573381006e-07,0.000270761659396552,0.0004939576923805156,7.680854175852786e-07,9.630584349330655e-08,0.004413271959038801,9.629957913716829e-09,4.275113854756619e-09,1.636345664170569e-07,7.1847462657154155e-09,0.0013399410245879659,8.373910777508292e-09,4.6293959188604415e-07,1.3087974559952422e-06,2.874680083241807e-09,2.31373835665285e-09,1.80560799998682e-12,1.2177506459767096e-08,1.2480463862028856e-09,3.76,0.0,1.1123662092243173e-06,0.9949161669752523,0.0012022976982799492,4.5915217944628744e-05,0.6422356585863301,0.6257825654261744,9.18978454444195e-08,1.415905076865402e-10,0.0009863408300360658,2.7008520844422313e-06,8.039097032728238e-10,2.643299715183775e-11,1.2360739858176136e-09,0.0007771258063642392,9.433724376506496e-10,8.789153796082333e-06,8.432378705878577e-06,0.00011320255344163679,0.0017430189124909587,9.779912603476988e-07,1.2219267670571551e-06,2.9340772166137163e-13,9.900445149906477e-14,4.207097117705764e-09,1.8738204529269263e-09,1.2489627468065626e-05,4.923857324858939e-07
7.029644829561151e-05,0.8234915050829508,2.8876964361215123e-05,1.4326097172992163e-05,1.8048402497930483e-05,0.0006145519964743917,0.0,0.0,5.7658857240395045e-05,6.159621836468746e-07,0.003913837589263072,0.0001236394794137947,4.0856124556032465e-07,5.43810377767758e-15,9.398455793594394e-11,1.0855782068444245e-07,0.0002747388296142167,0.0004957579047109731,7.826968581272132e-07,9.795241859980285e-08,0.004425847657679917,9.65833915090611e-09,4.349875231231242e-09,1.6856316196598988e-07,7.3181333239194396e-09,0.001359332317570469,8.509119411233446e-09,4.77189240124895e-07,1.3485851295002888e-06,2.961184228823901e-09,2.3781902164806647e-09,1.8522897854497834e-12,1.2357321601767132e-08,1.275332934526623e-09,3.76,0.0,1.112462884343064e-06,0.9948609690339764,0.0012205606882669594,4.66594034251702e-05,0.6422809952353958,0.6256998159938527,9.188569917149388e-08,1.4157179606060474e-10,0.000986286108592089,2.7209991914435204e-06,8.146700853146804e-10,2.6810633188521317e-11,1.25386960247453e-09,0.0007871996986545658,9.43184861645684e-10,8.915241622366671e-06,8.552838860110522e-06,0.00011481360337376205,0.0017682642155190567,9.917182107770807e-07,1.239079655791888e-06,2.976273762839552e-13,1.004282854088576e-13,4.2676014475120674e-09,1.8959550552204988e-09,1.2667281978482106e-05,4.994843695689842e-07
7.050109825476084e-05,0.823500777172187,2.9286514163765035e-05,1.4530142729351299e-05,1.8310766813409247e-05,0.0006233571183751809,0.0,0.0,5.8388421566826583e-05,6.241628328218144e-07,0.003968157515686069,0.0001254872904246865,4.1463645940626197e-07,5.647424326530824e-15,9.623249924898045e-11,1.1012598266418845e-07,0.00027877088739094655,0.0004975658276149355,7.975880424120212e-07,9.962549005314377e-08,0.00443841144037765,9.686715011167689e-09,4.426072936875806e-09,1.7363628775974884e-07,7.454161855312784e-09,0.0013789928138957341,8.646434338549172e-09,4.918658532745977e-07,1.389539970595492e-06,3.0502372214907664e-09,2.4444462046194834e-09,1.9002220436073553e-12,1.2539730701046155e-08,1.3032938534720008e-09,3.76,0.0,1.1125633122397862e-06,0.994805003204323,0.0012390874990197316,4.741494028904928e-05,0.6423267713261125,0.6256161069472428,9.187341212082494e-08,1.4155286757333356e-10,0.0009862306259001883,2.741360318828686e-06,8.255764471283497e-10,2.7193463624482024e-11,1.2719117018139992e-09,0.0007974149706003494,9.429950123503552e-10,9.04308220737324e-06,8.674965384775076e-06,0.00011644676731258451,0.001793859603364894,1.0056316010394649e-06,1.256465521608559e-06,3.019063669067134e-13,1.0187214022363957e-13,4.328956530341694e-09,1.918378792017954e-09,1.2847372829652406e-05,5.066804966781226e-07
7.070574821391016e-05,0.8235101528747701,2.9701734454233453e-05,1.4737017563207802e-05,1.8576833865479412e-05,0.0006322854212533105,0.0,0.0,5.912748359950236e-05,6.324817428304286e-07,0.004023239390535742,0.00012736188421402797,4.208104644554667e-07,5.8649415006552736e-15,9.853693694729743e-11,1.1171639464591782e-07,0.00028285853791136983,0.000499381603670263,8.127644726276819e-07,1.0132545144294966e-07,0.004450963131180298,9.715085525365582e-09,4.5037374713938114e-09,1.7885807732396396e-07,7.592888118373129e-09,0.001398926092955435,8.78588669986592e-09,5.069819485680452e-07,1.431695044580306e-06,3.141912838159267e-09,2.5125564969239945e-09,1.949438770533584e-12,1.2724770233300693e-08,1.3319480293435853e-09,3.76,0.0,1.112667609265273e-06,0.9947482588822032,0.0012578818094998079,4.818199705933259e-05,0.6423729930076334,0.6255314252431607,9.186098238094934e-08,1.4153371927998863e-10,0.0009861743714480492,2.7619383799311854e-06,8.366306403462346e-10,2.758155548810624e-11,1.2902035067502984e-09,0.0008077735335132489,9.428028591206117e-10,9.172698706972975e-06,8.798780079648832e-06,0.00011810233014941792,0.001819809687925244,1.0197337820833257e-06,1.2740873024841218e-06,3.0624549675479073e-13,1.0333628693236965e-13,4.391173880861973e-09,1.9410955053357807e-09,1.302993130205262e-05,5.139753709204846e-07
7.111504813220882e-05,0.8235292208721714,3.054948534702433e-05,1.5159404916457132e-05,1.912027813535087e-05,0.0006505183513716114,0.0,0.0,6.063455757548663e-05,6.494813867748924e-07,0.004135731742500481,0.0001311929561884471,4.3346136425357566e-07,6.325882589917635e-15,1.0332127213486648e-10,1.1496519996531176e-07,0.0002912034766221205,0.0005030372992008455,8.43995640135801e-07,1.0480764332615865e-07,0.004476029520391569,9.771810655631806e-09,4.663592522301348e-09,1.8976475980974339e-07,7.878665091579376e-09,0.0014396255328117085,9.071330378222459e-09,5.385844645780878e-07,1.5197426770976334e-06,3.333437590934183e-09,2.65454758208535e-09,2.051866227076606e-12,1.3102888915999411e-08,1.391414622467587e-09,3.76,0.0,1.1128882924775051e-06,0.9946323916526367,0.001296287890095352,4.975135692941386e-05,0.6424667981541708,0.6253590908669577,9.183568706620827e-08,1.4149475131099528e-10,0.0009860595045265768,2.8037571413640285e-06,8.591900238515401e-10,2.8373795254910338e-11,1.3275493067879287e-09,0.0008289282961779117,9.424115163856254e-10,9.437353415218788e-06,9.051562410693809e-06,0.00012148180754688308,0.0018727926642272603,1.0485140394624292e-06,1.3100505102543822e-06,3.1510743625383473e-13,1.0632655659601255e-13,4.518242149281223e-09,1.9874234608494287e-09,1.340257791148535e-05,5.288664586202307e-07
