Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63)
2.4350985648254398e-09,0.7193743506339996,9.514197610492112e-12,1.0445495353176407e-13,9.599185592663049e-15,7.650210155039665e-18,0.0,0.0,4.1871286986417864e-14,6.92502202462303e-23,2.3765516622597394e-16,3.9244359721256374e-21,1.37169135921341e-18,7.526361153360452e-31,1.8147899684658045e-20,1.694660729698134e-18,5.651235788681412e-21,4.167741564514551e-12,2.342750243748158e-23,5.431305545780344e-24,2.2645408902004485e-11,4.0847470135012997e-19,2.5309740620210544e-21,1.0703193426152876e-37,5.029069549198085e-27,1.4016474684531522e-19,2.8594978457979865e-21,8.960059924363447e-35,2.8188266006499527e-44,1.7501645075713558e-44,2.8920621107706633e-26,4.2659374701725966e-30,3.068883618466376e-23,2.7259568694047223e-32,3.76,0.0,0.7113154497244151,0.9992357813505792,1.6994655117857482e-20,1.407617917595022e-29,0.0004397110197841753,0.00043113910738885267,8.571793738011114e-06,5.917708383098797e-11,0.0007642186446636369,9.84777452290208e-15,6.801648220774222e-16,3.795890201370622e-24,2.967192682092551e-22,4.167571793226141e-12,4.4515170303258317e-13,5.981798088408257e-12,3.5039535111152874e-12,7.993047220432061e-14,6.072875291397609e-17,6.483025471509905e-17
2.486569819524125e-09,0.7193755720734805,9.826295065223689e-12,1.1004970615856388e-13,1.0139046101816555e-14,8.231738682420505e-18,0.0,0.0,4.36883462787836e-14,7.535783254110147e-23,2.545883824334491e-16,4.268799709285554e-21,1.46516349748164e-18,7.947796406009669e-31,1.8733004058291378e-20,1.806582566785672e-18,6.234899370717358e-21,4.356608398864423e-12,2.5297601122416317e-23,5.783655962058031e-24,2.36185630093115e-11,4.349158244405713e-19,2.7545157973557853e-21,1.2749071406559456e-37,5.6104262960555606e-27,1.5401213948167969e-19,3.084816811493329e-21,1.0212730829719896e-34,3.506325176792873e-44,2.1208192460015142e-44,3.1573627429204637e-26,4.791098690936156e-30,3.3837695888880214e-23,3.1367811683095815e-32,3.76,0.0,0.7113061583812648,0.9992356160112457,1.8732478778096972e-20,1.6206786006158824e-29,0.00044900236390750406,0.00044036927597456175,8.632965150977939e-06,6.084062367965049e-11,0.0007643839837901985,1.0276966808577116e-14,7.090394224601335e-16,4.1710632513173866e-24,3.237137621776162e-22,4.356427054988772e-12,4.561550362065442e-13,6.176336624817612e-12,3.619349611823489e-12,8.445060809301612e-14,6.560376597632342e-17,6.930958995679992e-17
2.5380410742228104e-09,0.7193767934970089,1.0140556542271693e-11,1.1581569547040266e-13,1.0696176512839084e-14,8.843485101461144e-18,0.0,0.0,4.55447164807583e-14,8.18625780085031e-23,2.723343525483104e-16,4.6353391919713515e-21,1.5628237925579406e-18,8.382404862504916e-31,1.9321545506007373e-20,1.9232978289675947e-18,6.864403036677052e-21,4.549711403412019e-12,2.727153110769254e-23,6.1509400797329465e-24,2.4612334721806675e-11,4.624722325336088e-19,2.9924474906865477e-21,1.5129060163744839e-37,6.245514790116739e-27,1.6890182212273925e-19,3.3223196500417903e-21,1.1607884774355742e-34,4.341339257615264e-44,2.5604528749412806e-44,3.4406336847055723e-26,5.367364300068942e-30,3.723160209662382e-23,3.598855351077648e-32,3.76,0.0,0.7112968671594829,0.9992354714950218,2.0605150577927744e-20,1.8604640797902234e-29,0.00045829358668311536,0.00044960167633322027,8.691783398917782e-06,6.250081714172415e-11,0.0007645284998023892,1.0715322234256394e-14,7.384687166709558e-16,4.5730890979865244e-24,3.524556165901135e-22,4.549517968177898e-12,4.671623361031844e-13,6.3721235663178365e-12,3.7355730932658275e-12,8.911553670984518e-14,7.075112307182005e-17,7.399273543644087e-17
2.5895123289214958e-09,0.7193780149045857,1.0456898057203148e-11,1.2175394011759746e-13,1.127069097322446e-14,9.486297065974162e-18,0.0,0.0,4.744042233734329e-14,8.878144779754153e-23,2.909136762364177e-16,5.024982865069464e-21,1.6647650988229613e-18,8.830249566580249e-31,1.9913354348375036e-20,2.0449049134812473e-18,7.54223811426743e-21,4.747051147511889e-12,2.935255607606809e-23,6.5334684850303345e-24,2.5626728991998884e-11,4.911667564742094e-19,3.2453610760756916e-21,1.7888730804268902e-37,6.938095745326574e-27,1.8488805760004449e-19,3.572363842251289e-21,1.3158141262656304e-34,5.351358127785458e-44,3.0802133849141845e-44,3.742674505024451e-26,5.9984157913290856e-30,4.0883684610542247e-23,4.117287856435039e-32,3.76,0.0,0.7112875760590679,0.9992353451794433,2.261988521444408e-20,2.1296573122136346e-29,0.0004675846881125983,0.00045883621813970607,8.748338809210966e-06,6.415706836078855e-11,0.0007646548151645746,1.1162842763937152e-14,7.68450326429689e-16,5.0031421435046504e-24,3.8301152474567962e-22,4.7468450906363576e-12,4.78173370146869e-13,6.569104708306915e-12,3.852593415298259e-12,9.392615437570251e-14,7.617943501605081e-17,7.888408116815297e-17
2.640983583620181e-09,0.7193792362962105,1.0775238847764905e-11,1.2786541503892138e-13,1.1862699204762083e-14,1.0161024523964714e-17,0.0,0.0,4.937548761375759e-14,9.613179597070827e-23,3.103470067454661e-16,5.438677913287489e-21,1.7710802805023128e-18,9.2913896509451e-31,2.0508267406088298e-20,2.171502191588125e-18,8.270971169917597e-21,4.948628203471272e-12,3.1543959686469167e-23,6.931551752527174e-24,2.666175057459668e-11,5.210222102276535e-19,3.5138593562757306e-21,2.107867805222948e-37,7.692110352774844e-27,2.0202666309328188e-19,3.835307831486896e-21,1.4876929499185295e-34,6.568244947461989e-44,3.6927894787910707e-44,4.064302168422429e-26,6.688106862792307e-30,4.4807458803085605e-23,4.697571906640456e-32,3.76,0.0,0.7112782850800181,0.9992352347722776,2.4784110136307855e-20,2.4311453515427797e-29,0.00047687566819754225,0.0004680728145361106,8.802718241990576e-06,6.580881301047889e-11,0.0007647652221097523,1.161953046730628e-14,7.98981901195314e-16,5.462412050894012e-24,4.1544879138795436e-22,4.948408983158251e-12,4.891879271818015e-13,6.767227931467252e-12,3.970381208635485e-12,9.888331796572399e-14,8.189736455417143e-17,8.398798726797584e-17
2.6924548383188664e-09,0.7193804576718844,1.1095501250217749e-11,1.3415105313064203e-13,1.2472306672615969e-14,1.0868519550808977e-17,0.0,0.0,5.1349935133179375e-14,1.0393133963902038e-22,3.3065504861853287e-16,5.877390259835815e-21,1.8818622116853293e-18,9.765880485343407e-31,2.1106127751396486e-20,2.3031880141338747e-18,9.053244341067935e-21,5.1544431448607606e-12,3.384904473859592e-23,7.345500442259913e-24,2.7717404034100685e-11,5.520613906711923e-19,3.798555949495509e-21,2.4754945279965673e-37,8.5116849239959e-27,2.203750151766157e-19,4.111510937042736e-21,1.6778521094717362e-34,8.028817267077322e-44,4.4125888543638353e-44,4.406351010127363e-26,7.440466883212903e-30,4.901682693306469e-23,5.345605293431115e-32,3.76,0.0,0.7112689942223317,0.9992351382699635,2.7105466382851084e-20,2.7680300034621266e-29,0.000486166526939537,0.0004773113819986471,8.855005223235578e-06,6.745551698068723e-11,0.0007648617241989585,1.2085387504526138e-14,8.300611160341189e-16,5.952103092616954e-24,4.4983530353588165e-22,5.1542102077996235e-12,5.002058146733372e-13,6.966443121727286e-12,4.088908229914225e-12,1.0398784642663642e-13,8.79136240680217e-17,8.930878329753289e-17
2.7439260930175518e-09,0.7193816790316067,1.1417610580427903e-11,1.406117468522514e-13,1.309961474795459e-14,1.160963619159381e-17,0.0,0.0,5.336378681302592e-14,1.1219815908604524e-22,3.518585554912579e-16,6.342104566011333e-21,1.9972037763068643e-18,1.0253773818916681e-30,2.1706784469084987e-20,2.4400607166899736e-18,9.891775649595477e-21,5.364496544850599e-12,3.627113237043655e-23,7.775625096920208e-24,2.8793693752103924e-11,5.84307077394566e-19,4.10007523681721e-21,2.897947465895843e-37,9.40113553676382e-27,2.3999205449866174e-19,4.401333272317415e-21,1.8878063331964136e-34,9.775489655581718e-44,5.255933226351032e-44,4.769672710341525e-26,8.259704302042876e-30,5.35260793694487e-23,6.067710705546405e-32,3.76,0.0,0.7112597034860074,0.9992350539212866,2.9591809374098034e-20,3.143638781812401e-29,0.0004954572643401727,0.0004865518402096783,8.905280072743584e-06,6.909667511554617e-11,0.0007649460726461703,1.256041611239807e-14,8.616856696709403e-16,6.473433518010327e-24,4.862395024191583e-22,5.364249326214751e-12,5.112268563154777e-13,7.166702093302208e-12,4.2081473184851805e-12,1.0924052223579516e-13,9.423697337164273e-17,9.48507676700536e-17
2.795397347716237e-09,0.7193829003753777,1.1741495019519517e-11,1.4724834977146332e-13,1.3744720864395516e-14,1.2385230312146509e-17,0.0,0.0,5.541706369983288e-14,1.2095069788148122e-22,3.7397832796907343e-16,6.833824231608892e-21,2.117197868092572e-18,1.0755117917122075e-30,2.231009242661215e-20,2.5822186243101615e-18,1.0789359297329546e-20,5.5787889746072844e-12,3.881356128736702e-23,8.222236239136458e-24,2.9890623934312125e-11,6.177820325090217e-19,4.4190523102207426e-21,3.3820583267705633e-37,1.0364972682426752e-26,2.609382901152523e-19,4.705135667546718e-21,2.119161298964975e-34,1.1856983524819605e-43,6.241271302547589e-44,5.155136267839405e-26,9.150210002897606e-30,5.834989572730761e-23,6.870656599151167e-32,3.76,0.0,0.7112504128710434,0.999234980195602,3.2251209654269704e-20,3.5615361664107653e-29,0.0005047478804010401,0.0004957941119346548,8.953620027194711e-06,7.073181000104361e-11,0.0007650197980968828,1.3044618591817995e-14,8.938532827120392e-16,7.027634939769825e-24,5.247303564928889e-22,5.578526898052765e-12,5.22250889982399e-13,7.367958514686612e-12,4.328072354862338e-12,1.1464209280431173e-13,1.008762175915526e-16,1.0061820711515736e-16
2.8468686024149224e-09,0.7193841217031979,1.2067085503908798e-11,1.5406167805083775e-13,1.440771866850594e-14,1.3196159458319836e-17,0.0,0.0,5.750978600278802e-14,1.302077629849142e-22,3.9703521158138337e-16,7.353571396093858e-21,2.2419373904694152e-18,1.1269957693433084e-30,2.2915912053042305e-20,2.72976005593248e-18,1.174886594454302e-20,5.797321001774563e-12,4.147968702162528e-23,8.685644368839001e-24,3.100819861729498e-11,6.52509000464494e-19,4.756132921178256e-21,3.935346599504378e-37,1.1407905913796387e-26,2.8327580349277745e-19,5.023279596865317e-21,2.3736170723346075e-34,1.4329109519359446e-43,7.389410990134965e-44,5.563627972919366e-26,1.011656060024808e-29,6.350334592044281e-23,7.761678612198875e-32,3.76,0.0,0.7112411223774383,0.9992349157550388,3.509195359114652e-20,4.0255351634380834e-29,0.0005140383751237294,0.0005050381229037685,9.000099358499493e-06,7.236047080030342e-11,0.0007650842384216812,1.3537997296447427e-14,9.265616960292995e-16,7.615951739551116e-24,5.653773355066099e-22,5.79704347943864e-12,5.332777659754186e-13,7.570167837483046e-12,4.448658220764453e-12,1.2019327182646596e-13,1.0784020512845033e-16,1.0661533619906675e-16
2.8983398571136078e-09,0.7193853430150676,1.2394315619556088e-11,1.6105251187817305e-13,1.5088698164578883e-14,1.404328272313194e-17,0.0,0.0,5.964197312597022e-14,1.3998852484032069e-22,4.2105009480996794e-16,7.902386940475923e-21,2.37151525644381e-18,1.1798334836029379e-30,2.3524109126446686e-20,2.8827833284558615e-18,1.277324297223812e-20,6.020093189055245e-12,4.4272881221055336e-23,9.166159960707198e-24,3.214642167497853e-11,6.885107078746455e-19,5.1119734297875625e-21,4.56607260742184e-37,1.2534848492503164e-26,3.0706825219857637e-19,5.356127109486683e-21,2.6529716000754847e-34,1.7255628132894584e-43,8.723772169847755e-44,5.996051379755459e-26,1.1163521679054688e-29,6.900189113491055e-23,8.748501523221099e-32,3.76,0.0,0.7112318320051905,0.9992348594302128,3.812254403348349e-20,4.5397091689682216e-29,0.0005233287485098318,0.0005142838016981442,9.044789487607117e-06,7.398223213473674e-11,0.0007651405630047643,1.4040554622523554e-14,9.598086692955243e-16,8.239640492706837e-24,6.082503856035227e-22,6.019799621555049e-12,5.443073455244452e-13,7.773287227960523e-12,4.569880760689225e-12,1.2589474057740568e-13,1.1513782569730963e-16,1.1284635689715512e-16
2.949811111812293e-09,0.7193865643109867,1.27231215002789e-11,1.6822159684271487e-13,1.5787745853895208e-14,1.4927460621380858e-17,0.0,0.0,6.181364369934233e-14,1.50312517461858e-22,4.460439071890146e-16,8.481330489829203e-21,2.506024388449862e-18,1.2340287929672542e-30,2.413455456945711e-20,3.0413867605184527e-18,1.3865514729007363e-20,6.247106092904814e-12,4.71965309660575e-23,9.664093461696498e-24,3.330529682488809e-11,7.258098633494686e-19,5.487240754416774e-21,5.28329340824895e-37,1.375092203472761e-26,3.323808732940562e-19,5.704040764800766e-21,2.959124258896102e-34,2.0709194514699677e-43,1.02706614398055e-43,6.453327278194383e-26,1.2296050977102005e-29,7.486138472743699e-23,9.83936175474652e-32,3.76,0.0,0.7112225417542983,0.9992348101990084,4.1351700928563926e-20,5.108404136057371e-29,0.0005326190005609385,0.0005235310796404048,9.08775909394284e-06,7.559669300934179e-11,0.0007651897939617134,1.4552292999726738e-14,9.93591979660028e-16,8.89996941212423e-24,6.5341990542475115e-22,6.2467958693359725e-12,5.553394995068404e-13,7.97727550124134e-12,4.691716744963102e-12,1.31747149161054e-13,1.2277800844294714e-16,1.1931543821588905e-16
3.0012823665109785e-09,0.7193877855909555,1.3053441729970774e-11,1.755696452592009e-13,1.6504944868679078e-14,1.5849554971364446e-17,0.0,0.0,6.402481560854594e-14,1.611996385114584e-22,4.720376174742099e-16,9.091480416407908e-21,2.6455577181700956e-18,1.2895852572961022e-30,2.474712425266098e-20,3.2056686760030437e-18,1.502878276322839e-20,6.478360262342895e-12,5.025403811368722e-23,1.0179755288643581e-23,3.4484827634151536e-11,7.644291573351649e-19,5.882612321834147e-21,6.096921624442872e-37,1.5061461154318601e-26,3.5928048644570803e-19,6.067383571194956e-21,3.2940794591597215e-34,2.4772393743764313e-43,1.2059570297772129e-43,6.936393665040945e-26,1.3519301509929176e-29,8.109807305259693e-23,1.104303042158042e-31,3.76,0.0,0.7112132516247601,0.9992347671680377,4.478836190191289e-20,5.736251045820106e-29,0.0005419091312786408,0.0005327798906894382,9.129074220641706e-06,7.720347578045068e-11,0.0007652328246804684,1.5073214883020802e-14,1.027909420553404e-15,9.59821781105455e-24,7.009567231916563e-22,6.478032760278201e-12,5.663741073504589e-13,8.182093058015819e-12,4.8141438342103485e-12,1.3775111771012354e-13,1.3076972012818357e-16,1.260267158613312e-16
3.0527536212096638e-09,0.7193890068549744,1.338521724857381e-11,1.8309733744172103e-13,1.724037510095028e-14,1.6810428783349682e-17,0.0,0.0,6.627550602354517e-14,1.726701493687217e-22,4.990522318783868e-16,9.733933843311143e-21,2.7902081863311475e-18,1.3465061491152374e-30,2.5361698805532687e-20,3.375727407293002e-18,1.626622604132665e-20,6.713856237884525e-12,5.344881866785977e-23,1.07134558259477e-23,3.568501752527195e-11,8.043912619610113e-19,6.298776017798913e-21,7.017787288120779e-37,1.647201810241721e-26,3.878354967686461e-19,6.446518928410575e-21,3.659950303433904e-34,2.9538873172053545e-43,1.4123498299582108e-43,7.44620571487355e-26,1.4838624638380312e-29,8.772859622248611e-23,1.23688369242609e-31,3.76,0.0,0.7112039616165743,0.9992347295564314,4.844168280112012e-20,6.428178682958883e-29,0.0005511991406645303,0.000542030171339204,9.168798375742188e-06,7.880222516425726e-11,0.0007652704360306715,1.5603322745383827e-14,1.0627588006106913e-15,1.0335675584750893e-23,7.509320747380896e-22,6.713510823372627e-12,5.774110560926473e-13,8.38770182368655e-12,4.937140545186136e-12,1.4390723754009772e-13,1.3912196339177436e-16,1.3298429195148444e-16
3.1556961306070345e-09,0.7193914493351625,1.4052909162156284e-11,1.9869422154795932e-13,1.8766233312099225e-14,1.885197218601033e-17,0.0,0.0,7.089550763391777e-14,1.9744420496404602e-22,5.5622837519622665e-16,1.1120233471376742e-20,3.095232344670583e-18,1.464452932375515e-30,2.6596407766053436e-20,3.733568706745171e-18,1.8976742469272262e-20,7.197575721303859e-12,6.026393120159228e-23,1.1836214393824508e-23,3.814738755253392e-11,8.884344992097866e-19,7.196283340973994e-21,9.22953886604062e-37,1.9616510468451486e-26,4.501932712849016e-19,7.253622537085962e-21,4.4934572673492415e-34,4.161937139429286e-43,1.9228145423397936e-43,8.549973211616665e-26,1.7787903712499152e-29,1.0223968028447925e-22,1.5427119219385197e-31,3.76,0.0,0.7111853819642541,0.9992346679515728,5.64360218174354e-20,8.025559851212304e-29,0.0005697787954472369,0.0005605348995213535,9.243715698606366e-06,8.197430885219585e-11,0.0007653320403632833,1.669110635246566e-14,1.1340446832299513e-15,1.1933428811980652e-23,8.58485237225615e-22,7.197192533940534e-12,5.994915580028502e-13,8.801147963627477e-12,5.184760987277626e-12,1.566781587279255e-13,1.5694422476448116e-16,1.476545786641482e-16
3.2483443890646683e-09,0.7193936475127846,1.465826160003222e-11,2.1335201094802827e-13,2.0202595879688906e-14,2.083066555207596e-17,0.0,0.0,7.518882091939594e-14,2.2194675926757257e-22,6.11389838760089e-16,1.2489771516613661e-20,3.3881872587399327e-18,1.5752987012165773e-30,2.77133961195507e-20,4.076369333345684e-18,2.17033700363327e-20,7.64743545003066e-12,6.690154568217537e-23,1.2911502528738744e-23,4.04342062020537e-11,9.688928918613839e-19,8.082262300537557e-21,1.1716666607983533e-36,2.2848934526005848e-26,5.126955140869763e-19,8.037678099643922e-21,5.372901623306466e-34,5.610928821956516e-43,2.517878826115297e-43,9.644767086441426e-26,2.0828674163627396e-29,1.1682158990757494e-22,1.8703173670572069e-31,3.76,0.0,0.7111686606921753,0.9992346250477758,6.446824060915037e-20,9.738371328718083e-29,0.0005865000698128412,0.0005771935923728957,9.306288732801762e-06,8.479857074316735e-11,0.0007653749436717603,1.7701552611105143e-14,1.1999995047483747e-15,1.3518642400654556e-23,9.643451276027311e-22,7.647015983351414e-12,6.193710119039176e-13,9.175602657513237e-12,5.4093683663863335e-12,1.6869772553935614e-13,1.7430826920421295e-16,1.6174063429820212e-16
3.340992647522302e-09,0.7193958456387317,1.5267509159871972e-11,2.2860108849384017e-13,2.1699134586927934e-14,2.2948469913908938e-17,0.0,0.0,7.961041128084812e-14,2.4867123137706923e-22,6.701872590356738e-16,1.398189286885371e-20,3.699167502965966e-18,1.6906040818685173e-30,2.883522281331724e-20,4.439416795903826e-18,2.4723323480930823e-20,8.11104655893589e-12,7.403763687765377e-23,1.4050061471161024e-23,4.2788007458021106e-11,1.0540537359519418e-18,9.046778656290035e-21,1.4768820464622596e-36,2.6502201700901256e-26,5.816977926394906e-19,8.87856560069922e-21,6.39074199533003e-34,7.498317329846817e-43,3.2734207356200996e-43,1.0841853733828758e-25,2.4273321813798927e-29,1.3295637560114496e-22,2.2548173671823947e-31,3.76,0.0,0.7111519398132538,0.9992345913778146,7.335485379535384e-20,1.175048421003265e-28,0.0006032209510881275,0.0005938561650544147,9.364588725488612e-06,8.759220431462908e-11,0.0007654086131297348,1.8741800115625213e-14,1.267644331367957e-15,1.5251387567196014e-23,1.0792302252523412e-21,8.110588579658115e-12,6.392565667844223e-13,9.552092467755068e-12,5.6355230006267855e-12,1.8121825440589298e-13,1.9298191438231105e-16,1.7668693586455894e-16
3.433640905979936e-09,0.7193980437130046,1.588038145394698e-11,2.4444441580011626e-13,2.3256213481385508e-14,2.5210448937660635e-17,0.0,0.0,8.41603563674294e-14,2.777489438832883e-22,7.327442884927444e-16,1.5603674601381025e-20,4.02871540080345e-18,1.810379109763088e-30,2.996134134745614e-20,4.823285231188437e-18,2.8057966094834806e-20,8.588411793457092e-12,8.169256416152778e-23,1.525369993065259e-23,4.52088067350305e-11,1.144048575177817e-18,1.0094215978031892e-20,1.849166105272486e-36,3.061717168692936e-26,6.576566612203579e-19,9.778412087088117e-21,7.5637342892641125e-34,9.937830231260044e-43,4.226690306671341e-43,1.214742086695845e-25,2.816061110103971e-29,1.5075539848398753e-22,2.704002428707717e-31,3.76,0.0,0.7111352193274804,0.9992345649512757,8.315720891123235e-20,1.410320683117871e-28,0.0006199414392823806,0.0006105223268735821,9.418906379897411e-06,9.03538289671369e-11,0.0007654350391512271,1.9811863247026806e-14,1.3369668262799393e-15,1.7139507920374745e-23,1.2035681437885957e-21,8.587913001046138e-12,6.591477550252387e-13,9.930443264245031e-12,5.863126507925976e-12,1.9424228862841476e-13,2.1301875457905225e-16,1.925161684325936e-16
