Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
1.3982266541091148e-08,0.6157780361447216,1.0583944607585574e-24,1.5668890563476591e-16,2.404208423395181e-27,3.1037965035997765e-33,0.0,0.0,5.551097419227763e-24,1.3223049145547173e-49,6.609377378803496e-24,6.816040557424647e-33,3.0903916507492414e-22,1.2126632743545555e-46,1.0654607301356719e-34,6.1747238268974585e-31,5.1190106256909914e-39,2.7049427292189616e-33,1.1585011858705557e-27,1.3608318333258565e-27,3.5532347969657615e-13,2.4441194551848634e-21,2.0717391597187848e-33,3.0794056248361826e-64,2.6697345056324102e-45,3.5292862234576777e-39,1.202976146203585e-35,1.68382298467955e-56,2.3551996910584656e-79,1.1645566726944756e-80,8.039031333363063e-49,2.156767008656685e-43,2.1775186840936586e-36,2.7479595339617924e-63,3.76,0.0,0.7915994571416187,0.999797171212469,8.790708773610295e-34,9.6051775082427e-58,6.481013884442299e-05,6.446227528718997e-05,3.4786204016408053e-07,8.063012473858105e-13,0.00020282878753095736,1.206209200871021e-16,1.512367200967329e-19
1.4322132423871681e-08,0.6157782108679583,1.1917308768004636e-24,1.6352999996684533e-16,2.6815840183356162e-27,3.55817037502923e-33,0.0,0.0,6.2507144578669825e-24,1.7178100885167457e-49,7.442422118993243e-24,7.818119971910314e-33,3.3962424397800195e-22,1.3598220022438673e-46,1.1709761555454814e-34,6.916203389544482e-31,6.05367207581798e-39,3.100934217141523e-33,1.2452291850159687e-27,1.4602689232301312e-27,3.7287387018231156e-13,2.6227013514860373e-21,2.3639389644620348e-33,3.9729062832107134e-64,3.2143933912576323e-45,4.173689905412503e-39,1.4211603853335824e-35,2.12100240635507e-56,3.3544372798307734e-79,1.6586727389941415e-80,9.868176428539802e-49,2.5342692456732728e-43,2.5303585964920413e-36,3.645861686013879e-63,3.76,0.0,0.7915978818725982,0.9997971712124689,1.0077606398997493e-33,1.2159643264492953e-57,6.638540788257221e-05,6.60374686293701e-05,3.479376895034592e-07,8.178241592382637e-13,0.0002028287875310328,1.2658522569763553e-16,1.5500349720793922e-19
1.4661998306652215e-08,0.6157783855908474,1.3380856079602941e-24,1.7051516787556649e-16,2.986824777156443e-27,4.066436827729221e-33,0.0,0.0,7.018681364508942e-24,2.2178102905063485e-49,8.356854076319509e-24,8.939575796867205e-33,3.723944091680111e-22,1.5205560528522301e-46,1.2840381767927736e-34,7.7268652057478625e-31,7.138463086959584e-39,3.543895030199108e-33,1.3361826417829349e-27,1.5643187209681575e-27,3.9084794982937686e-13,2.8095662252887973e-21,2.689054494136134e-33,5.099171015998574e-64,3.85686833112022e-45,4.921601476904623e-39,1.672293351876554e-35,2.657459648946786e-56,4.7476082155677065e-79,2.3475864714102705e-80,1.2064527156300793e-48,2.969672728175466e-43,2.9334401083951338e-36,4.809653031580313e-63,3.76,0.0,0.7915963066067125,0.9997971712124689,1.1517140957328825e-33,1.532311281394796e-57,6.796067378621383e-05,6.761266999863728e-05,3.480021768140784e-07,8.289337140292947e-13,0.0002028287875310393,1.326936047979456e-16,1.5877032136178745e-19
1.500186418943275e-08,0.6157785603133891,1.4983760015973305e-24,1.776444099368528e-16,3.322305543248526e-27,4.633564224753567e-33,0.0,0.0,7.859819595793008e-24,2.8464439863032494e-49,9.358414235602326e-24,1.019146104638607e-32,4.0744771348293414e-22,1.6957338637009519e-46,1.4049865554047646e-34,8.611400755459238e-31,8.394589053384169e-39,4.038155509797539e-33,1.4314622116703887e-27,1.6730750710769106e-27,4.0924572081226674e-13,3.0048825167301303e-21,3.0498963683452572e-33,6.512519285023272e-64,4.6126146656819195e-45,5.7876412812040196e-39,1.960396037192266e-35,3.312665577954096e-56,6.679149249362353e-79,3.3027149274074475e-80,1.4692993426714428e-48,3.4707530260235206e-43,3.393019977068548e-36,6.310534816233534e-63,3.76,0.0,0.7915947313439619,0.9997971712124689,1.3123384064172695e-33,1.9225489801254125e-57,6.95359365553543e-05,6.918787776243968e-05,3.4805713464023736e-07,8.39643819879499e-13,0.00020282878753098918,1.3894605796879942e-16,1.6253718811781488e-19
1.534173007221328e-08,0.6157787350355829,1.6735599574891666e-24,1.8491772658827953e-16,3.69055923069234e-27,5.2648539427818845e-33,0.0,0.0,8.779164228282007e-24,3.632662837045866e-49,1.0453097912751747e-23,1.1585572408248365e-32,4.448840372496031e-22,1.886254966902502e-46,1.5341675101231332e-34,9.574705499265643e-31,9.845875129294688e-39,4.588336279223611e-33,1.5311685707230099e-27,1.7866311409626248e-27,4.280671848986376e-13,3.208817447265914e-21,3.449440965172681e-33,8.278606822170497e-64,5.499234516273568e-45,6.788235905665045e-39,2.289868585828171e-35,4.109335957565977e-56,9.342800277567991e-79,4.619848465385496e-80,1.7828582503337186e-48,4.0461915320357765e-43,3.9160235466055474e-36,8.236910756643639e-63,3.76,0.0,0.7915931560843459,0.999797171212469,1.4911350510853207e-33,2.4021416049965254e-57,7.111119618999999e-05,7.076309052732325e-05,3.4810395642877973e-07,8.499680543439861e-13,0.00020282878753096883,1.4534258565197413e-16,1.6630409368605157e-19
1.5681595954993812e-08,0.6157789097574291,1.864636666580094e-24,1.9233511814932544e-16,4.0942837206900504e-27,5.965954686175943e-33,0.0,0.0,9.781967883562014e-24,4.611045757117761e-49,1.1647159425506394e-23,1.3134482264876755e-32,4.848050685466224e-22,2.093050151965133e-46,1.6719336575492755e-34,1.0621882973216356e-30,1.1519043682205798e-38,5.199360724655709e-33,1.6354024172384563e-27,1.9050794256780972e-27,4.473123435088689e-13,3.421537028294216e-21,3.8908358640721694e-33,1.0476535665563934e-63,6.536737119932736e-45,7.94180947845852e-39,2.665515912226413e-35,5.0738807406664025e-56,1.2997263104786238e-78,6.426889249368353e-80,2.155777907221807e-48,4.7056641594630575e-43,4.510103300584754e-36,1.0698121120093516e-62,3.76,0.0,0.791591580827865,0.9997971712124689,1.689703880534375e-33,2.989445746664139e-57,7.268645269015723e-05,7.233830710392794e-05,3.4814383153287025e-07,8.599196503978723e-13,0.0002028287875309925,1.5188318817060396e-16,1.7007103483164559e-19
1.6021461837774344e-08,0.6157790844789276,2.0726473415915945e-24,1.9989658483888041e-16,4.536348879478838e-27,6.742877080095509e-33,0.0,0.0,1.087370461175312e-23,5.822726425717165e-49,1.2947116714566601e-23,1.4851571332719464e-32,5.273142836218944e-22,2.3170816147468496e-46,1.8186439535060758e-34,1.1758248870517156e-30,1.3444015588472946e-38,5.876467719818354e-33,1.744264473485803e-27,2.0285117526813836e-27,4.669811977675519e-13,3.643206069744701e-21,4.377405315363789e-33,1.3201311489648952e-63,7.747825914861106e-45,9.268991403867172e-39,3.0925743654978243e-35,6.236903083465116e-56,1.7986475467049898e-78,8.893869559824351e-80,2.5980088661414785e-48,5.459936767461658e-43,5.1837012242658917e-36,1.382889822177346e-62,3.76,0.0,0.791590005574519,0.999797171212469,1.909747250352485e-33,3.706191042359473e-57,7.426170605583237e-05,7.391352647672687e-05,3.4817777547286246e-07,8.69511486395911e-13,0.00020282878753101116,1.5856786574676982e-16,1.738380087927521e-19
1.6361327720554876e-08,0.6157792592000786,2.298675939325318e-24,2.0760212679003854e-16,5.0198036999864216e-27,7.602008549462104e-33,0.0,0.0,1.2060073732562096e-23,7.316448034439406e-49,1.4359755914085632e-23,1.6751061934792247e-32,5.7251692746810725e-22,2.5593430925339245e-46,1.97466363513059e-34,1.2989335109783145e-30,1.5654237226561546e-38,6.625224600222724e-33,1.857855487435131e-27,2.1570192865749886e-27,4.870737485469905e-13,3.873988188632511e-21,4.9126557359010224e-33,1.6566701267860784e-63,9.158214906172543e-45,1.0792841815529267e-38,3.5767394820611547e-35,7.633752923660399e-56,2.4765776467904706e-78,1.2245879946836529e-79,3.120976242709158e-48,6.320967760441007e-43,5.946115202099071e-36,1.7794671282007168e-62,3.76,0.0,0.7915884303243079,0.9997971712124689,2.1530742350032657e-33,4.5780313695711193e-57,7.583695628703179e-05,7.548874777846131e-05,3.4820665550131963e-07,8.787560799576882e-13,0.00020282878753100208,1.6539661851636171e-16,1.7760501321110246e-19
1.6701193603335408e-08,0.6157794339208817,2.5438498746981975e-24,2.1545174406255028e-16,5.547883566251017e-27,8.55012848374434e-33,0.0,0.0,1.3347003634076298e-23,9.149759316060732e-49,1.5892135871757142e-23,1.8848051905874213e-32,6.205199945558266e-22,2.8208599856977574e-46,2.140364163694104e-34,1.4320893889869036e-30,1.8187034849096112e-38,7.451540386990474e-33,1.976276234496445e-27,2.2906925338234614e-27,5.075899965038177e-13,4.1140458175729094e-21,5.500281229305017e-33,2.0708548721905052e-63,1.0796976762638996e-44,1.253909590666166e-38,4.124194844797637e-35,9.305139742383169e-56,3.39355497031947e-78,1.6779690245369164e-79,3.7377721558791016e-48,7.302018238207967e-43,6.80756962261333e-36,2.2797863831759514e-62,3.76,0.0,0.7915868550772316,0.9997971712124689,2.4216049228623556e-33,5.635175564542373e-57,7.741220338376176e-05,7.706397026862154e-05,3.482312121220699e-07,8.876655851562192e-13,0.00020282878753098832,1.723694465415899e-16,1.8137204607333388e-19
1.704105948611594e-08,0.6157796086413375,2.8093407266835543e-24,2.2344543665346374e-16,6.124017637562038e-27,9.594423683140583e-33,0.0,0.0,1.4740655530183684e-23,1.1390366488753472e-48,1.755159261955439e-23,2.1158549120037822e-32,6.714322097213786e-22,3.1026894666745416e-46,2.3161231681343016e-34,1.5758901731507209e-30,2.1083997907249563e-38,8.361679256421624e-33,2.099627519265463e-27,2.4296213474470235e-27,5.285299421102835e-13,4.3635402132523646e-21,6.1441691284806495e-33,2.578861069451296e-63,1.2696925080807344e-44,1.4536428222186203e-38,4.7416420534927756e-35,1.129780907575311e-55,4.628431686369193e-78,2.2885037123709925e-79,4.4633700162893275e-48,8.417770026043097e-43,7.779290327818902e-36,2.9085345425586937e-62,3.76,0.0,0.7915852798332903,0.999797171212469,2.7173747909524273e-33,6.913107297145883e-57,7.89874473460286e-05,7.863919331505783e-05,3.482520774794085e-07,8.962517921386306e-13,0.00020282878753098986,1.79486349821676e-16,1.8513910566084269e-19
1.7380925368896472e-08,0.6157797833614452,3.0963649362826314e-24,2.3158320450630543e-16,6.751836350055506e-27,1.0742504083318637e-32,0.0,0.0,1.6247427177251402e-23,1.411765715099437e-48,1.934574379587602e-23,2.3699506633743792e-32,7.253640092075243e-22,3.4059205768745542e-46,2.5023243892883126e-34,1.7309563505904193e-30,2.439139301088335e-38,9.362274252849128e-33,2.2280101772748e-27,2.573894931689624e-27,5.498935856812588e-13,4.6226314648532784e-21,6.848405558514942e-33,3.199898580611041e-63,1.4895033441832407e-44,1.681673807342525e-38,5.436331815810932e-35,1.3665287724453095e-55,6.284373938905727e-78,3.107179094811414e-79,5.3148627187054694e-48,9.684451935847758e-43,8.873584059371658e-36,3.695722358890142e-62,3.76,0.0,0.791583704592484,0.9997971712124689,3.0425391585723016e-33,8.453404847395471e-57,8.056268817383864e-05,8.02144163781115e-05,3.4826979122686853e-07,9.045261286049395e-13,0.00020282878753099843,1.8674732830207698e-16,1.8890619050665805e-19
1.7720791251677004e-08,0.6157799580812054,3.4061844965622195e-24,2.3986504751895494e-16,7.435179034877905e-27,1.200241875875391e-32,0.0,0.0,1.787395655024231e-23,1.7424413813950883e-48,2.128249301931231e-23,2.6488858444175506e-32,7.824275218564427e-22,3.731674311906748e-46,2.699357624822885e-34,1.897931645030506e-30,2.816061037871572e-38,1.0460341244836882e-32,2.3615250767499153e-27,2.7236018466606856e-27,5.716809273973897e-13,4.891478502430984e-21,7.617281018636534e-33,3.956721619637726e-63,1.7432894135872244e-44,1.9415457353842836e-38,6.21609617658655e-35,1.6468703103070602e-55,8.495858075358945e-78,4.2004508186582234e-79,6.311727002826206e-48,1.1119974650941816e-42,1.0103922580359616e-35,4.677718967495718e-62,3.76,0.0,0.7915821293548122,0.9997971712124689,3.3993777198319156e-33,1.0304672815025145e-56,8.213792586719814e-05,8.17896389970065e-05,3.4828481413573193e-07,9.124996629061198e-13,0.00020282878753099986,1.941523818823967e-16,1.9267329935849594e-19
1.8060657134457535e-08,0.615780132800618,3.740107634781143e-24,2.482909655503307e-16,8.17810165223176e-27,1.3382672205126338e-32,0.0,0.0,1.9627125478382836e-23,2.1418736182184066e-48,2.337003421416773e-23,2.9545555863423626e-32,8.427365504547861e-22,4.08110369546615e-46,2.9076186748590753e-34,2.0774834170516042e-30,3.2448644724341846e-38,1.1663293125143861e-32,2.500273120369258e-27,2.8788300129498943e-27,5.938919673247585e-13,5.170239105241872e-21,8.455295982026201e-33,4.87621526804812e-63,2.0357219610631957e-44,2.2371882097426382e-38,7.089381904240046e-35,1.977768250091511e-55,1.1437540300467787e-77,5.654623111279544e-79,7.476116426521775e-48,1.2744074642499225e-42,1.1485031657793495e-35,5.898466193091467e-62,3.76,0.0,0.7915805541202756,0.9997971712124689,3.790299155223497e-33,1.2523599014295844e-56,8.371316042611338e-05,8.33648607782945e-05,3.4829753964992725e-07,9.201831085737133e-13,0.00020282878753099504,2.017015104231034e-16,1.9644043114730264e-19
1.8400523017238067e-08,0.6157803075196829,4.099489486667244e-24,2.568609584260656e-16,8.984884640016934e-27,1.4892240899968447e-32,0.0,0.0,2.1514063240694238e-23,2.6226192573241894e-48,2.5616855888111766e-23,3.2889604506299964e-32,9.064065532298482e-22,4.45539384231269e-46,3.12750928828546e-34,2.270303063043809e-30,3.731861255273682e-38,1.2978954253771107e-32,2.6443552470277656e-27,3.039666716214236e-27,6.165267054315731e-13,5.459069910021204e-21,9.367166512084408e-33,5.99006835644965e-63,2.3720389829748663e-44,2.572952914116325e-38,8.065285048951716e-35,2.3671338242141636e-55,1.533546450253198e-77,7.581382739754492e-79,8.833185554485207e-48,1.4578467520164993e-42,1.3032985082756145e-35,7.4109001232303036e-62,3.76,0.0,0.7915789788888737,0.9997971712124689,4.2178458220002004e-33,1.517615101334261e-56,8.528839185059073e-05,8.494008138604689e-05,3.483083036939611e-07,9.275868299981135e-13,0.0002028287875309928,2.0939471375123149e-16,2.0020758496050953e-19
1.87403889000186e-08,0.6157804822384002,4.485732762928735e-24,2.6557502594335747e-16,9.860040875441706e-27,1.6540590140018052e-32,0.0,0.0,2.3542150121812658e-23,3.199222227921954e-48,2.803174536246618e-23,3.65421018879139e-32,9.73554625495487e-22,4.855762010808622e-46,3.3594371097519467e-34,2.477106412869838e-30,4.2840307883693714e-38,1.4415575142764184e-32,2.7938724336028923e-27,3.2061986117364857e-27,6.395851416024328e-13,5.758126419209231e-21,1.035782989369035e-32,7.335543844451875e-63,2.758104887218259e-44,2.9536519281900653e-38,9.153586684647042e-35,2.8239344994225157e-55,2.048117907074355e-77,1.0124768506850068e-78,1.0411448138591791e-47,1.6647011217643376e-42,1.4765303901255019e-35,9.278611113907125e-62,3.76,0.0,0.7915774036606067,0.9997971712124689,4.68469852292422e-33,1.8338928120256184e-56,8.686362014063638e-05,8.651530053347085e-05,3.4831739305690214e-07,9.347208489583724e-13,0.0002028287875309949,2.1723199166525546e-16,2.0397476001921757e-19
1.908025478279913e-08,0.6157806569567699,4.900288408073194e-24,2.7443316787513154e-16,1.0808323748148978e-26,1.8337691154061072e-32,0.0,0.0,2.571902092846947e-23,3.8884812295603775e-48,3.062379295557148e-23,4.052527562789224e-32,1.0442994814465913e-21,5.283457645442436e-46,3.6038156273370484e-34,2.6986341262448243e-30,4.90907984977504e-38,1.5981847381733214e-32,2.9489256967226284e-27,3.378511728954679e-27,6.630672756505658e-13,6.067563009124717e-21,1.1432450278110567e-32,8.95635907976086e-63,3.2004754287596835e-44,3.384598837241647e-38,1.0364789847553209e-34,3.358311582174673e-55,2.7249461953924103e-77,1.346992113673527e-78,1.2243172265767465e-47,1.897587942401429e-42,1.6701061033847036e-35,1.1577777479381816e-61,3.76,0.0,0.7915758284354747,0.9997971712124689,5.193681353040373e-33,2.2100686136529927e-56,8.843884529625657e-05,8.809051797571688e-05,3.483250525848414e-07,9.415948517942331e-13,0.0002028287875309968,2.2521334393927135e-16,2.0774195565866495e-19
1.9420120665579663e-08,0.6157808316747918,5.3446562515912446e-24,2.83435383973598e-16,1.1834735343657773e-26,2.0294038490564263e-32,0.0,0.0,2.80525684669206e-23,4.7097473570210275e-48,3.3402396119577594e-23,4.4862522259277834e-32,1.1187614361011586e-21,5.739762409717346e-46,3.861064120882915e-34,2.935652087836986e-30,5.615506488984363e-38,1.7686918803501768e-32,3.109616094535099e-27,3.55669147596224e-27,6.869731073282945e-13,6.3875329380853365e-21,1.259642434036046e-32,1.0903689683502947e-62,3.7064682920632865e-44,3.871652786336421e-38,1.17101576853763e-34,3.981708395444862e-55,3.612050803757493e-77,1.7854034709159433e-78,1.4364815663022168e-47,2.1593745684650493e-42,1.8860991468694692e-35,1.4399412660422571e-61,3.76,0.0,0.7915742532134774,0.9997971712124689,5.747766624276835e-33,2.6564053837864684e-56,9.001406731745766e-05,8.966573350372921e-05,3.483314913304363e-07,9.48218197091667e-13,0.000202828787530996,2.333387703265716e-16,2.1150917131150443e-19
2.009985243114073e-08,0.6157811811097926,6.329076111069741e-24,3.0187203759245833e-16,1.414324666978731e-26,2.4729173882613856e-32,0.0,0.0,3.322257545477162e-23,6.84057286046725e-48,3.9558419015412666e-23,5.469890353832771e-32,1.2793257987674993e-21,6.743487185977943e-46,4.415876810397476e-34,3.459350777468371e-30,7.310868691774016e-38,2.155242503841968e-32,3.448312745059316e-27,3.9309894117116306e-27,7.360558623260567e-13,7.059680304613067e-21,1.5215216865289004e-32,1.6027294759706526e-62,4.942884736222586e-44,5.040541027543558e-38,1.4852481222304174e-34,5.548723951117604e-55,6.280740983949123e-77,3.1041284657071107e-78,1.9647686329765547e-47,2.7824879059363672e-42,2.3945339555735437e-35,2.20653583488718e-61,3.76,0.0,0.7915711027788873,0.999797171212469,7.003905115742673e-33,3.8087898015358627e-56,9.316450195662743e-05,9.28161581311409e-05,3.483413923757904e-07,9.607487601693175e-13,0.00020282878753098485,2.5002184436683675e-16,2.190436607969178e-19
2.0711611020145688e-08,0.6157814956001045,7.333081471185538e-24,3.1895775668742827e-16,1.654367557458748e-26,2.938204483966096e-32,0.0,0.0,3.849599990659169e-23,9.468676598732833e-48,4.583756690022686e-23,6.502263000300777e-32,1.43778534883732e-21,7.75820065917039e-46,4.9635465583547755e-34,3.991869964739235e-30,9.218988362923253e-38,2.560773636346672e-32,3.77343345925404e-27,4.28876567750173e-27,7.816793842732816e-13,7.702151835079825e-21,1.793682060405702e-32,2.2465433050809675e-62,6.365120743697319e-44,6.356119244816836e-38,1.8269390732657395e-34,7.410154972746559e-55,1.0213735856265256e-76,5.04731902910587e-78,2.5863378494055386e-47,3.476727889473936e-42,2.9534205565766675e-35,3.207019715884406e-61,3.76,0.0,0.7915682673984773,0.9997971712124689,8.321711625463631e-33,5.224623476191143e-56,9.599988241222959e-05,9.565153221562895e-05,3.4834766171959547e-07,9.71256484079262e-13,0.0002028287875309841,2.6552934166791003e-16,2.258247656218125e-19
2.1306193686104037e-08,0.6157818012596098,8.425923767097096e-24,3.360110927809261e-16,1.9205231101393648e-26,3.4579128120019627e-32,0.0,0.0,4.4236598811221316e-23,1.2868141051825282e-47,5.2672968058331356e-23,7.655815702131853e-32,1.6051915181270292e-21,8.853687898420534e-46,5.542272349352361e-34,4.570043184235168e-30,1.1494171741730763e-37,3.0137405067914414e-32,4.1084310915042434e-27,4.655953573598868e-27,8.273374680601942e-13,8.361517513399414e-21,2.0950268691483456e-32,3.0952520059127638e-62,8.09514127503212e-44,7.924776164383644e-38,2.221132905789091e-34,9.737543929493928e-55,1.6217332917062674e-76,8.013112975512109e-78,3.358143023493561e-47,4.296738295972541e-42,3.605464372422227e-35,4.571938400505082e-61,3.76,0.0,0.7915655116348164,0.9997971712124689,9.793652331809036e-33,7.053169751183703e-56,9.875564611890447e-05,9.84072915143398e-05,3.4835196879192754e-07,9.808165006094405e-13,0.0002028287875309939,2.8104876645754805e-16,2.3241553876068915e-19
