Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183)
1.723965911476404e-10,0.8476392928079433,8.863287255747356e-12,9.346211812436595e-14,1.9718207868849015e-15,4.285174337877177e-17,0.0,0.0,4.06205129251798e-14,2.2877146624047867e-23,8.356683709645903e-17,2.3909535295382515e-16,1.6962073200132318e-19,2.4443173922023275e-29,2.6422388700052173e-19,4.3294115754963184e-13,8.842335747933543e-21,9.74684007548746e-13,3.341531937327734e-24,1.7047157738555745e-22,5.129001930815916e-11,5.129378236973629e-19,6.01388274602183e-11,7.842147996211092e-33,2.9404768194762304e-27,6.059741532525053e-20,1.9100994626144036e-21,7.053794565603082e-31,2.1757541094819054e-45,2.581489097382662e-40,2.5032643522444818e-26,4.6259170989362723e-32,1.1261277059434388e-24,4.702232726541955e-34,3.76,0.0,0.7481119930279224,0.999250318480401,1.1653450491859864e-17,9.194624445111616e-30,0.0006280912677163917,0.0006045223176166133,2.356873485855006e-05,1.0214930704680568e-10,0.0007496815179067027,1.5593356525130917e-14,2.652642432815408e-15,6.045358238265449e-23,7.792073143402878e-24,9.746386654000266e-13,6.153506906138536e-13,5.485156235118952e-12,3.412873545846311e-12,4.791527846237199e-15,1.2435470095222311e-18,3.832988931733652e-17,8.577370601190855e-18,4.484046246598039e-22,7.936100257908165e-21,1.8381334930438686e-15,5.176541164505894e-19,7.539603990036391e-16,1.6644040202554955e-24,6.057395156354385e-11,1.099315919984441e-27
1.9157280799876115e-10,0.8476500367553627,1.0869399740555033e-11,1.0774107670216286e-13,2.5820891595735764e-15,5.892306795490669e-17,0.0,0.0,5.017496936268855e-14,3.4901861670436755e-23,1.1494103409802976e-16,3.500099464749923e-16,2.36645169000078e-19,3.3384405495862775e-29,3.243532372027194e-19,5.339852161899701e-13,1.348267421354853e-20,1.2274104507415286e-12,4.988800609923974e-24,2.339558070720277e-22,6.335104173268829e-11,7.039301431154754e-19,6.677168545278683e-11,1.3267551855509628e-32,4.749611751196815e-27,9.194858355583178e-20,2.897080240681529e-21,1.2203147578376187e-30,5.6032926934746643e-45,5.390781492639167e-40,3.883877423593832e-26,8.288015733862112e-32,1.8237422575257187e-24,9.371339855645696e-34,3.76,0.0,0.7480421610242856,0.9991848918167145,1.5975837760546533e-17,1.7313028191166645e-29,0.0006979232766796338,0.0006720036088086755,2.5919403312762914e-05,1.249395858541213e-10,0.0008151081811872083,1.943078769102337e-14,3.32503610458115e-15,9.152438878872673e-23,1.2509271128335983e-23,1.2273480583948683e-12,7.473449086110715e-13,6.726031276233545e-12,4.185485673789197e-12,6.44093163782612e-15,1.7679389089676886e-18,5.274131159226543e-17,1.2122962031710605e-17,6.182559618298993e-22,1.0845885509151246e-20,2.4976588954959457e-15,7.715419686148539e-19,1.0184914673131942e-15,2.5239968059404348e-24,6.730866323964073e-11,1.8619327492436004e-27
2.1074902484988191e-10,0.8476607797001167,1.3064125617961007e-11,1.2298760511275045e-13,3.300769855053376e-15,7.86079514902115e-17,0.0,0.0,6.074083717293088e-14,5.11445035560727e-23,1.5337978417247989e-16,4.947133589784848e-16,3.201247488558142e-19,4.4240522856313777e-29,3.9023698166808064e-19,6.454803979989087e-13,1.9746376707705245e-20,1.5134470857551806e-12,7.170078868653561e-24,3.115267898763559e-22,7.668782283656287e-11,9.372882538156845e-19,7.33932918382233e-11,2.134406882044911e-32,7.343902056089803e-27,1.3493329531119727e-19,4.220634141767317e-21,2.0061576322362858e-30,1.3206470036256532e-44,1.0496378042929695e-39,5.783989791026378e-26,1.407442922422982e-31,2.8256029659395403e-24,1.7524630474378547e-33,3.76,0.0,0.7479723355390883,0.999122474812991,2.1249744822406613e-17,3.069183972816164e-29,0.0007677487684795234,0.0007395284712762978,2.821997850224523e-05,1.497704403980039e-10,0.0008775251844593385,2.372092571693714e-14,4.081808806014246e-15,1.3309470457672957e-22,1.9218210271360894e-23,1.5133637937697811e-12,8.896834247199675e-13,8.083369210171704e-12,5.0307802279653325e-12,8.422102769670525e-15,2.4422900164163098e-18,7.040508337415657e-17,1.660300638821448e-17,8.2702698265587e-22,1.4381549165829052e-20,3.2929844153995254e-15,1.104691552919033e-18,1.3372643707798724e-15,3.687825374320972e-24,7.404275263711919e-11,2.998704968612416e-27
2.2992524170100268e-10,0.847671521642298,1.544346870959232e-11,1.3924873575028002e-13,4.135470151056579e-15,1.0228234412461561e-16,0.0,0.0,7.231894390207827e-14,7.249439831401785e-23,1.9961922883745777e-16,6.791235816766856e-16,4.2213134729879056e-19,5.718417863091032e-29,4.617727423805338e-19,7.673898263079122e-13,2.797387165651934e-20,1.833786322633737e-12,9.985200172864312e-24,4.0459941758878666e-22,9.13012081997552e-11,1.2172621575578076e-18,8.000366660696247e-11,3.2939643581470993e-32,1.095069236685264e-26,1.9245513778108217e-19,5.9478260995379005e-21,3.161830162315666e-30,2.890869901954932e-44,1.9286246189779364e-39,8.326526900929686e-26,2.2861030097707735e-31,4.219786900248387e-24,3.108344193799691e-33,3.76,0.0,0.747902516571724,0.9990629290175771,2.7568509227885066e-17,5.17653087066705e-29,0.0008375677437237899,0.0008070958437988078,3.047152232005657e-05,1.7657907915511414e-10,0.0009370709793753897,2.8470651816585176e-14,4.924849654615766e-15,1.872166263276564e-22,2.8466581558412175e-23,1.8336778781470954e-12,1.0418163399778512e-12,9.55466071517022e-12,5.947224334459339e-12,1.076258365432792e-14,3.2924887739797454e-18,9.166135353323672e-17,2.2152093001038227e-17,1.0789793456521763e-21,1.8600201012667792e-20,4.234822281366253e-15,1.5301435040867376e-18,1.7148792005486197e-15,5.224151815335823e-24,8.077622034278606e-11,4.632934562570094e-27
2.4910145855212346e-10,0.8476822625819999,1.800351825978661e-11,1.565700396278615e-13,5.093607767279382e-15,1.3032438640580327e-16,0.0,0.0,8.491010222768069e-14,9.992675267577747e-23,2.5439943364310087e-16,9.095462074602038e-16,5.447966416156035e-19,7.238490164440056e-29,5.388602425793954e-19,8.996767585681448e-13,3.853791883727662e-20,2.189359667083617e-12,1.3541091888957768e-23,5.145894911680478e-22,1.0719202359667226e-10,1.548103256175345e-18,8.660282966198629e-11,4.909244247674014e-32,1.5836403993095136e-26,2.6782570478592413e-19,8.151143001535378e-21,4.809534538657237e-30,5.944756599675258e-44,3.3749570822142675e-39,1.1649533257938455e-25,3.576550190936691e-31,6.109269978560555e-24,5.272639702829754e-33,3.76,0.0,0.7478327041215855,0.9990061223383386,3.5025134093467025e-17,8.373002233557615e-29,0.0009073802030201391,0.0008747046876511724,3.267507416210179e-05,2.053041903860582e-10,0.000993877658069139,3.3686349964281464e-14,5.855901158109749e-15,2.5609672732558683e-22,4.088563528552134e-23,2.1892214114808475e-12,1.203222443079328e-12,1.113744964396301e-11,6.9333175811249756e-12,1.3489289554689768e-14,4.346322809678181e-18,1.168519723327822e-16,2.891110676329238e-17,1.378435908967891e-21,2.3557999316801025e-20,5.333436167808621e-15,2.061331189460291e-18,2.1558321138543028e-15,7.20943005189195e-24,8.750906692579977e-11,6.912416628291197e-27
2.6827767540324425e-10,0.847693002519315,2.0740447245301332e-11,1.749956789952481e-13,6.182416515607898e-15,1.631143240159643e-16,0.0,0.0,9.851510999000662e-14,1.345028082439246e-22,3.1846413257030146e-16,1.1926594030046582e-15,6.903088727506e-19,9.000916846575388e-29,6.214012656108214e-19,1.042304583770332e-12,5.1843573679798067e-20,2.581040874117877e-12,1.7951528310545575e-23,6.429137299213363e-22,1.2436107538606737e-10,1.93406429133506e-18,9.319080082146481e-11,7.102456098078143e-32,2.2309209844066522e-26,3.6477356006793815e-19,1.090835327915745e-20,7.097659985164742e-30,1.1588886199603626e-43,5.66534582956725e-39,1.5906532924836833e-25,5.418566501857987e-31,8.612838830707967e-24,8.608848721897836e-33,3.76,0.0,0.7477628981880663,0.9989519287760267,4.3712290639021694e-17,1.3068870836446826e-28,0.000977186146976251,0.0009423539861609316,3.483165137022429e-05,2.3588591193244226e-10,0.001048071219789017,3.937393478940411e-14,6.876567494192455e-15,3.420901101776463e-22,5.719336305893671e-23,2.5808677408797227e-12,1.373407868249162e-12,1.2829331976229025e-11,7.987591378052627e-12,1.66285227724839e-14,5.633439004789814e-18,1.4632029712503516e-16,3.702697974486914e-17,1.729779502148358e-21,2.931016344871451e-20,6.598656595673067e-15,2.7119999082244376e-18,2.6645177076895015e-15,9.728581811069088e-24,9.424129293814092e-11,1.0011496848163082e-26
2.8745389225436504e-10,0.847703741454337,2.3650510590204994e-11,1.9456846274900706e-13,7.408952255038943e-15,2.01034417830424e-16,0.0,0.0,1.1313475022702327e-13,1.7737000121150247e-22,3.9256045789023073e-16,1.535498057874247e-15,8.609094234534239e-19,1.102204788764258e-28,7.092996114704545e-19,1.1952368197337969e-12,6.832814777587517e-20,3.009649269788781e-12,2.333686988873103e-23,7.909897809648981e-22,1.4280915092285218e-10,2.3793992798720226e-18,9.97675998215325e-11,1.0015652291129838e-31,3.0721866194025336e-26,4.874541822576093e-19,1.430235889365358e-20,1.020389334318983e-29,2.157350828819313e-43,9.175095425327307e-39,2.126690876422634e-25,7.984068095908167e-31,1.1866051177233995e-23,1.359913085753728e-32,3.76,0.0,0.7476930987705593,0.9989002281430222,5.372232085545427e-17,1.978077011508887e-28,0.0010469855761997798,0.0010100427442402778,3.694224970015884e-05,2.682657993202595e-10,0.001099771852154052,4.5538880909235154e-14,7.988323217962047e-15,4.476941368350366e-22,7.81978369562356e-23,3.0094357825284617e-12,1.5519046782373706e-12,1.4627954712264695e-11,9.108608282157101e-12,2.020598762473893e-14,7.185301283658883e-18,1.8041098806118764e-16,4.6652429546185076e-17,2.1374516251642156e-21,3.591098723683665e-20,8.03989717516846e-15,3.4961211314535025e-18,3.245231524194576e-15,1.2875287460905725e-23,1.0097289891510797e-10,1.4133251888008617e-26
3.0663010910548583e-10,0.847714479387158,2.673004328746557e-11,2.1532990502984488e-13,8.780099181735965e-15,2.4446884911926487e-16,0.0,0.0,1.2876979120825421e-13,2.2976212909224016e-22,4.774386576573072e-16,1.945437169219188e-15,1.05888924148436e-18,1.3317943528359058e-28,8.024610510720618e-19,1.3584371102406728e-12,8.846116605350917e-20,3.475953249555317e-12,2.982378767803806e-23,9.60236229114113e-22,1.6253701899146461e-10,2.8883634449122657e-18,1.063332463192236e-10,1.3812261309103743e-31,4.147471098592009e-26,6.40460295305485e-19,1.8421039180018108e-20,1.4338535425136957e-29,3.857881666590906e-43,1.4402258535706656e-38,2.791630711379059e-25,1.1481558176431043e-30,1.602224854689198e-23,2.0870790821287234e-32,3.76,0.0,0.7476233058684575,0.9988509057690205,6.514724031344045e-17,2.9148821294848156e-28,0.0011167784912983537,0.0010777699878936557,3.9007843813959625e-05,3.023867921969287e-10,0.0011490942254681166,5.2186254012553796e-14,9.192522486888991e-15,5.755418423736137e-22,1.0480069698681753e-22,3.4756935202526527e-12,1.738269385219077e-12,1.653101470878381e-11,1.0294961286435647e-11,2.4246806230484622e-14,9.035146196900185e-18,2.1946979334762324e-16,5.794568384623577e-17,2.6059510751554184e-21,4.341385305990917e-20,9.666171633348435e-15,4.427801717579409e-18,3.902172691608e-15,1.6752291437613574e-23,1.0770388537583983e-10,1.9511797615507987e-26
3.258063259566066e-10,0.847725216317872,2.9975458645445346e-11,2.373202778596538e-13,1.0302575531075815e-14,2.9380363166008564e-16,0.0,0.0,1.454209864886706e-13,2.9299950522500786e-22,5.738518471955854e-16,2.4301767654973277e-15,1.2865857231431344e-18,1.5904381597173366e-28,9.007932835503385e-19,1.5318692225026276e-12,1.1274432148828592e-19,3.980673368812954e-12,3.754502095688624e-23,1.1520726073806222e-21,1.835454302105015e-10,3.4652131521949684e-18,1.1288775989508815e-10,1.8678550479644055e-31,5.50185131702023e-26,8.288275107324108e-19,2.3357105421375027e-20,1.974787797115271e-29,6.659504376376799e-43,2.1995390903607699e-38,3.605698204500532e-25,1.616080796662572e-30,2.1253491978146566e-23,3.1226289929496913e-32,3.76,0.0,0.7475535194811544,0.9988038522382842,7.807874068219154e-17,4.195496391935685e-28,0.0011865648928795715,0.0011455347637579975,4.102938773979623e-05,3.381931830070083e-10,0.0011961477554682301,5.932073833082302e-14,1.0490407209441378e-14,7.28395829142127e-22,1.37999986309822e-22,3.980361096220592e-12,1.9320816450754207e-12,1.85362575919201e-11,1.1545273156350556e-11,2.8775533070820216e-14,1.1217941717186946e-17,2.6384335317605355e-16,7.107022570478252e-17,3.1398326468103567e-21,5.187124505853142e-20,1.1486109257543292e-14,5.521210928954224e-18,4.639446358050387e-15,2.147168543291006e-23,1.1443425282380137e-10,2.641450876869122e-26
3.449825428077274e-10,0.847735952246571,3.338324673828279e-11,2.60578654116457e-13,1.1982938326658768e-14,3.494265353342851e-16,0.0,0.0,1.630890749944981e-13,3.684890924574348e-22,6.825558081109719e-16,2.9977291265925288e-15,1.5463802344128603e-18,1.8796863848962524e-28,1.0042058985215646e-18,1.7154970451567358e-12,1.4171142738183351e-19,4.524484811707349e-12,4.663918553593973e-23,1.3679194079548884e-21,2.058351173904033e-10,4.114205854873123e-18,1.194311600552918e-10,2.482495552128431e-31,7.185704458700752e-26,1.0580344966742394e-18,2.920797378071498e-20,2.6717575154702473e-29,1.1141766052409844e-42,3.2785166581440983e-38,4.590804223160828e-25,2.2317655062075172e-30,2.775136902194978e-23,4.567669145878735e-32,3.76,0.0,0.7474837396080429,0.9987589631723194,9.260819179899523e-17,5.914240405669586e-28,0.0012563447815510038,0.0012133361386962758,4.300781527842684e-05,3.7563058931981224e-10,0.001241036820648174,6.694665825351994e-14,1.1883113454416279e-14,9.09142928612535e-22,1.7889207730670907e-22,4.524113279894253e-12,2.132943191734845e-12,2.064147679637428e-11,1.2858195843214599e-11,3.381616755665075e-14,1.3770351152097303e-17,3.1387903350249574e-16,8.619457298634173e-17,3.7437059608242864e-21,6.133476086632358e-20,1.350796797353536e-14,6.790532621284205e-18,5.4610657893226534e-15,2.7155156143382394e-23,1.211640017472054e-10,3.514406251320565e-26
3.641587596588482e-10,0.8477466871733483,3.6949972865178255e-11,2.8514294903037314e-13,1.3827588002437976e-14,4.11727010806995e-16,0.0,0.0,1.8177478112193912e-13,4.577246325835062e-22,8.043087909736582e-16,3.6564061853577016e-15,1.8406956849380874e-18,2.2010622223489464e-28,1.1126103385600181e-18,1.9092845863512028e-12,1.7592836651504579e-19,5.10801977269224e-12,5.725058894217761e-23,1.609198093416267e-21,2.294067958891181e-10,4.839600038352383e-18,1.2596346623362754e-10,3.248741038191749e-31,9.254965008892659e-26,1.3340030141498074e-18,3.607564006852289e-20,3.5576125381735135e-29,1.812822164384382e-42,4.782008630244672e-38,5.7705677890236585e-25,3.029896398470476e-30,3.5727786340912956e-23,6.547875274641763e-32,3.76,0.0,0.7474139662485162,0.9987161390163866,1.0882664368316218e-16,8.183632603811458e-28,0.001326118157920191,0.0012811731993933654,4.4944040407362307e-05,4.1464592631947054e-10,0.0012838609757471657,7.506799888299095e-14,1.3371677547915744e-14,1.1207889188776518e-21,2.286734461862153e-22,5.107581849721561e-12,2.340476788688296e-12,2.2844512610039752e-11,1.4232409900922706e-11,3.939216642704068e-14,1.6730697289050906e-17,3.6992476375340604e-16,1.0349206131625779e-16,4.422234291572984e-21,7.185512330356202e-20,1.5739647233727734e-14,8.24992092808649e-18,6.3709544376002835e-15,3.393423063319508e-23,1.2789313261942808e-10,4.604049336181234e-26
3.8993284482771883e-10,0.8477611140363842,4.1988367205378874e-11,3.202806288055049e-13,1.6576667670302723e-14,5.066689009366912e-16,0.0,0.0,2.0849387339562821e-13,6.021055730949317e-22,9.898443994283264e-16,4.700396472683089e-15,2.2949832000509197e-18,2.686247181058806e-28,1.2660244792497354e-18,2.185689178606249e-12,2.31242872377915e-19,5.955938604921097e-12,7.416689995276524e-23,1.9760528174925674e-21,2.631093973949221e-10,5.942410995248452e-18,1.347258692232743e-10,4.5640374634051905e-31,1.27527124487994e-25,1.7898357058543498e-18,4.7095528621097015e-20,5.112425768095846e-29,3.354842140336282e-42,7.705585374278956e-38,7.70767906753063e-25,4.461766277037286e-30,4.9190405845057675e-23,1.0328634399418435e-31,3.76,0.0,0.7473201965658651,0.9986616672745772,1.3344523755911312e-16,1.2338138914939292e-27,0.0014198878652304956,0.001372405278432254,4.7481540226367514e-05,4.694799749681153e-10,0.001338332716357914,8.677044086772904e-14,1.55250527663976e-14,1.4594224169751651e-21,3.1188250999175185e-22,5.955399480363905e-12,2.6293010976290555e-12,2.595592048634963e-11,1.6173731056896096e-11,4.777020812000553e-14,2.1422589195548588e-17,4.553330875854016e-16,1.3047739714523478e-16,5.460111925036436e-21,8.774743938836259e-20,1.908291467441815e-14,1.0535519148622432e-17,7.73967642774908e-15,4.5021919296338456e-23,1.3693655024674387e-10,6.477240235169504e-26
4.157069299965895e-10,0.8477755390898317,4.729986435085272e-11,3.579301761956014e-13,1.9648563344850393e-14,6.153342910902114e-16,0.0,0.0,2.370542671396387e-13,7.782705376049701e-22,1.2021795448911327e-15,5.946213927266761e-15,2.8221636956339777e-18,3.235734058104527e-28,1.428094316043383e-18,2.480295843337826e-12,2.9866790632734175e-19,6.878014235253331e-12,9.447397406809375e-23,2.394876936157469e-21,2.991308382071378e-10,7.201281763347337e-18,1.4346831260739997e-10,6.273015236037392e-31,1.7226562527094984e-25,2.3584309540209756e-18,6.041571443210478e-20,7.18241015564818e-29,5.969268180964072e-42,1.2041794268725074e-37,1.0109047566622162e-24,6.412567475756814e-30,6.637691039262911e-23,1.5831417327151657e-31,3.76,0.0,0.7472264386475084,0.9986105364913971,1.6149830936922122e-16,1.8119110338756782e-27,0.0015136458105664257,0.0014636980947796757,4.9946533129689124e-05,5.269488090014808e-10,0.00138946349824953,9.938254551323694e-14,1.7855339847838534e-14,1.8673991000894322e-21,4.1695965347891653e-22,6.877359255640061e-12,2.928720297364006e-12,2.923521609519867e-11,1.8220387722214004e-11,5.721095707177762e-14,2.70252406785373e-17,5.530741434459228e-16,1.6215472407778856e-16,6.652974576010193e-21,1.0575758577376763e-19,2.283624412897642e-14,1.3223620168373703e-17,9.283849182800698e-15,5.871948571400695e-23,1.459788532601999e-10,8.915142769826857e-26
4.414810151654602e-10,0.8477899623339159,5.287673493611343e-11,3.981746405525105e-13,2.305757560614993e-14,7.38681582163787e-16,0.0,0.0,2.674575991035269e-13,9.90589925390761e-22,1.4431723128834676e-15,7.416339002421045e-15,3.428424647160257e-18,3.853003891426567e-28,1.5986198678110341e-18,2.7930181697657912e-12,3.798501632685928e-19,7.87546445037415e-12,1.1856689558317013e-22,2.8691303749586293e-21,3.374727136302754e-10,8.626559887848429e-18,1.5219084299707819e-10,8.457504113916125e-31,2.286515565166168e-25,3.057965984292197e-18,7.63203488087375e-20,9.891261534408354e-29,1.0258155805596636e-41,1.8317300889879848e-37,1.3047101030695713e-24,9.020693519751944e-30,8.799176657010731e-23,2.365912391894208e-31,3.76,0.0,0.7471326924919727,0.9985625417228827,1.932042466484879e-16,2.60004351264981e-27,0.0016073919954028586,0.0015550495917027968,5.234107744753324e-05,5.869340435241801e-10,0.0014374582653849332,1.1291152729403993e-13,2.0364332509964724e-14,2.3529238264839526e-21,5.477015262355972e-22,7.87467794363313e-12,3.2379764094918945e-12,3.2677535728334005e-11,2.036940830487887e-11,6.776699278393057e-14,3.3645126552111076e-17,6.63994190559937e-16,1.989815533195031e-16,8.012578672929817e-21,1.2600149602020286e-19,2.701602141470054e-14,1.6347365263739253e-17,1.101227538215938e-14,7.54353577924463e-23,1.5502004269113557e-10,1.2036510192279558e-25
