Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55)
5.6792886968058644e-08,0.7462050996291402,2.192754796664662e-08,4.0572434561488263e-10,5.377346859946804e-10,3.7227997450469657e-09,0.0,0.0,1.887269104048236e-07,4.620839902807938e-11,3.5742660354148017e-12,2.7744214207143356e-20,6.1424010779029825e-15,1.3050830139585453e-32,7.484137955277829e-25,1.5790878998553006e-25,4.125251791845051e-25,8.425528046173867e-10,2.0717181124036736e-28,1.9310848800115782e-18,5.803442677830267e-27,8.666587853009869e-34,1.2773636232900026e-26,1.6472986193178658e-26,4.789328516422645e-19,8.205105124107608e-34,3.7487256772998833e-37,2.109122212131425e-38,1.5201698023116043e-51,8.580265632003538e-46,1.0711043725607975e-17,5.84260448992222e-42,2.1476822526135687e-34,1.3959457852701741e-40,3.76,0.0,0.8961149648040213,0.9992174243238455,4.8011089009386554e-11,3.95737498401229e-33,0.001467874829634643,0.0011730650635613448,0.0002868605239668265,7.855409077530834e-06,0.0007823838691667918,4.549330631925776e-08,2.889581921311365e-14,3.0117897677219907e-10,1.075590932985346e-16,3.3805461227583532e-09,5.429316792699246e-21,1.0529518854685742e-20,6.919079180627678e-12,6.423331950144143e-21,1.0211337323367293e-14,6.2910910486929486e-27,1.688414496415701e-20,5.2080530014395e-23,1.8516636347816665e-21,9.227946931811897e-21,3.6585350942709568e-28,3.736538225200557e-27,1.626561867089158e-22,2.6535400127784184e-14,8.425705672044178e-10,3.597913550174598e-14,1.0528561906125643e-07,1.1282425286825127e-08,4.91446026577709e-08,7.234550575502465e-10,2.655677758525465e-08
5.8117553170496024e-08,0.7462096106975482,2.2700130617558838e-08,4.285387242776863e-10,5.71527053339842e-10,3.951644244650226e-09,0.0,0.0,1.9313083444519106e-07,4.838178527266593e-11,3.831661667924086e-12,3.0441006944491315e-20,6.566959383672056e-15,1.5146705039951872e-32,8.260904079266751e-25,1.753383697547311e-25,4.639974383520005e-25,8.823465856466335e-10,2.4648032155262585e-28,2.110573492804907e-18,6.819292521296954e-27,1.0397464840345339e-33,1.424048313927708e-26,1.8386034152503726e-26,5.062807179398878e-19,9.706069044183038e-34,4.49828865745988e-37,2.5124773708746983e-38,1.9705133144482965e-51,1.0338730733705841e-45,1.1387948154119487e-17,7.093823291005807e-42,2.499470515149061e-34,1.7195460768679932e-40,3.76,0.0,0.8960807523954738,0.9992174197708077,5.2278930643907577e-11,4.6695415801254584e-33,0.0015020847215746753,0.00120057714096633,0.00029355415018686063,7.855157739221699e-06,0.0007823838653929372,4.76527709165872e-08,3.0881802390122976e-14,3.011992561509397e-10,1.10097377833376e-16,3.5409190998353165e-09,6.15649543060948e-21,1.1724118801610834e-20,7.247729406501373e-12,7.278858888872904e-21,1.045957522855148e-14,7.138309979752367e-27,1.8917232610339095e-20,5.84472635326579e-23,2.0789109805717045e-21,1.033245878834451e-20,4.150814434683494e-28,4.239533714740319e-27,1.888710868747544e-22,2.7157512907186325e-14,8.823656218204385e-10,3.996786508184549e-14,1.0702321375482776e-07,1.1378466097497429e-08,5.089443598754318e-08,7.676171520130048e-10,2.760547736487999e-08
5.9442219372933404e-08,0.7462141216022782,2.3478375632833688e-08,4.519812768188325e-10,6.065380927196948e-10,4.188431095793581e-09,0.0,0.0,1.9753479180001593e-07,5.060476505054189e-11,4.101125548551332e-12,3.332990163620418e-20,7.009935746913606e-15,1.751166131762438e-32,9.095790781151998e-25,1.9420605399242503e-25,5.204185021235253e-25,9.230579322883011e-10,2.920443035167176e-28,2.3019262684980444e-18,7.983460642450178e-27,1.2421746155971448e-33,1.5831234383571776e-26,2.0468183005504582e-26,5.344464241374616e-19,1.1435905673896798e-33,5.383488658440563e-37,2.9808156384246715e-38,2.5385440986927784e-51,1.2403026707208467e-45,1.2089402451542248e-17,8.572362877960158e-42,2.8984389404396178e-34,2.1077921111781376e-40,3.76,0.0,0.8960465412829125,0.9992174152138518,5.681133225971077e-11,5.488497631085442e-33,0.001536293357558903,0.0012280880788198439,0.0003002475570687211,7.85490641027463e-06,0.000782383861616034,4.9862298228595395e-08,3.295252267631192e-14,3.012195346739358e-10,1.1263552651746793e-16,3.705002582237979e-09,6.960667157537626e-21,1.3022596405441021e-20,7.584001392982443e-12,8.224218729480294e-21,1.0707836296472467e-14,8.07571475484764e-27,2.1139301631483892e-20,6.541493163166363e-23,2.3276913205810074e-21,1.1538974608058273e-20,4.6954528738061915e-28,4.7960513114882395e-27,2.185521899958303e-22,2.7779597774151962e-14,9.230783015269748e-10,4.429592602977205e-14,1.0873681853318962e-07,1.1474210778271259e-08,5.2662115751365875e-08,8.133296080116409e-10,2.866911058029105e-08
6.076688557537078e-08,0.7462186323433123,2.4262041369206053e-08,4.76047874143573e-10,6.427775592950658e-10,4.4332164188236324e-09,0.0,0.0,2.0193878011393563e-07,5.287731463827627e-11,4.382933774658775e-12,3.641982327270834e-20,7.47166201866259e-15,2.0171639813074594e-32,9.991457718711682e-25,2.1459119475099907e-25,5.821252121290197e-25,9.646868020133706e-10,3.446747690537324e-28,2.505616304118535e-18,9.313470769080663e-27,1.4780663155450662e-33,1.7552573879177305e-26,2.27298249206557e-26,5.634319065486406e-19,1.342278848309815e-33,6.4262322102235916e-37,3.5227268730524757e-38,3.2510740079219147e-51,1.4817209792109528e-45,1.28156183373575e-17,1.0312396815517801e-41,3.3495627292909414e-34,2.571607766817574e-40,3.76,0.0,0.8960123314661957,0.999217410652972,6.161768677591072e-11,6.427164572262154e-33,0.0015705007376354688,0.0012555978771649366,0.00030694074462061204,7.854655090711867e-06,0.0007823838578360767,5.21218866103428e-08,3.5109398084053485e-14,3.012398123422926e-10,1.1517353935888669e-16,3.872796095664243e-09,7.847914929080398e-21,1.4431382735975e-20,7.927894737494322e-12,9.266416364432334e-21,1.0956121297657037e-14,9.110468326520582e-27,2.35629258691441e-20,7.302414614830884e-23,2.599465607422474e-21,1.2854230663782284e-20,5.296605548474641e-28,5.410340282175363e-27,2.5206189276941283e-22,2.8401654730339085e-14,9.647085651535179e-10,4.8983437256194036e-14,1.104269041436812e-07,1.1569713370115015e-08,5.44473747185949e-08,8.606078917425224e-10,2.974749681927288e-08
6.209155177780816e-08,0.7462231429206349,2.505089353720017e-08,5.007341451971553e-10,6.802547321055765e-10,4.686053886638318e-09,0.0,0.0,2.0634279707155034e-07,5.519941029539401e-11,4.677362411889823e-12,3.971990061534279e-20,7.952466735329339e-15,2.3154229817172704e-32,1.0950602331594454e-24,2.3657530536523714e-25,6.494677926527957e-25,1.0072331522951973e-09,4.052646370766055e-28,2.7221229603786855e-18,1.082844589952523e-26,1.752008798771791e-33,1.9411327322397046e-26,2.5181713936662533e-26,5.932390227830456e-19,1.569755301351928e-33,7.65150122348491e-37,4.1476966092578293e-38,4.140157780401846e-51,1.7630408216513655e-45,1.356680069002875e-17,1.2352194354669644e-41,3.858202775960366e-34,3.1234380431256878e-40,3.76,0.0,0.8959781229451838,0.9992174060881643,6.670745909592301e-11,7.499663489226687e-33,0.0016047068618525136,0.001283106536044696,0.0003136337128507392,7.85440378051295e-06,0.0007823838540530477,5.4431534416927806e-08,3.735382760471459e-14,3.012600891550983e-10,1.1771141636570966e-16,4.044299165859009e-09,8.82464499504282e-21,1.5957155620705433e-20,8.279409038570628e-12,1.0412820446768786e-20,1.120443099058841e-14,1.0250116317663755e-26,2.6201193697854767e-20,8.131720785237609e-23,2.8957557954731576e-21,1.4285235979319734e-20,5.9586493921657175e-28,6.086876813391044e-27,2.8979086918804375e-22,2.9023683777410234e-14,1.0072563715320235e-09,5.4051182010819684e-14,1.1209393206420411e-07,1.1665021008619242e-08,5.624995475423889e-08,9.094672349914699e-10,3.084046029252422e-08
6.341621798024554e-08,0.7462276533342294,2.5844704896951625e-08,5.26035491094109e-10,7.189784231156782e-10,4.946994798945705e-09,0.0,0.0,2.107468403949736e-07,5.757102826483242e-11,4.984687494137927e-12,4.3239466289330676e-20,8.4526751538859e-15,2.6488712766502033e-32,1.1975958184753346e-24,2.602420448674613e-25,7.228099630503048e-25,1.0506969406095119e-09,4.7479468860675025e-28,2.9519317235354673e-18,1.2549212254410357e-26,2.069092939504502e-33,2.1414458277462026e-26,2.783496849585103e-26,6.238695592499389e-19,1.8293873067443423e-33,9.087712864660215e-37,4.866175060934007e-38,5.2439543143698794e-51,2.0897262502907263e-45,1.434314785115588e-17,1.4734488396387165e-41,4.430124888943695e-34,3.777416860579548e-40,3.76,0.0,0.8959439157197397,0.9992174015194242,7.20901824658507e-11,8.721393141247545e-33,0.0016389117302581706,0.0013106140555022054,0.0003203264617673075,7.854152479654686e-06,0.0007823838502669485,5.6791240003486546e-08,3.9687191462679246e-14,3.0128036511131524e-10,1.2024915754602526e-16,4.219511318614178e-09,9.897595938439241e-21,1.7606843711718396e-20,8.638543895837375e-12,1.1671173026466569e-20,1.1452766121431377e-14,1.150259777532619e-26,2.9067716048003265e-20,9.03381332571067e-23,3.218145813559771e-21,1.5839276452307007e-20,6.686189362389367e-28,6.830370385765313e-27,3.321595547015027e-22,2.9645684917052335e-14,1.0507216794969144e-09,5.95206103801695e-14,1.1373835465969726e-07,1.176017474134294e-08,5.8069606133998094e-08,9.599226429057357e-10,3.194782961105437e-08
6.474088418268292e-08,0.7462321635840805,2.6643254976738067e-08,5.519470985923022e-10,7.589569860522988e-10,5.216088153504635e-09,0.0,0.0,2.1515090784164846e-07,5.999214477337059e-11,5.305185023515814e-12,4.698805687876184e-20,8.972609286618255e-15,3.020610425381537e-32,1.307029333143152e-24,2.856772012719936e-25,8.02529042432335e-25,1.095078124434418e-09,5.543397822552553e-28,3.195534070219437e-18,1.4498407242399795e-26,2.4349551529576058e-33,2.3569064268718957e-26,3.070107387170003e-26,6.5532523788528415e-19,2.1248443431834263e-33,1.0767112342671276e-36,5.689649564126819e-38,6.607703129988935e-51,2.467839154542482e-45,1.514485191591629e-17,1.7506865375795008e-41,5.07151941786276e-34,4.549548584225419e-40,3.76,0.0,0.8959097097897298,0.999217396946747,7.777545490247637e-11,1.0109110840615905e-32,0.0016731153429005695,0.0013381204355805219,0.0003270189913785206,7.853901188137404e-06,0.0007823838464777836,5.920100172519275e-08,4.211085136597923e-14,3.0130064021101475e-10,1.22786762907918e-16,4.398432079768647e-09,1.1073847732888835e-20,1.938763053673888e-20,9.00529890999487e-12,1.3049599188061215e-20,1.1701127423776139e-14,1.2876255946558403e-26,3.2176634331590515e-20,1.001326811006543e-22,3.568282525666767e-21,1.7523918922742106e-20,7.484064680796897e-28,7.645770161192248e-27,3.7961967131182374e-22,3.026765815093974e-14,1.0951044478850785e-09,6.54138414725967e-14,1.153606153392688e-07,1.1855210249739737e-08,5.990608693181653e-08,1.0119889011914286e-09,3.306943758313936e-08
6.60655503851203e-08,0.7462366736701734,2.7446329811835438e-08,5.784639529530807e-10,8.001983250530962e-10,5.493380714570129e-09,0.0,0.0,2.1955499720239807e-07,6.246273603203509e-11,5.639130970325092e-12,5.0975413023568175e-20,9.512587935451825e-15,3.433919429309998e-32,1.4236408697376143e-24,3.129686737876701e-25,8.89016046853352e-25,1.1403766612503939e-09,6.450753327081724e-28,3.4534273351695786e-18,1.6700591478303904e-26,2.8558216469024172e-33,2.5882372887881644e-26,3.3791884495570595e-26,6.876077221807059e-19,2.4601169157361626e-33,1.2726200706078306e-36,6.630720530858348e-38,8.284827943858141e-51,2.904088520088877e-45,1.5972099010412847e-17,2.072217766023454e-41,5.789021280139297e-34,5.45790399555182e-40,3.76,0.0,0.8958755051550219,0.9992173923701293,8.377293568930007e-11,1.1681016198726084e-32,0.0017073176998278366,0.0013656256763226852,0.000333711301692581,7.853649905973384e-06,0.0007823838426855447,6.166081793725737e-08,4.462615075357746e-14,3.0132091445483105e-10,1.2532423245946077e-16,4.581060975208315e-09,1.2360830816534497e-20,2.1306958534337238e-20,9.379673682799231e-12,1.4556616687914218e-20,1.1949515618409719e-14,1.4379849074044428e-26,3.554262827347795e-20,1.1074837850726955e-22,3.9478766799895446e-21,1.9347015188686125e-20,8.35735508469963e-28,8.538271381758563e-27,4.326557936777874e-22,3.088960348073003e-14,1.1404046355358703e-09,7.175366529773029e-14,1.1696114871351815e-07,1.1950158486855998e-08,6.175916247159385e-08,1.065680582797335e-09,3.4205121028675536e-08
6.739021658755768e-08,0.7462411835924939,2.8253721701599518e-08,6.055808502248572e-10,8.427099031417559e-10,5.778917078742275e-09,0.0,0.0,2.2395910629968387e-07,6.498277823648395e-11,5.9868012730261954e-12,5.521147951847336e-20,1.0072926725857456e-14,3.8922585786338013e-32,1.547713648780979e-24,3.422064540160453e-25,9.826757792403819e-25,1.1865925085402876e-09,7.482840546163884e-28,3.7261145818123065e-18,1.9182364889782706e-26,3.338555110900465e-33,2.8361737923482e-26,3.7119626187465206e-26,7.207186225848766e-19,2.8395361407083786e-33,1.5006199818236304e-36,7.703180983854572e-38,1.0338180150538364e-50,3.4058824129040445e-45,1.682506955651989e-17,2.4438979043982715e-41,6.589730381171251e-34,6.5228314536927635e-40,3.76,0.0,0.8958413018154866,0.9992173877895673,9.009234193920753e-11,1.3456837748057207e-32,0.0017415188010880909,0.0013931297777717404,0.00034040339271769124,7.853398633166589e-06,0.0007823838388902249,6.417068699492846e-08,4.723441503934918e-14,3.013411878430078e-10,1.2786156620872999e-16,4.7673975308660575e-09,1.376633518067929e-20,2.3372533073312227e-20,9.761667817043648e-12,1.6201145589583833e-20,1.2197931413116235e-14,1.6022561209350038e-26,3.918092365062543e-20,1.2223454683676166e-22,4.3587038466442126e-21,2.131670597059026e-20,9.311387088746165e-28,9.513321779092595e-27,4.917869562972193e-22,3.1511520908096815e-14,1.186622201291108e-09,7.856354434742259e-14,1.1854038075164656e-07,1.2045046240633513e-08,6.362860483571402e-08,1.121012054138812e-09,3.5354720609027765e-08
7.003954899243244e-08,0.7462502029457618,2.988065585495626e-08,6.615930802864445e-10,9.315714724956079e-10,6.374889137217578e-09,0.0,0.0,2.327673751431119e-07,7.01711201906552e-11,6.724418540562849e-12,6.447054412369469e-20,1.1255931550529147e-14,4.958796276340137e-32,1.81939052352681e-24,4.0689124423892407e-25,1.1932020471272625e-24,1.2817759644850904e-09,9.978313845678112e-28,4.317911167056884e-18,2.510201147170081e-26,4.520560366427578e-33,3.384866042840898e-26,4.453667551599802e-26,7.894318755570136e-19,3.749965846060686e-33,2.072059167623375e-36,1.0303917558850054e-37,1.588106168853354e-50,4.639570037197072e-45,1.8608875647484937e-17,3.3642597057293144e-41,8.471621051695617e-34,9.21660404363534e-40,3.76,0.0,0.8957728990214283,0.9992173786165969,1.037360684201834e-10,1.7707335312802485e-32,0.001809917236800022,0.0014481345629626919,0.0003537869169338682,7.85289611562288e-06,0.0007823838312903395,6.934057706826556e-08,5.2735051268517485e-14,3.0138173205257854e-10,1.32935826332767e-16,5.151191726802188e-09,1.6965920130083017e-20,2.797458186761294e-20,1.0548512586095975e-11,1.9940487163072507e-20,1.2694848567843684e-14,1.9764272774073437e-26,4.733809767086774e-20,1.4802470512087246e-22,5.281489129305883e-21,2.572990189166319e-20,1.148425349360522e-27,1.1734162017473327e-26,6.305928744418543e-22,3.275527206225457e-14,1.2818093024945233e-09,9.369068721933982e-14,1.2163660242558252e-07,1.2234729407807885e-08,6.741570966745266e-08,1.2366508326001083e-09,3.769504913190154e-08
7.242394815681972e-08,0.7462583198034666,3.1357697823872024e-08,7.140005579967964e-10,1.015957231006666e-09,6.939863001821238e-09,0.0,0.0,2.406948633521686e-07,7.500951107671475e-11,7.43797894016e-12,7.375824140475625e-20,1.2393370070880044e-14,6.1112340505621e-32,2.0923169817129936e-24,4.727088455421004e-25,1.4115524584740943e-24,1.3705778501727233e-09,1.2804013474490752e-27,4.906283117789115e-18,3.169883798851135e-26,5.87962670825437e-33,3.943102555958761e-26,5.215265125013569e-26,8.5412221656383795e-19,4.771488378497708e-33,2.7490048294475172e-36,1.3259747890121589e-37,2.303321936149227e-50,6.064684339728911e-45,2.0303977227526408e-17,4.4361842907908023e-41,1.0531382316292358e-33,1.2435656306744667e-39,3.76,0.0,0.8957113409350164,0.9992173703474025,1.1721495563673497e-10,2.2462627003432837e-32,0.0018714715350422293,0.0014976349736839291,0.00036583133884249703,7.852443881776152e-06,0.0007823838244399038,7.416464236684022e-08,5.801649976557306e-14,3.0141821891266706e-10,1.3750219608168493e-16,5.5092819462110186e-09,2.033672225887712e-20,3.2699413762661e-20,1.1282727130146351e-11,2.3874247111526567e-20,1.3142175227684243e-14,2.3708835962227476e-26,5.577501883169812e-20,1.7474528264403622e-22,6.237985022993667e-21,3.02908520160808e-20,1.3774679634576331e-27,1.407528475755219e-26,7.823349531400697e-22,3.387455269151051e-14,1.370614713846402e-09,1.091618882654571e-13,1.2435445327142848e-07,1.240543723059955e-08,7.087791580814159e-08,1.3464739069294744e-09,3.984741288417516e-08
7.4808347321207e-08,0.7462664361303453,3.2845760714730846e-08,7.682637832166736e-10,1.1045553321101506e-09,7.53214775508634e-09,0.0,0.0,2.486223829398027e-07,8.000775215644374e-11,8.200296189361218e-12,8.401576356151246e-20,1.3601542373661675e-14,7.472036733507655e-32,2.393949168635758e-24,5.463254845894436e-25,1.6600761893928225e-24,1.4623511606775253e-09,1.629007987327013e-27,5.550659944202718e-18,3.972158753930728e-26,7.580446638440777e-33,4.567114526222208e-26,6.074361123205708e-26,9.215197078810313e-19,6.021183049770571e-33,3.621412419546853e-36,1.6919500193555636e-37,3.2979808301059685e-50,7.855432443299743e-45,2.2084993548937506e-17,5.792827524141452e-41,1.2994646143295432e-33,1.6608436459812963e-39,3.76,0.0,0.8956497870430563,0.9992173620653824,1.3189029532346742e-10,2.8265081990557285e-32,0.001933021765671482,0.0015471316937648214,0.0003778750503824717,7.8519916781806e-06,0.0007823838175794608,7.915085330766325e-08,6.361896863110553e-14,3.0145470299820787e-10,1.4206812595686373e-16,5.87937761418162e-09,2.4230080328172238e-20,3.803035734930199e-20,1.2041622273272139e-11,2.841167434294539e-20,1.3589601708052098e-14,2.8267583247064334e-26,6.535674516793548e-20,2.0513790819978113e-22,7.326349111469766e-21,3.54669869718658e-20,1.6421489401542126e-27,1.678080957680854e-26,9.63650738943765e-22,3.4993742942913386e-14,1.4623917902773206e-09,1.2655179917811317e-13,1.2700953394211522e-07,1.2576222191209253e-08,7.438987256713216e-08,1.461824464128022e-09,4.204254715411631e-08
7.719274648559427e-08,0.7462745519263302,3.434383294690309e-08,8.243469997102426e-10,1.1973944146523642e-09,8.151932972768206e-09,0.0,0.0,2.5654992217855554e-07,8.516570409174178e-11,9.012978406108629e-12,9.530850429322962e-20,1.4882178652519375e-14,9.068377802109318e-32,2.7260318713056087e-24,6.283388485465231e-25,1.9416419614858164e-24,1.557095648125214e-09,2.0559995057782545e-27,6.254166583445999e-18,4.9415955971850614e-26,9.693161051702916e-33,5.261597285365703e-26,7.03945479958117e-26,9.916323553320843e-19,7.539447078511876e-33,4.73808192586152e-36,2.1418588917057473e-37,4.665621113801712e-50,1.0088206819270458e-44,2.395280137696797e-17,7.495587940586532e-41,1.5922462420173526e-33,2.1970029900508178e-39,3.76,0.0,0.8955882373448733,0.9992173537705239,1.478204189946772e-10,3.5297514505104187e-32,0.0019945679289682613,0.0015966247234562294,0.00038991805160161036,7.851539504865558e-06,0.0007823838107089931,8.42992002998486e-08,6.954956690769376e-14,3.0149118431090066e-10,1.466336160053837e-16,6.2614759676529195e-09,2.870562826963604e-20,4.4022381469389674e-20,1.282519573391449e-11,3.3620605506821656e-20,1.4037131647559308e-14,3.351090249639605e-26,7.61928062040897e-20,2.395584005617974e-22,8.559400071864545e-21,4.1316735303741085e-20,1.9465498112427805e-27,1.9892484809765623e-26,1.1790401589618703e-21,3.611284282618888e-14,1.5571402918418917e-09,1.4602167427352555e-13,1.2960403660463832e-07,1.2747143543390056e-08,7.795044617841097e-08,1.5827795095317536e-09,4.427964354060688e-08
