Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41)
1.0430282280695426e-08,0.8839421184644282,1.7767032660737942e-07,1.3127401721620014e-09,1.254696882215165e-09,9.124543865541652e-09,0.0,0.0,3.822461455533002e-07,6.02528258960269e-11,1.1223512545640557e-11,5.0541351030369675e-12,4.074096965018073e-12,6.323498605492545e-24,1.4927927088837355e-16,4.6415800176474864e-10,2.4213115265372586e-18,1.7705688059850583e-09,7.094488811147181e-24,1.64890573864517e-15,5.7606020819747556e-21,3.34511240901537e-20,1.1225350887054081e-09,1.4682765728631146e-23,1.564739267654096e-17,2.8472479448696913e-25,3.842258551114282e-30,7.082470293271882e-23,3.184375094010308e-39,5.3002079434091566e-33,1.7198613581561709e-16,6.892983662693998e-33,4.979666445754696e-31,2.550699903877695e-32,3.76,0.0,0.8243720405432092,0.9974502158935948,2.6913762035683148e-11,5.495314107265376e-23,0.005219006949005386,0.004133568032462678,0.0009605602575290052,0.00012123438031350352,0.002549394845756043,1.756204284315011e-06,7.287771297790291e-12,4.376994131185823e-08,6.047585490516624e-16,7.53939105287455e-09,4.905460985896232e-19,8.10202640416803e-18,8.458608155452217e-11,8.290476244884021e-19,4.2660444382240585e-12,2.861090215513955e-25,1.2088791540435278e-17,1.463189000832167e-20,3.697272053275022e-19,3.573141607276601e-18,1.8200319752932584e-26,1.471636351752484e-25,1.2536978300513483e-21,8.002008995692356e-13,1.7684987855364255e-09,1.1341588070149785e-12,3.017425085940101e-07,3.3752488728392126e-08,8.177479011303003e-08,5.053770498474685e-10,9.886760771053999e-08,4.919185379239818e-08,2.1579820749897536e-08,1.0347965304659242e-09,8.921689482956345e-09,1.169487692834689e-10,2.6864269928011945e-08,8.23781552989784e-14,2.526014945213332e-08,8.743799492757597e-13,2.247058136280133e-14
1.061612861740305e-08,0.8839567699665326,1.8415770252935978e-07,1.3795584237464738e-09,1.324205483067718e-09,9.624080016305164e-09,0.0,0.0,3.8902951431569015e-07,6.24059455603013e-11,1.1847028789317254e-11,5.333719125441063e-12,4.3104822944438486e-12,6.958803003396644e-24,1.574506679368682e-16,4.801068031682145e-10,2.6371259153445433e-18,1.8350316348555742e-09,7.743511825231593e-24,1.7712309576129042e-15,6.296715761080417e-21,3.651532197889656e-20,1.137533066238064e-09,1.627350675867299e-23,1.641334083650734e-17,3.1668198979329782e-25,4.292418389385475e-30,7.740122205659741e-23,3.8489207131436177e-39,6.1106550532344846e-33,1.8107548677252455e-16,8.048071195112027e-33,5.650574673364665e-31,2.9952285523994955e-32,3.76,0.0,0.8242793651618281,0.9974502088519605,2.889277139560989e-11,5.986734307105512e-23,0.005311733954126763,0.004208856401743104,0.0009778786659526164,0.00012122338726582999,0.002549394825361314,1.8206211891226329e-06,7.68084542143221e-12,4.377107440380645e-08,6.161916207213837e-16,7.815933638892638e-09,5.432587834900543e-19,8.848075843306504e-18,8.774365005832785e-11,9.181123650782112e-19,4.391872954235001e-12,3.1774238425876265e-25,1.3240945240545299e-17,1.606433398535352e-20,4.06214860744027e-19,3.879488019153349e-18,2.0210223806548208e-26,1.6343038877876984e-25,1.4135393044945272e-21,8.150587783744831e-13,1.832847038358344e-09,1.1927487347278841e-12,3.073467082686723e-07,3.4072890723433e-08,8.440090554793238e-08,5.309528245291484e-10,1.0219140229805797e-07,5.064374056668474e-08,2.2074119067201838e-08,1.057774073010834e-09,9.094448652993871e-09,1.2144895290414653e-10,2.7789902310849486e-08,8.512452141346665e-14,2.6153860754640088e-08,9.064406093714471e-13,2.3693373814872748e-14
1.0987821290818298e-08,0.8839860686582959,1.9748902795004104e-07,1.5197770183890944e-09,1.4709638624401965e-09,1.0677585214599915e-08,0.0,0.0,4.025935604560178e-07,6.682418419140081e-11,1.3161125178899102e-11,5.921488663245882e-12,4.8099954815390975e-12,8.399549423044619e-24,1.7492611307455907e-16,5.125723522836777e-10,3.1134693105946545e-18,1.9674156442870337e-09,9.179556548874327e-24,2.036092967138241e-15,7.483542173123894e-21,4.328136463783772e-20,1.1668888576364943e-09,1.9878880756183314e-23,1.8010572731560274e-17,3.8954533907265657e-25,5.326091541386229e-30,9.198374372838876e-23,5.564988345542775e-39,8.059808886073343e-33,2.0016377854768885e-16,1.0875566692754936e-32,7.225785026742709e-31,4.093867990819034e-32,3.76,0.0,0.8240940452997396,0.9974501947527811,3.317874023931078e-11,7.071607884898072e-23,0.005497160203583561,0.004359403070767346,0.0010125111813856058,0.00012120098648969922,0.002549394784519086,1.9529439207459604e-06,8.507865193031818e-12,4.3773105360313444e-08,6.390520914873634e-16,8.383961438130414e-09,6.627154845587335e-19,1.050400097986238e-17,9.423702229323393e-11,1.1199242462235497e-18,4.646552322553592e-12,3.8968336143250315e-25,1.580862701054463e-17,1.9266190704830963e-20,4.87847105967292e-19,4.552984310368067e-18,2.4780464830845046e-26,2.004231805272502e-25,1.7857130354202106e-21,8.447693842910837e-13,1.9649902128053435e-09,1.3156980814963345e-12,3.18580450144673e-07,3.471644357668219e-08,8.976413657548287e-08,5.845454381033996e-10,1.0899898325496781e-07,5.358041509154284e-08,2.306552310424031e-08,1.1040777727020173e-09,9.439638301437042e-09,1.306939344117998e-10,2.9688777830212352e-08,9.077960714680575e-14,2.7988863260218176e-08,9.72120868312152e-13,2.6273147855928657e-14
1.1359513964233547e-08,0.8840153616016739,2.1129596282490335e-07,1.6689868927792853e-09,1.6283697392132004e-09,1.1805835761707558e-08,0.0,0.0,4.161540324983955e-07,7.13916006875342e-11,1.4566997229591013e-11,6.548126068948464e-12,5.3461695350424276e-12,1.0096348610501242e-23,1.9401154821037843e-16,5.457717207939891e-10,3.654136571023672e-18,2.104410190443875e-09,1.0814572844045021e-23,2.3294876663307207e-15,8.835191614468997e-21,5.0960949646080156e-20,1.1954126532835622e-09,2.411236608201555e-23,1.969587035445412e-17,4.7577154273336595e-25,6.560619858139562e-30,1.086317154638062e-22,7.941865573375892e-39,1.0527941172272674e-32,2.204918780368376e-16,1.4535349680275448e-32,9.160407623630021e-31,5.533672198619385e-32,3.76,0.0,0.8239087666287422,0.9974501806320814,3.792853902557993e-11,8.30325614787424e-23,0.005682549445549063,0.004509909530509748,0.0010471379473721554,0.0001211781743407038,0.002549394743617708,2.089917694155496e-06,9.390743170403555e-12,4.3774902046094026e-08,6.619049712208201e-16,8.97190596842749e-09,8.029869530312207e-19,1.2397607844650362e-17,1.0096840891124976e-10,1.3568587518714956e-18,4.9051145294477555e-12,4.745320617233569e-25,1.8759843113735503e-17,2.2960010419429434e-20,5.821279449820506e-19,5.313691854947582e-18,3.01696627114693e-26,2.440514072018043e-25,2.2381091822848503e-21,8.744731044564975e-13,2.1017280569109817e-09,1.4465421762091606e-12,3.298481341045886e-07,3.5364753500185505e-08,9.527523200675335e-08,6.414669603278317e-10,1.1602052456918547e-07,5.655893292804167e-08,2.40604463183674e-08,1.1508566299361706e-09,9.784405596611983e-09,1.4026356997576435e-10,3.165138082528731e-08,9.665794989419185e-14,2.9887550833073915e-08,1.0398718411487694e-12,2.90378922442099e-14
1.1731206637648795e-08,0.8840446487985066,2.2557864690533864e-07,1.82744429709133e-09,1.7968152506740988e-09,1.3011433161984591e-08,0.0,0.0,4.297109477598856e-07,7.610800991503268e-11,1.6067451611431563e-11,7.214481605530317e-12,5.92019951722116e-12,1.2088276536831665e-23,2.1483207243270117e-16,5.796775432013876e-10,4.265026885831759e-18,2.2460145407644676e-09,1.2667415527819268e-23,2.653369637648701e-15,1.0366659896393929e-20,5.963255123901983e-20,1.2231296862644935e-09,2.905544181389666e-23,2.1470317074899192e-17,5.772326496995917e-25,8.026475344072565e-30,1.275459004629308e-22,1.1196567519184944e-38,1.3627632056622938e-32,2.420916984777379e-16,1.9227941308271842e-32,1.151942888425476e-30,7.402678369414993e-32,3.76,0.0,0.8237235291370675,0.9974501664894989,4.317508520951418e-11,9.695130436235948e-23,0.005867901688285672,0.004660375680601077,0.0010817589518225099,0.00012115507605854109,0.0025493947026644396,2.231541481054582e-06,1.0331098043257832e-11,4.377653468969016e-08,6.847502362401611e-16,9.579759093475073e-09,9.668081350827723e-19,1.4553341946908313e-17,1.0793824105853086e-10,1.6335183227693204e-18,5.167392784215843e-12,5.740352061539447e-25,2.2135813626053025e-17,2.7200233337519083e-20,6.904692159431061e-19,6.169309980358902e-18,3.6488495178335303e-26,2.952127394145702e-25,2.7844372415449597e-21,9.041699247499721e-13,2.2430595027140922e-09,1.5855284425468467e-12,3.4114994666462935e-07,3.601899955786537e-08,1.0093409135291188e-07,7.01806237027399e-10,1.2325685079456642e-07,5.957697838831582e-08,2.5058639254148196e-08,1.1981235879114914e-09,1.0128770167651797e-08,1.5015608589733223e-10,3.367801484235833e-08,1.0276803750357133e-13,3.18502254333795e-08,1.1096855422346551e-12,3.1995001404503954e-14
1.2102899311064044e-08,0.8840739302506215,2.4033713803123417e-07,1.9954032333618714e-09,1.9766936279224643e-09,1.4296978188634477e-08,0.0,0.0,4.43264323571927e-07,8.097322709714275e-11,1.7665270750016693e-11,7.921373556438787e-12,6.533269277435445e-12,1.4419457406617156e-23,2.375188736082196e-16,6.142633059676404e-10,4.952330933434229e-18,2.392227947733237e-09,1.4757977525835846e-23,3.0097547305004344e-15,1.2093581428998687e-20,6.937735437504437e-20,1.2500644660254575e-09,3.479670702634241e-23,2.333493282253706e-17,6.959883724080918e-25,9.75757765841995e-30,1.4893789020822346e-22,1.5605879012912752e-38,1.7490650069085352e-32,2.649945774550845e-16,2.519204848114977e-32,1.4376686105434111e-30,9.807309190706506e-32,3.76,0.0,0.8235383328129489,0.9974501523246803,4.895249069074668e-11,1.1261341379668505e-22,0.00605321694005044,0.004810801453854095,0.0011163741868226082,0.00012113177940140065,0.0025493946616574484,2.3778142504806837e-06,1.1330529588977232e-11,4.3778052502091736e-08,7.07587870792854e-16,1.02075126699742e-08,1.1571623994480465e-18,1.6997232538556296e-17,1.1514693938548104e-10,1.9549210020445507e-18,5.4332305949648375e-12,6.901030074213255e-25,2.5980550733039004e-17,3.20451013143346e-20,8.1438223891222985e-19,7.127921817054958e-18,4.38579847805818e-26,3.548888430798598e-25,3.4401737772641036e-21,9.338598361412944e-13,2.3889834811402908e-09,1.7329105110435105e-12,3.5248607785063174e-07,3.668022627593325e-08,1.067406781822724e-07,7.656519893255706e-10,1.3070884732799655e-07,6.263235987185262e-08,2.6059872047566444e-08,1.2458921854353948e-09,1.047275216209588e-08,1.603697366228453e-10,3.57689915386225e-08,1.0911874390624852e-13,3.387719708214306e-08,1.181555506002769e-12,3.515202715496501e-14
1.2474591984479292e-08,0.8841032059598338,2.555714149104951e-07,2.173115422024957e-09,2.168399111851863e-09,1.5665070440875085e-08,0.0,0.0,4.5681417727244247e-07,8.598706781382613e-11,1.936321364850282e-11,8.669589222893818e-12,7.186551606760781e-12,1.7139584688568367e-23,2.6220918931100984e-16,6.495033225240669e-10,5.722532039027423e-18,2.543049649762245e-09,1.710721963311923e-23,3.4007197313866804e-15,1.4032218617867182e-20,8.027914223978865e-20,1.2762407852326396e-09,4.14322083750339e-23,2.5290677781263713e-17,8.34298238432529e-25,1.1791567592417953e-29,1.7303019339030899e-22,2.15199022200479e-38,2.2270380240718188e-32,2.8923128757558114e-16,3.2710007411918723e-32,1.781569850325557e-30,1.2875369416914813e-31,3.76,0.0,0.8233531776446196,0.997450138137275,5.5296065909413644e-11,1.3016660965266685e-22,0.006238495209095897,0.004961186806675684,0.0011509836474179972,0.00012110834545196172,0.0025493946205925365,2.5287349696234685e-06,1.239061888663649e-11,4.3779489736119023e-08,7.304178647658246e-16,1.0855158551250822e-08,1.3772944076595924e-18,1.975693848846465e-17,1.2259491471193894e-10,2.3265216421923563e-18,5.702481134253701e-12,8.248179133358043e-25,3.034094075767845e-17,3.7556773269624467e-20,9.554808657870831e-19,8.197999889300253e-18,5.241005124931413e-26,4.241498698722773e-25,4.222720119838408e-21,9.635428332130894e-13,2.5394989224509902e-09,1.8889488647203786e-12,3.6385672006915795e-07,3.734935893293682e-08,1.1269501283227963e-07,8.330928506460358e-10,1.38377453898953e-07,6.572300340777884e-08,2.7063932070908706e-08,1.2941765395782461e-09,1.0816372163192764e-08,1.709028051124196e-10,3.792462990751669e-08,1.157193215395961e-13,3.5968783102205937e-08,1.2554766346653499e-12,3.851668504724006e-14
1.2846284657894541e-08,0.8841324759279472,2.712813799024526e-07,2.3608302705660854e-09,2.372326871011929e-09,1.7118307916311084e-08,0.0,0.0,4.703605261987626e-07,9.114934800146604e-11,2.1164016685481232e-11,9.459885892372121e-12,7.881208393265856e-12,2.0304477134088027e-23,2.890462608226761e-16,6.853727087052716e-10,6.582407089008099e-18,2.698478871946033e-09,1.973720315211118e-23,3.828402035513301e-15,1.6199450766372667e-20,9.242418176604438e-20,1.3016817302537609e-09,4.9065768175729967e-23,2.7338455881687316e-17,9.946341764909385e-25,1.417009414191089e-29,2.0005631482030296e-22,2.9377988878666736e-38,2.814444953447834e-32,3.1483204696319086e-16,4.2113729636078115e-32,2.1930540599085143e-30,1.6759389720568527e-31,3.76,0.0,0.8231680636203156,0.9974501239269286,6.224232369719458e-11,1.49765240739249e-22,0.006423736503670657,0.005111531711888579,0.0011855873307038622,0.00012108481670870187,0.0025493945794692044,2.6843026044367984e-06,1.3512928528932675e-11,4.378087022356699e-08,7.532402119713278e-16,1.1522688589968461e-08,1.6307231329025524e-18,2.286179389737929e-17,1.3028256864538554e-10,2.7542333310176088e-18,5.97500664190393e-12,9.804434563234755e-25,3.526682538375314e-17,4.3801439445255135e-20,1.1154844993822095e-18,9.38841163932495e-18,6.228807054064399e-26,5.041590021207741e-25,5.1515678557500774e-21,9.932189130548092e-13,2.6946047565782275e-09,2.0539114718903447e-12,3.752620670974096e-07,3.8027217171018526e-08,1.1879716590597129e-07,9.042173996507798e-10,1.462636587538568e-07,6.884694650240445e-08,2.8070621953598998e-08,1.3429913305522575e-09,1.1159651129961661e-08,1.817536031483786e-10,4.01452555868186e-08,1.2257939519380703e-13,3.8125307438038186e-08,1.3314450584762552e-12,4.2096860588854634e-14
1.321797733130979e-08,0.8841617401567532,2.8746686180438295e-07,2.558794844304752e-09,2.588872921378762e-09,1.8659286598599435e-08,0.0,0.0,4.83903387681298e-07,9.645988395248931e-11,2.3070394389182118e-11,1.0292991778848703e-11,8.618390777826107e-12,2.397667056720265e-23,3.181792806144183e-16,7.218473586554336e-10,7.539027218000074e-18,2.8585148267118893e-09,2.267112569597863e-23,4.294999319838104e-15,1.8612762569678623e-20,1.0590110769430055e-19,1.3264096944528355e-09,5.780931278322319e-23,2.9479118101812986e-17,1.1796935487202278e-24,1.693911556973758e-29,2.3026082483523016e-22,3.9727370771462646e-38,3.5317557345546547e-32,3.4182652957630765e-16,5.379117553246768e-32,2.68267583714411e-30,2.1640343567617526e-31,3.76,0.0,0.8229829907282744,0.9974501096932846,6.982898288818743e-11,1.71570295234875e-22,0.006608940832019862,0.005261836153503098,0.0012201852351627796,0.0001210612229802455,0.002549394538289056,2.8445161200839275e-06,1.469900283199148e-11,4.3782210680445405e-08,7.760549088982113e-16,1.22100946401104e-08,1.921255019868891e-18,2.6342853456232018e-17,1.3821029415605562e-10,3.24444902377385e-18,6.250677863057746e-12,1.1594332034661572e-24,4.0811082093118315e-17,5.084943452958304e-20,1.2962210823768577e-18,1.0708424887245875e-17,7.364744021056122e-26,5.961770493015986e-25,6.248472201666876e-21,1.0228880744564805e-12,2.8542999133671613e-09,2.228074406621048e-12,3.8670231318203994e-07,3.8714527099101615e-08,1.2504725247370882e-07,9.791141895184944e-10,1.543684934649205e-07,7.200233228201055e-08,2.907975791786514e-08,1.392351788399645e-09,1.1502610355638733e-08,1.9292047159627734e-10,4.2431200240782954e-08,1.2970895714522282e-13,4.034710004635099e-08,1.409458007921683e-12,4.590061535638291e-14
1.3589670004725038e-08,0.8841909986480316,3.0412761863600565e-07,2.7672538393630284e-09,2.8184340481071823e-09,2.0290600060877897e-08,0.0,0.0,4.974427790379251e-07,1.0191849231491014e-10,2.5085040187851774e-11,1.1169606934616754e-11,9.399239310434835e-12,2.822604699892492e-23,3.4976333348498955e-16,7.589039212381741e-10,8.599758276161301e-18,3.023156714374379e-09,2.5933360499300245e-23,4.802769217597753e-15,2.1290232257557915e-20,1.2080080553907686e-19,1.3504463939561384e-09,6.778320113784555e-23,3.171346557917837e-17,1.3924126516006934e-24,2.01492151724295e-29,2.6389941936261617e-22,5.3244870451894e-38,4.4024523217337964e-32,3.7024387534392913e-16,6.819339097938697e-32,3.262232964102732e-30,2.773177076018198e-31,3.76,0.0,0.8227979589567358,0.9974500954359891,7.80949716875989e-11,1.9574940638859584e-22,0.0067941082023854765,0.005412100123250342,0.0012547773602262192,0.00012103758529515169,0.002549394497051922,3.009374481232074e-06,1.5950368042982896e-11,4.378352289938814e-08,7.988619538835942e-16,1.2917368558301834e-08,2.2529972829426728e-18,3.023293754321563e-17,1.463784761104486e-10,3.8040633762949495e-18,6.529373520803433e-12,1.3644398051555253e-24,4.7029703811555064e-17,5.877534964128767e-20,1.4996300559377895e-18,1.2167713226838485e-17,8.66561510004478e-26,7.015670951429612e-25,7.537633549024527e-21,1.052550317373656e-12,3.018583322735197e-09,2.411722456941237e-12,3.981776522415793e-07,3.94119319757877e-08,1.3144542693955876e-07,1.0578717737688332e-09,1.626930283274775e-07,7.518740392906785e-08,3.009116839902233e-08,1.4422736813233443e-09,1.1845271442709487e-08,2.0440178062392148e-10,4.4782801011920034e-08,1.3711836350675205e-13,4.26344963534454e-08,1.4895136974825638e-12,4.993619300334892e-14
1.3961362678140286e-08,0.884220251403553,3.212633404203578e-07,2.9864495578388007e-09,3.061407729298523e-09,2.2014839085091673e-08,0.0,0.0,5.109787175690319e-07,1.0752499009180534e-10,2.7210627136490093e-11,1.2090404133952274e-11,1.0224884106871842e-11,3.313050203940692e-23,3.8395933169464747e-16,7.965197770154443e-10,9.772261089905618e-18,3.1924037236189556e-09,2.954949956332091e-23,5.354028994346621e-15,2.4250519457089862e-20,1.372162938926829e-19,1.373812884965533e-09,7.911655332759178e-23,3.4042252542340774e-17,1.6359807018631187e-24,2.3855932270193144e-29,3.012389710185806e-22,7.07620895827514e-38,5.453356130482408e-32,4.001127001207919e-16,8.584213439991217e-32,3.944866947820137e-30,3.52843388205109e-31,3.76,0.0,0.8226129682939421,0.9974500811546896,8.708043080109355e-11,2.224768538150696e-22,0.0069792386230064785,0.005562323618357484,0.0012893637059937868,0.00012101391841223648,0.0025493944557557703,3.1788766522407837e-06,1.7268532545482528e-11,4.378481515730139e-08,8.216613465812934e-16,1.3644502204665895e-08,2.6303713365247105e-18,3.4566677059667575e-17,1.5478749176694847e-10,4.440494768523337e-18,6.81097982190738e-12,1.5983241379739338e-24,5.3981877773595037e-17,6.765814318811514e-20,1.7277652884306975e-18,1.3776361358743458e-17,1.0149536435677231e-25,8.21799193089358e-25,9.04588734813634e-21,1.0822056425852384e-12,3.187453914772431e-09,2.605149721151192e-12,4.096882771652947e-07,4.0120001612223134e-08,1.379918785073319e-07,1.1405787289631565e-09,1.7123836828803324e-07,7.84004994050536e-08,3.110469289915658e-08,1.4927733051899438e-09,1.2187656289582467e-08,2.1619592989303583e-10,4.72004000349969e-08,1.4481833168064132e-13,4.498783677273435e-08,1.571611220506689e-12,5.4212025170069884e-14
1.4333055351555535e-08,0.8842494984250757,3.3887365195926886e-07,3.216621885152128e-09,3.3181920617752447e-09,2.383459129699824e-08,0.0,0.0,5.245112205531471e-07,1.1327919464073304e-10,2.9449808620699133e-11,1.3056029729562938e-11,1.1096445005570918e-11,3.877665083790934e-23,4.209339446107064e-16,8.346730158534944e-10,1.10644915347089e-17,3.3662550319432635e-09,3.3546400927729394e-23,5.9511552254806485e-15,2.7512852860455354e-20,1.5524260655819536e-19,1.3965295815785132e-09,9.194757899229033e-23,3.646618907467181e-17,1.9138543155302513e-24,2.812010867875975e-29,3.425575718566913e-22,9.329447558062032e-38,6.714978748849425e-32,4.314611054654713e-16,1.0733811159709762e-31,4.7451680539416376e-30,4.459086897419339e-31,3.76,0.0,0.822428018728139,0.9974500668490345,9.682671633341175e-11,2.5193356082782663e-22,0.007164332102118979,0.005712506639971554,0.0013239442730347366,0.00012099023260014843,0.0025493944143990307,3.3530215972949053e-06,1.865498706255822e-11,4.3786093213242476e-08,8.444530875853228e-16,1.4391487443435295e-08,3.0581263474973286e-18,3.9380558010644865e-17,1.6343771123849577e-10,5.161707502126754e-18,7.0953899932562975e-12,1.864164534667684e-24,6.173006363545818e-17,7.758125064295181e-20,1.982797975350834e-18,1.5544870364341856e-17,1.1835999543523747e-25,9.584551064633184e-25,1.0802902342953575e-20,1.1118540514522392e-12,3.360910619811593e-09,2.8086601929091525e-12,4.2123437919823485e-07,4.083924067985136e-08,1.4468682716044325e-07,1.2273236747201737e-09,1.8000564932680728e-07,8.16400464455849e-08,3.212018101231866e-08,1.5438674736661808e-09,1.2529787083256627e-08,2.283013487401516e-10,4.9684344003624024e-08,1.5281993876137537e-13,4.740746627378147e-08,1.6557504544142988e-12,5.873673730570921e-14
