Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798)
2.5080365011341603e-08,0.48515967255840015,2.606724128814663e-15,3.782124926864826e-18,4.432600333735058e-14,2.395307203262645e-17,0.0,0.0,3.552433025002582e-11,9.750400858525006e-17,1.2447080918286003e-19,4.751418039074448e-22,1.0641171081198494e-23,2.0160450669360518e-43,5.359391968321557e-29,5.645219754131798e-21,1.4122622431443426e-22,2.247351872677018e-16,1.0087251871819465e-44,1.2660056996887379e-38,3.959061088747795e-43,1.7335187640977222e-42,3.256292985504179e-21,1.385010917782657e-36,2.478371892148795e-29,7.714035423452005e-43,2.4472691731601948e-51,2.706708498385518e-41,2.079444564092538e-45,4.673321552112363e-47,2.940742414953761e-29,4.1113741802503886e-47,2.0808479195251472e-48,2.9023085721607336e-47,3.76,0.0,0.7405942704363561,0.9999772919632973,7.77219425237763e-16,4.803989396820052e-26,2.221905190628921e-08,1.5131368296360774e-08,6.647545154316373e-09,4.401378789222584e-10,2.270800098899749e-05,1.2169170509318984e-18,5.4243104709430474e-30,3.1279894914036114e-17,2.0400320740258918e-22,4.556348133101242e-14,4.705641578694526e-43,8.593629900105164e-43,6.718936093946453e-21,2.883943045485153e-43,1.0872051100614564e-25,1.62823321432189e-48,5.357500336549099e-43,2.9149408898988794e-45,2.6344538910313483e-43,9.766886988810265e-43,6.048554344694473e-50,9.242080671490357e-49,1.8736601290879736e-44,2.5120969792636437e-21,2.247353582717779e-16,9.408401051755842e-23,2.686993754529821e-11,7.770693164124557e-12,2.936436355564933e-13,1.2586949019015636e-16,2.2492830613157584e-13,7.771260659025067e-18,8.532568384114321e-17,2.1036739689376562e-19,6.189077620817119e-18,6.723690405132591e-19,3.126412579101546e-16,3.57356685711227e-21,1.3969451738633876e-11,2.8433420517865393e-16,6.741406387557277e-16,3.9925440885509754e-35,2.1342646332753606e-21,1.8277709351557717e-26,1.4397861847595057e-13,2.5088396289759663e-19,3.4755745469178553e-25,1.4137008958921466e-17,2.50005739145579e-27,1.8756998136770805e-23,2.805325710413772e-20,1.401356499609904e-11,1.83872713744969e-22
2.5523313427897484e-08,0.48515967259303316,2.6977847874370873e-15,3.975160735494319e-18,4.588981963749498e-14,2.523042860634517e-17,0.0,0.0,3.615567018295177e-11,1.0098588140166548e-16,1.3117970354702192e-19,5.031964935123559e-22,1.1288777997616179e-23,2.1251080002304916e-43,5.463749459362663e-29,5.8165943518940065e-21,1.4767265454488005e-22,2.327449074740792e-16,1.0934121911082504e-44,1.354993042284203e-38,4.304979992194879e-43,1.8791739208870078e-42,3.281537033351312e-21,1.5229634096586415e-36,2.631925779376247e-29,8.539040909720133e-43,2.6559583228676794e-51,2.9480058507966364e-41,2.310373651220686e-45,5.154618183907633e-47,3.091867948836833e-29,4.586873181793493e-47,2.3217945795834718e-48,3.2766967198110207e-47,3.76,0.0,0.7405942700430707,0.9999772919626049,8.18920480182895e-16,5.1055364253419225e-26,2.2611466199763293e-08,1.5405512538601698e-08,6.7649643677471666e-09,4.409886976908826e-10,2.270800104378197e-05,1.2609053129320392e-18,5.7195241434457555e-30,3.134248794437722e-17,2.0777536811932744e-22,4.718558095443023e-14,5.175488047801837e-43,9.318111031914125e-43,6.967946654668055e-21,3.1823414429368154e-43,1.1129712776341822e-25,1.794423494893137e-48,5.811534511006098e-43,3.1980608112670835e-45,2.8965391023519084e-43,1.0694657158794469e-42,6.657220620982216e-50,1.0172467741556471e-48,2.0976944416326557e-44,2.557184692262897e-21,2.3274509024637076e-16,9.943756711743094e-23,2.7339255050352192e-11,7.901990802924506e-12,3.039548045553502e-13,1.326068412284707e-16,2.3288755950041317e-13,8.047628157995742e-18,8.74013197168174e-17,2.1498885583406538e-19,6.323414182390965e-18,7.010127324159372e-19,3.2370633012004033e-16,3.70585195721556e-21,1.4215365216555739e-11,2.98861871978249e-16,6.981627446344272e-16,4.2093659658556784e-35,2.268155591971732e-21,1.9147028330271831e-26,1.4861676088263812e-13,2.5966265859534114e-19,3.6285125112168035e-25,1.4180559567894137e-17,2.6088244811376722e-27,1.9581336912526565e-23,2.925132608616652e-20,1.4261048733078485e-11,1.950431107844393e-22
2.5966261844453364e-08,0.4851596726276658,2.7903536870451178e-15,4.174410778063141e-18,4.748019569145917e-14,2.6552006421917364e-17,0.0,0.0,3.6787144984165355e-11,1.0452909534782617e-16,1.3812526963562624e-19,5.3230913247191125e-22,1.1962463846987443e-23,2.2381167071557417e-43,5.567350764713291e-29,5.988599573164774e-21,1.5430609551892818e-22,2.4089487012286195e-16,1.1832756817864502e-44,1.448499316836e-38,4.672362919034334e-43,2.0332333481654883e-42,3.305746609508464e-21,1.6720282241279147e-36,2.792286353024032e-29,9.433732994569889e-43,2.878117603958012e-51,3.2053771434570015e-41,2.562686971605369e-45,5.675815040283215e-47,3.247836409304349e-29,5.107798872870682e-47,2.5849448250102337e-48,3.6916149296731253e-47,3.76,0.0,0.7405942696497853,0.9999772919618968,8.620795919529266e-16,5.420736992889356e-26,2.3003880493033087e-08,1.5679706985712994e-08,6.882383696118236e-09,4.41789196130235e-10,2.2708001114026e-05,1.3056832641771596e-18,6.025305302796973e-30,3.140137906232494e-17,2.1154827203089372e-22,4.883599310758402e-14,5.682698943323927e-43,1.0088770206352996e-42,7.221751880619481e-21,3.5054421187812627e-43,1.1389526067701666e-25,1.974130093529465e-48,6.294834829469047e-43,3.5028364853120264e-45,3.1791851233844074e-43,1.1692475632124305e-42,7.314673712095215e-50,1.1177455871457145e-48,2.343887147528277e-44,2.602272533656635e-21,2.4089506522760247e-16,1.0500090062959112e-22,2.780840662062682e-11,8.033088705854362e-12,3.144386261294953e-13,1.395786476857134e-16,2.409832963221777e-13,8.328846467415544e-18,8.949607099744721e-17,2.196022553008133e-19,6.457431616256752e-18,7.302676396178025e-19,3.349612551011035e-16,3.84070972871094e-21,1.4461250872392493e-11,3.138490714127332e-16,7.226053749504304e-16,4.433914345948035e-35,2.4076683614591392e-21,2.0038373873875468e-26,1.5331280216934495e-13,2.685867281416561e-19,3.7856445315516423e-25,1.4223039205345982e-17,2.7200133989082397e-27,2.042414821355661e-23,3.0475199765136975e-20,1.4508532049403951e-11,2.06653881137782e-22
2.685215867756513e-08,0.4851596726969316,2.9800055606196436e-15,4.591898823346095e-18,5.074051664882231e-14,2.933072760667931e-17,0.0,0.0,3.805049882654267e-11,1.117995989560013e-16,1.5274277948713554e-19,5.937750692094272e-22,1.3390054801095616e-23,2.476235920872414e-43,5.772246546448422e-29,6.334240411518127e-21,1.6814413278402582e-22,2.576155231664525e-16,1.3793235373074454e-44,1.6496400773326003e-38,5.474517232292051e-43,2.3675135112450756e-42,3.3512150217719926e-21,2.006302433824578e-36,3.134181769936077e-29,1.144963425202076e-42,3.3652291473515636e-51,3.771168262646256e-41,3.137984694228923e-45,6.84821433687051e-47,3.5745454620550827e-29,6.299965699657259e-47,3.1839969415680415e-48,4.657601587937399e-47,3.76,0.0,0.7405942688632146,0.9999772919604886,9.528701293943079e-16,6.093676337221033e-26,2.378870907895952e-08,1.6228234827503425e-08,7.117222670923309e-09,4.432509258215283e-10,2.27080012457795e-05,1.3976087801476094e-18,6.66932039062794e-30,3.150891583808006e-17,2.1909613309664553e-22,5.222174252015104e-14,6.818217229926498e-43,1.1776697682316028e-42,7.7437953581099e-21,4.232001577659123e-43,1.1915603575683348e-25,2.3774265145123185e-48,7.35449108490361e-43,4.18226542297249e-45,3.810952096026959e-43,1.3914304730478592e-42,8.787791963982954e-50,1.3429364272329876e-48,2.9098447681197885e-44,2.692448318014091e-21,2.576157446886327e-16,1.167758331738963e-22,2.8746214711341144e-11,8.294686602866928e-12,3.3592318636092556e-13,1.5424118197067833e-16,2.5758384800565356e-13,8.905834566976895e-18,9.374277053930684e-17,2.288027370395157e-19,6.724444162167719e-18,7.906044448206924e-19,3.580401618565043e-16,4.118177887388382e-21,1.4952938729985602e-11,3.4522382040669376e-16,7.727522061082384e-16,4.906732431648677e-35,2.7040272650398772e-21,2.1887232583174707e-26,1.6287602068048853e-13,2.86869890098264e-19,4.1127067908718223e-25,1.430506848949285e-17,2.9496447944134654e-27,2.2165071615730093e-23,3.3000138137200244e-20,1.50034974200958e-11,2.3122637969591006e-22
2.7649465827365717e-08,0.48515967275927074,3.155823773580033e-15,4.9897540090121715e-18,5.376536315976254e-14,3.1990080943653344e-17,0.0,0.0,3.918797762085067e-11,1.1855297003195787e-16,1.6674898827613364e-19,6.528788244864536e-22,1.476902225725873e-23,2.704693674898071e-43,5.953978845078136e-29,6.646841533699214e-21,1.812633177404552e-22,2.731437411416091e-16,1.5754773081749648e-44,1.8475679872535884e-38,6.277385910248053e-43,2.6994597156581536e-42,3.388971472139039e-21,2.352443802228922e-36,3.467075739470776e-29,1.3547395858066484e-42,3.85578080539171e-51,4.3425517777848297e-41,3.745976454389441e-45,8.066607773960897e-47,3.8857518382307543e-29,7.565043296670051e-47,3.815007814504531e-48,5.704061017620532e-47,3.76,0.0,0.7405942681553009,0.9999772919594224,1.039814108721138e-15,6.750015372588228e-26,2.449505480559399e-08,1.6722053607093824e-08,7.32857807717568e-09,4.44422429861401e-10,2.270800116242993e-05,1.4830437904873216e-18,7.28695665224375e-30,3.159510142192936e-17,2.258913284100806e-22,5.536571451571256e-14,7.991254852655686e-43,1.3474382477913665e-42,8.230154917759097e-21,4.986587535277407e-43,1.239642237997523e-25,2.795248889193531e-48,8.421717286155814e-43,4.880475022581968e-45,4.4622278623337435e-43,1.6194977051514108e-42,1.031110867753241e-49,1.575811637294045e-48,3.513605845897218e-44,2.773606282622548e-21,2.7314398851949357e-16,1.2813847948593935e-22,2.958968134868625e-11,8.529444866702552e-12,3.5584715635688635e-13,1.6827826606566748e-16,2.7299018601037584e-13,9.441710980223549e-18,9.762979994171099e-17,2.370505214119214e-19,6.963509525738112e-18,8.469807097396701e-19,3.794592192124849e-16,4.376784477652635e-21,1.5395362680822905e-11,3.750867014741697e-16,8.193225407382436e-16,5.360052018210847e-35,2.991147157486944e-21,2.3626728603871125e-26,1.7167456361121312e-13,3.0381916336737114e-19,4.421949836141539e-25,1.437590819851112e-17,3.1645636800006662e-27,2.3794768790193554e-23,3.5360254598624e-20,1.544896481508902e-11,2.549217635432835e-22
2.8446772977166305e-08,0.48515967282161,3.3364874480077227e-15,5.4090769596683496e-18,5.687583466796683e-14,3.480395982677e-17,0.0,0.0,4.032589197564412e-11,1.255052895819482e-16,1.8158561601784638e-19,7.156658452294123e-22,1.6240106278425608e-23,2.9469389309880917e-43,6.133139305353041e-29,6.960541934424717e-21,1.950277296318869e-22,2.891263462883113e-16,1.7915535604760413e-44,2.062402715417278e-38,7.161457873257134e-43,3.0622259745838215e-42,3.423940383692765e-21,2.7463482864812267e-36,3.8250140536492335e-29,1.5943295042202982e-42,4.399595956803473e-51,4.977361528475612e-41,4.451135102333435e-45,9.45749839830564e-47,4.213579342640437e-29,9.037221197545454e-47,4.543597819948798e-48,6.945131107317474e-47,3.76,0.0,0.7405942674473873,0.9999772919583877,1.1318631041890134e-15,7.456864240394736e-26,2.520140053156563e-08,1.7215993894125108e-08,7.539933761444214e-09,4.454721467613017e-10,2.2708001047139094e-05,1.5710393191350293e-18,7.94174910680298e-30,3.167232749915516e-17,2.3268831819589023e-22,5.860137050762345e-14,9.322726843718577e-43,1.5354301354751834e-42,8.73223886364436e-21,5.8472742303076774e-43,1.288419917554858e-25,3.270727244493455e-48,9.60507033692559e-43,5.669097910648698e-45,5.19991904844453e-43,1.8769083808137686e-42,1.2041719098385283e-49,1.8403874191251823e-48,4.219548546271463e-44,2.8547642796417436e-21,2.891266215834212e-16,1.4025535224985446e-22,3.04326208841178e-11,8.763561022360737e-12,3.763264875978025e-13,1.8313531022886737e-16,2.8883728894106294e-13,9.993299457578268e-18,1.0157818111370007e-16,2.4526478997113345e-19,7.201315832380843e-18,9.05309717388169e-19,4.014914582361931e-16,4.643860825253986e-21,1.583769653544004e-11,4.065212369681634e-16,8.672553637125951e-16,5.840511391901787e-35,3.2982901543773664e-21,2.543784094571604e-26,1.8065092135740748e-13,3.2123519090616126e-19,4.745626600554317e-25,1.4444264753679338e-17,3.3872759923325095e-27,2.548380705953582e-23,3.780304328484981e-20,1.5894430847174454e-11,2.8015742371952657e-22
2.9244080126966893e-08,0.4851596728839492,3.521981234573332e-15,5.850361626184926e-18,6.007177093574471e-14,3.7776558310806e-17,0.0,0.0,4.1464241365435474e-11,1.3265663364374257e-16,1.97276503131837e-19,7.822290751355025e-22,1.780610093365737e-23,3.2033287317930724e-43,6.309700173268227e-29,7.275035101781397e-21,2.0945207657395844e-22,3.0556333919603696e-16,2.0287866503720752e-44,2.295024759328945e-38,8.131090048918856e-43,3.4570789044926044e-42,3.456314614814992e-21,3.1930703807784e-36,4.209160132356235e-29,1.86677904378467e-42,5.000539868343643e-51,5.680103334199223e-41,5.2659056132842715e-45,1.1039514553888573e-46,4.558365331515982e-29,1.0743130631534523e-46,5.380696296741772e-48,8.409848367435042e-47,3.76,0.0,0.7405942667394737,0.999977291957253,1.2291594738163157e-15,8.216675358324433e-26,2.5907746256874158e-08,1.7710043064760008e-08,7.751289694776713e-09,4.464127293099309e-10,2.2708001030955577e-05,1.661595956589895e-18,8.63479203022608e-30,3.174152489664169e-17,2.394869184192728e-22,6.192869222703503e-14,1.0828428172433876e-42,1.742957163488403e-42,9.250117686408699e-21,6.825165840087053e-43,1.3378930591771989e-25,3.8097367421818034e-48,1.0913171239891083e-42,6.556588105181135e-45,6.032317764689793e-43,2.166463131614266e-42,1.4000446247671397e-49,2.139849175869111e-48,5.04124734463335e-44,2.9359225463631352e-21,3.055636445578126e-16,1.5315507898841445e-22,3.1275037135529025e-11,8.997036948573446e-12,3.973596769713785e-13,1.9883482521137574e-16,3.0512462062115116e-13,1.0560597708571413e-17,1.0558769458936164e-16,2.5344337546013427e-19,7.43779696487547e-18,9.655799895035484e-19,4.2413615707979956e-16,4.919457129238831e-21,1.627994031158741e-11,4.3955718461588134e-16,9.165506709690132e-16,6.348899807048067e-35,3.626126274223144e-21,2.732060378397439e-26,1.8980155393578104e-13,3.391163869290316e-19,5.084057669106991e-25,1.451043117478637e-17,3.6177571596350526e-27,2.723195832106407e-23,4.032810926782731e-20,1.6339895516356265e-11,3.0697408071820035e-22
3.004138727676748e-08,0.48515967294628826,3.712289845553892e-15,6.314098700008987e-18,6.335301199471511e-14,4.091205717142605e-17,0.0,0.0,4.2603025267065033e-11,1.40007078163406e-16,2.1384548435373669e-19,8.526599980868197e-22,1.946976413109374e-23,3.474208845053841e-43,6.48364191410992e-29,7.590037903264894e-21,2.245510476152832e-22,3.2245472039321524e-16,2.288439478236166e-44,2.546331058564594e-38,9.190616100868288e-43,3.885235839407371e-42,3.4862771373477074e-21,3.6980494104351405e-36,4.620700276909993e-29,2.17532450833326e-42,5.662619353190085e-51,6.455416485811667e-41,6.203961654557241e-45,1.2832738529773105e-46,4.9204410700261446e-29,1.2711946451182942e-46,6.337987728158529e-48,1.013057620258843e-46,3.76,0.0,0.7405942660315599,0.9999772919560697,1.3318453092028014e-15,9.03195637902349e-26,2.6614091981519328e-08,1.820418980665385e-08,7.962645851228847e-09,4.472555157956585e-10,2.270800106284636e-05,1.754714232003329e-18,9.367179765029311e-30,3.180352773751449e-17,2.4628696176151163e-22,6.534766138513573e-14,1.2525189252694371e-42,1.9713801129409382e-42,9.783861582589292e-21,7.932145999999256e-43,1.3880613684861583e-25,4.418546682220806e-48,1.235499467367659e-42,7.551893326150103e-45,6.968214637665431e-43,2.491142299394152e-42,1.6209489017747496e-49,2.4775928499454673e-48,5.993611293245184e-44,3.0170810062847328e-21,3.224550580591225e-16,1.668666557802137e-22,3.2116933851451567e-11,9.229874518694683e-12,4.1894522645261546e-13,2.1539926086520972e-16,3.2185164724108465e-13,1.1143603170579712e-17,1.0965812049407867e-16,2.6158439397421876e-19,7.672895321959848e-18,1.02777954167874e-18,4.473925972175087e-16,5.203623499125088e-21,1.6722094027015045e-11,4.742236165074555e-16,9.672084584451702e-16,6.886006272974153e-35,3.975320747188169e-21,2.927502503122523e-26,1.9912298908566928e-13,3.5746117146575485e-19,5.437565781263292e-25,1.4574664970207198e-17,3.855980523746808e-27,2.903897773622813e-23,4.293503797912569e-20,1.678535882263862e-11,3.3541144659509925e-22
3.0838694426568066e-08,0.4851596730086273,3.907398053593152e-15,6.800775698334427e-18,6.671939814536667e-14,4.421462395760013e-17,0.0,0.0,4.374224315967401e-11,1.4755669899569682e-16,2.313163888008852e-19,9.270486960250286e-22,2.1233817052123706e-23,3.759913508610433e-43,6.65495222946868e-29,7.905289404403682e-21,2.403393125403406e-22,3.3980049033989613e-16,2.5718033187590383e-44,2.817234621567502e-38,1.0344339127557652e-42,4.347862608955746e-42,3.5140008515975335e-21,4.267127788479672e-36,5.06084351678599e-29,2.5233965202316994e-42,6.389982299031124e-51,7.308070854102769e-41,7.280291119851518e-45,1.485878267055969e-46,5.300131854879456e-29,1.4975545253565816e-46,7.427927891527945e-48,1.2143268523200992e-46,3.76,0.0,0.7405942653236461,0.9999772919549086,1.4400624359702312e-15,9.905270119650598e-26,2.7320437705500934e-08,1.8698423978161508e-08,8.174002207541262e-09,4.4801067112240357e-10,2.270800107152868e-05,1.8503946197648705e-18,1.0140006694540079e-29,3.185908382260128e-17,2.530882971527109e-22,6.885825967566881e-14,1.4430907833515562e-42,2.2221089061571033e-42,1.0333540488697e-20,9.18090551639849e-43,1.438924612054108e-25,5.103832973369187e-48,1.393987195199925e-42,8.664465878026746e-45,8.016910264043521e-43,2.8541119946076002e-42,1.8692464934703743e-49,2.857231468762844e-48,7.092968424026467e-44,3.0982395179674377e-21,3.3980086263547287e-16,1.8141944600967277e-22,3.295831471235618e-11,9.462075600714034e-12,4.4108164307637944e-13,2.3285100634597646e-16,3.390178373310863e-13,1.1742313036986951e-17,1.1378923868142694e-16,2.696862139434637e-19,7.906560889838018e-18,1.0918959525436402e-18,4.712600634045954e-16,5.49640995556077e-21,1.7164157699472645e-11,5.105489316428526e-16,1.0192287220786929e-15,7.452619560264724e-35,4.346533844444204e-21,3.130108945686303e-26,2.0861182099318109e-13,3.762679703435278e-19,5.8064758894483665e-25,1.4637192693757454e-17,4.101917601560924e-27,3.090460586465922e-23,4.56233980400609e-20,1.723082076602567e-11,3.655082259502037e-22
3.1636001576368654e-08,0.48515967307096636,4.107290690598422e-15,7.310877037955223e-18,7.017076995661177e-14,4.768841304324049e-17,0.0,0.0,4.4881894524677934e-11,1.55305571904465e-16,2.497130400366316e-19,1.0054839087312367e-21,2.3100943750793111e-23,4.060765246733937e-43,6.823625225741184e-29,8.220549569949705e-21,2.568315217121951e-22,3.57600649439354e-16,2.88019769649924e-44,3.1086641562484474e-38,1.1596524656143969e-42,4.8460715726951546e-42,3.539648702691185e-21,4.9065699670926277e-36,5.530821454458652e-29,2.9146238122405125e-42,7.186917122226757e-51,8.242963891913932e-41,8.511286913322949e-45,1.7140869552535334e-46,5.697757135665612e-29,1.7568670791372902e-46,8.663759357107105e-48,1.4487750312374404e-46,3.76,0.0,0.7405942646157324,0.9999772919537678,1.5539524142083537e-15,1.0839234489237836e-25,2.8026783428818794e-08,1.9192736488829322e-08,8.385358742865471e-09,4.4868730659183973e-10,2.2708001059289263e-05,1.9486375450924256e-18,1.0954367221014841e-29,3.190886344244075e-17,2.5989078982733806e-22,7.246046877709116e-14,1.6564581139395756e-42,2.4966026827817504e-42,1.0899224111138756e-20,1.0584970536462791e-42,1.490482624504762e-25,5.872690705007092e-48,1.567749390513197e-42,9.904273394987146e-45,9.18822652389662e-43,3.2587302810709955e-42,2.147445326035306e-49,3.282601742441046e-48,8.357154304986273e-44,3.1793980594653944e-21,3.576010587782036e-16,1.9684317915352196e-22,3.379918333194307e-11,9.69364205727047e-12,4.637674389099501e-13,2.512123903171066e-16,3.566226617340971e-13,1.2356724281096152e-17,1.1798082884882418e-16,2.777474298138305e-19,8.138750454240398e-18,1.1579164222958868e-18,4.957378436368799e-16,5.797866430978679e-21,1.7606131346709465e-11,5.485608683894627e-16,1.0726114578071627e-15,8.049528209625912e-35,4.740420742410591e-21,3.3398760984930595e-26,2.1826470902612384e-13,3.9553521516831465e-19,6.191115217817839e-25,1.469821361981348e-17,4.3555383064539784e-27,3.2828570471262054e-23,4.839274365074565e-20,1.7676281346521593e-11,3.973021205409764e-22
