Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
1.2971923163028491e-08,0.5762828930642726,2.324540074624239e-15,9.150973418231778e-18,4.2628945874226304e-18,3.03997735824106e-17,0.0,0.0,4.775162878601866e-10,3.120843885342787e-15,5.580152639666734e-19,1.4627795985108877e-29,6.864637462565637e-22,2.251599411073002e-52,3.15703756467795e-39,1.1611240882662583e-40,1.987995745138116e-40,1.740075568117588e-14,1.4390645635465396e-50,5.658631122127259e-32,6.592136920050266e-48,3.734337296263325e-57,4.818720935241492e-42,1.0205580084893588e-37,3.225173481994605e-27,2.8145282898000447e-51,3.8119985348563277e-53,2.597989202465835e-59,1.829678674155005e-81,1.413511882529513e-69,1.1699130721460674e-25,1.4241273494245466e-64,3.961374583398881e-50,5.98745420462688e-63,3.76,0.0,0.8998766919561852,0.9999051079760319,5.3367961716991234e-20,1.0213145201788566e-51,9.303280751402284e-07,6.688417744627123e-07,2.325726625053267e-07,2.8913565987756285e-08,9.489154640711058e-05,3.909383078682798e-15,9.019350001159056e-25,2.367393747719683e-14,2.017408462688676e-20,4.656950926331402e-14,2.8848716606899325e-36,1.0903702865452016e-35,4.763330671472075e-18,2.1192613430880707e-36,8.927856581541142e-22,6.199133606156571e-42,7.135908297931594e-36,3.097972460526673e-38,1.7727309940196172e-36,8.187013705348068e-36,2.9685095472426606e-43,4.005308622966035e-42,4.2707555530812825e-38,5.974465232699128e-19,1.7400756506040567e-14,4.9209167633441025e-23,3.659850046155396e-10,1.026816580484893e-10,8.858256592217385e-12
1.32683849586579e-08,0.5762828952291279,2.410616025313996e-15,9.603730982339233e-18,4.514816175991686e-18,3.21767202522546e-17,0.0,0.0,4.884293561411062e-10,3.2651187542337726e-15,5.977366858771752e-19,1.6027088068347917e-29,7.342704041015011e-22,2.5399423459499844e-52,3.495317178446802e-39,1.2828356728076867e-40,2.227865270922618e-40,1.8205921217756635e-14,1.7058419483403198e-50,6.19577099399516e-32,7.662502312589408e-48,4.4337627195159324e-57,5.4235266497744495e-42,1.1409978139387408e-37,3.447003325891467e-27,3.2950786414684926e-51,4.362633453329901e-53,3.070055165606294e-59,2.302061847574434e-81,1.6931060420652385e-69,1.249772744774295e-25,1.741089025307794e-64,4.631416485242912e-50,7.333663936071407e-63,3.76,0.0,0.8998766706834604,0.9999051079641383,5.772140698565944e-20,1.195756762670285e-51,9.515898867882952e-07,6.84707581669605e-07,2.3789199647704486e-07,2.8990234115544954e-08,9.489154738557767e-05,4.093924703571298e-15,9.660211331281698e-25,2.3741353251896907e-14,2.0668514574599012e-20,4.876891634365798e-14,3.2763126107302914e-36,1.2150846123983832e-35,4.988363272023773e-18,2.4137674675556666e-36,9.148638853645855e-22,7.064068181301644e-42,7.960278922568065e-36,3.4983707700050685e-38,2.007987561528194e-36,9.208482121530792e-36,3.3774734468013738e-43,4.5580797840314147e-42,4.961597366814662e-38,6.114517444831096e-19,1.8205922100543993e-14,5.1676046059247353e-23,3.7432482221563757e-10,1.0485489730417827e-10,9.258646457492487e-12
1.356484675428731e-08,0.5762828973939834,2.4981432587102296e-15,1.006928398632518e-17,4.776132144614686e-18,3.401881786859257e-17,0.0,0.0,4.993424193380579e-10,3.4126534294859945e-15,6.393124897640782e-19,1.7524827557548425e-29,7.842277846769302e-22,2.8577131995029805e-52,3.861488310134372e-39,1.4143536107676844e-40,2.4909196080521423e-40,1.9029294437256e-14,2.0146735569689932e-50,6.770081906848695e-32,8.877878349427014e-48,5.244685015573838e-57,6.088492792075268e-42,1.2724650695836577e-37,3.678565808802941e-27,3.844141273627944e-51,4.97783155817847e-53,3.6149532186809566e-59,2.8827821087896706e-81,2.020364673863094e-69,1.3330832801411522e-25,2.1194903896716765e-64,5.395853628069786e-50,8.9442053077372e-63,3.76,0.0,0.899876649410736,0.9999051079549064,6.232943209624141e-20,1.3954260078023844e-51,9.728516979380435e-07,7.005790210004396e-07,2.43211370078666e-07,2.9061229943506253e-08,9.489154570260047e-05,4.282791399642342e-15,1.03309061357523e-24,2.3803781959467725e-14,2.1163140021334296e-20,5.101989317234375e-14,3.7102879890114404e-36,1.3506735558400437e-35,5.218672835649061e-18,2.7411040257472886e-36,9.369511021191936e-22,8.025697124645591e-42,8.857857092250831e-36,3.939566714972629e-38,2.267902028583745e-36,1.0330813553686578e-35,3.8315614730048865e-43,5.171951266938131e-42,5.745032962832237e-38,6.254568665831284e-19,1.9029295380615456e-14,5.42067026420382e-23,3.8266353814799576e-10,1.0702079653095384e-10,9.667481046550207e-12
1.3861308549916719e-08,0.5762828995588385,2.5871204013990835e-15,1.05477499587544e-17,5.0470046348928185e-18,3.5927155207893253e-17,0.0,0.0,5.102554774512219e-10,3.5634479019632424e-15,6.8278566225415e-19,1.9125558175899917e-29,8.363816074789613e-22,3.2071836507438567e-52,4.25719470180218e-39,1.5562447402477924e-40,2.7788726094621466e-40,1.9870875411237656e-14,2.371074987650573e-50,7.383210216320924e-32,1.0254186352890987e-47,6.181905522364782e-57,6.818092779380533e-42,1.4156892879140974e-37,3.9200519751117376e-27,4.469637474579658e-51,5.663484226369165e-53,4.242024196114105e-59,3.593688902644216e-81,2.402172885662786e-69,1.4199091281261381e-25,2.569549408154739e-64,6.265430111544663e-50,1.0863775309825703e-62,3.76,0.0,0.8998766281380122,0.9999051079460368,6.720143768674227e-20,1.623343093468283e-51,9.941135085894744e-07,7.164556780920218e-07,2.4853078038463966e-07,2.91269707600085e-08,9.489154365688184e-05,4.47598461794034e-15,1.1032120908948469e-24,2.3861590462907574e-14,2.165794657091662e-20,5.3322457128484514e-14,4.1903079740202814e-36,1.4977971757290117e-35,5.45426113760212e-18,3.104058387210421e-36,9.590466062459398e-22,9.09223753793009e-42,9.833257827102916e-36,4.4246326974688424e-38,2.5543894369665075e-36,1.15614605223464e-35,4.3345560164145015e-43,5.85205399520571e-42,6.631002902359454e-38,6.394619841586751e-19,1.987087641787785e-14,5.680133700144095e-23,3.910011517739525e-10,1.0917938157565917e-10,1.0084735152356627e-11
1.4157770345546128e-08,0.5762829017236938,2.677546081265867e-15,1.1039246019246255e-17,5.327595683558499e-18,3.790282001620151e-17,0.0,0.0,5.211685304807869e-10,3.717502162529364e-15,7.281992028368702e-19,2.0833927828169556e-29,8.907774916035506e-22,3.5907463720796036e-52,4.6841399939590815e-39,1.709096669059856e-40,3.093527767936245e-40,2.073066429270158e-14,2.78114691813618e-50,8.03683468763176e-32,1.1808704425219322e-47,7.261817901563047e-57,7.617022833233402e-42,1.5714303163622755e-37,4.1716518044140394e-27,5.1801997303612814e-51,6.425873260590412e-53,4.961578404071167e-59,4.460519715681339e-81,2.84624325950761e-69,1.5103142505389845e-25,3.102924702473092e-64,7.2518337247966e-50,1.314351772661802e-62,3.76,0.0,0.8998766068652887,0.9999051079346385,7.234698520423408e-20,1.882819621899577e-51,1.01537531874259e-06,7.323371669925464e-07,2.5385022467001003e-07,2.9187845241460797e-08,9.489154413993774e-05,4.673505710010646e-15,1.1764542135957045e-24,2.391512045463054e-14,2.2152922496549347e-20,5.567662453390989e-14,4.720082466339726e-36,1.657138230511953e-35,5.6951298573724575e-18,3.505582009278928e-36,9.811499646111221e-22,1.0272388718533329e-41,1.0891271707570754e-35,4.956791743048356e-38,2.8694620470072114e-36,1.2908248713201518e-35,4.890458192367068e-43,6.60381616755744e-42,7.630258340940576e-38,6.534674115534111e-19,2.0730665365390398e-14,5.946014731206459e-23,3.993376624578406e-10,1.1133067819403103e-10,1.0510383655996636e-11
1.4454232141175537e-08,0.5762829038885489,2.7694189274940462e-15,1.1543888869179885e-17,5.6180672221408945e-18,3.9946899009940896e-17,0.0,0.0,5.320815784268858e-10,3.874816202048296e-15,7.755961232999698e-19,2.2654688647241633e-29,9.474609566324097e-22,4.010918696335328e-52,5.144088618899846e-39,1.873518142033243e-40,3.4367810442972967e-40,2.160866125685633e-14,3.2516224423655877e-50,8.732666280759646e-32,1.35601502721343e-47,8.502537570104828e-57,8.490207592843103e-42,1.7404788733761374e-37,4.433554220628336e-27,5.985217388724387e-51,7.271687279284048e-53,5.784972723655579e-59,5.5134797224487e-81,3.3611945657611666e-69,1.6043621262832886e-25,3.732878907808965e-64,8.367754562628612e-50,1.5841777875706932e-62,3.76,0.0,0.8998765855925659,0.9999051079219669,7.777579682775323e-20,2.177479140932813e-51,1.0366371283973914e-06,7.482231281990765e-07,2.5916970039655926e-07,2.924421542869047e-08,9.489154589621523e-05,4.8753559347724865e-15,1.2528856278162979e-24,2.396469025205322e-14,2.2648055571685628e-20,5.808241063955819e-14,5.3035274055420846e-36,1.829402334657152e-35,5.941280569102558e-18,3.948795894513236e-36,1.003260674682051e-21,1.157534795809376e-41,1.2036867231859652e-35,5.539420960755737e-38,3.215231682702654e-36,1.4379387211307748e-35,5.503494886861666e-43,7.432972855126481e-42,8.754405942539295e-38,6.674731070913505e-19,2.1608662398420915e-14,6.218333166873653e-23,4.0767306956692915e-10,1.1347471205099255e-10,1.0944401526376615e-11
1.4750693936804946e-08,0.576282906053404,2.862737570563878e-15,1.206179475594714e-17,5.918581076891257e-18,4.2060477876973934e-17,0.0,0.0,5.429946212896324e-10,4.0353900113840465e-15,8.250194484720717e-19,2.4592696966915415e-29,1.0064774231148088e-21,4.470346386012504e-52,5.6388666398237226e-39,2.0501393997262552e-40,3.810623774471282e-40,2.2504866400163862e-14,3.789916182697277e-50,9.472447893454692e-32,1.5528767643639092e-47,9.924035638455224e-57,9.442805828703476e-42,1.92365705912372e-37,4.705947099169054e-27,6.894884345415217e-51,8.208038833247593e-53,6.724690674611159e-59,6.787852999241719e-81,3.956633366603408e-69,1.7021157557414749e-25,4.4744485074585564e-64,9.626946289990378e-50,1.902488693218367e-62,3.76,0.0,0.8998765643198434,0.9999051079106593,8.349775534597362e-20,2.5112791898788976e-51,1.05789893755388e-06,7.641132300366226e-07,2.64489205222545e-07,2.9296415338128137e-08,9.489154628842046e-05,5.0815364536893076e-15,1.3325749783486064e-24,2.4010593551102738e-14,2.314333281355106e-20,6.053982940841716e-14,5.944771336983684e-36,2.0153180464975074e-35,6.192714705464113e-18,4.436996286763937e-36,1.0253780603722304e-21,1.3010827036539392e-41,1.327519284737606e-35,6.17605501699501e-38,3.593912109822503e-36,1.5983478853353546e-35,6.178126096050817e-43,8.345576001217655e-42,1.0015954980009034e-37,6.814787829621061e-19,2.2504867613490584e-14,6.497108809545156e-23,4.1600737247144073e-10,1.1561150872098872e-10,1.1386763819908494e-11
1.5047155732434355e-08,0.5762829082182593,2.957500642250997e-15,1.2593079477944746e-17,6.2292989683900756e-18,4.4244641277716444e-17,0.0,0.0,5.539076590691764e-10,4.199223581400679e-15,8.765122156359634e-19,2.6652913320910137e-29,1.067872212376152e-21,4.9718073457780074e-52,6.17036257971228e-39,2.23961253551552e-40,4.2171455803186616e-40,2.3419279741452744e-14,4.404176883995454e-50,1.0257954115793873e-31,1.7736416112086268e-47,1.1548284058542564e-56,1.0480216032915931e-41,2.1218188608339706e-37,4.989017270847599e-27,7.920248732585708e-51,9.24248166603314e-53,7.794428120937371e-59,8.324716386863353e-81,4.6432434067094e-69,1.8036376639326167e-25,5.344634404908278e-64,1.1044289722382235e-49,2.276804551713307e-62,3.76,0.0,0.8998765430471216,0.9999051079007482,8.952290402866821e-20,2.888534715051076e-51,1.0791607462120565e-06,7.800071678080828e-07,2.698087369966981e-07,2.9344751817867177e-08,9.489154528439363e-05,5.292048333745756e-15,1.4155909080224477e-24,2.4053100134127612e-14,2.3638742526827915e-20,6.304889355416315e-14,6.64816179651448e-36,2.2156369755636772e-35,6.449433561654282e-18,4.9736602206148543e-36,1.0475014700640335e-21,1.458906823612281e-41,1.4611579088856097e-35,6.870389417266124e-38,4.007821268007395e-36,1.7729530483343807e-35,6.9190520568230126e-43,9.348004135391624e-42,1.142836600680981e-37,6.954843348113962e-19,2.3419281029487235e-14,6.782361371975526e-23,4.243405705445812e-10,1.1774109368832904e-10,1.1837445680190388e-11
1.5343617528063764e-08,0.5762829103831142,3.0537067756251595e-15,1.3137858443017467e-17,6.5503825107315215e-18,4.6500472846154025e-17,0.0,0.0,5.648206917657023e-10,4.366316902962309e-15,9.301174720432617e-19,2.884040250612219e-29,1.1316905459794697e-21,5.518215249445152e-52,6.740528263525881e-39,2.4426118569033035e-40,4.658537274324194e-40,2.4351901345422576e-14,5.103345667210581e-50,1.109099102107166e-31,2.0206665751916043e-47,1.3399418267307121e-56,1.1608081808250659e-41,2.3358506618167285e-37,5.282950524039493e-27,9.073265548689437e-51,1.0383028049792559e-52,9.009188138740107e-59,1.0171833410688529e-80,5.432887979141763e-69,1.9089899030300123e-25,6.362627337780512e-64,1.2635859728054077e-49,2.7156376482255343e-62,3.76,0.0,0.8998765217744001,0.99990510788958,9.586144651772331e-20,3.3139436311785385e-51,1.1004225543719228e-06,7.959046590970254e-07,2.751282937250591e-07,2.9389509278042154e-08,9.489154553725427e-05,5.506892563897722e-15,1.5020020542564753e-24,2.409246002642809e-14,2.413427617665498e-20,6.56096149336733e-14,7.418271401786763e-36,2.431133941424118e-35,6.711438352397243e-18,5.562450825077086e-36,1.0696305643055319e-21,1.632085956478196e-41,1.605154097488039e-35,7.626283562758667e-38,4.45938332206242e-36,1.9626963108062898e-35,7.731220037786111e-43,1.0446971622714167e-41,1.30061013962978e-37,7.094900427496968e-19,2.4351902711169693e-14,7.074110421165234e-23,4.3267266316253035e-10,1.1986349234750875e-10,1.2296422337696144e-11
1.5640079323693173e-08,0.5762829125479693,3.1513546050492235e-15,1.3696246710575298e-17,6.8819932108479465e-18,4.8829055190673524e-17,0.0,0.0,5.757337193793653e-10,4.5366699669331285e-15,9.85878272859973e-19,3.1160333663649075e-29,1.1979775460591732e-21,6.112623201336412e-52,7.351379681403724e-39,2.6598342542376496e-40,5.137093787046749e-40,2.5302731394345578e-14,5.897217764027867e-50,1.1973395975426125e-31,2.296489516364399e-47,1.5503908910781553e-56,1.2832297229940641e-41,2.5666717570896672e-37,5.58793161101426e-27,1.0366851211687725e-50,1.1638166317189613e-52,1.0385381569985005e-58,1.2384672122794979e-80,6.338720190538843e-69,2.0182340564269868e-25,7.550054267768325e-64,1.4418994364731043e-49,3.228608352137954e-62,3.76,0.0,0.8998765005016793,0.999905107876698,1.0252374674687011e-19,3.792613683179257e-51,1.1216843620334792e-06,8.118054390883467e-07,2.8044787353793973e-07,2.9430954403203448e-08,9.489154750370819e-05,5.726070071459781e-15,1.5918770456183728e-24,2.4128907693435713e-14,2.462992629390049e-20,6.822200485461466e-14,8.259903970737781e-36,2.662607145237058e-35,6.978730253251806e-18,6.207222651840274e-36,1.0917651734364613e-21,1.8217550038115538e-41,1.7600780452732902e-35,8.447763863662953e-38,4.9511307502214756e-36,2.1685622166980295e-35,8.61983115910788e-43,1.164953795224485e-41,1.4764676820333273e-37,7.234960806726159e-19,2.530273284086942e-14,7.372375492713634e-23,4.4100364970438106e-10,1.2197873000349906e-10,1.276366910948024e-11
1.5936541119322582e-08,0.5762829147128239,3.2504427661780666e-15,1.4268358929046307e-17,7.224292468656824e-18,5.1231469894885353e-17,0.0,0.0,5.866467419102737e-10,4.710282764177408e-15,1.0438376826551801e-18,3.36179802685102e-29,1.266778236915878e-21,6.758227610588336e-52,8.004997829043583e-39,2.8919995684818207e-40,5.655217177561597e-40,2.6271770007079753e-14,6.796503711402562e-50,1.2907037409384483e-31,2.6038390584487114e-47,1.789072875987349e-56,1.415901246698169e-41,2.815234860538806e-37,5.9041442603378246e-27,1.1814938569625555e-50,1.3016878982441714e-52,1.1940926844471326e-58,1.5027424780928074e-80,7.37529142764601e-69,2.1314312450110234e-25,8.931219513721029e-64,1.6412364815109497e-49,3.826558986153842e-62,3.76,0.0,0.8998764792289589,0.9999051078651443,1.0952032885488353e-19,4.3300891790718884e-51,1.142946169196727e-06,8.277092624041048e-07,2.857674747028849e-07,2.946933430352504e-08,9.489154814180649e-05,5.949581715675954e-15,1.685284503179609e-24,2.4162660425836522e-14,2.5125682664383487e-20,7.088607371041978e-14,9.178101174790444e-36,2.910878256299778e-35,7.251310338416126e-18,6.912027471337388e-36,1.1139047623664958e-21,2.0291066395037585e-41,1.9265188403633655e-35,9.339027210256979e-38,5.485706721271923e-36,2.391578814538168e-35,9.59034783012105e-43,1.2963117870836966e-41,1.672071308914394e-37,7.375020896664716e-19,2.627177153750368e-14,7.67717624903759e-23,4.4933352955211633e-10,1.240868318720468e-10,1.3239161398884072e-11
1.623300291495199e-08,0.576282916877679,3.35096989595722e-15,1.4854309303853983e-17,7.577441576947964e-18,5.370879751869461e-17,0.0,0.0,5.975597593585527e-10,4.887155285559486e-15,1.1040387760605685e-18,3.6218720099503186e-29,1.3381375451620859e-21,7.458372044825067e-52,8.703529504422763e-39,3.1398509489561993e-40,6.2154196581755345e-40,2.7259017152100712e-14,7.812891288865472e-50,1.3893814569722588e-31,2.945644625480997e-47,2.0591522668206344e-56,1.5594639378000588e-41,3.082526595406154e-37,6.231771182279572e-27,1.3432532670810248e-50,1.4528661075413917e-52,1.3695351037842368e-58,1.8174047342520257e-80,8.558661331771352e-69,2.2486421308023144e-25,1.0533350761632511e-63,1.8636046287061966e-49,4.521669582263004e-62,3.76,0.0,0.899876457956239,0.9999051078566973,1.1686187705986805e-19,4.9323781093885386e-51,1.1642079758616676e-06,8.436159046518263e-07,2.9108709563560494e-07,2.9504874955565825e-08,9.489154567321748e-05,6.177428282297411e-15,1.7822930416639626e-24,2.4193916915676106e-14,2.5621534585778867e-20,7.36018307792315e-14,1.0178149147825336e-35,3.176792476397669e-35,7.529179548029587e-18,7.68112004533919e-36,1.1360485850694823e-21,2.2553929719275716e-41,2.10508465623963e-35,1.0304444281511964e-37,6.065867361165731e-36,2.6328187086053056e-35,1.0648501140386323e-42,1.4395491453688099e-41,1.8891989166406236e-37,7.515077159791195e-19,2.7259018769607315e-14,7.988532369643319e-23,4.5766230209064746e-10,1.261878230800128e-10,1.3722874695223225e-11
1.65294647105814e-08,0.5762829190425336,3.4529346326212896e-15,1.5454211674858676e-17,7.941601720469531e-18,5.626211759957393e-17,0.0,0.0,6.084727717243995e-10,5.067287521943732e-15,1.1665246351946772e-18,3.896803525949354e-29,1.412100297842939e-21,8.216550950539513e-52,9.449188074693985e-39,3.4041552059767727e-40,6.820326631649541e-40,2.8264472848891955e-14,8.95911569749248e-50,1.4935657287600307e-31,3.325047262166474e-47,2.3640803770681844e-56,1.7145856822023738e-41,3.3695679670294287e-37,6.570994064408678e-27,1.523577122346245e-50,1.6183538864655797e-52,1.5669904374124199e-58,2.190958117857944e-80,9.90652672217156e-69,2.369926916922339e-25,1.238689799271277e-63,2.1111594334316372e-49,5.327598781466182e-62,3.76,0.0,0.8998764366835196,0.9999051078477152,1.2455923550682965e-19,5.605982515105936e-51,1.185469782028301e-06,8.595251589573495e-07,2.964067348754951e-07,2.9537784693904124e-08,9.489154373973455e-05,6.40961049572474e-15,1.8829712669093727e-24,2.4222860293645456e-14,2.6117477093071048e-20,7.636928469100685e-14,1.1265584676518287e-35,3.461218642427491e-35,7.81233876345707e-18,8.518963565515513e-36,1.1581965022419803e-21,2.501927096343251e-41,2.2964029660197798e-35,1.1348562378628157e-37,6.694483661133782e-36,2.8934000860131765e-35,1.1800297772506606e-42,1.595481352123406e-41,2.129749900974591e-37,7.655134206112872e-19,2.8264474556723072e-14,8.306463285311606e-23,4.659899667078451e-10,1.282817286657222e-10,1.4214784573461066e-11
