Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455)
2.0663845547921173e-07,0.801936269940242,5.057621834393242e-06,3.03551380746382e-07,6.676937858848543e-07,3.5137156750813687e-06,0.0,0.0,2.4391548062728844e-06,3.530965461128809e-09,6.240767252881442e-09,5.274291594267727e-10,1.9299496526088758e-09,3.2212991308742627e-19,4.2479141304053577e-14,1.2601486405009908e-09,4.650315260743743e-15,1.1460519730038466e-07,2.798473380205452e-19,5.944796138904134e-13,7.222995555959682e-18,4.20443121524931e-18,1.8716701106248041e-10,7.624986646493387e-19,6.629768647967406e-16,3.778560707217692e-20,4.635101102406098e-25,2.674928698015078e-19,4.866481943294779e-31,1.5289799839773487e-26,1.6746265467847142e-14,1.973675181002846e-26,4.296146193793395e-25,1.0091620219117256e-24,3.76,0.0,0.6605795803451131,0.998396701838844,2.1842869235122809e-07,1.0659867855356146e-19,0.02608971751786145,0.021094817361821585,0.004888556950885119,3.328945372265507e-05,0.0015998907926445367,3.61133329884143e-05,3.7690817512232526e-10,5.192795686064486e-09,2.7333431500797453e-15,4.874402619414489e-07,1.813828515885107e-14,3.2108193688033076e-14,2.8517238216226324e-09,2.445464650747757e-14,4.8342883376859705e-12,1.607557252264068e-20,5.513085463314937e-14,1.0798699541224458e-16,3.2011305523892967e-15,1.0369844257382931e-14,9.86568714843698e-22,8.840332581208742e-21,1.4337326508762496e-15,1.7636896620428962e-12,1.1442167511693847e-07,2.949571790653925e-09,1.9011267677699736e-06,2.624107914763138e-07,3.9631688446991694e-06,2.4725697991020536e-07,4.895583906895989e-06,2.74270674827992e-07,9.196516135806532e-08,2.38772721975949e-08,4.6206386372685915e-08,8.18922785438177e-09,5.471123150792165e-09,7.995327431059452e-11
2.1092187055487087e-07,0.8020141364919364,5.238929485460499e-06,3.1767137177436277e-07,7.049866955427291e-07,3.7161478952057634e-06,0.0,0.0,2.4903155853198348e-06,3.67321790193432e-09,6.640332926984516e-09,5.461034579100131e-10,2.0598305801624905e-09,3.5339497822060405e-19,4.470921717938908e-14,1.271699067027271e-09,5.0262900215215e-15,1.1937367362362568e-07,3.240272611053937e-19,6.395989588338349e-13,8.093582451917857e-18,4.332173111468711e-18,1.8754620839326154e-10,8.43225874791209e-19,6.961021884247723e-16,4.2089728288644724e-20,5.289476437393439e-25,2.877845084954971e-19,5.807847121200745e-31,1.7284604253614902e-26,1.7588057796847283e-14,2.2798842186856893e-26,4.886629616257028e-25,1.1843678046443968e-24,3.76,0.0,0.660049618995479,0.9983966006903284,2.3587776826008932e-07,1.1571767004794032e-19,0.026620693090889214,0.021522923576645772,0.004988409329280358,3.3266485134644354e-05,0.00159989062288068,3.761849862102247e-05,3.959360686925894e-10,5.195059560427742e-09,2.7886451597344017e-15,5.075962304158661e-07,2.0119323899747e-14,3.5384952191216824e-14,2.970500233832212e-09,2.7105840140330923e-14,4.9426675685440256e-12,1.7832444130623487e-20,6.07065887841651e-14,1.1893166069404e-16,3.5257821781789965e-15,1.138986259617689e-14,1.0943759407827106e-21,9.806451638244354e-21,1.625035257759951e-15,1.7995912818210098e-12,1.1918483880033418e-07,3.240977582577143e-09,1.954466092998628e-06,2.719342029534391e-07,4.1381455687755005e-06,2.628684099254304e-07,5.133384732782712e-06,2.810897785226494e-07,9.395436323749201e-08,2.5450280721900597e-08,4.8935930854877835e-08,8.692979751811282e-09,5.729827447289401e-09,8.811967498776144e-11
2.1520528563053e-07,0.8020919468267619,5.4227285766322805e-06,3.321026963384051e-07,7.434354542298655e-07,3.925638792492365e-06,0.0,0.0,2.5415305124376245e-06,3.8180781970519465e-09,7.057671627372848e-09,5.649435028288263e-10,2.197257919281203e-09,3.8677271969601117e-19,4.699078525376826e-14,1.2828576197465163e-09,5.423733415384395e-15,1.2423792301885854e-07,3.740301704810216e-19,6.87046170417967e-13,9.065196485703495e-18,4.4583886457755175e-18,1.879107630494357e-10,9.304955593693072e-19,7.302753327153209e-16,4.6774651432699313e-20,6.024864285258314e-25,3.0909905601759236e-19,6.905585426259796e-31,1.948474609580172e-26,1.8454216345195808e-14,2.6276640505207394e-26,5.546822135695639e-25,1.38620086369838e-24,3.76,0.0,0.6595200693896555,0.998396497935301,2.5429729034596464e-07,1.25415715795901e-19,0.027151274268679727,0.02195063567232653,0.00508820010648122,3.324353388488099e-05,0.001599890450553143,3.915399141607204e-05,4.1546014316003925e-10,5.197320930721769e-09,2.843885464251013e-15,5.281485409954343e-07,2.2266918565777364e-14,3.891779797705293e-14,3.0916664617808676e-09,2.997802549572751e-14,5.051497241308602e-12,1.9737042428390376e-20,6.671261936988348e-14,1.3072269881935933e-16,3.875555748007417e-15,1.248621278104106e-14,1.211247034072652e-21,1.0853804727234986e-20,1.8369610785522604e-15,1.835463796260588e-12,1.240438088983853e-07,3.5543083480395577e-09,2.0084156167293407e-06,2.8162808210830014e-07,4.3174468702770386e-06,2.791453013141801e-07,5.378405139765409e-06,2.8795729711771686e-07,9.594649286656583e-08,2.709710117995401e-08,5.181469887177257e-08,9.225854283848631e-09,6.001027869206668e-09,9.69637278774316e-11
2.2377211578184828e-07,0.802247399077117,5.79773073479601e-06,3.618963974928968e-07,8.238165386135903e-07,4.366153469806739e-06,0.0,0.0,2.6441294852375897e-06,4.115583530094353e-09,7.947805811012698e-09,6.030981692652101e-10,2.4965014102606956e-09,4.601812621300731e-19,5.1705388040940876e-14,1.3040492912724344e-09,6.285938169470069e-15,1.3425341698176937e-07,4.940174024866743e-19,7.891782864171789e-13,1.135472107253446e-17,4.705896326650039e-18,1.8859782230099456e-10,1.1261506630972923e-18,8.018431149832443e-16,5.738421281504728e-20,7.775601298000867e-25,3.5489675127092804e-19,9.660147942997194e-31,2.4563979063517764e-26,2.0260758673423746e-14,3.4683760077032116e-26,7.105732957525367e-25,1.8843775150625283e-24,3.76,0.0,0.6584622035495233,0.9983962875265415,2.941688146901212e-07,1.4665061665761365e-19,0.028211254667355506,0.022804878679564274,0.005287597056175944,3.319768331659315e-05,0.001599890098080104,4.2315862934547404e-05,4.5599768100328735e-10,5.201836161921574e-09,2.95418122629592e-15,5.704393884643157e-07,2.7101745961846468e-14,4.680839787627884e-14,3.341161729213533e-09,3.643785500080182e-14,5.270551153064968e-12,2.402483462610307e-20,8.01090594106204e-14,1.570281540349259e-16,4.6559413752280244e-15,1.492391043094645e-14,1.4743534901836858e-21,1.3211687255759979e-20,2.3296235829883636e-15,1.907121643607574e-12,1.3404885781693355e-07,4.251273529948551e-09,2.1181362678866326e-06,3.015260047733232e-07,4.689113203284557e-06,3.1375649784061685e-07,5.890500078612086e-06,3.0184088069428164e-07,9.993995635497085e-08,3.0619866059215626e-08,5.804311054946475e-08,1.0385150046313811e-08,6.583843492021584e-09,1.1686093912422813e-10
2.3148226291803472e-07,0.8023871144202359,6.14358282302827e-06,3.8976861843828846e-07,9.00149747441146e-07,4.787645826217219e-06,0.0,0.0,2.7366704945196296e-06,4.392160981166925e-09,8.81520365662507e-09,6.37948826326887e-10,2.796185816597413e-09,5.342663443279177e-19,5.611710841326628e-14,1.3219042694325561e-09,7.142707507476799e-15,1.4359409505264914e-07,6.286219307028568e-19,8.896962779479286e-13,1.3876539442262197e-17,4.92263439824951e-18,1.8917068823491895e-10,1.328439732086256e-18,8.700355883835064e-16,6.848652091511257e-20,9.7286466563605e-25,3.9986235607838325e-19,1.2920473467364575e-30,3.000139393307275e-26,2.1972832503655586e-14,4.422859899931789e-26,8.826403976992577e-25,2.4639958891158252e-24,3.76,0.0,0.6575115278025848,0.998396092466056,3.3367696089061855e-07,1.6800305686230887e-19,0.029163891273460137,0.02357235243630888,0.0054668441341203,3.3156476892978164e-05,0.0015998897717686299,4.5265026615821175e-05,4.941801408466988e-10,5.2058913131669465e-09,3.0532370525680227e-15,6.098496261583595e-07,3.212571818171987e-14,5.49313797714364e-14,3.573864196217902e-09,4.314269855968254e-14,5.469348466668301e-12,2.848033030665724e-20,9.387765136973104e-14,1.8407106124600665e-16,5.4582660658997205e-15,1.7419959947293982e-14,1.7477461550040265e-21,1.566178241356675e-20,2.8617695711848e-15,1.9715145031344657e-12,1.4338028170644905e-07,4.965117393110798e-09,2.2189494783667383e-06,3.2001407909994326e-07,5.038623094354083e-06,3.473357783276978e-07,6.377065937725581e-06,3.145099112360601e-07,1.0354513610689113e-07,3.406211034081694e-08,6.421777221243788e-08,1.1543994546713217e-08,7.158757397253896e-09,1.3754379200148276e-10
2.3919241005422114e-07,0.802526648517938,6.497252580159867e-06,4.186398451184441e-07,9.802807102287352e-07,5.233374620320774e-06,0.0,0.0,2.8294129325787398e-06,4.677040747116662e-09,9.748946501580952e-09,6.732530771362076e-10,3.1276863515864448e-09,6.16427420368377e-19,6.068406168887418e-14,1.3386743453485736e-09,8.08055032998378e-15,1.5324382566460748e-07,7.9322646860673005e-19,9.987460222263918e-13,1.6918897412898e-17,5.133297190505767e-18,1.897030255430502e-10,1.5580162984134444e-18,9.419337173263913e-16,8.12253277472743e-20,1.2114745939335109e-24,4.485266373689952e-19,1.7109713625088177e-30,3.636888670492186e-26,2.376832512873926e-14,5.606901551812067e-26,1.0906409755081333e-24,3.199101748564562e-24,3.76,0.0,0.6565621789070334,0.9983958918933088,3.7680361070693074e-07,1.9164611037388066e-19,0.030115254807215372,0.024338553792489153,0.005645892399151209,3.311532632214192e-05,0.0015998894366584266,4.831207903791425e-05,5.33972299289008e-10,5.209938362224476e-09,3.152093993840486e-15,6.505331502838608e-07,3.7853920212772805e-14,6.411613840838685e-14,3.8142845241795845e-09,5.077950698541323e-14,5.669772860621896e-12,3.3560255611747905e-20,1.094228642094711e-13,2.1461009124263153e-16,6.364377154492153e-15,2.022864261752142e-14,2.059449902999883e-21,1.8455245379103847e-20,3.4904553157407605e-15,2.035813583864435e-12,1.5302091343049262e-07,5.768377945138632e-09,2.321705773233342e-06,3.3904981963180064e-07,5.402476366297106e-06,3.8330926546363565e-07,6.888553376006634e-06,3.2734846825736914e-07,1.0716141886158602e-07,3.777351563861847e-08,7.096792674863492e-08,1.282248270923323e-08,7.786559476034896e-09,1.6116091491683403e-10
2.469025571904076e-07,0.8026660017052024,6.85865729332767e-06,4.485077256821962e-07,1.0642229474447118e-06,5.703837860112286e-06,0.0,0.0,2.9223666000610966e-06,4.970170386389226e-09,1.0752670852989557e-08,7.089828485815864e-10,3.494184089493696e-09,7.071298032537693e-19,6.540201637875288e-14,1.3544217116425707e-09,9.103920622609416e-15,1.632021449183481e-07,9.930823133928486e-19,1.1166993543109454e-12,2.0574374553561953e-17,5.337599872409998e-18,1.9019716125344474e-10,1.817384345855124e-18,1.0176592938092521e-15,9.576964646166604e-20,1.5020765879626252e-24,5.010308894220782e-19,2.244687413844477e-30,4.3780731213256036e-26,2.5648980442036675e-14,7.06905645512966e-26,1.3411752793678628e-24,4.126255141001981e-24,3.76,0.0,0.6556141541863769,0.9983956856933774,4.23728692342453e-07,2.177498052171009e-19,0.031065347049947456,0.025103484440886278,0.0058247421431194555,3.3074231483965834e-05,0.001599889092565276,5.1456881169617345e-05,5.753741691250524e-10,5.213977313237768e-09,3.250752437106284e-15,6.924859052450167e-07,4.4354816871176596e-14,7.44583457684966e-14,4.062413759998612e-09,5.943799329245972e-14,5.871887024585697e-12,3.932522791042995e-20,1.2690200498455747e-13,2.4895536869089223e-16,7.383486359593919e-15,2.3376720933309144e-14,2.4131834030030195e-21,2.1625408214101327e-20,4.228917956201638e-15,2.100019081464254e-12,1.6297030284011983e-07,6.66850297243439e-09,2.426393176130174e-06,3.5863159931823394e-07,5.78078491457303e-06,4.2176676010262185e-07,7.4255312135872606e-06,3.403611836570458e-07,1.1078939792428808e-07,4.176541297339166e-08,7.832931221317309e-08,1.4231004711907247e-08,8.472678223327975e-09,1.8803001196732973e-10
2.5461270432659403e-07,0.8028051743162099,7.227720537045316e-06,4.793706318371294e-07,1.1519870046354202e-06,6.19952639234442e-06,0.0,0.0,3.0155413511104014e-06,5.271498952972055e-09,1.1830231107791672e-08,7.451116858360556e-10,3.899100216930968e-09,8.0684039206818045e-19,7.026684065915006e-14,1.3692049858969495e-09,1.021734409286484e-14,1.734685921708581e-07,1.234115905520643e-18,1.2439282736932947e-12,2.4948437665570242e-17,5.535323600153845e-18,1.9065528860042876e-10,2.1091698286234577e-18,1.0973369944524045e-15,1.1229874622142074e-19,1.8549616328153638e-24,5.575147674590576e-19,2.9192525603921322e-30,5.235984306682623e-26,2.7616579312150184e-14,8.866860806490057e-26,1.6419299115314341e-24,5.289589733017854e-24,3.76,0.0,0.6546674509761355,0.9983954737513123,4.746330562032249e-07,2.4649283152992176e-19,0.03201416977928463,0.025867146067852485,0.006003393658556039,3.303319225888318e-05,0.0015998887393049344,5.4699294086030186e-05,6.183854313920309e-10,5.218008170357561e-09,3.3492127677853733e-15,7.3570384515261e-07,5.170067368207963e-14,8.605853091629399e-14,4.318243212524574e-09,6.921278779052447e-14,6.075753688092823e-12,4.5839211317821126e-20,1.4648016539795255e-13,2.8743239377597323e-16,8.525262374875465e-15,2.6892226906082833e-14,2.81287060937147e-21,2.5207443226485537e-20,5.091651112390734e-15,2.1641311914514655e-12,1.732280007276388e-07,7.673243248795037e-09,2.533000144444408e-06,3.787578516044383e-07,6.17365427593575e-06,4.627982673258776e-07,7.988565669423616e-06,3.535526333843688e-07,1.1442966030999919e-07,4.604916863251316e-08,8.63382968054041e-08,1.578044462748836e-08,9.223004841334079e-09,2.1849281109126934e-10
2.623228514627805e-07,0.8029441666843733,7.604371732509805e-06,5.112276581045394e-07,1.2435807480425245e-06,6.720924357594483e-06,0.0,0.0,3.108947108362155e-06,5.580976990226424e-09,1.298571567632364e-08,7.816146592532808e-10,4.3461010700086855e-09,9.160274833721823e-19,7.527451893038587e-14,1.383079417035028e-09,1.1425416259678629e-14,1.8404271012067603e-07,1.522984422895136e-18,1.3808047930730941e-12,3.0160696651407956e-17,5.726308946559671e-18,1.910794747497857e-10,2.4361207796735973e-18,1.181094367438952e-15,1.3100236340768694e-19,2.282291160413096e-24,6.181162695012369e-19,3.76548727258921e-30,6.223801194148966e-26,2.967293968152199e-14,1.106822630058476e-25,2.0018346922165633e-24,6.742178320391779e-24,3.76,0.0,0.6537220666234356,0.9983952559520336,5.296983446941128e-07,2.7806296587867737e-19,0.032961724769176255,0.02662954035335203,0.0061818472386696854,3.2992208527858974e-05,0.0015998883766929633,5.803917896831106e-05,6.630054836592839e-10,5.222030937738953e-09,3.4474753697332828e-15,7.801829338021837e-07,5.996760345753007e-14,9.902212829770052e-14,4.581764452769931e-09,8.020349639322368e-14,6.281435704603245e-12,5.316955557949427e-20,1.6833029317190397e-13,3.3038218368915664e-16,9.799835079448726e-15,3.0804472359823947e-14,3.262643146480256e-21,2.923838435017005e-20,6.09447246231865e-15,2.228150109194432e-12,1.8379355882604222e-07,8.790650025473795e-09,2.6415155710913884e-06,3.994270682356821e-07,6.581183965151167e-06,5.06493950068361e-07,8.578220457096515e-06,3.6692734229227646e-07,1.1808278729444208e-07,5.06361798975889e-08,9.503184668147959e-08,1.7482174857148195e-08,1.0043914606158717e-08,2.5291609322470504e-10
2.700329985989669e-07,0.8030829791423482,7.988545743963955e-06,5.440786161762636e-07,1.3390096412051452e-06,7.268509613025831e-06,0.0,0.0,3.2025938777772876e-06,5.898556526544474e-09,1.4223463424863211e-08,8.184682767555998e-10,4.839102594051555e-09,1.0351606667051756e-18,8.042116475706939e-14,1.3960970796011153e-09,1.2732800694345015e-14,1.9492404489735645e-07,1.8671333036963106e-18,1.5277008040347482e-12,3.6346233499580033e-17,5.910449666677298e-18,1.9147166807841017e-10,2.801107323364339e-18,1.2690618217528754e-15,1.5208091560750725e-19,2.798400296123602e-24,6.829717290990497e-19,4.819646896544826e-30,7.355612534599907e-26,3.181991668770409e-14,1.375301043636046e-25,2.4312380425240468e-24,8.547606962178928e-24,3.76,0.0,0.6527779984866209,0.9983950321802347,5.891068748706308e-07,3.126575183510336e-19,0.03390801378991133,0.02739066897100059,0.006360103177345044,3.295128017237079e-05,0.0015998880045445536,6.147639710343976e-05,7.092334813151021e-10,5.226045619538936e-09,3.5455406252492354e-15,8.259191446533686e-07,6.923560954808434e-14,1.1345952233631154e-13,4.8529693144327175e-09,9.251475470999885e-14,6.4889961319156505e-12,6.138703194525371e-20,1.926332577834567e-13,3.7816140295782825e-16,1.1217799416367599e-14,3.514405837172955e-14,3.7668425085508935e-21,3.3757146869440985e-20,7.254592057741621e-15,2.2920760299119146e-12,1.9466652980845334e-07,1.0029072411236385e-08,2.751928781473348e-06,4.20637797236824e-07,7.003467796413538e-06,5.52944085462643e-07,9.195056879354417e-06,3.804897885526503e-07,1.217493549154072e-07,5.553787113855114e-08,1.0444749488542957e-07,1.9348049953961336e-08,1.0942287974218917e-08,2.9169272896782275e-10
2.7774314573515337e-07,0.8032216120220567,8.380182508086124e-06,5.779240253246904e-07,1.438277003669205e-06,7.842754126006718e-06,0.0,0.0,3.2964917633194555e-06,6.224191072753559e-09,1.5548080392621295e-08,8.556504012915971e-10,5.3822742526125776e-09,1.1647107905810183e-18,8.57030306070686e-14,1.4083070568856673e-09,1.4144227397291166e-14,2.0611214615455076e-07,2.274855595183817e-18,1.684987957613524e-12,4.365700430188928e-17,6.087686828925457e-18,1.91833705034351e-10,3.207121607352038e-18,1.361372618963044e-15,1.7574571923404518e-19,3.420141805109553e-24,7.52215816959775e-19,6.124160827711064e-30,8.646438476803356e-26,3.405940281079856e-14,1.7014763305157774e-25,2.9421020978281314e-24,1.0781778753633946e-23,3.76,0.0,0.6518352439348839,0.9983948023202882,6.530415328936332e-07,3.5048380201903377e-19,0.034853038608136135,0.028150533588103238,0.0065381617691414665,3.291040707439022e-05,0.0015998876226743953,6.501080988399251e-05,7.570683728991489e-10,5.23005221991449e-09,3.643408915084361e-15,8.729084608103975e-07,7.958862598672943e-14,1.2948608857189112e-13,5.131849894702367e-09,1.0625627819868909e-13,6.698498307669378e-12,7.056586624623483e-20,2.1957791093751334e-13,4.3114248335758325e-16,1.2790218961257156e-14,3.994288391703505e-14,4.3300220880073925e-21,3.880454560568865e-20,8.590681304293019e-15,2.355909148674399e-12,2.058464672875873e-07,1.1397154677318624e-08,2.864229526789612e-06,4.42388641046869e-07,7.440594190274694e-06,6.022390237090583e-07,9.839633921105348e-06,3.942444076830035e-07,1.2542993442980313e-07,6.076569025771027e-08,1.1462331140039724e-07,2.1390399904487463e-08,1.1925531410595082e-08,3.3524272194033663e-10
2.854532928713398e-07,0.8033600656547032,8.779226694345272e-06,6.127650994806401e-07,1.5413842520377887e-06,8.444124340003607e-06,0.0,0.0,3.3906509814724283e-06,6.557835621274834e-09,1.696445675662363e-08,8.931401732202501e-10,5.9800423867891504e-09,1.3051499896070272e-18,9.111651480599182e-14,1.4197556132204302e-09,1.5664491306602108e-14,2.1760656716636872e-07,2.7553531230089354e-18,1.853037558696984e-12,5.226331701851859e-17,6.258003323768642e-18,1.9216731658409324e-10,3.657277661925623e-18,1.458162867053933e-15,2.022192116794876e-19,4.1672749596443765e-24,8.259815508341006e-19,7.728444535412721e-30,1.0112251456405309e-25,3.639332804720012e-14,2.096266092681311e-25,3.548219284703248e-24,1.3534974369840844e-23,3.76,0.0,0.6508938003479097,0.9983945662561622,7.216856798820502e-07,3.91759625356668e-19,0.03579680098687126,0.02890913586569099,0.006716023309292304,3.286958911636538e-05,0.001599887230896549,6.86422788079284e-05,8.065089300821598e-10,5.234050743020252e-09,3.741080618449617e-15,9.211468750038788e-07,9.111455458038032e-14,1.4722223140279178e-13,5.418398555341838e-09,1.2154290844905039e-13,6.9100059201486855e-12,8.078376922736092e-20,2.493611418714321e-13,4.897137335922113e-16,1.452862918659575e-14,4.523415373225675e-14,4.956949035504087e-21,4.4423311595019614e-20,1.0122942572144325e-14,2.4196496604050733e-12,2.1733292581522892e-07,1.2903833506344082e-08,2.978407974636489e-06,4.6467825479707904e-07,7.892646466120361e-06,6.54469149421024e-07,1.0512508340490899e-05,4.081955962265355e-07,1.291250927312937e-07,6.633110547426687e-08,1.2559787435934534e-07,2.3622022903621754e-08,1.3001597913699306e-08,3.840142586164347e-10
2.9316344000752626e-07,0.8034983403707935,9.185627392344817e-06,6.486037319087981e-07,1.648331124388425e-06,9.07308151573267e-06,0.0,0.0,3.4850818755998026e-06,6.8994466469702595e-09,1.847778400045461e-08,9.309179372333923e-10,6.637093049273352e-09,1.456951760051768e-18,9.665816622795532e-14,1.430486356300758e-09,1.729845092530809e-14,2.2940686492645641e-07,3.3187993954279712e-18,2.0322204723516107e-12,6.235538543287291e-17,6.421418764341616e-18,1.9247413428325224e-10,4.154811200429818e-18,1.5595715161134282e-15,2.3173517884905087e-19,5.062903417784495e-24,9.044003121168649e-19,9.689788317414121e-30,1.1769996447613675e-25,3.882366011190659e-14,2.5723644397915453e-25,4.265451805537901e-24,1.6914195074152515e-23,3.76,0.0,0.6499536651155423,0.9983943238713359,7.952230681786341e-07,4.367138074130454e-19,0.036739302685527976,0.02966647745855591,0.006893688093704621,3.282882618120425e-05,0.001599886829024283,7.237066547838617e-05,8.575537732969716e-10,5.2380411930062005e-09,3.838556113023079e-15,9.706303895738761e-07,1.0390529914748969e-13,1.667934186541193e-13,5.712607924022115e-09,1.3849465584916994e-13,7.123583074726294e-12,9.212196430210721e-20,2.821879278286503e-13,5.542794394093426e-16,1.644504044150953e-14,5.10523854481559e-14,5.65260596182094e-21,5.0658107348462765e-20,1.1873179367438661e-14,2.483297759879466e-12,2.2912546088172883e-07,1.4558335213961947e-08,3.0944546983029765e-06,4.875053447174717e-07,8.359703120804637e-06,7.097248452760637e-07,1.1214234757604977e-05,4.223477151397725e-07,1.3283539273493878e-07,7.224560242749149e-08,1.374102424187899e-07,2.605617768860934e-08,1.4179007216650747e-08,4.384847639875322e-10
