Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864)
1.3141559482586937e-09,0.7263863454637342,0.0,5.1384663851196015e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.7456615837555504e-17,4.738264295444458e-27,0.0,1.3299925197801839e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653027168692809,0.9992589232422753,0.0,0.0,2.7362600300733628e-05,1.867831910004247e-05,5.223288252220528e-06,3.4608588055730014e-06,0.00074107675712592,1.5328011336238065e-11,2.396207873602651e-19,1.028890693700483e-10,1.2481328805808718e-18,1.190882417921878e-12,1.434948866118663e-30,5.112005783092093e-29,2.280016073319807e-15,1.4161083280806177e-30,4.145366982924121e-17,1.1074817669366918e-36,5.499086104114988e-31,5.52179534830863e-34
1.351675427728976e-09,0.7263864481628811,0.0,5.3619283064104e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.995896379944271e-17,5.317775530432366e-27,0.0,1.5546902490950149e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653019356750325,0.9992566212502936,0.0,0.0,2.8143795458248486e-05,1.9244729191318436e-05,5.3738083021983835e-06,3.5251191548317298e-06,0.0007433787490713432,1.623708983495877e-11,2.6099348507152275e-19,1.0570160840014063e-10,1.2990678705722027e-18,1.2632011677870268e-12,1.6766021700636873e-30,5.891844226346422e-29,2.4207440823802004e-15,1.6600901151084384e-30,4.3777020238956045e-17,1.3294147925511743e-36,6.504715772260122e-31,6.613687497132783e-34
1.3891949071992583e-09,0.7263865508619267,0.0,5.589808022857161e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.261106551761551e-17,5.949325281662983e-27,0.0,1.809968162764287e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653011544815815,0.9992545344061213,0.0,0.0,2.892498984549332e-05,1.9812508248325255e-05,5.52438595029816e-06,3.5879521683315676e-06,0.000745465593205971,1.7173327987210507e-11,2.8361307150313754e-19,1.0846035634120854e-10,1.350268639319711e-18,1.3377263789314458e-12,1.9510078444084103e-30,6.764379502536103e-29,2.565838307275399e-15,1.9380189206793276e-30,4.615212069359609e-17,1.5881772709572023e-36,7.6593806888306205e-31,7.883412194720914e-34
1.4267143866695405e-09,0.7263866535608711,0.0,5.822110463434369e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.541742495933296e-17,6.635983206426934e-27,0.0,2.0990454044417572e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7653003732889279,0.9992526426016876,0.0,0.0,2.97061834625325e-05,2.0381625851119075e-05,5.675019915198564e-06,3.6493895470440483e-06,0.0007473573976013188,1.813678951785483e-11,3.075160639009549e-19,1.1116554197450826e-10,1.4017184544079807e-18,1.4144615531560607e-12,2.2615958068102846e-30,7.737680790740281e-29,2.7153046026517572e-15,2.253559927538882e-30,4.857802890603852e-17,1.8886909902653334e-36,8.980289699027328e-31,9.354063158423917e-34
1.4642338661398228e-09,0.7263867562597142,0.0,6.058840505309317e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.838255317226009e-17,7.380909991654892e-27,0.0,2.4253868870678597e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652995920970718,0.999250927608231,0.0,0.0,3.048737630942898e-05,2.0952052255372527e-05,5.825708943936107e-06,3.7094622878652436e-06,0.0007490723910182227,1.912753673583938e-11,3.3273905160344873e-19,1.1381749666414422e-10,1.4534020517438484e-18,1.4934101327404422e-12,2.6120560705592668e-30,8.820276204733451e-29,2.869148754490167e-15,2.6106664333906005e-30,5.1053820990953475e-17,2.236386242472767e-36,1.0486105493447046e-30,1.10510082125257e-33
1.501753345610105e-09,0.726386858958456,0.0,6.300002991700693e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.151096817006458e-17,8.187357495590005e-27,0.0,2.7927154012851922e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652988109060131,0.999249372900708,0.0,0.0,3.126856838624434e-05,2.1523758377370458e-05,5.976451811286441e-06,3.7682006992530226e-06,0.0007506270985003618,2.0145630565643917e-11,3.593186941106356e-19,1.1641664008498159e-10,1.5053055047276086e-18,1.5745755069528446e-12,3.006351410533411e-30,1.002116562120918e-28,3.0273764977358124e-15,3.0135945004464776e-30,5.357859154957102e-17,2.6372398875396455e-36,1.219702458646833e-30,1.300204471743997e-33
1.5392728250803873e-09,0.7263869616570968,0.0,6.545602745825116e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.4807194829866634e-17,9.058668887272856e-27,0.0,3.205024016173334e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652980297157518,0.9992479634985597,0.0,0.0,3.2049759693038814e-05,2.2096715779338412e-05,6.127247319158222e-06,3.8256344165172176e-06,0.0007520365006067956,2.11911305780284e-11,3.8729171919597556e-19,1.1896346759697494e-10,1.5574161039608876e-18,1.6579610173200698e-12,3.448730319761773e-30,1.1349833490369628e-28,3.1899935301345356e-15,3.466917959855664e-30,5.615145364922663e-17,3.097815247547089e-36,1.4134859421630206e-30,1.5237561027373604e-33
1.5767923045506696e-09,0.726387064355636,0.0,6.795644581513716e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.827576479925998e-17,9.998278784048265e-27,0.0,3.666588772833396e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.765297248526288,0.9992466858213351,0.0,0.0,3.28309502298713e-05,2.2670896655096927e-05,6.278094295999289e-06,3.881792416770339e-06,0.0007533141777884599,2.226409502009852e-11,4.1669492106030993e-19,1.2145853908492715e-10,1.6097222467962054e-18,1.743569961839173e-12,3.943740255638891e-30,1.2816261626780118e-28,3.357005522839105e-15,3.9755437698552135e-30,5.877153871522527e-17,3.625303872463738e-36,1.6323122598372592e-30,1.7790704021976124e-33
1.6143117840209519e-09,0.7263871670540744,0.0,7.050133311003204e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.192121641100546e-17,1.1009713387257122e-26,0.0,4.181981671380409e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652964673376215,0.9992455275578195,0.0,0.0,3.361213999679944e-05,2.3246273816034297e-05,6.428991596215073e-06,3.936703033546181e-06,0.0007544724412598383,2.336458084470353e-11,4.475651585269279e-19,1.2390246910450828e-10,1.662213336064429e-18,1.8314055982888033e-12,4.496241174856384e-30,1.4430941978477414e-28,3.5284181282736384e-15,4.544727726507018e-30,6.143799635011594e-17,4.227569219114855e-36,1.8787113214577328e-30,2.0697552755435983e-33
1.6518312634912342e-09,0.7263872697524114,0.0,7.309073750347079e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.574809460373047e-17,1.2096590616251422e-26,0.0,4.756083951813556e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652956861497525,0.9992444775474147,0.0,0.0,3.43933289938796e-05,2.382282067739096e-05,6.5799380995990375e-06,3.990393971093673e-06,0.0007555224516192987,2.4492643739180953e-11,4.799393532768524e-19,1.2629591818871937e-10,1.7148796873378202e-18,1.921471146779605e-12,5.1114193560185635e-30,1.6204889372391042e-28,3.70423698568751e-15,5.180090525759348e-30,6.41499940936649e-17,4.913192284612609e-36,2.1554005318560933e-30,2.3997298262730327e-33
1.6893507429615164e-09,0.7263873724506472,0.0,7.572470722841088e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.976095084717754e-17,1.3262620240846864e-26,0.0,5.394099669149597e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652949049626808,0.999243525672611,0.0,0.0,3.51745172211669e-05,2.44005112448485e-05,6.7309327107750085e-06,4.0428923183532154e-06,0.0007564743263767116,2.564833815346289e-11,5.138544881234475e-19,1.2863958518198118e-10,1.7677124441112127e-18,2.013769791667026e-12,5.7948015088213676e-30,1.8149654234205803e-28,3.8844677247802054e-15,5.88763417545957e-30,6.69067171352312e-17,5.69151923519794e-36,2.4652938463464945e-30,2.7732429559177646e-33
1.7268702224317987e-09,0.726387475148782,0.0,7.840329060804365e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.3964343070781e-17,1.4511604012299327e-26,0.0,6.101569563163433e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652941237764067,0.9992426627615023,0.0,0.0,3.5955704678715306e-05,2.497932010141635e-05,6.88197435865118e-06,4.0942245626226154e-06,0.0007573372374380064,2.683171732755819e-11,5.49347605325465e-19,1.3093420048411332e-10,1.8207035003139317e-18,2.1083046829334142e-12,6.552269168634342e-30,2.027733528086639e-28,4.069115967727635e-15,6.67375875589136e-30,6.9707367988608e-17,6.572711071250312e-36,2.8115110356632635e-30,3.194892586655546e-33
1.764389701902081e-09,0.7263875778468153,0.0,8.112653606009063e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.836283559458158e-17,1.584743579286413e-26,0.0,6.884385223068001e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652933425909301,0.9992418804994057,0.0,0.0,3.673689136657754e-05,2.5559222394609812e-05,7.033061995885652e-06,4.1444166029195495e-06,0.0007581194994858881,2.8042833318424257e-11,5.864558049376778e-19,1.331805201015277e-10,1.873845429599537e-18,2.2050789371311384e-12,7.390073375321308e-30,2.260059218400104e-28,4.25818732989339e-15,7.5452795273998e-30,7.255116613786901e-17,7.567795369130126e-36,3.1973871596459614e-30,3.669645509673197e-33
1.8019091813723633e-09,0.7263876805447476,0.0,8.389449209009876e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.296099906168196e-17,1.727410168397624e-26,0.0,7.748803547446319e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652925614062507,0.9992411713487404,0.0,0.0,3.751807728480522e-05,2.6140193823912676e-05,7.184194598363286e-06,4.193493763047231e-06,0.0007588286501012592,2.928173702624223e-11,6.252162431982638e-19,1.3537932041542008e-10,1.927131420894158e-18,2.304095637965491e-12,8.31484963512472e-30,2.513265820261399e-28,4.45168741946843e-15,8.50944438365018e-30,7.543734766147115e-17,8.688720140404745e-36,3.6264822489060196e-30,4.202857862144299e-33
1.8394286608426455e-09,0.7263877832425787,0.0,8.670720727590887e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.776341037158999e-17,1.8795680153075765e-26,0.0,8.701461499709242e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652917802223689,0.9992405284763978,0.0,0.0,3.8299262433448826e-05,2.6722210628518353e-05,7.335371164683692e-06,4.241480804369899e-06,0.0007594715223931601,3.0548478220108516e-11,6.656661309521335e-19,1.3753139358643534e-10,1.9805552197153186e-18,2.4053578365855475e-12,9.333633164410097e-30,2.7887352783465385e-28,4.6496218362497305e-15,9.573951649026682e-30,7.836516484081678e-17,9.948409848838717e-36,4.102591193681846e-30,4.8002962354351396e-33
1.8769481403129276e-09,0.7263878859403085,0.0,8.956473024517113e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.277465261391397e-17,2.041634215909276e-26,0.0,9.749391159304137e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652909990392843,0.9992399456879006,0.0,0.0,3.908044681255772e-05,2.7305249575343167e-05,7.486590715660168e-06,4.288401938304527e-06,0.0007600543108382036,3.1843105563155656e-11,7.078427321093939e-19,1.3963754352352595e-10,2.0341110748022326e-18,2.508868551641799e-12,1.0453874414030338e-29,3.0879094127621907e-28,4.851996169739517e-15,1.074696821862841e-29,8.133388575857047e-17,1.13608236253249e-35,4.629753839056442e-30,5.468159416897017e-33
1.9144676197832097e-09,0.7263879886379374,0.0,9.24671096475117e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.799931500198104e-17,2.2140351276596086e-26,0.0,1.0900035068855056e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652902178569974,0.999239417367719,0.0,0.0,3.986163042218022e-05,2.7889287947305977e-05,7.637852293829374e-06,4.334280838535118e-06,0.0007605826309667801,3.316566663711551e-11,7.517833621381761e-19,1.4169858235256245e-10,2.087793689627318e-18,2.61463076916089e-12,1.168345487303937e-29,3.412291172172587e-28,5.058815996720369e-15,1.2037148039278791e-29,8.434279389119899e-17,1.2941015720737063e-35,5.21226528568359e-30,6.213100767360314e-33
1.9519870992534917e-09,0.7263880913354649,0.0,9.541439412270912e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.344199280604685e-17,2.3972063818602565e-26,0.0,1.2161261877377864e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652894366755076,0.9992389384251592,0.0,0.0,4.0642813262363555e-05,2.8474303531867937e-05,7.789154962971569e-06,4.3791406529556884e-06,0.0007610615734722823,3.451620796633662e-11,7.975253865910572e-19,1.4371532732771037e-10,2.1415981783874978e-18,2.722647442280198e-12,1.303070315046285e-29,3.763445883259301e-28,5.270086878437985e-15,1.3453650929934039e-29,8.739118769946417e-17,1.470519823650492e-35,5.85468639514683e-30,7.042251236219935e-33
1.989506578723774e-09,0.7263881940328913,0.0,9.8406632266032e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.910728728585063e-17,2.5915928958035966e-26,0.0,1.3541382279678898e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652886554948155,0.9992385042453122,0.0,0.0,4.1423995333153936e-05,2.906027460982692e-05,7.940497807641192e-06,4.42300401534804e-06,0.0007614957532639037,3.589477504126843e-11,8.451062196643292e-19,1.456885981352407e-10,2.1955200261020718e-18,2.8329214908784634e-12,1.4504411333815274e-29,4.143002496381132e-28,5.485814357503128e-15,1.5006161739849952e-29,9.047838021996127e-17,1.667080617253741e-35,6.561854499056492e-30,7.963243015786609e-33
2.027026058194056e-09,0.7263882967302167,0.0,1.0144387259170889e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0499980562233757e-16,2.797648884782099e-26,0.0,1.5049165252009137e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652878743149206,0.999238110644585,0.0,0.0,4.220517663459661e-05,2.9647179944360593e-05,8.091879932707613e-06,4.4658930568001345e-06,0.000761889353934602,3.730141234142382e-11,8.945633227893943e-19,1.476192145451129e-10,2.249555052470625e-18,2.945455801133074e-12,1.6113851623033219e-29,4.552654827307247e-28,5.7060039546069675e-15,1.6704909842838777e-29,9.360369866025779e-17,1.8856564831936085e-35,7.338894310970166e-30,8.98423383636737e-33
2.064545537664338e-09,0.7263883994274409,0.0,1.0452616349534748e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.111241608484269e-16,3.015837873959419e-26,0.0,1.669385458400729e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652870931358233,0.9992377538303895,0.0,0.0,4.2986357166735774e-05,3.023499877031307e-05,8.243300462905824e-06,4.507829416870885e-06,0.0007622461680724681,3.873616335783174e-11,9.4593420325556e-19,1.4950799437054688e-10,2.3036993791693795e-18,3.060253225029801e-12,1.786879323847354e-29,4.994162794902513e-28,5.9306611651290945e-15,1.856068896591857e-29,9.676648399972483e-17,2.1282559621746264e-35,8.191229040201445e-30,1.011393190333078e-32
2.10206501713462e-09,0.726388502124564,0.0,1.0765355321598235e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1748497177875077e-16,3.246632710101249e-26,0.0,1.8485185706927186e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652863119575232,0.9992374303645988,0.0,0.0,4.37675369296147e-05,3.082371078371926e-05,8.39475854239692e-06,4.548834254506971e-06,0.0007625696338043607,4.0199070614991e-11,9.992564128635526e-19,1.513557517001678e-10,2.357949400287916e-18,3.1773165798464464e-12,1.9779519601604933e-29,5.4693536546494985e-28,6.159791455704065e-15,2.058487735062937e-29,9.996609059774731e-17,2.3970308288794944e-35,9.12459170656183e-30,1.1361621477210399e-32
2.139584496604902e-09,0.7263886048215857,0.0,1.1082608979830973e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2408686293832783e-16,3.490515573163824e-26,0.0,2.0433402818108443e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652855307800207,0.9992371371304188,0.0,0.0,4.454871592327571e-05,3.1413296131562054e-05,8.54625333433815e-06,4.588928258717183e-06,0.0007628628679242878,4.169017569233676e-11,1.0545675466090483e-18,1.5316329537128561e-10,2.4123017556305426e-18,3.296648647628132e-12,2.1856845787003255e-29,5.980123227897085e-28,6.393400260800759e-15,2.2789458245265157e-29,1.0320188581064474e-16,2.694283562946591e-35,1.0145036655062644e-29,1.2737189097705726e-32
2.177103976075184e-09,0.7263887075185067,0.0,1.1404382105556535e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3093446449017083e-16,3.747977987737933e-26,0.0,2.254927630161557e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652847496033155,0.9992368713023565,0.0,0.0,4.5329894147760206e-05,3.200373540175689e-05,8.697784020462332e-06,4.6281316590097065e-06,0.0007631286959257599,4.320951924523e-11,1.1119052413955734e-18,1.54931427656453e-10,2.466753306627901e-18,3.418252174668735e-12,2.411213624424499e-29,6.528437126730839e-28,6.63149297935886e-15,2.518704072624771e-29,1.0647324961833243e-16,3.022475071206379e-35,1.12589512695871e-29,1.425115045225301e-32
2.214623455545466e-09,0.7263888102153264,0.0,1.1730679453341271e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3803241216185214e-16,4.0195208343463155e-26,0.0,2.4844120444936863e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652839684274079,0.9992366303189927,0.0,0.0,4.6111071603108696e-05,3.2595009613358756e-05,8.849349800666487e-06,4.666464235597583e-06,0.0007633696792272963,4.475714102548107e-11,1.1713071747761065e-18,1.5666094313859702e-10,2.5213011146244513e-18,3.5421298710101807e-12,2.655732278827772e-29,7.116331974365509e-28,6.874074971518118e-15,2.77908808468468e-29,1.0977957426149709e-16,3.3842326650218225e-35,1.2473067884527074e-29,1.5914677889657665e-32
2.2521429350157483e-09,0.7263889129120449,0.0,1.2061505747513345e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4538534717107499e-16,4.3056543605923565e-26,0.0,2.732981145160233e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652831872522975,0.999236411858303,0.0,0.0,4.689224828936081e-05,3.318710020698671e-05,9.000949892609462e-06,4.703945329377501e-06,0.0007635881398533088,4.633307990141716e-11,1.2328110637227565e-18,1.5835262775278577e-10,2.5759424213261608e-18,3.668284409969004e-12,2.920492285683215e-29,7.745916620964884e-28,7.121151555468895e-15,3.0614903111430496e-29,1.1312026388984557e-16,3.782358296557498e-35,1.379447589336394e-29,1.7739628579104882e-32
2.327181893956313e-09,0.7263891183051788,0.0,1.273676390111586e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6087477106812917e-16,4.923781343266444e-26,0.0,3.292415933840597e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652816249044692,0.9992360342868514,0.0,0.0,4.845459935473009e-05,3.437365835517022e-05,9.30424996882535e-06,4.7764282933011445e-06,0.0007639657111749784,4.9570060112440127e-11,1.3622757661753943e-18,1.6162560046234085e-10,2.6854952997633694e-18,3.927434522681555e-12,3.5160473499785407e-29,9.138959096873137e-28,7.628809543648058e-15,3.698266626547612e-29,1.1990241222772207e-16,4.699846619732483e-35,1.6789383474499408e-29,2.192482759222749e-32
2.394716957002821e-09,0.7263893031586535,0.0,1.3360031896076583e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7573397968861231e-16,5.535306726773566e-26,0.0,3.874306973242919e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652802187941509,0.9992357523605405,0.0,0.0,4.9860712683632975e-05,3.544417483219312e-05,9.577329885059241e-06,4.838936262948367e-06,0.000764247637364715,5.258055929199096e-11,1.4863618282307045e-18,1.6444957582757304e-10,2.7843880927329252e-18,4.168482477599224e-12,4.135094946675963e-29,1.055795394484323e-27,8.101125626052943e-15,4.362083082409534e-29,1.2611812843046322e-16,5.681956247551281e-35,1.993060770705761e-29,2.637757974671156e-32
2.462252020049329e-09,0.7263894880118007,0.0,1.3998045433126569e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.9149177037354643e-16,6.202470557343878e-26,0.0,4.5392673173453944e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652788126864161,0.99923551608158,0.0,0.0,5.126682352124159e-05,3.6517066051423814e-05,9.850509575477377e-06,4.898967147375106e-06,0.0007644839162002173,5.568337199012122e-11,1.6178464780082657e-18,1.6716273382269064e-10,2.8835474857959813e-18,4.4169472569901396e-12,4.8420669671049746e-29,1.2148249299824772e-27,8.588084675139939e-15,5.1221830849885e-29,1.3243643005307576e-16,6.834384133875574e-35,2.3547351910436503e-29,3.157216151280482e-32
2.5297870830958372e-09,0.7263896728646205,0.0,1.4650830574996194e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0817539910853943e-16,6.928588711123231e-26,0.0,5.296503186471372e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652774065812649,0.999235318055516,0.0,0.0,5.267293186775769e-05,3.759223783101864e-05,1.0123785069806482e-05,4.956619094307836e-06,0.0007646819421358253,5.88786954284021e-11,1.7569509538009616e-18,1.6976926503055487e-10,2.982961970482171e-18,4.672843076171393e-12,5.646631379737001e-29,1.3924914089238332e-27,9.089715833640258e-15,5.989399202446309e-29,1.3885423059168279e-16,8.18096958765121e-35,2.769553919780739e-29,3.760643343177557e-32
2.5973221461423453e-09,0.726389857717113,0.0,1.531841285177217e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.258121733185433e-16,7.717076231925855e-26,0.0,6.155964660815633e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652760004786973,0.9992351520879941,0.0,0.0,5.407903772337521e-05,3.866959972105404e-05,1.0397152555058091e-05,5.011986362403636e-06,0.0007648479095255622,6.216671900731844e-11,1.9038968186440717e-18,1.7227323255072023e-10,3.0826209294771792e-18,4.936183742294185e-12,6.559225706354219e-29,1.5903870765956328e-27,9.606047611642383e-15,6.975448161829942e-29,1.4536854453914613e-16,9.748136706570373e-35,3.2435874347866743e-29,4.4587916086285985e-32
2.6648572091888535e-09,0.7263900425692775,0.0,1.6000817225766942e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.444294503669405e-16,8.571447515429214e-26,0.0,7.128384708155132e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7652745943787133,0.9992350129891101,0.0,0.0,5.548514108828062e-05,3.974906485552903e-05,1.0670608369298023e-05,5.065159475480421e-06,0.0007649870082734605,6.554762461643052e-11,2.0589059413184727e-18,1.746785695802144e-10,3.1825144956477697e-18,5.206982652909639e-12,7.591095917349443e-29,1.8101917440378266e-27,1.0137107856047351e-14,8.092976779294368e-29,1.5197648263825021e-16,1.156509708587491e-34,3.783410505069617e-29,5.263443128071898e-32
