Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220)
2.882699471421959e-09,0.8372834020758084,1.0690932025595522e-07,2.464023654894081e-10,2.0651515609505822e-10,4.946659649827285e-07,0.0,0.0,4.0677058168034213e-07,3.864802601617572e-11,1.1210433436721378e-14,2.2840896871259504e-09,8.51737802542702e-19,3.007792862611127e-24,1.1840719832298794e-16,2.353957791298249e-20,8.18897078456846e-16,1.153973401131229e-20,5.223371229288327e-28,4.1789631130511074e-41,1.1610306606119712e-35,3.32277941136748e-41,9.786380902017562e-20,1.9729144318977843e-28,2.356236130922545e-21,8.034171951907357e-33,1.6640572735680313e-33,1.1761121774846485e-35,4.023893674387664e-34,2.916184786443246e-34,1.859815073140792e-24,1.860240895131117e-36,1.4525451365285342e-36,5.143462629189009e-38,3.76,0.0,0.6938114339156725,0.9978579336144267,4.4018722998810425e-12,2.4659838305889166e-18,2.8425392982728773e-05,2.8533507770633855e-05,4.0790714429769796e-07,2.486221938808549e-13,9.380735057205255e-13,1.0563315853724836e-07,2.2682481854214282e-09,1.0805355182376565e-11,2.7394840787423192e-11,1.4423731416082261e-11,2.4930022799370186e-15,2.6868277021845174e-17,4.937619648824359e-07,5.036612736184183e-15,3.5335767025472484e-15,5.5815636011670926e-11,7.477190160658893e-22,6.843155483613994e-13,3.551918396908633e-13,6.589629600080484e-14,1.1955471749989654e-17,2.973620966779847e-17,7.34083607507987e-16,4.9542449260316946e-14,6.522319072774698e-23,0.0021415513757931394,6.576716582645857e-25,1.6242512877995053e-22,1.2847684378485956e-22,1.1012560544319466e-10,7.925372367497113e-14,7.064271501115451e-21,2.0446861915511037e-16,4.942615980900672e-18,4.574494562695015e-19,5.127033806717149e-20
2.9481316483666102e-09,0.8372835032475038,1.117850553322753e-07,2.620350329376532e-10,2.2021607996237748e-10,5.05935695813699e-07,0.0,0.0,4.159983459040568e-07,4.042054342775669e-11,1.1990628450943113e-14,2.4421735943469997e-09,9.12484916989127e-19,3.356675661790686e-24,1.2419789993197557e-16,2.4905559337417945e-20,8.758612219024458e-16,1.2637791758828578e-20,5.8429164299721135e-28,4.906609860664793e-41,1.3600994464019284e-35,3.878458808431139e-41,1.0462580827855757e-19,2.3004641997555265e-28,2.572819380609829e-21,9.396837748491724e-33,1.9074222000023295e-33,1.3896954893889467e-35,4.707718673898948e-34,3.4103638152919565e-34,2.0746788250713548e-24,2.166503547856543e-36,1.7014899842575152e-36,6.02497544555775e-38,3.76,0.0,0.6938107657595681,0.997857653087417,4.797603928986854e-12,2.6974169354323687e-18,2.906808014864525e-05,2.9181157166772564e-05,4.172135820293436e-07,2.6128758025678566e-13,9.696113967377212e-13,1.1042280329361061e-07,2.417689025798819e-09,1.1279708231889598e-11,2.865468406488655e-11,1.5114962233306193e-11,2.6083263373329632e-15,2.87286229431369e-17,5.049690915617803e-07,5.324164110745895e-15,3.6932567102350515e-15,5.837437448917001e-11,8.112351716934163e-22,7.206664569696545e-13,3.656196426558949e-13,6.898037992930867e-14,1.2797462601004574e-17,3.204873366041283e-17,7.843596729057729e-16,5.184045183279501e-14,7.027708867784335e-23,0.002141817708197465,7.077242756581117e-25,1.7389686818044707e-22,1.3798428845884844e-22,1.1268246716129462e-10,8.298296387779974e-14,7.542446238560394e-21,2.1866373710102852e-16,5.30169361711502e-18,5.00271268934721e-19,5.668178748816459e-20
3.0135638253112615e-09,0.837283604420163,1.167680589465684e-07,2.783079655893527e-10,2.3450318951611683e-10,5.172082257919701e-07,0.0,0.0,4.2522600945673793e-07,4.22327310693884e-11,1.280618255353872e-14,2.607342816802803e-09,9.761667070051198e-19,3.7376741814194306e-24,1.3015256412487862e-16,2.6327967845506528e-20,9.354052579472863e-16,1.3813094350676145e-20,6.519866652556294e-28,5.743354472606749e-41,1.5879089604344093e-35,4.5177523508185873e-41,1.1169031491077398e-19,2.6734780595581105e-28,2.8037881143836507e-21,1.0952796514626099e-32,2.1800486826192495e-33,1.6363898259307192e-35,5.488799597831464e-34,3.974562282636819e-34,2.3088373136312797e-24,2.514561531210611e-36,1.986329817614905e-36,7.033540239734239e-38,3.76,0.0,0.6938100976007261,0.9978574120238536,5.219294250684935e-12,2.944762834462346e-18,2.971065578676919e-05,2.9828806447592014e-05,4.2652357907938287e-07,2.742934372645816e-13,1.0013207650005475e-12,1.1531596740296064e-07,2.5734872629852065e-09,1.17633378062068e-11,2.994297467567387e-11,1.5824326695497737e-11,2.7262974060694787e-15,3.067267489982756e-17,5.161762007694896e-07,5.621961672775286e-15,3.8563602194496656e-15,6.099029485523154e-11,8.784653165885467e-22,7.579956575615569e-13,3.7608028928364506e-13,7.213904266110187e-14,1.3678397462874622e-17,3.448777591874449e-17,8.368457110942357e-16,5.41916097862937e-14,7.560375240260116e-23,0.0021420444659325097,7.603995543767805e-25,1.8589532303327516e-22,1.4800219738534862e-22,1.152431723954972e-10,8.680247730353097e-14,8.04116477251192e-21,2.334989617532515e-16,5.6783916774746925e-18,5.460245354529314e-19,6.253888918646488e-20
3.078996002255913e-09,0.8372837055938093,1.2185823744722285e-07,2.952336703130026e-10,2.4938825415474165e-10,5.284836161213072e-07,0.0,0.0,4.3445357327851515e-07,4.4084584614996185e-11,1.3657877196646821e-14,2.779748728710147e-09,1.042865355604258e-18,4.153012842496273e-24,1.3627354823952759e-16,2.780850133827912e-20,9.975861850190762e-16,1.506925802903204e-20,7.25811703584047e-28,6.70304053702779e-41,1.8478734470575565e-35,5.251908345099252e-41,1.1906380606151345e-19,3.0970838187947703e-28,3.049743074659399e-21,1.272434222894417e-32,2.4847419606401448e-33,1.920491730191364e-35,6.378395852836391e-34,4.61684379270732e-34,2.5635473072170317e-24,2.9089889335994866e-36,2.31131825876628e-36,8.184194234307223e-38,3.76,0.0,0.6938094294390531,0.9978572045438217,5.668041607863471e-12,3.20873409478702e-18,3.035311991601449e-05,3.0476455643859744e-05,4.3583722880644437e-07,2.8764052530028224e-13,1.0331926686401295e-12,1.2031248040986873e-07,2.7357635764343543e-09,1.2256191292003923e-11,3.125972306805121e-11,1.655199753386209e-11,2.84691811333693e-15,3.2702257939926545e-17,5.273832925130763e-07,5.93017210558413e-15,4.022881154520595e-15,6.366338646907482e-11,9.495291436758178e-22,7.963031497666767e-13,3.8657312316172425e-13,7.537264154998237e-14,1.4599177776709923e-17,3.705754217167556e-17,8.915864210639627e-16,5.6595992934608576e-14,8.121188844591905e-23,0.002142237528917828,8.157762401603137e-25,1.984324645372195e-22,1.5854985617372637e-22,1.1780780531798293e-10,9.071259471241315e-14,8.560816256168518e-21,2.4898822406187276e-16,6.0731868411000456e-18,5.948393264029525e-19,6.886820180398604e-20
3.144428179200564e-09,0.8372838067684655,1.2705549723043274e-07,3.128246396396889e-10,2.6488301385388673e-10,5.397619279556037e-07,0.0,0.0,4.436810382586908e-07,4.597609974287267e-11,1.454649369159319e-14,2.959542455032049e-09,1.1126642258834417e-18,4.605022888162974e-24,1.4256326265617826e-16,2.9348893310011145e-20,1.0624610000652409e-15,1.6409988401996703e-20,8.0617345425041405e-28,7.800961607964403e-41,2.143730848563124e-35,6.093504590085853e-41,1.267527533368518e-19,3.576859972050214e-28,3.3112954797055005e-21,1.473577492588516e-32,2.8245131688738576e-33,2.2467520785065617e-35,7.388785847937511e-34,5.345995982714377e-34,2.8401176220074807e-24,3.354741368476112e-36,2.681110525349032e-36,9.49339011815956e-38,3.76,0.0,0.6938087612744556,0.997857025641166,6.144966147971536e-12,3.490058853998621e-18,3.099547255530462e-05,3.112410478691831e-05,4.451546250648315e-07,3.0132955198112496e-13,1.0652186174037314e-12,1.254121720944228e-07,2.9046378211743597e-09,1.2758216522225313e-11,3.2604939922031446e-11,1.7298151133287942e-11,2.9701910907045747e-15,3.481919649657316e-17,5.385903668000578e-07,6.2489621077691086e-15,4.192813496464519e-15,6.639363868328353e-11,1.024546897279722e-21,8.355888723724183e-13,3.9709755775815256e-13,7.868154170956163e-14,1.5560705791263137e-17,3.9762295802051286e-17,9.486263439502542e-16,5.905367113854194e-14,8.711030186300711e-23,0.002142401903314362,8.739337717566877e-25,2.115202843911322e-22,1.6964708259613243e-22,1.203764500361297e-10,9.47136495763236e-14,9.101787784604242e-21,2.651454432768635e-16,6.48655929849255e-18,6.468484707016646e-19,7.569726210093016e-20
3.2098603561452154e-09,0.8372839079441546,1.3235974474213535e-07,3.3109335177615114e-10,2.80999179226455e-10,5.510432223989044e-07,0.0,0.0,4.5290840524321093e-07,4.790727213547443e-11,1.5472813208942967e-14,3.1468748718241168e-09,1.185647887534838e-18,5.0961455437446795e-24,1.4902417057809509e-16,3.095091279103252e-20,1.1300866991679902e-15,1.783908088598657e-20,8.934961623402711e-28,9.053981812343014e-41,2.479566331158503e-35,7.056582287625359e-41,1.3476362308725653e-19,4.11886454871643e-28,3.589066926586347e-21,1.7013532471463875e-32,3.202590340969342e-33,2.620413756588989e-35,8.53333460411633e-34,6.1715779332185855e-34,3.1399100837664525e-24,3.8571781820299775e-36,3.100792416850663e-36,1.0979097515957136e-37,3.76,0.0,0.6938080931068387,0.9978568710536384,6.651209768440281e-12,3.789480819841149e-18,3.163771372357065e-05,3.1771753908681284e-05,4.544758622080251e-07,3.153611748220878e-13,1.0973905498648807e-12,1.3061487247385045e-07,3.0802290320883587e-09,1.3269361774189126e-11,3.3978636152076415e-11,1.806296752744103e-11,3.096118974233221e-15,3.702531442964818e-17,5.497974236379547e-07,6.5784983935347644e-15,4.3661512825927175e-15,6.918104084482419e-11,1.1036393426961693e-21,8.758527099907362e-13,4.076530688065431e-13,8.20661160112377e-14,1.6563884529440847e-17,4.2606357675174687e-17,1.0080098648528378e-15,6.156471430756104e-14,9.33078951897942e-23,0.0021425418513764016,9.349522697092767e-25,2.2517079442559856e-22,1.813142344086282e-22,1.2294919059271858e-10,9.880597807892956e-14,9.664464442419272e-21,2.819845269654427e-16,6.9189927388457056e-18,7.021875515425344e-19,8.305459778708142e-20
3.2752925330898667e-09,0.8372840091209002,1.3777088647973427e-07,3.5005227061779807e-10,2.977484315827422e-10,5.62327560505427e-07,0.0,0.0,4.621356750410311e-07,4.9878097479248103e-11,1.6437616778567088e-14,3.3418966065831185e-09,1.2619021432334618e-18,5.6289352337890344e-24,1.5565878781276922e-16,3.26163642925247e-20,1.20052027815831e-15,1.9360421149573102e-20,9.882219879083586e-28,1.0480663921588301e-40,2.859837058200661e-35,8.156790961466677e-41,1.43102876689045e-19,4.7296651436828945e-28,3.88368929519227e-21,1.9586327919441556e-32,3.622429823427388e-33,3.0472516445096793e-35,9.826564288590166e-34,7.103969575944575e-34,3.464340486049263e-24,4.4220854068191725e-36,3.575910820129499e-36,1.2660909693283882e-37,3.76,0.0,0.6938074249361078,0.9978567371522375,7.187936062215739e-12,4.1077592700459055e-18,3.227984343974961e-05,3.241940304162942e-05,4.6380103509110496e-07,3.2973600377729197e-13,1.1297008117808363e-12,1.3592041180392582e-07,3.2626554281769854e-09,1.3789575767685009e-11,3.538082290965645e-11,1.884663039383534e-11,3.2247044045887243e-15,3.932243506760378e-17,5.610044630342917e-07,6.918947693017264e-15,4.542888606123233e-15,7.202558229595413e-11,1.1869277374753682e-21,9.170944990000851e-13,4.1823918751910137e-13,8.552674508247444e-14,1.7609617756070683e-17,4.559410596935073e-17,1.0697812146549475e-15,6.412919240146695e-14,9.981366742157168e-23,0.002142661002110311,9.989125253120624e-25,2.393960262438087e-22,1.9357221693618697e-22,1.2552611096614173e-10,1.0298991911585227e-13,1.0249229350934017e-20,2.9951937102940407e-16,7.370974337393335e-18,7.60994902340616e-19,9.096974013109201e-20
3.340724710034518e-09,0.8372841102987247,1.4328882899362745e-07,3.6971384576165547e-10,3.151424229905473e-10,5.736150032795879e-07,0.0,0.0,4.713628484295336e-07,5.188857146448226e-11,1.7441685289721574e-14,3.5447580385974706e-09,1.3415140549006351e-18,6.2060628572688116e-24,1.6246968255376786e-16,3.4347087753299287e-20,1.2738187332288827e-15,2.0977985558819885e-20,1.090811371852453e-27,1.2101405191684777e-40,3.28939825719608e-35,9.411545083821436e-41,1.5177697082430738e-19,5.41637015335729e-28,4.195804653346055e-21,2.2485292559679693e-32,4.0877281115692885e-33,3.533615005127697e-35,1.1284227736639084e-33,8.154423138702981e-34,3.814879544962682e-24,5.055699468482209e-36,4.112505789684268e-36,1.4560155682941425e-37,3.76,0.0,0.6938067567621674,0.9978566208470674,7.756330263403314e-12,4.445669052334606e-18,3.292186172278279e-05,3.306705221880669e-05,4.7313023907224293e-07,3.444546036529502e-13,1.1621421355408968e-12,1.413286205801802e-07,3.452034416802384e-09,1.4318807663065195e-11,3.681151158567992e-11,1.964932704888449e-11,3.3559500271563308e-15,4.171238124950796e-17,5.722114849965978e-07,7.270476752609054e-15,4.723019615797772e-15,7.492725237502953e-11,1.2745338043307895e-21,9.593140328388685e-13,4.288554945402897e-13,8.906381730538112e-14,1.8698809946901544e-17,4.8729976008487285e-17,1.133984471841659e-15,6.674717543207306e-14,1.0663671300166163e-22,0.0021427624454186766,1.065895989738286e-24,2.5420803087599907e-22,2.0644249042919753e-22,1.2810729507061274e-10,1.0726581429483465e-13,1.0856463714931509e-20,3.1776385972239975e-16,7.842994742795174e-18,8.234116026839262e-19,9.947323635296817e-20
3.4061568869791692e-09,0.8372842114776514,1.4891347888855865e-07,3.9009051251922756e-10,3.331927763352325e-10,5.849056116760254e-07,0.0,0.0,4.805899261591329e-07,5.3938689785180784e-11,1.848579949113828e-14,3.7556092992993534e-09,1.4245719698436353e-18,6.830319122091253e-24,1.694594751632165e-16,3.6144958488551226e-20,1.3500390615459318e-15,2.269584162416928e-20,1.201743401509715e-27,1.39385812805583e-40,3.7735306282127167e-35,1.0840193140727962e-40,1.6079235775930178e-19,6.186661239105295e-28,4.526065162975204e-21,2.57441247693819e-32,4.602434118812662e-33,4.086472372446052e-35,1.2923385023484185e-33,9.33511666669994e-34,4.193053850628038e-24,5.764731652413176e-36,4.7171442596053736e-36,1.6700018022006277e-37,3.76,0.0,0.6938060885849219,0.9978565195072726,8.357599193023894e-12,4.804000584589796e-18,3.356376859161458e-05,3.371470147381643e-05,4.824635700134057e-07,3.595174963983048e-13,1.1947076206510465e-12,1.4683932953893544e-07,3.6484825979135724e-09,1.4857007059329867e-11,3.8270713812804387e-11,2.047124844293546e-11,3.48985849215585e-15,4.419697536730044e-17,5.834184895324059e-07,7.63325233528443e-15,4.906538515503245e-15,7.788604041722237e-11,1.3665797055919639e-21,1.0025110667205202e-12,4.3950161456103896e-13,9.267772881558712e-14,1.9832366258814512e-17,5.2018460096759594e-17,1.2006635643174e-15,6.941873346489383e-14,1.137862208208097e-22,0.0021428488121621922,1.1359847633470963e-24,2.6961887845097705e-22,2.1994707719896525e-22,1.3069282675637908e-10,1.116340079359122e-13,1.148654686895278e-20,3.3673186566718095e-16,8.335548064559649e-18,8.89581474291083e-19,1.0859666180496815e-19
3.4715890639238205e-09,0.837284312657703,1.5464474282481036e-07,4.111946919292637e-10,3.5191108537970816e-10,5.961994465996274e-07,0.0,0.0,4.898169089571971e-07,5.6028448138954855e-11,1.9570739991126023e-14,3.9746002726182314e-09,1.5111655467718845e-18,7.504617940037659e-24,1.7663083795491017e-16,3.8011887140580185e-20,1.4292382618600005e-15,2.4518148448929976e-20,1.3215161759758969e-27,1.6016698556828268e-40,4.317969142535643e-35,1.2464199899988266e-40,1.7015548562133278e-19,7.048827039973068e-28,4.875132987339175e-21,2.939924477703031e-32,5.170761890767885e-33,4.7134590383089377e-35,1.4762483148460634e-33,1.0659209659200044e-33,4.600446815497049e-24,6.556393337082731e-36,5.3969554455184675e-36,1.9105656293547843e-37,3.76,0.0,0.6938054204042744,0.997856430892891,8.992971204881432e-12,5.183559855192265e-18,3.4205564065191076e-05,3.4362350840817485e-05,4.918011242803957e-07,3.7492516328076705e-13,1.2273907152024935e-12,1.524523696581782e-07,3.852115768253018e-09,1.5404123992207835e-11,3.975844146764058e-11,2.131258915528691e-11,3.6264324547576544e-15,4.6778039408256257e-17,5.946254766492535e-07,8.007441220926063e-15,5.0934395638979284e-15,8.090193575515576e-11,1.46318801912206e-21,1.0466853218342901e-12,4.5017721152030697e-13,9.636888350140749e-14,2.1011192501221664e-17,5.5464107355344344e-17,1.2698622712225444e-15,7.214393662084352e-14,1.2127147322775534e-22,0.00214292234230877,1.2092615851704627e-24,2.8564065788679874e-22,2.3410856853956065e-22,1.3328278980993607e-10,1.1609484707158753e-13,1.2139856323150138e-20,3.564372498727968e-16,8.849131860503731e-18,9.596510769751355e-19,1.1837263194611716e-19
3.537021240868472e-09,0.8372844138389025,1.604825275192557e-07,4.3303879077042907e-10,3.713089148243244e-10,6.074965689055561e-07,0.0,0.0,4.990437975313885e-07,5.815784222693049e-11,2.0697287257680896e-14,4.201880595335542e-09,1.6013857816900664e-18,8.231999883242593e-24,1.8398649497805418e-16,3.994981963147306e-20,1.5114733351156554e-15,2.644915717941732e-20,1.450647171147765e-27,1.8362555119608598e-40,4.928933281674155e-35,1.4307342679403777e-40,1.798727986741223e-19,8.011798156458435e-28,5.243680199301007e-21,3.3489955448508797e-32,5.79720377587151e-33,5.42292723790702e-35,1.6821438893769054e-33,1.2140900860410845e-33,5.03869961966877e-24,7.438422000623771e-36,6.159667996319219e-36,2.18043366717285e-37,3.76,0.0,0.6938047522201285,0.9978563530967897,9.66369613154191e-12,5.5851684235251554e-18,3.484724816245911e-05,3.501000035452043e-05,5.011429987423303e-07,3.90678046951151e-13,1.2601851982742268e-12,1.5816757215829254e-07,4.063048925544296e-09,1.5960108932233568e-11,4.127470667285937e-11,2.2173547389194212e-11,3.7656745751995135e-15,4.945739499765394e-17,6.058324463546822e-07,8.393210206652526e-15,5.283717074042177e-15,8.397492771946706e-11,1.564481715625241e-21,1.0918364890887166e-12,4.608819843289133e-13,1.0013769300329543e-13,2.2236195108630867e-17,5.907152356122903e-17,1.341624224748996e-15,7.492285507794414e-14,1.29101845051112e-22,0.0021429849429972564,1.2858098225797062e-24,3.0228547660099915e-22,2.4895013144313395e-22,1.3587726795424298e-10,1.2064868144700827e-13,1.2816767808703141e-20,3.7689386175174994e-16,9.384247124249751e-18,1.0337697046135187e-18,1.2883481411547198e-19
3.602453417813123e-09,0.837284515021273,1.6642673974628403e-07,4.5563520157387863e-10,3.913978003666572e-10,6.187970393992759e-07,0.0,0.0,5.082705925725095e-07,6.032686775366927e-11,2.1866221618605005e-14,4.437599657440349e-09,1.695325033668554e-18,9.015635703311932e-24,1.915292218016307e-16,4.196073711774151e-20,1.5968012850601228e-15,2.849321145679802e-20,1.5896736044890664e-27,2.1005410854935677e-40,5.613158768187715e-35,1.639592244823781e-40,1.8995073759168203e-19,9.08518342708614e-28,5.632388690633054e-21,3.8058609204988044e-32,6.486544064502045e-33,6.223999136710549e-35,1.9121724920332953e-33,1.379548824350389e-33,5.5095121533538366e-24,8.419108007315408e-36,7.013648957086925e-36,2.482556767419073e-37,3.76,0.0,0.6938040840323864,0.997856284495195,1.0371045230423386e-11,6.009663420644448e-18,3.5488820902365306e-05,3.5657650050183625e-05,5.104892907706496e-07,4.067765534045649e-13,1.2930851632225981e-12,1.639847685026659e-07,4.281396272660695e-09,1.6524912782821517e-11,4.2819521799210904e-11,2.3054324966862892e-11,3.90758751890423e-15,5.223686344164485e-17,6.170393986562385e-07,8.790726107146917e-15,5.477365413033646e-15,8.710500563930565e-11,1.6705841372732053e-21,1.137964232447606e-12,4.716156630587423e-13,1.0398457671357878e-13,2.3508281114354647e-17,6.284537098810237e-17,1.4159929119546871e-15,7.775555907304352e-14,1.372868026325974e-22,0.002143038238007193,1.365713461130186e-24,3.1956546024026497e-22,2.6449551511553476e-22,1.384763448489407e-10,1.2529586352014873e-13,1.3517655322801951e-20,3.9811553913711053e-16,9.941398272759104e-18,1.1120893811240979e-18,1.400179391091565e-19
