Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44)
3.952523986402104e-11,0.3502072935203495,3.76,0.0,1.0045211205886055,0.9993818877317995,2.2506469780991367e-16,0.0,1.5416052572234498e-13,4.651034472309618e-06,4.650343219159732e-06,4.798071879251844e-08,2.5603734654936597e-15,2.459155368149324e-14,6.910491572469036e-10,6.905017401254023e-10,6.095501148954161e-08,3.101044355018984e-13,4.7979352881093104e-08,3.1453393202214515e-13,6.838880851410029e-13,8.477227327413866e-14,1.21188473762544e-13,1.5659487572134013e-19,4.4007192363560257e-17,2.3780919885958618e-20,6.095460137160487e-08,3.2087472613006476e-17,9.257745103395505e-14,6.168279130514115e-26,2.789647549596916e-13,3.7320801485075056e-13,3.217284695791888e-18,5.139347071254357e-17,1.6860680872995007e-15,1.3790370399047247e-13,0.000618063596869638,1.3316472654299137e-14,3.115127675694968e-26,1.3315176985941784e-18,1.9077652621043588e-20,2.9070487037654455e-20,8.111507245177783e-16,1.4895634762930495e-26,1.2130807835737732e-25,1.6055975834151222e-23,2.934672779629303e-25,3.1324005044126477e-27,1.0417500112422157e-28,1.701138351453083e-16,2.916211979970804e-23,7.249944377883848e-19,1.3084828887478042e-19,8.844158737669324e-24,3.1464886858211473e-21,3.1882883478431414e-21,5.885506358116878e-20,3.5726157182852215e-29,8.776521516614692e-25,9.66567869801472e-19,2.956245600099841e-25,3.011479798305201e-33,7.59363912221898e-25
4.407341079267386e-11,0.3502073264605571,3.76,0.0,1.0045205728624131,0.9993192690218545,3.215795147944864e-16,0.0,1.9884940262238755e-13,5.186227140153902e-06,5.185367696670485e-06,5.350014146456471e-08,3.193147675070678e-15,3.0192415404497e-14,8.591289554431362e-10,8.584647656381915e-10,6.796918962154993e-08,4.2988551039014154e-13,5.3498390098351185e-08,4.348813838249074e-13,8.26459801904339e-13,1.053487733050518e-13,1.51257601997305e-13,2.188193488123424e-19,5.472069954760301e-17,3.267480739572387e-20,6.796862641993666e-08,4.0138083811494904e-17,1.1452914819309926e-13,9.404121590846646e-26,3.4683964114888135e-13,4.640233614466885e-13,4.460447602605514e-18,6.391288250598265e-17,2.191100161612697e-15,1.7146958208551503e-13,0.0006806766194194107,1.64491237448455e-14,4.353616999141315e-26,1.8388189753238194e-18,2.6459046664906508e-20,4.039213822023829e-20,1.0086582934740803e-15,2.3029286191259868e-26,1.7127296249951644e-25,2.2251003508345275e-23,4.063348805023779e-25,4.430235625628473e-27,1.611339063914183e-28,2.0947810454394403e-16,4.0429972909104766e-23,1.0050716103571132e-18,1.8140710487617864e-19,1.3671351862617313e-23,4.362893999300529e-21,4.423341856010743e-21,8.123119827524071e-20,6.147269836696291e-29,1.2122370600819762e-24,1.3328513713816783e-18,4.561913904107368e-25,4.62345431328701e-33,1.3032427863728175e-24
4.862158172132668e-11,0.3502073594007412,3.76,0.0,1.0045200251369506,0.9992582490994838,4.4456282563389e-16,0.0,2.5072849365406984e-13,5.721419384110932e-06,5.720373464158395e-06,5.901925480448946e-08,3.8976204940578164e-15,3.628669396354168e-14,1.0454630357601114e-09,1.0446747194487276e-09,7.498339690448691e-08,5.770973564622111e-13,5.901705877282615e-08,5.825278287724167e-13,9.838438169418712e-13,1.2814635677423165e-13,1.847800681271779e-13,2.9680079041244274e-19,6.660091031816815e-17,4.354587094384158e-20,7.49826466467395e-08,4.9143170835371e-17,1.3868625265215523e-13,1.3764859450715485e-25,4.220938578846206e-13,5.647151080500232e-13,5.988505334566208e-18,7.779815806925645e-17,2.780680957942847e-15,2.0868963784762428e-13,0.0007416908364590024,1.9888767919296824e-14,5.8915290575586e-26,2.460824526360486e-18,3.553645450528704e-20,5.434882052545324e-20,1.2276854529100565e-15,3.4111725849935286e-26,2.3401477187148516e-25,2.986163159326101e-23,5.448381383339569e-25,6.063002526504199e-27,2.3878662949448293e-28,2.524990754671942e-16,5.427999877723961e-23,1.349305823583059e-18,2.435518107914326e-19,2.0247350932802197e-23,5.858331719168189e-21,5.9428390878828905e-21,1.0857164681735068e-19,1.0029365659252256e-28,1.6214665356124931e-24,1.77987242783147e-18,6.744619502625291e-25,6.800869379619335e-33,2.1219555578842675e-24
5.31697526499795e-11,0.350207392340902,3.76,0.0,1.0045194774122057,0.9991987871439303,5.9808432606435535e-16,0.0,3.102534097225267e-13,6.256611204229792e-06,6.255360524205424e-06,6.45380709688398e-08,4.674247604151635e-15,4.285486532144108e-14,1.2500449619741934e-09,1.2491262164724353e-09,8.199763673565441e-08,7.545627832537938e-13,6.45353676592969e-08,7.602474082968064e-13,1.156496517676587e-12,1.5316159662668026e-13,2.2178954438634062e-13,3.9275113933399445e-19,7.964801519241211e-17,5.659206735191253e-20,8.199666205217319e-08,5.911817627658877e-17,1.650148674195991e-13,1.9482126561248677e-25,5.047263347961626e-13,6.75282298076965e-13,7.830834907181319e-18,9.305000484343823e-17,3.4601732377690522e-15,2.4956462989208644e-13,0.0008011470687381352,2.3629265968947752e-14,7.764420654486621e-26,3.2091863490485348e-18,4.648611259457388e-20,7.122471770851142e-20,1.4682378687380112e-15,4.8782036544478245e-26,3.112206043592053e-25,3.9032564071020143e-23,7.115549035629248e-25,8.075674738724094e-27,3.4163616259657046e-28,2.990671742574135e-16,7.097849721928372e-23,1.764304005992989e-18,3.1847683069448613e-19,2.895063676542393e-23,7.66165604681745e-21,7.77654294355676e-21,1.4133933607496567e-19,1.5661867206220328e-28,2.112429623332783e-24,2.315006866506988e-18,9.627284842067192e-25,9.658462543678358e-33,3.3083108286454313e-24
5.771792357863232e-11,0.35020742528103965,3.76,0.0,1.0045189296881665,0.9991408433716864,7.864635074167727e-16,0.0,3.7787934377861874e-13,6.791802600562475e-06,6.790328879316079e-06,7.005660189516689e-08,5.523460449510326e-15,4.9878171408470844e-14,1.4728683758096853e-09,1.4718139495319685e-09,8.901191251124756e-08,9.651032661128239e-13,7.005332529101199e-08,9.70810006468516e-13,1.3448740708796216e-12,1.8039108493630985e-13,2.623191960536646e-13,5.090020605685416e-19,9.386220466584621e-17,7.20112663547792e-20,8.901067263639132e-08,7.007854910602286e-17,1.934816249956319e-13,2.6808159660855207e-25,5.947360326880582e-13,7.957239903690216e-13,1.0016809624433954e-17,1.0966912873728891e-16,4.234826871345262e-15,2.9409541907295497e-13,0.0008590850997581135,2.7664607295408233e-14,1.0008671092435179e-25,4.0955466742999594e-18,5.948448289399503e-20,9.130630922458111e-20,1.7303212062500452e-15,6.77420880565968e-26,4.0463210228447977e-25,4.990825054598319e-23,9.090525638553498e-25,1.0514760882214208e-26,4.746330685020804e-28,3.490761007899171e-16,9.07917659126202e-23,2.256670638581179e-18,4.073763668039145e-19,4.01967132677507e-23,9.8017322826145e-21,9.95429285496348e-21,1.7998854702008588e-19,2.3579711297756206e-28,2.692107974454175e-24,2.9454666443461186e-18,1.33442782019493e-24,1.3320026264213237e-32,4.9743870319941356e-24
6.226609450728515e-11,0.3502074582211544,3.76,0.0,1.0045183819648218,0.9990843790158644,1.0142694793846073e-15,0.0,4.54061074758062e-13,7.326993573163895e-06,7.325278531919488e-06,7.557485930643839e-08,6.445666994818157e-15,5.733859651336045e-14,1.7139269948478708e-09,1.712732687266963e-09,9.602622762636582e-08,1.211538971224016e-12,7.557093998409538e-08,1.216981263307841e-12,1.549432425829162e-12,2.0983143255888563e-13,3.064016874833806e-13,6.480049000092223e-19,1.0924366921357449e-16,9.000125125831987e-20,9.602467839954157e-08,8.203974466883227e-17,2.240536807471494e-13,3.601560772821992e-25,6.921219426983595e-13,9.260392588877353e-13,1.2575799173795764e-17,1.2765623413067467e-16,5.109780686021478e-15,3.422829680471332e-13,0.000915543696400063,3.198890779486176e-14,1.266147344080196e-25,5.131538009531327e-18,7.470825240929302e-20,1.148823698471247e-19,2.013941130136189e-15,9.175654863982251e-26,5.160431032781994e-25,6.263288701660007e-23,1.1398884518101773e-24,1.342823744413164e-26,6.431761781232257e-28,4.0242275170235724e-16,1.1398610585383273e-22,2.8330077778615787e-18,5.114443995520285e-19,5.443809328696864e-23,1.2307436821727708e-20,1.2506004743068793e-20,2.249650234537883e-19,3.441619849136748e-28,3.367377224379551e-24,3.6783025449286425e-18,1.8041337480978406e-24,1.7918153532434142e-32,7.252885327165723e-24
6.681426543593797e-11,0.3502074911612464,3.76,0.0,1.0045178342421595,0.9990293562952948,1.2863207013056212e-15,0.0,5.392529735103165e-13,7.862184122091915e-06,7.860209484372587e-06,8.109285471764854e-08,7.441252843399442e-15,6.521883244779588e-14,1.973214609361921e-09,1.9718772709699074e-09,1.0304058547502946e-07,1.4966887925958955e-12,8.108821984414649e-08,1.501522594717846e-12,1.7706273190550105e-12,2.414792686080554e-13,3.540691912302353e-13,8.123306158701206e-19,1.2579259929217707e-16,1.1075971994015158e-19,1.0303867934176594e-07,9.501722467735362e-17,2.566987028834415e-13,4.73972422374171e-25,7.968830850242818e-13,1.0662271922573671e-12,1.553716976706227e-17,1.4701202387979227e-16,6.090065248246436e-15,3.941283406142368e-13,0.0009705606398279766,3.6596406672778856e-14,1.5760821210805247e-25,6.328783204016764e-18,9.233433247415493e-20,1.4224396908222786e-19,2.3191033045120942e-15,1.2165290280645086e-25,6.472960737728737e-25,7.735041706032431e-23,1.4066104707681372e-24,1.6865446751136329e-26,8.53113636088307e-28,4.590071059408955e-16,1.4082782970458823e-22,3.499915090142878e-18,6.318746876893496e-19,7.216427708432103e-23,1.520765714777952e-20,1.5461670952193848e-20,2.7670613653576135e-19,4.891278507150523e-28,4.145009079594512e-24,4.520408238032516e-18,2.3875454594092243e-24,2.3593861427664745e-32,1.0299210498967642e-23
7.13624363645908e-11,0.35020752410131567,3.76,0.0,1.0045172865201684,0.9989757383983137,1.6076848349533322e-15,0.0,6.339090056728702e-13,8.397374247407344e-06,8.395121738961663e-06,8.661059943928507e-08,8.510581807562097e-15,7.350226078174975e-14,2.2507250807413976e-09,2.24924261301077e-09,1.100549894501879e-07,1.823370370997433e-12,8.660517276970224e-08,1.827191202987082e-12,2.0089142766227593e-12,2.753312401909899e-13,4.053533929462684e-13,1.0046697428348934e-18,1.4350918534067842e-16,1.3448428536601286e-19,1.1005267546320072e-07,1.0902645720708248e-16,2.9138486711562233e-13,6.1265801456963285e-25,9.090185082878002e-13,1.2162868935250112e-12,1.8930284212850718e-17,1.6773719931998474e-16,7.180604335842096e-15,4.496327013854013e-13,0.0010241727416991102,4.1481464760027445e-14,1.9345501630520084e-25,7.698895482832367e-18,1.125398583299721e-19,1.7368447078790367e-19,2.6458133929332614e-15,1.5832146148333602e-25,8.002804411598275e-25,9.420453248558712e-23,1.7117574351335943e-24,2.0877049243085458e-26,1.1107434642629483e-27,5.187321652868026e-16,1.7158326633514738e-22,4.263989869393825e-18,7.698607683399888e-19,9.390174099915394e-23,1.8531291829248913e-20,1.885136021306652e-20,3.356409727239402e-19,6.792442621663893e-28,5.031672434978126e-24,5.478522427811352e-18,3.101481491120356e-24,3.049639728444646e-32,1.429260914497867e-23
7.591060729324363e-11,0.35020755704136264,3.76,0.0,1.0045167387988374,0.9989234894509182,1.9836784611604966e-15,0.0,7.384827376644782e-13,8.93256394917395e-06,8.930015297905618e-06,9.21281045841407e-08,9.653997036752719e-15,8.217291768751262e-14,2.5464523382581422e-09,2.54482369360355e-09,1.1706944294373668e-07,2.1944001313646056e-12,9.212180645903866e-08,2.196740097342904e-12,2.2647486189139205e-12,3.1138401187182597e-13,4.602855009316611e-13,1.227832321026387e-18,1.6239361778250048e-16,1.613724766281724e-19,1.1706666676397694e-07,1.2408291668900724e-16,3.2808084618989264e-13,7.795368592643897e-25,1.0285272882333852e-12,1.376217479689317e-12,2.2784502059489412e-17,1.8983246027126182e-16,8.38621782406078e-15,5.087973151069795e-13,0.0010764158760106159,4.6638561208979305e-14,2.34550818621233e-25,9.253478514838322e-18,1.3550218834042786e-19,2.0949953251476615e-19,2.9940770584238232e-15,2.0271538141642355e-25,9.76928997490786e-25,1.1333867459695093e-22,2.057859733948217e-24,2.551492061006314e-26,1.4228146526994276e-27,5.815038372175549e-16,2.0651876968287771e-22,5.131827072255002e-18,9.265959571081194e-19,1.2021391498101148e-22,2.2307250512644348e-20,2.2705217572253926e-20,4.0219050576575237e-19,9.242999137555016e-28,6.033935557932607e-24,6.559233064123647e-18,3.963867698090786e-24,3.878285680633863e-32,1.9438392089642982e-23
8.045877822189645e-11,0.35020758998138724,3.76,0.0,1.0045161910781557,0.9988725744996949,2.419866921893848e-15,0.0,8.534273395731913e-13,9.467753227458496e-06,9.464890163357564e-06,9.764538107096368e-08,1.0871821606782384e-14,9.121547558854202e-14,2.86039037745499e-09,2.8586155591948756e-09,1.240839493465259e-07,2.612593302413047e-12,9.763812841381673e-08,2.6129181050309034e-12,2.5385854629105435e-12,3.496342653992025e-13,5.188962513731675e-13,1.4847478591253813e-18,1.8244608702647586e-16,1.9162173948634687e-19,1.2408065324422027e-07,1.4020208390521436e-16,3.667558041977659e-13,9.781279151886464e-25,1.1554085270791298e-12,1.5460180814478753e-12,2.7129179670409627e-17,2.13298505041322e-16,9.7116232457618e-15,5.716235463207029e-13,0.0011273249961700467,5.206229171008717e-14,2.812990207124804e-25,1.1004126448351237e-17,1.613989035185966e-19,2.499871050739955e-19,3.3638999634914456e-15,2.55850676911014e-25,1.1792162594261241e-24,1.348960349048481e-22,2.4474396992638193e-24,3.083210485397088e-26,1.7965277735851306e-27,6.472308726849606e-16,2.45900723680539e-22,6.110019336775929e-18,1.1032733481354191e-18,1.5170117081144799e-22,2.656445391862045e-20,2.705346435196797e-20,4.767676905644574e-19,1.2353806687635864e-27,7.158267282591631e-24,7.768979618858139e-18,4.9937308738467355e-24,4.8617982681785676e-32,2.5969173757620802e-23
8.500694915054928e-11,0.35020762292138974,3.76,0.0,1.0045156433581126,0.9988229594793279,2.922064025469857e-15,0.0,9.791955911996022e-13,1.0002942082330715e-05,9.999746337408108e-06,1.0316243963140685e-07,1.2164359645778025e-14,1.0061520806054915e-13,3.1925332568514826e-09,3.1906133191701165e-09,1.310985120483773e-07,3.0807639540721344e-12,1.0315414594602174e-07,3.0784698922952163e-12,2.830879726999436e-12,3.900786991594726e-13,5.812159182413165e-13,1.7784652617613154e-18,2.0366678346886523e-16,2.254294374407742e-19,1.3109463490405139e-07,1.5739944598081628e-16,4.073793857483209e-13,1.2121419230835885e-24,1.2896613521901062e-12,1.7256878427163842e-12,3.199367036768381e-17,2.3813603043133833e-16,1.1161438756206603e-14,6.381128586736314e-13,0.0011769341674877148,5.774736509789255e-14,3.341106123120095e-25,1.2962423981514942e-17,1.9040780668109323e-19,2.9544743182567756e-19,3.755287770157153e-15,3.1880624092697077e-25,1.4091548349159799e-24,1.5901955646396026e-22,2.8830123035173305e-24,3.688271039242997e-26,2.2395361116798042e-27,7.15824747443846e-16,2.8999555158030166e-22,7.205157017823325e-18,1.301085814213456e-18,1.8900079892400202e-22,3.133183383491305e-20,3.192639807551954e-20,5.597776412578996e-19,1.624979390206513e-27,8.41103927406293e-24,9.114057412140609e-18,6.2111863392982656e-24,6.017378143374755e-32,3.4147226355816475e-23
8.95551200792021e-11,0.3502076558613704,3.76,0.0,1.0045150956386977,0.9987746111981193,3.4963319059175732e-15,0.0,1.1162398842891078e-12,1.053813051386336e-05,1.053458382208667e-05,1.086792908131237e-07,1.3531896810844208e-14,1.103579749842168e-13,3.5428750966390706e-09,3.5408121445480478e-09,1.3811313443809131e-07,3.6017250134699373e-12,1.0866986618105572e-07,3.596135973834001e-12,3.142086132714009e-12,4.327140279532306e-13,6.472743178888307e-13,2.1121527987967583e-18,2.260558974942173e-16,2.62992852192689e-19,1.3810861174358609e-07,1.756904963799432e-16,4.4992171100839706e-13,1.4854799306220862e-24,1.431284915552791e-12,1.9152259204143815e-12,3.7407324494168344e-17,2.64345731738652e-16,1.2740184475649078e-14,7.08266814640677e-13,0.0012252765816558866,6.368860181757587e-14,3.934041143771762e-25,1.5139946392865787e-17,2.2270692199352644e-19,3.461830482502726e-19,4.1682461399680296e-15,3.927238565564049e-25,1.6687942102600087e-24,1.858519345214027e-22,3.3670854912441436e-24,4.3721875338497167e-26,2.7599462166723652e-27,7.871996100786888e-16,3.3906972040894815e-22,8.423828202820114e-18,1.5212260068363147e-18,2.3278699840864596e-22,3.663833311290812e-20,3.735439243048947e-20,6.516177133096887e-19,2.1070485312284305e-27,9.79852707573366e-24,1.0600619571050841e-17,7.637432491311763e-24,7.362935826342374e-32,4.426561017685568e-23
9.410329100785493e-11,0.35020768880132924,3.76,0.0,1.0045145479199,0.9987274973071775,4.148980734859156e-15,0.0,1.2650122281764549e-12,1.1073318522132182e-05,1.1069402619364597e-05,1.1419594498635722e-07,1.4974701324333106e-14,1.2043019022681872e-13,3.9114100755631204e-09,3.909207264862896e-09,1.451278199034628e-07,4.17828829950419e-12,1.1418529606431805e-07,4.168652732722487e-12,3.472659209200802e-12,4.775369824774845e-13,7.171008186318755e-13,2.489098035672453e-18,2.49613619477314e-16,3.0450918467989573e-19,1.4512258376293548e-07,1.9509073489772223e-16,4.943533652435976e-13,1.8022302019305733e-24,1.5802783925192303e-12,2.1146314840092783e-12,4.339948954666285e-17,2.919283027624644e-16,1.445228532659628e-14,7.820870748695471e-13,0.0012723845875607775,6.988093067699261e-14,4.596054426740676e-25,1.7548259609416288e-17,2.584744941100608e-19,4.024987812120894e-19,4.602780734026108e-15,4.788082183400876e-25,1.9602173462502754e-24,2.155356178483793e-22,3.902160866538112e-24,5.140567020058171e-26,3.366318996202286e-27,8.612721705350775e-16,3.9338975017827003e-22,9.772618744916165e-18,1.764886356312211e-18,2.837708544945386e-22,4.251290566073663e-20,4.336789719434128e-20,7.526776757158088e-19,2.6971088678812866e-27,1.1326912302457475e-23,1.223468116970834e-17,9.294738851819148e-24,8.917056187145228e-32,5.665051784853897e-23
9.865146193650776e-11,0.35020772174126663,3.76,0.0,1.0045140002017094,0.9986815862884557,4.886568597646565e-15,0.0,1.4259642513711506e-12,1.1608506107215954e-05,1.1604202731156159e-05,1.197124123464972e-07,1.6493024346406985e-14,1.308188100390135e-13,4.298132429924903e-09,4.295793967165404e-09,1.521425718312866e-07,4.813264535448347e-12,1.1970044236375982e-07,4.798752428307328e-12,3.823053294427845e-12,5.245443091508747e-13,7.907243447047153e-13,2.9127078086299447e-18,2.7434013978387377e-16,3.5017555545523245e-19,1.5213655096220597e-07,2.156156676566348e-16,5.406453945920658e-13,2.166666940820887e-24,1.7366409814049048e-12,2.323903715339352e-12,4.99995102255667e-17,3.2088443580618965e-16,1.6302072161604054e-14,8.59575397965562e-13,0.0013182897032437955,7.631938756019189e-14,5.331478638731928e-25,2.019892023201301e-17,2.9788898774029095e-19,4.6470174853124445e-19,5.058897212998795e-15,5.78326943192221e-25,2.285539895753738e-24,2.4821280932263013e-22,4.490733986300365e-24,5.999107546853625e-26,4.067670212875008e-27,9.379616579478352e-16,4.53222217845332e-22,1.1258112275898064e-17,2.0332590718093563e-18,3.4270033027141307e-22,4.898451644022463e-20,4.9997438200976176e-20,8.633397812517481e-19,3.412296326058945e-27,1.3002283539787309e-23,1.4022120874432658e-17,1.1206441561233404e-23,1.0698985316832876e-31,7.166228680893011e-23
9.999999999999999e-11,0.3502077546811825,3.76,0.0,1.0045138378027332,0.9986682002777582,5.122585106466721e-15,0.0,1.4760941417714815e-12,1.1767189778306066e-05,1.1762768006076233e-05,1.2134801702076604e-07,1.695775910135128e-14,1.339580065995316e-13,4.416290966430904e-09,4.4139132458006864e-09,1.5422246735318933e-07,5.0131765480464335e-12,1.2133563623734027e-07,4.997047093126068e-12,3.930822119493919e-12,5.389014120506127e-13,8.132878253477353e-13,3.0477935799343794e-18,2.81896261627709e-16,3.6454234874318287e-19,1.5421619961197762e-07,2.2191979094811805e-16,5.547244079978251e-13,2.284539643304227e-24,1.7844189541704326e-12,2.387849503966599e-12,5.2077575610950756e-17,3.2973407353489444e-16,1.687762647509213e-14,8.832560756471548e-13,0.0013316739602224782,7.827498744320116e-14,5.564289142697439e-25,2.1033124380181123e-17,3.103026807627092e-19,4.843220353836002e-19,5.198285312512541e-15,6.106106848312617e-25,2.38882902160404e-24,2.5849790198288553e-22,4.675895780560167e-24,6.271843827223548e-26,4.295259006368356e-27,9.611915833765346e-16,4.720613754327493e-22,1.1725806560679361e-17,2.1177571794053257e-18,3.6181471440996195e-22,5.1022374751147946e-20,5.208601209620807e-20,8.980521756578874e-19,3.651129382280896e-27,1.352816963724995e-23,1.4582428066173436e-17,1.1825722086647696e-23,1.127402418426436e-31,7.667560666681213e-23
