Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124)
8.488524993917127e-05,0.5070789409696628,3.015580284778484e-08,9.480983145710454e-09,2.3097690901175204e-08,2.2975103369304816e-06,0.0,0.0,1.8588617451189327e-06,4.2032184172759207e-08,5.251518526594848e-09,4.138861260059989e-06,1.718268186421516e-19,1.204332784221029e-26,1.353237222650723e-22,1.8707159537668083e-17,3.534719411451864e-15,2.563234477137902e-15,3.877436278053533e-26,-3.814598754228846e-25,-1.3660408955818045e-26,7.413138693849788e-25,1.4315814851570223e-19,8.439515665430227e-20,3.239307414086251e-20,5.750834133352415e-25,5.4063186196334814e-33,1.1769360517034662e-27,6.79313489513876e-27,6.0661486603986356e-30,1.5661641093299875e-22,1.0742531889756107e-28,1.967121554162469e-30,5.06469784305734e-32,3.76,0.0,0.7423969104480862,0.9999483676082633,8.550284969418266e-06,1.9023495493486725e-14,4.9805454517537886e-08,8.366604964118952e-06,6.858158827430108e-06,5.662266085175948e-14,1.3736973908236818e-16,1.5138296462577816e-08,8.443689411535627e-10,1.5352024837870534e-06,7.627827269811566e-06,6.459432716667542e-11,9.003827813968887e-09,2.553085791886209e-13,1.3324046139046409e-09,1.276294039461819e-09,4.6052112977206334e-12,1.0083981864540961e-08,1.137618401297457e-14,1.593108760005934e-13,5.1358996827143075e-17,3.936670216873162e-10,1.985527537852764e-15,6.482041537132919e-13,9.907368607828616e-14,1.9166768528965394e-12,1.918220678164127e-18,3.5927369461813475e-05,4.575656004606997e-24,2.011249380703285e-20,2.478862859751321e-19,1.0440276750979648e-11,7.079574844723291e-12,3.3711666460877336e-19,1.1103207128462937e-18,1.6524698811613926e-19,2.1516651811124714e-16,1.605656691777725e-15,2.689701246968562e-09,4.8863113394628067e-17,1.638919629442016e-13,4.4842118773601923e-14,3.3110515112294484e-16,6.719444364243157e-19,2.641395353865141e-18,5.996273564368455e-14,5.501420804629264e-10,5.906161998909064e-16,3.2089771510371904e-14,5.03455116824248e-17,6.725739542950999e-14,8.737075250703837e-20,5.422341261448869e-28,3.4347280006804876e-28,2.511571839068394e-21,9.269850529776914e-26,3.9249923294135213e-28,6.904495163991255e-21,2.2404349886220146e-20,1.0691896312219985e-22,1.7762944165103724e-11
8.697075173823255e-05,0.5070789533124479,3.015773137774922e-08,9.48165779336078e-09,2.3642721559831837e-08,2.3551343498093515e-06,0.0,0.0,1.9038457149624813e-06,4.4095756999555e-08,5.430188606330923e-09,4.24215693323061e-06,1.8355481755996258e-19,1.2369801207970801e-26,1.3587205796127099e-22,1.9175668332525865e-17,3.6315595926648055e-15,2.712752956947313e-15,4.03798356637597e-26,8.1739245777725915e-25,3.254391420341227e-25,-8.877293775125505e-25,1.4674608234950087e-19,9.103436715131647e-20,3.3685673939881096e-20,6.247979307928426e-25,-3.627217795142769e-33,1.1847278247685142e-27,7.365504553112463e-27,6.412650949546773e-30,1.6374252273634436e-22,1.1412418236671566e-28,2.1026023594549828e-30,5.687686831392324e-32,3.76,0.0,0.7423962083988699,0.9999477799290539,8.960167682415637e-06,2.007039698810193e-14,4.980535398082973e-08,8.573929126606674e-06,7.029724645887258e-06,5.6622511929323104e-14,1.3736937693806353e-16,1.5138208320915948e-08,8.443668765225871e-10,1.5739442858875829e-06,8.014156374419581e-06,6.63408744204268e-11,9.69662557863582e-09,2.736588100023523e-13,1.370649095478373e-09,1.3745808145371817e-09,4.839426599129111e-12,1.0373138754630208e-08,1.2194256851117186e-14,1.6427241501792753e-13,5.2945009562772963e-17,4.137690584922216e-10,2.0721815424457853e-15,6.807863872252435e-13,1.0174245360475683e-13,2.0148548862165675e-12,2.065749402995261e-18,3.592734830493066e-05,4.928047424120481e-24,2.1658040073018363e-20,2.609456425906381e-19,1.0691466650171051e-11,7.43047316308467e-12,3.5675734886341153e-19,1.168061439790901e-18,1.7404028459933462e-19,2.312364065584287e-16,1.6862376231752275e-15,2.6952155622940467e-09,5.2537527152606335e-17,1.6972698468863842e-13,4.645485171505072e-14,3.5642998688139234e-16,7.226449549646794e-19,2.8996199103200153e-18,6.511779788165775e-14,5.501389325465074e-10,6.4140393099438e-16,3.5201399385879173e-14,5.274785316861126e-17,6.725726669610038e-14,9.482086179859074e-20,5.899189671130552e-28,3.729808557097503e-28,2.6540811276028667e-21,1.0168711298275731e-25,4.1476988351551065e-28,7.489879837383297e-21,2.3510241093544855e-20,1.1495200582645157e-22,1.77628855535061e-11
8.905625353729383e-05,0.5070789656533328,3.015965767834501e-08,9.48232470869807e-09,2.4187713937911952e-08,2.4127619534504622e-06,0.0,0.0,1.948767519405537e-06,4.6206144916025346e-08,5.609619479859862e-09,4.34545245498354e-06,1.9579563870405047e-19,1.2697404531068664e-26,1.3596299956612016e-22,1.964413519304953e-17,3.7284041537558e-15,2.8673936589858286e-15,4.201871511932235e-26,-2.511313499279786e-25,-2.2638759872249104e-26,7.187821375396099e-26,1.5033380919454362e-19,9.801236100598302e-20,3.4999311930045455e-20,6.773865382406002e-25,-9.511771176536429e-34,1.1834648655322741e-27,7.96922913050651e-27,6.768854814521219e-30,1.7102595721990776e-22,1.2103999411824962e-28,2.2368359821271163e-30,6.369012982759272e-32,3.76,0.0,0.7423954967391976,0.9999471827153329,9.379608907805446e-06,2.114559339037469e-14,4.9805253644902953e-08,8.781260641536663e-06,7.20127486627704e-06,5.662236269646435e-14,1.3736901002567176e-16,1.5138118817621923e-08,8.443644618857686e-10,1.6126826324782538e-06,8.41003266946175e-06,6.809341328361398e-11,1.0424076766807681e-08,2.929026806785514e-13,1.4092351592366065e-09,1.4777879753469612e-09,5.079429456668573e-12,1.0664512518572043e-08,1.3052183784442167e-14,1.6927699706589232e-13,5.454482207764192e-17,4.343700767671984e-10,2.160836990782303e-15,7.141319170316262e-13,1.0442133138244376e-13,2.1155704928230295e-12,2.220654251254802e-18,3.592732656607418e-05,5.2980887682708286e-24,2.3280982546487724e-20,2.7436724379033156e-19,1.0942640537276271e-11,7.789845457441455e-12,3.7707635883245563e-19,1.2273714576476998e-18,1.8307806697618516e-19,2.4807620590999156e-16,1.7688155621882513e-15,2.700200028853843e-09,5.638918351400071e-17,1.7558967257562571e-13,4.807539637562906e-14,3.830379218667034e-16,7.758321689530478e-19,3.1756993558442047e-18,7.058461056122453e-14,5.501357269336553e-10,6.952636771041987e-16,3.8533402622991844e-14,5.520252281320714e-17,6.725712503742055e-14,1.027195785539723e-19,6.405612369064086e-28,4.042789712118173e-28,2.8007022800186982e-21,1.113123160649007e-25,4.3768309318665635e-28,8.108028417704693e-21,2.464271493235657e-20,1.2337220113013112e-22,1.7762819833165507e-11
9.114175533635511e-05,0.5070789779922817,3.0161581748204145e-08,9.482984558365582e-09,2.473266281788644e-08,2.4703931418322117e-06,0.0,0.0,1.993627119461459e-06,4.836316613581174e-08,5.7897834092819075e-09,4.44874781656371e-06,2.085723284021656e-19,1.3026175560930326e-26,1.3622900570615307e-22,2.011255564971611e-17,3.825253043794503e-15,3.0272240681588562e-15,4.3689791781748996e-26,-3.6959623451248165e-25,-3.042081972337202e-25,6.696803382578062e-25,1.5392129119434534e-19,1.0533753774042325e-19,3.633394153267894e-20,7.329468442017907e-25,5.208346351935538e-33,1.3454700711069429e-27,8.605146189654822e-27,7.134729336050412e-30,1.7846713147199166e-22,1.2817307107405644e-28,2.3746580976749775e-30,7.113923592789352e-32,3.76,0.0,0.7423947754700295,0.9999465759676602,9.808607909922091e-06,2.2249085940495377e-14,4.980515351057443e-08,8.988599647789974e-06,7.372807844859093e-06,5.6622213150675237e-14,1.3736865263980893e-16,1.5138028072253206e-08,8.443617283753597e-10,1.651417150843516e-06,8.81545522716447e-06,6.985193914378871e-11,1.1187023605346858e-08,3.1306836545527526e-13,1.4481680531214183e-09,1.5860352203099248e-09,5.325215931442989e-12,1.0958148202150541e-08,1.3951221455744357e-14,1.7432532949179013e-13,5.615866041811793e-17,4.5546980285243284e-10,2.2515123845858245e-15,7.482388685490232e-13,1.0711061341117098e-13,2.218831508964937e-12,2.383114622388982e-18,3.59273050890868e-05,5.686225689009484e-24,2.4983240933830072e-20,2.8815328416750573e-19,1.1193796098643756e-11,8.157691531739603e-12,3.980834334557145e-19,1.2882580003583087e-18,1.9236149861648615e-19,2.657028983768883e-16,1.8533917102956213e-15,2.7047013973342244e-09,6.042201950830224e-17,1.8147843103620575e-13,4.970330026551901e-14,4.109628989805112e-16,8.315652784807477e-19,3.470369438369475e-18,7.637471275653401e-14,5.501324680660206e-10,7.523091633816977e-16,4.209635772569377e-14,5.770941752008985e-17,6.725699979694794e-14,1.1108374656656314e-19,6.94274621371996e-28,4.374348764420265e-28,2.9514477229046405e-21,1.2160466612205303e-25,4.612408019504294e-28,8.75987379168312e-21,2.5801766440047366e-20,1.32188140977925e-22,1.7762747614846898e-11
9.322725713541639e-05,0.5070789903292593,3.0163503586013096e-08,9.483637950318442e-09,2.5277562995408174e-08,2.528027908930576e-06,0.0,0.0,2.0384244765624562e-06,5.056663924066043e-08,5.970655427807609e-09,4.552043009969544e-06,2.218981561624919e-19,1.3356171085010578e-26,1.3703342687185488e-22,2.058092526053915e-17,3.922106222864907e-15,3.1923116065825608e-15,4.541521905614676e-26,6.587349354450817e-25,-1.2667094372534164e-25,-6.798019078820096e-25,1.5750849695607386e-19,1.1301829604997843e-19,3.768951976371746e-20,7.915454971448628e-25,-6.796319481325295e-33,1.341744711140414e-27,9.274093387439805e-27,7.510262154787724e-30,1.860663975718358e-22,1.35524566460864e-28,2.513415339536868e-30,7.926958763154464e-32,3.76,0.0,0.7423940445924115,0.9999459596885087,1.0247163861331493e-05,2.3380875862816998e-14,4.980505357865552e-08,9.195946287655259e-06,7.54432194303193e-06,5.662206329709161e-14,1.3736828806777962e-16,1.5137936193975454e-08,8.443587043900985e-10,1.690147469466029e-06,9.23042302815787e-06,7.161644731724022e-11,1.1986307724038596e-08,3.341847164188589e-13,1.487453006742998e-09,1.6994421642172186e-09,5.576781870290147e-12,1.1254091419238231e-08,1.4892656753553067e-14,1.7941811847437928e-13,5.778674850136537e-17,4.77067965401481e-10,2.344226569540611e-15,7.831054633122768e-13,1.0981059834909695e-13,2.3246459276008706e-12,2.5533096517896757e-18,3.592728289468485e-05,6.092877362439345e-24,2.6766738335179465e-20,3.0230598049231335e-19,1.1444931029086452e-11,8.53401114133666e-12,4.1978835147965886e-19,1.350728266811599e-18,2.0189173840872548e-19,2.8413339757676694e-16,1.9399671318030595e-15,2.708762302815273e-09,6.463995624508255e-17,1.8739177495128284e-13,5.133814219210982e-14,4.4023901162586955e-16,8.899033446532643e-19,3.784375269439886e-18,8.249983362607595e-14,5.501291600003902e-10,8.126559884019363e-16,4.590117018136522e-14,6.026844042269735e-17,6.725686992121944e-14,1.1993051944042253e-19,7.511751090422002e-28,4.725175603393657e-28,3.1063301368872626e-21,1.3259566464928469e-25,4.8544498972608116e-28,9.446351667877506e-21,2.698738442870268e-20,1.4140838257250934e-22,1.7762669456920523e-11
9.531275893447767e-05,0.5070790026642303,3.0165423190455495e-08,9.484285439281875e-09,2.5822409278273487e-08,2.5856662487191657e-06,0.0,0.0,2.083159552560589e-06,5.281638317997856e-08,6.152213102691656e-09,4.6553380278871214e-06,2.357713227448095e-19,1.3687280053040763e-26,1.3716439098332691e-22,2.1049239575373196e-17,4.0189636592841595e-15,3.3627236312649413e-15,4.718293669297285e-26,-1.6678374931489083e-25,-1.166806372707648e-25,1.5584251360426398e-26,1.6109539328386352e-19,1.210630336600998e-19,3.9066003783045055e-20,8.53277085788729e-25,-3.46637295363002e-33,1.2842027974563378e-27,9.976908476751245e-27,7.895464395685664e-30,1.938240721383474e-22,1.4309503618270617e-28,2.6577054147631763e-30,8.811391194061124e-32,3.76,0.0,0.7423933041074778,0.9999453338792907,1.0695275843044087e-05,2.454096436862383e-14,4.980495384995071e-08,9.403300706519097e-06,7.71581552697903e-06,5.662191313598151e-14,1.373679193245089e-16,1.5137843282474297e-08,8.443554158389103e-10,1.7288732179583744e-06,9.65493496175393e-06,7.338693304900343e-11,1.2822770124299e-08,3.562812657768508e-13,1.5270952311998562e-09,1.8181283338013745e-09,5.834122904838038e-12,1.155238829003978e-08,1.5877806913344843e-14,1.8455606872911258e-13,5.942931083289013e-17,4.991642954787002e-10,2.4389987383325427e-15,8.187300217112582e-13,1.1252158948594763e-13,2.433021898085409e-12,2.731418103755695e-18,3.5927260153085547e-05,6.5184726236213136e-24,2.863340134641436e-20,3.1682757180534647e-19,1.1696043031293056e-11,8.918803993167504e-12,4.422009321990614e-19,1.414789423645745e-18,2.1166994069766601e-19,3.033845487385854e-16,2.028542771075466e-15,2.712421626352727e-09,6.904689896307055e-17,1.9332832223413885e-13,5.297953015905526e-14,4.709005028962679e-16,9.509053508653756e-19,4.118471071540901e-18,8.897189257597131e-14,5.501258064423734e-10,8.764216256854247e-16,4.9959082240749863e-14,6.287950029654365e-17,6.725672824097063e-14,1.292773623708499e-19,8.11381576117737e-28,5.095972783968632e-28,3.2653624588910634e-21,1.4431778588187157e-25,5.102976763282197e-28,1.0168400632887846e-20,2.8199558170210376e-20,1.510414484790401e-22,1.7762585868549416e-11
9.739826073353894e-05,0.50707901499716,3.016734056019908e-08,9.484927531865577e-09,2.636719648400857e-08,2.6433081551692675e-06,0.0,0.0,2.1278323097287672e-06,5.5112217270393765e-08,6.33443631883662e-09,4.758632863630156e-06,2.5021175659628533e-19,1.4019554362455867e-26,1.3748148172933122e-22,2.1517494163006522e-17,4.1158253274597595e-15,3.5385274317501952e-15,4.8987265449512786e-26,-3.746826723637578e-25,-7.157016341167943e-26,6.380783346129347e-25,1.6468194289326803e-19,1.2948014717091284e-19,4.046334763513792e-20,9.182458475355233e-25,7.734173516500519e-33,1.4319144115423272e-27,1.0714429307665018e-26,8.290359754333353e-30,2.0174056865495717e-22,1.5088483888261188e-28,2.8175787388028493e-30,9.772647029477541e-32,3.76,0.0,0.7423925540164483,0.9999446985409107,1.115294284471301e-05,2.572935265826525e-14,4.9804854325260044e-08,9.610663052582855e-06,7.887286967403283e-06,5.6621762665151045e-14,1.3736755940850457e-16,1.5137749428789534e-08,8.443518863624675e-10,1.7675940269514418e-06,1.008898982620239e-05,7.516339151287942e-11,1.36972511479714e-08,3.79388227476148e-13,1.5670999188987436e-09,1.942213163315883e-09,6.097234452774179e-12,1.1853085384561201e-08,1.690801958836607e-14,1.8973988327343763e-13,6.108657191068222e-17,5.21758526593385e-10,2.5358484335011346e-15,8.551109656527607e-13,1.1524389471691234e-13,2.5439677258952586e-12,2.917618998726753e-18,3.5927237632008875e-05,6.96345541180869e-24,3.058516025275964e-20,3.317203193714449e-19,1.1947129815183636e-11,9.312069745904397e-12,4.653310360627218e-19,1.4804486042481285e-18,2.216972552361672e-19,3.2347312890864154e-16,2.119119654400242e-15,2.7157148249803117e-09,7.364673707426145e-17,1.9928678691025467e-13,5.462709940338647e-14,5.029817647472753e-16,1.0146303099139504e-18,4.4734199318525134e-18,9.580299935797757e-14,5.501224107772237e-10,9.4372542457265e-16,5.4281680713595084e-14,6.554251141699101e-17,6.725660182891687e-14,1.3914205392236363e-19,8.750136343053387e-28,5.487455597418008e-28,3.428557883830123e-21,1.5680449963333487e-25,5.358009217014989e-28,1.0926962210188176e-20,2.9438280924862226e-20,1.610958267204273e-22,1.776249731326694e-11
9.948376253260022e-05,0.5070790273280138,3.016925569396503e-08,9.485564690732548e-09,2.691191944159155e-08,2.7009536222498944e-06,0.0,0.0,2.1724427107617523e-06,5.745396119531742e-08,6.517307081303292e-09,4.8619275110853025e-06,2.652348988861504e-19,1.4353044151168673e-26,1.3822182403108968e-22,2.1985684616144343e-17,4.212691206307282e-15,3.719790227764891e-15,5.085053156997698e-26,5.176132720737284e-25,2.3768434419514144e-25,-5.1413593967467135e-25,1.682681144974319e-19,1.3827803190776596e-19,4.18815077399464e-20,9.865205960179615e-25,-2.917468224752792e-33,1.4724023703937012e-27,1.148749382847378e-26,8.694956800500586e-30,2.0981624574442073e-22,1.588951090771015e-28,2.985822547671831e-30,1.0815928719911936e-31,3.76,0.0,0.7423917943206311,0.999944053676058,1.1620163764823742e-05,2.6946041922733868e-14,4.9804755005380485e-08,9.818033476603778e-06,8.05873463922367e-06,5.6621611889523214e-14,1.3736719246360774e-16,1.5137654716075875e-08,8.443481375266673e-10,1.8063095280576012e-06,1.0532586328936107e-05,7.694581781146767e-11,1.4610590446191209e-08,4.0353649821801574e-13,1.6074722433755014e-09,2.0718159901249218e-09,6.3661117188997296e-12,1.2156229670877295e-08,1.7984672898246738e-14,1.9497026324160026e-13,6.275875401493226e-17,5.448503946803784e-10,2.6347955503142835e-15,8.922468211464461e-13,1.1797782651541573e-13,2.6574918723965206e-12,3.112091068030139e-18,3.592721440251003e-05,7.428244675431297e-24,3.262394910034596e-20,3.4698650679953338e-19,1.2198189097309872e-11,9.713808010104043e-12,4.89188565398059e-19,1.5477129064914236e-18,2.3197482714019603e-19,3.444158471470164e-16,2.211698685922272e-15,2.718674232828212e-09,7.844334421162465e-17,2.0526597265616313e-13,5.628051056629774e-14,5.365173371623584e-16,1.0811370969207462e-18,4.8499935621858964e-18,1.0300545409915158e-13,5.501189760979329e-10,1.0146886106828723e-15,5.888090477294398e-14,6.825739304568372e-17,6.725647086241845e-14,1.4954268775868019e-19,9.421938724971046e-28,5.90035214668631e-28,3.5959298655445965e-21,1.7009029301516706e-25,5.619568264745326e-28,1.1722980919491257e-20,3.070354017896519e-20,1.7157997088544059e-22,1.7762404215058423e-11
9.999999999999998e-05,0.5070790396567565,3.016972941376032e-08,9.485721698588317e-09,2.7046747647485798e-08,2.7152235188562273e-06,0.0,0.0,2.183475773445999e-06,5.8040695795820226e-08,6.562672326935766e-09,4.8874966595848306e-06,2.6904406165721237e-19,1.4435775501493687e-26,1.3837397554483245e-22,2.2101568351408093e-17,4.236669678775156e-15,3.7655100223665834e-15,5.1321462230186887e-26,6.876487405288648e-25,3.1490815300401446e-25,-8.607761307033929e-25,1.6915576022617363e-19,1.4051559213742039e-19,4.2235763085616366e-20,1.0039407521392292e-24,-7.693703146013669e-33,1.4491049560665643e-27,1.1684440459290918e-26,8.796606448744414e-30,2.118398855001379e-22,1.6091208115288623e-28,3.0272190800919658e-30,1.1087329650165785e-31,3.76,0.0,0.7423916047854439,0.9999438925778934,1.1737292957524895e-05,2.725158667847502e-14,4.980473045181746e-08,9.869366455837929e-06,8.101170309567104e-06,5.662157452030603e-14,1.3736709984110643e-16,1.5137631147533288e-08,8.443471779980041e-10,1.8158921591328187e-06,1.0643865701810344e-05,7.73879539729323e-11,1.4842772090723189e-08,4.0967849442204827e-13,1.61752322225809e-09,2.1047632016929176e-09,6.4335582939192795e-12,1.223165222191148e-08,1.8258516669582853e-14,1.9627224318187282e-13,6.317500943915052e-17,5.506432784789403e-10,2.659614744507067e-15,9.01555696434063e-13,1.186564057443113e-13,2.6859923227494844e-12,3.1615277211959543e-18,3.592720850108383e-05,7.546404019449369e-24,3.314228538398558e-20,3.5082337021093647e-19,1.2260330881356826e-11,9.814560977756211e-12,4.952076385245546e-19,1.5646119223475948e-18,2.3455767268257596e-19,3.497337407366771e-16,2.234924595635772e-15,2.7193587236750597e-09,7.966150754231528e-17,2.0674910736302512e-13,5.669065491887778e-14,5.450471723360414e-16,1.0980362737493084e-18,4.946638257184268e-18,1.0484710214016414e-13,5.5011812019841e-10,1.0328338054700702e-15,6.006350708787204e-14,6.893742505682845e-17,6.725643587248063e-14,1.522020975919482e-19,9.593857311518268e-28,6.005950872285875e-28,3.638006975208952e-21,1.735064784584906e-25,5.685323840749306e-28,1.1925917596083545e-20,3.102083369593005e-20,1.7424251027510543e-22,1.7762380513921776e-11
0.0001015692643316615,0.5070790396567565,3.017116859047429e-08,9.486197338185524e-09,2.7456572990534723e-08,2.7586026439278336e-06,0.0,0.0,2.2169907187771194e-06,5.984143500451123e-08,6.700809335144366e-09,4.965221964662173e-06,2.808398111762339e-19,1.4687637361903773e-26,1.3817994132391072e-22,2.2453806522849452e-17,4.309561278116583e-15,3.9065791668921285e-15,5.276530420167359e-26,-1.211347282351868e-25,2.0059518245215741e-25,-8.43663894331557e-26,1.7185387507287366e-19,1.4746508177451205e-19,4.332044129722392e-20,1.0581921288456494e-24,-2.6321119621551477e-33,1.437384639143924e-27,1.2296940086451428e-26,9.109244172423463e-30,2.180514273523422e-22,1.6712642498667144e-28,3.1494079705793802e-30,1.1945021591173954e-31,3.76,0.0,0.7423910250214212,0.999943399286389,1.2096937410875902e-05,2.819103334479946e-14,4.9804655891104774e-08,1.002541213165833e-05,8.230156921321332e-06,5.662146080927139e-14,1.3736682189862222e-16,1.5137559220295586e-08,8.443441890083962e-10,1.845019353824347e-06,1.0985723086800648e-05,7.873420697620983e-11,1.5563626948267545e-08,4.287576579280738e-13,1.6482173591177117e-09,2.207056050297755e-09,6.640749694120291e-12,1.2461868467809379e-08,1.9109175449151244e-14,2.002479077330255e-13,6.444607982213782e-17,5.684396380364668e-10,2.7358603394556597e-15,9.301362208143097e-13,1.207237019064712e-13,2.7736029546544014e-12,3.31501261966079e-18,3.59271906579526e-05,7.913269141336262e-24,3.475170579563113e-20,3.62628440187267e-19,1.2449218600482722e-11,1.0124018348341064e-11,5.137834651873779e-19,1.6165893947421766e-18,2.425037968276221e-19,3.6622934471473957e-16,2.3062806523594573e-15,2.7213293357785984e-09,8.344057827402615e-17,2.1126476677151267e-13,5.793944798585334e-14,5.715419073216414e-16,1.1504845013738962e-18,5.248972064861678e-18,1.1059174726121712e-13,5.501155052308298e-10,1.0894342854023799e-15,6.376905376124862e-14,7.102406892275288e-17,6.725632915704014e-14,1.604976743595563e-19,1.0130477410952065e-27,6.335403420170954e-28,3.76749211730175e-21,1.842106935164473e-25,5.887675316559948e-28,1.2557404334022214e-20,3.1995323852082946e-20,1.8250230022327346e-22,1.7762306960530178e-11
