Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60)
1.6677577063537014e-09,0.6032317499380815,3.76,0.0,0.7897332852505345,0.997342038877687,6.858239617250404e-12,0.0,3.119627416362047e-10,5.246092381039066e-05,5.228352679386103e-05,6.472977507385073e-07,5.197647296807788e-13,2.0049826745237505e-12,1.75418795778875e-07,1.7448778684682014e-07,8.939235668084411e-07,2.6691797748192925e-09,6.453386061914155e-07,2.5422715808718733e-09,3.984356809454628e-10,1.665471261481629e-11,5.2856658210392564e-11,2.645260077117256e-15,7.037750991758298e-15,7.157662463724331e-17,8.922932937474419e-07,1.3068494243630012e-14,1.2429344336204932e-11,1.979907412098064e-21,7.885654077245026e-11,7.781839272938324e-11,1.762267721508072e-14,1.0208077685688218e-14,1.5877186035482339e-12,3.14325583686231e-11,0.002657138096456125,9.797720079027625e-13,2.219007906426693e-22,2.5397147546331654e-15,4.135532407892151e-17,9.249503029043511e-17,1.3297169345964961e-13,5.14277755456499e-22,6.33851771466727e-22,3.1287172743256363e-20,5.773513078111039e-22,1.4167539526015097e-23,6.827233669273764e-24,9.171372445641843e-15,1.1814664708239606e-19,2.281336196918063e-15,5.451847456450801e-16,9.28731525249738e-19,1.0485875462362725e-17
1.7117402615595825e-09,0.6032319028913276,3.76,0.0,0.7897318611108383,0.9973407684424264,7.58067019324585e-12,0.0,3.361720193356442e-10,5.384438045817389e-05,5.365750888300023e-05,6.644595390482043e-07,5.499109128781877e-13,2.081389416100843e-12,1.8472789478715738e-07,1.837265949356186e-07,9.175858977015276e-07,2.884944998035206e-09,6.623441109028149e-07,2.7441479152575615e-09,4.274185609058718e-10,1.7506588556234515e-11,5.589415559349913e-11,2.9282755386205374e-15,7.415916119949371e-15,7.734899259930018e-17,9.158239603447079e-07,1.3942216807633777e-14,1.2887315745031832e-11,2.176810560721696e-21,8.30644896605786e-11,8.19715698599344e-11,1.9053017988587982e-14,1.0748585810248366e-14,1.686913226261243e-12,3.3195678422276587e-11,0.0026583820355834545,1.0140346398649525e-12,2.4210407690533024e-22,2.7430573308913865e-15,4.4764168044000324e-17,1.0085830885826019e-16,1.4014235981850012e-13,5.712073267929502e-22,6.863733705207011e-22,3.3756191118058104e-20,6.268267615014148e-22,1.53354572339185e-23,7.596719470542423e-24,9.461146891177157e-15,1.2801427500218578e-19,2.4656953729811518e-15,5.893777960405134e-16,1.0303596255786859e-18,1.134323227356752e-17
1.7557228167654636e-09,0.6032320558454364,3.76,0.0,0.7897304369665864,0.9973396714104544,8.358425859897508e-12,0.0,3.6158837084391827e-10,5.5227834732744384e-05,5.503124213385164e-05,6.816292954626073e-07,5.809588223566348e-13,2.158191736033981e-12,1.94274326448498e-07,1.9319933493959544e-07,9.412550527043067e-07,3.1119821307369245e-09,6.793493235313613e-07,2.9562005042364356e-09,4.577547175979547e-10,1.8377857624517265e-11,5.90213708930876e-11,3.233370289880332e-15,7.804087215172372e-15,8.342236042183312e-17,9.39354568737204e-07,1.4852422540432706e-14,1.3347182566295098e-11,2.3871556842344143e-21,8.738153307721724e-11,8.623247963985825e-11,2.0558692609373562e-14,1.1302794844988108e-14,1.7892587507965891e-12,3.501341450797791e-11,0.0026594523249703753,1.0484386624810556e-12,2.6358694447501625e-22,2.956839029827336e-15,4.8357506558656075e-17,1.0975125337973102e-16,1.4750473173532665e-13,6.327532278827178e-22,7.417032378198955e-22,3.634837836533295e-20,6.793498920070311e-22,1.6565091489885462e-23,8.431031395721922e-24,9.751027429524592e-15,1.3843914767152154e-19,2.659687359917662e-15,6.358920273871805e-16,1.1400932148482483e-18,1.2246394602561087e-17
1.7997053719713447e-09,0.6032322088004386,3.76,0.0,0.7897290128175463,0.9973387235422918,9.194229553772826e-12,0.0,3.8823990988064203e-10,5.6611286688763235e-05,5.640472658926548e-05,6.988072530376217e-07,6.129098081188356e-13,2.2353630495585594e-12,2.0405784234056749e-07,2.0290568172499581e-07,9.64931204897859e-07,3.3505728211150995e-09,6.963542484549666e-07,3.1786563213574224e-09,4.894740824619934e-10,1.9268396621976522e-11,6.223847426607972e-11,3.561659457255627e-15,8.202272700789606e-15,8.980426753118038e-17,9.628851189237588e-07,1.5799813930627618e-14,1.380881823735612e-11,2.611447870666421e-21,9.180764973746706e-11,9.060110581557553e-11,2.2141630483981694e-14,1.1870688379033877e-14,1.8947556845429984e-12,3.688643036917177e-11,0.0026603732041054523,1.0829800605800043e-12,2.863974599004277e-22,3.1813085061860203e-15,5.214038423639244e-17,1.191941756824468e-16,1.5505906786925072e-13,6.9915981363204e-22,7.9991450111437215e-22,3.906642870217261e-20,7.35051256645048e-22,1.7857991437307468e-23,9.333950427148946e-24,1.0040999240153844e-14,1.4943947339114772e-19,2.8635540797000086e-15,6.847863720481326e-16,1.258350236785005e-18,1.3196584821782123e-17
1.8436879271772258e-09,0.6032323617563646,3.76,0.0,0.789727588663484,0.9973379039809074,1.009086679952548e-11,0.0,4.161546656799623e-10,5.799473638209261e-05,5.7777962292178686e-05,7.159936455347078e-07,6.457650739529225e-13,2.312878498011778e-12,2.140781941256594e-07,2.1284531044454847e-07,9.886145271976482e-07,3.600998325936566e-09,7.13358889665782e-07,3.411740747071482e-09,5.22606546089436e-10,2.0178083543080394e-11,6.554562678843709e-11,3.9142853465413064e-15,8.61048101741597e-15,9.650224761276487e-17,9.864156109031994e-07,1.6785093856635732e-14,1.4272106297467623e-11,2.850194959885668e-21,9.634281831069108e-11,9.507743216225548e-11,2.3803760719534877e-14,1.2452250157734267e-14,2.0034041687100303e-12,3.881540584557045e-11,0.002661165530028942,1.1176552596662783e-12,3.105843570788091e-22,3.416713609329937e-15,5.611785578418658e-17,1.292077111927393e-16,1.628056271029293e-13,7.706777829154763e-22,8.610804301402571e-22,4.191301940475346e-20,7.940654987407506e-22,1.9215706710278847e-23,1.0309394726816913e-23,1.0331049634050276e-14,1.6103375846783153e-19,3.0775373155191363e-15,7.361197270494272e-16,1.3855589428506148e-18,1.4195027542908995e-17
1.887670482383107e-09,0.603232514713245,3.76,0.0,0.7897261645041657,0.9973371947811402,1.1051185521415402e-11,0.0,4.453605831827807e-10,5.937818386978736e-05,5.9150949285604315e-05,7.331887074656956e-07,6.79525686976146e-13,2.390714836896131e-12,2.2433513356221538e-07,2.2301789654792853e-07,1.0123051923535562e-06,3.863539510898178e-09,7.303632508236095e-07,3.655677577533644e-09,5.571819582634392e-10,2.1106797568306386e-11,6.894298123398049e-11,4.292417436373393e-15,9.028720623396485e-15,1.0352382884660399e-16,1.0099460446743505e-06,1.7808965586732564e-14,1.4736939623599194e-11,3.103907365117551e-21,1.0098701742532144e-10,9.966144248153792e-11,2.5547012123235207e-14,1.3047464081653125e-14,2.115204019661316e-12,4.080103684802616e-11,0.002661847247911159,1.1524610764969743e-12,3.361970307583335e-22,3.663301394682872e-15,6.029498574009956e-17,1.398128181501658e-16,1.7074466855064271e-13,8.475641737402314e-22,9.25274436445786e-22,4.4890811239208396e-20,8.56531418063599e-22,2.0639787430311155e-23,1.1361422709330804e-23,1.0621167747100841e-14,1.732408146023264e-19,3.301878724696735e-15,7.899509540961539e-16,1.5221578778004335e-18,1.5242949614947277e-17
1.931653037588988e-09,0.6032326676711098,3.76,0.0,0.7897247403393554,0.9973365805038146,1.207809585526058e-11,0.0,4.758855232309521e-10,6.076162921008659e-05,6.0523687612621596e-05,7.503926741303125e-07,7.141925865613348e-13,2.4688503311756857e-12,2.3482841251544996e-07,2.334231157913769e-07,1.0360033729499314e-06,4.138476850992694e-09,7.473673353019744e-07,3.910689033370273e-09,5.932301280005805e-10,2.2054419058013096e-11,7.243068279452631e-11,4.697252372983795e-15,9.456999995287055e-15,1.1087653414364741e-16,1.0334764202360341e-06,1.8872132779114046e-14,1.5203219724042267e-11,3.3730979054840012e-21,1.0574022567329685e-10,1.0435312059956646e-10,2.7373313201957837e-14,1.3656314205576773e-14,2.2301547656463887e-12,4.2844035333295245e-11,0.0026624337969388054,1.1873946751643209e-12,3.6328553003568472e-22,3.921318135168526e-15,6.467684822050471e-17,1.5103077683399044e-16,1.7887645156642362e-13,9.30082357984205e-22,9.925700727142066e-22,4.800244888770922e-20,9.225920387879834e-22,2.2131784191048306e-23,1.2494236188292619e-23,1.091134427716826e-14,1.860797662627338e-19,3.5368198518596155e-15,8.463388795884533e-16,1.668595865261457e-18,1.6341580122390654e-17
1.975635592794869e-09,0.6032328206299895,3.76,0.0,0.7897233161688175,0.9973360478652313,1.3174569960824194e-11,0.0,5.077572627632095e-10,6.214507246240527e-05,6.189617731636692e-05,7.676057816474817e-07,7.497665926885369e-13,2.5472646573068233e-12,2.455577829671121e-07,2.440606442465054e-07,1.0597092414056392e-06,4.426090430885738e-09,7.643711462279083e-07,4.176995768410877e-09,6.307808235936002e-10,2.3020829546323012e-11,7.600886974605399e-11,5.13001396630595e-15,9.895327628338455e-15,1.185678813829255e-16,1.0570067375870703e-06,1.997529948197903e-14,1.5670856085152023e-11,3.658281648904253e-21,1.1060242161414392e-10,1.0915245036528807e-10,2.928459216193014e-14,1.4278784737535174e-14,2.3482556794694813e-12,4.494512927869996e-11,0.002662938460821206,1.2224535280387398e-12,3.9190055184777483e-22,4.191009332643405e-15,6.926852667671814e-17,1.6288318880168418e-16,1.8720123575222624e-13,1.0185020357380645e-21,1.0630410316379044e-21,5.1250561369832266e-20,9.923946750795661e-22,2.3693248032310686e-23,1.3712183595819325e-23,1.1201571258318418e-14,1.9957005804328728e-19,3.782602142373194e-15,9.053422946375289e-16,1.8253319933302323e-18,1.7492150383455277e-17
2.0196181480007503e-09,0.6032329735899143,3.76,0.0,0.7897218919923152,0.9973355854356155,1.4343641834641146e-11,0.0,5.410034950124111e-10,6.352851368732597e-05,6.326841844002546e-05,7.848282669811184e-07,7.862484137544235e-13,2.625938811620153e-12,2.5652299702439676e-07,2.549301583083017e-07,1.0834229699741235e-06,4.72665994530286e-09,7.813746865161788e-07,4.4548168783835616e-09,6.698637726548592e-10,2.400591173501032e-11,7.967767406450055e-11,5.591953187440684e-15,1.034371203698353e-14,1.2660538364949766e-16,1.0805369967262734e-06,2.1119170133632353e-14,1.6139765567677813e-11,3.959975764847498e-21,1.1557358377870686e-10,1.1405941564898842e-10,3.1282776908490575e-14,1.4914860037836933e-14,2.469505807487955e-12,4.7105062656689737e-11,0.0026633726693445765,1.2576353811018133e-12,4.2209343447604415e-22,4.472619729323572e-15,7.407511366089098e-17,1.753919761395451e-16,1.9571928096613605e-13,1.113099229274316e-21,1.136761144482565e-21,5.463776245924497e-20,1.0660909943826635e-21,2.5325730406804044e-23,1.5019763275379763e-23,1.1491841867755951e-14,2.1373146200849015e-19,4.039466956032778e-15,9.670199550816557e-16,1.9928356001897067e-18,1.8695893948387955e-17
2.0636007032066314e-09,0.6032331265509143,3.76,0.0,0.7897204678096104,0.9973351833802575,1.558840712328694e-11,0.0,5.756518297038658e-10,6.49119529465906e-05,6.464041102682375e-05,8.02060367961134e-07,8.236386538726867e-13,2.7048550246642247e-12,2.677238069280597e-07,2.6603133470238013e-07,1.1071447307434722e-06,5.0404646994258085e-09,7.983779588986722e-07,4.744369909573375e-09,7.105086621603568e-10,2.5009549487391636e-11,8.343722199480414e-11,6.084348167488002e-15,1.0802161755327622e-14,1.3499654947318407e-16,1.104067197652457e-06,2.2304449562608827e-14,1.6609871849122093e-11,4.278699386414396e-21,1.206536906725471e-10,1.1907400034103265e-10,3.3369795045921474e-14,1.556452461811803e-14,2.593903995324458e-12,4.932459540931031e-11,0.0026637462572295613,1.2929382232094116e-12,4.539161510701101e-22,4.766393319204653e-15,7.910171060099652e-17,1.8857938072550646e-16,2.0443084733061918e-13,1.2141562766677854e-21,1.213804379406441e-21,5.816665109576412e-20,1.1438370784895712e-21,2.7030783141063496e-23,1.6421626847955566e-23,1.1782150261141292e-14,2.2858408502257584e-19,4.307655581010682e-15,1.0314305815021795e-15,2.1715862597447716e-18,1.99540465978486e-17
2.1075832584125125e-09,0.6032332795130197,3.76,0.0,0.789719043620465,0.9973348332371872,1.6912022937090935e-11,0.0,6.117297932544406e-10,6.629539030309216e-05,6.601215512002272e-05,8.193023233003472e-07,8.619378196987381e-13,2.7839966811208344e-12,2.791599650597823e-07,2.7736385049152393e-07,1.130874695636489e-06,5.36778360929709e-09,8.153809659496283e-07,5.045870867442838e-09,7.527451384941075e-10,2.603162782221723e-11,8.728763457679605e-11,6.608504197749009e-15,1.1270685337642153e-14,1.4374888306806552e-16,1.1275973403644295e-06,2.353184298781811e-14,1.7081104908586683e-11,4.6149734812181736e-21,1.2584272077903146e-10,1.2419618835078172e-10,3.554757387735001e-14,1.6227763140404092e-14,2.7214489106699732e-12,5.1604503422587424e-11,0.0026640676864575176,1.328360258833473e-12,4.874213032040486e-22,5.072573359474564e-15,8.435342758473427e-17,2.0246796350418767e-16,2.1333619524081085e-13,1.3219618250917546e-21,1.2942448396286654e-21,6.183981179284213e-20,1.2257934824751827e-21,2.880995839289082e-23,1.7922582651460761e-23,1.2072491432009837e-14,2.4414837606427687e-19,4.58740924805701e-15,1.0986328592395128e-15,2.3620737672756013e-18,2.1267846341367162e-17
2.1515658136183936e-09,0.6032334324762607,3.76,0.0,0.7897176194246388,0.997334527725782,1.8317707664295323e-11,0.0,6.492648289722439e-10,6.767882582086659e-05,6.738365076291154e-05,8.36554372607937e-07,9.011463268112089e-13,2.8633482449113587e-12,2.9083122394884436e-07,2.8892738308157305e-07,1.1546130364107712e-06,5.708895202232019e-09,8.323837101073669e-07,5.35953422521412e-09,7.966028074927599e-10,2.70720329075618e-11,9.122902813141352e-11,7.165753731300515e-15,1.1749291358861442e-14,1.5286988457273117e-16,1.151127424860994e-06,2.4802056018710797e-14,1.7553400550694502e-11,4.969320730545206e-21,1.311406525621331e-10,1.294259636056581e-10,3.7818040404712e-14,1.6904560416186023e-14,2.8521390635287407e-12,5.394557850083468e-11,0.0026643442376627995,1.363899883862472e-12,5.226621144715685e-22,5.3914023819183444e-15,8.983538315216144e-17,2.17080603774229e-16,2.2243558537284304e-13,1.436810823814292e-21,1.3781567614994474e-21,6.565981504054275e-20,1.312125291581276e-21,3.066480860655818e-23,1.9527599253272368e-23,1.2362861091429237e-14,2.6044513352690644e-19,4.878969144951628e-15,1.1686854384091262e-15,2.5647981251084294e-18,2.263853341587511e-17
2.1955483688242747e-09,0.6032335854406677,3.76,0.0,0.789716195221892,0.9973342605818317,1.9808740785660615e-11,0.0,6.882842972567013e-10,6.906225956508463e-05,6.875489799880205e-05,8.538167563999422e-07,9.412645056796436e-13,2.9428951891501643e-12,3.0273733627815365e-07,3.007216102267033e-07,1.1783599246587895e-06,6.064077617237462e-09,8.493861936930094e-07,5.685572932412299e-09,8.421112344903529e-10,2.8130652054714626e-11,9.526151471032412e-11,7.75745638594545e-15,1.2237988415082627e-14,1.6236705029125807e-16,1.1746574511409506e-06,2.6115794655465823e-14,1.8026699965547753e-11,5.342265416320253e-21,1.365474644689652e-10,1.3476331005033804e-10,4.0183121328773634e-14,1.7594901405508873e-14,2.9859728242008955e-12,5.634862834089236e-11,0.002664582175067443,1.399555664106525e-12,5.5969242412586e-22,5.723122204314593e-15,9.555270409687577e-17,2.3244049848795623e-16,2.3172927869220957e-13,1.5590045169176877e-21,1.4656145125189394e-21,6.96292177040641e-20,1.4030021761289564e-21,3.2596886466902153e-23,2.1241809035784176e-23,1.2653255564845868e-14,2.7749551250375065e-19,5.182576431205154e-15,1.241646933917533e-15,2.7802695283033498e-18,2.4067350284311693e-17
2.239530924030156e-09,0.6032337384062699,3.76,0.0,0.7897147710119826,0.9973340264155214,2.1388462689518624e-11,0.0,7.288154757988821e-10,7.044569160204372e-05,7.012589687102356e-05,8.710897161072108e-07,9.822926072448625e-13,3.0226239306351652e-12,3.1487805488968265e-07,3.127462100341445e-07,1.2021155318079752e-06,6.433608605436588e-09,8.663884189265993e-07,6.024198423369258e-09,8.892999443631275e-10,2.92073737120696e-11,9.938520251170438e-11,8.384998948542855e-15,1.2736785124068788e-14,1.7224787293490582e-16,1.1981874192030952e-06,2.7473765289199376e-14,1.8500949322026174e-11,5.7343333154440776e-21,1.42063134932068e-10,1.4020821164605508e-10,4.264474304920684e-14,1.8298771216073788e-14,3.122948439250445e-12,5.881447650630531e-11,0.00266478688849832,1.4353263162109002e-12,5.985666807682176e-22,6.067973941822909e-15,1.0151052527558376e-16,2.485711615634245e-16,2.412175364621693e-13,1.688850435762417e-21,1.5566925893380336e-21,7.375056341786134e-20,1.4985984445322765e-21,3.4607744853106066e-23,2.307051185494234e-23,1.29436717037445e-14,2.953210320587607e-19,5.498472253007003e-15,1.317575925478271e-15,3.0090083503588753e-18,2.555554163430539e-17
2.283513479236037e-09,0.6032338913730982,3.76,0.0,0.7897133467946691,0.9973338205893132,2.306027448727324e-11,0.0,7.708855597819265e-10,7.18291219991601e-05,7.149664742291847e-05,8.88373494081144e-07,1.0242308081365349e-12,3.102521768588441e-12,3.272531327893542e-07,3.2500086096837757e-07,1.2258800291208098e-06,6.8177655304989995e-09,8.833903879409656e-07,6.37562062568773e-09,9.381984215743124e-10,3.030208745901627e-11,1.0360019626468255e-10,9.049795380721202e-15,1.3245690125755192e-14,1.8251984186450998e-16,1.2217173290462168e-06,2.887667470219544e-14,1.8976099391957968e-11,6.146051601098874e-21,1.4768764237146715e-10,1.4576065236999834e-10,4.520483166471397e-14,1.9016155102352833e-14,3.2630640456761718e-12,6.134396240144614e-11,0.0026649630155052956,1.4712106907176009e-12,6.393399360909376e-22,6.4261980183618425e-15,1.0771398942589409e-16,2.6549642320889327e-16,2.509006202521865e-13,1.8266623912158623e-21,1.6514656157775335e-21,7.802638297542084e-20,1.5990930944825881e-21,3.6698936793042845e-23,2.5019178771741148e-23,1.3234106810107627e-14,3.139435824825329e-19,5.826897758418603e-15,1.3965309576278768e-15,3.2515451289328053e-18,2.710435437693042e-17
2.327496034441918e-09,0.6032340443411818,3.76,0.0,0.7897119225697078,0.9973336391129738,2.4827637829349072e-11,0.0,8.145216620814511e-10,7.321255082496058e-05,7.286714969783802e-05,9.05668333597537e-07,1.0670792155513577e-12,3.1825768273732698e-12,3.398623231514246e-07,3.374852418548568e-07,1.2496535876949166e-06,7.216825369075591e-09,9.003921027936379e-07,6.740047968665127e-09,9.888361102188103e-10,3.141468399983312e-11,1.0790659758481471e-10,9.753286825978382e-15,1.3764712082758654e-14,1.9319044333355928e-16,1.2452471806691014e-06,3.0325230068158197e-14,1.9452105202834094e-11,6.577948750632749e-21,1.534209651965228e-10,1.5142061621479401e-10,4.786531297319797e-14,1.9747038464716682e-14,3.4063176834857533e-12,6.393794124559121e-11,0.0026651145463343624,1.5072077570354802e-12,6.820678386794441e-22,6.798034177976829e-15,1.1416824699217576e-16,2.832404292597771e-16,2.607787919464076e-13,1.9727604656654647e-21,1.7500083408959515e-21,8.24591947147382e-20,1.704669862371843e-21,3.887201541890152e-23,2.709345585663853e-23,1.3524558571836714e-14,3.333854325335727e-19,6.168094112809904e-15,1.47857053974186e-15,3.508420551578942e-18,2.871503764553894e-17
2.371478589647799e-09,0.6032341973105511,3.76,0.0,0.7897104983368545,0.997333478553272,2.6694074721588054e-11,0.0,8.59750813465833e-10,7.459597814907479e-05,7.423740373913883e-05,9.229744788588104e-07,1.1108378718140776e-12,3.2627780029275485e-12,3.5270537932240706e-07,3.5019903188329636e-07,1.2734363784631587e-06,7.631064711237659e-09,9.173935654770985e-07,7.117687391676814e-09,1.0412424140677403e-09,3.254505515758455e-11,1.12304505302823e-10,1.049694161817118e-14,1.4293859680890063e-14,2.0426716073193878e-16,1.268776974070528e-06,3.182013895248639e-14,1.9928925716875256e-11,7.030554459651034e-21,1.592630818075882e-10,1.571880871880572e-10,5.062811247197483e-14,2.0491406848574866e-14,3.5527073068559954e-12,6.659728404695574e-11,0.002665244914228416,1.5433165901001964e-12,7.268066278772296e-22,7.18372149619756e-15,1.2087845595931995e-16,3.0182764052811506e-16,2.708523137521739e-13,2.1274710048354505e-21,1.8523956371272e-21,8.705150489955276e-20,1.8155172710214595e-21,4.112853392460399e-23,2.92991680668366e-23,1.3815025007489596e-14,3.536692366648411e-19,6.522302514537285e-15,1.5637531460506709e-15,3.780185441499328e-18,3.0388842794668783e-17
