Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229)
2.085111223926656e-08,0.6623486554019671,3.76,0.0,1.0016049368936188,0.9964000117547097,5.785686593849051e-07,0.0,1.4101107559730499e-06,0.0018863120041655878,0.001788999218364857,3.941004559942575e-05,4.43413832305394e-11,2.8780347500448923e-11,6.85775498266939e-05,6.678434530989497e-05,5.177713711431435e-05,1.856149607796976e-05,1.840633672953417e-05,7.674960275477621e-06,1.5639170229713813e-06,3.2370853960285663e-09,3.8744696875886333e-08,5.281701059947618e-10,7.85825091344042e-12,1.1078411777644593e-12,3.935687753716123e-05,1.0987687320025762e-10,1.158208793884058e-09,4.609043183351589e-17,2.337893144163008e-08,4.7293567038299704e-08,1.7720888397394746e-08,1.0955499503060405e-11,1.2261541238950158e-09,2.71894498462193e-07,0.0034937486628722593,1.1956254650192847e-10,1.492852903679695e-17,2.98235595712975e-11,7.36197560180923e-13,6.255365190806067e-12,1.670088949595759e-10,6.980759588259937e-17,1.7532521633696608e-17,6.58734249792606e-16,1.2836943925618994e-16,4.976623551717069e-19,2.570780886650747e-17,5.96376507369396e-13,1.8014442453516285e-14,2.600193545335489e-07,9.339859253831712e-12,1.5622256818289636e-13,2.7410647713998684e-13,6.330326256457771e-13,1.8781484383933288e-13,3.022266418113495e-17,1.3614354394566075e-15,9.366368669302709e-13,7.449015835022726e-10,1.779195468508714e-24,2.7346703668578426e-12,6.817016619344009e-14,1.8205199969288526e-16,1.2032364430285178e-18,2.297989729616599e-19,2.3426211396845332e-21,1.2462650100630669e-19,2.3092943310197136e-10,1.1734438233110976e-25,5.583232398208788e-23,1.6778329107733824e-18,2.2386946149414434e-18,4.876680039237331e-07,8.239274584544339e-16,3.629078262839869e-18
2.1436870318366045e-08,0.662354970044192,3.76,0.0,1.0015488600020217,0.9963945528699558,6.373436111780453e-07,0.0,1.5091929137589948e-06,0.0019398562515840427,0.0018367534948003819,4.177143340183642e-05,4.580082153789389e-11,2.955743746264817e-11,7.204965980521623e-05,7.012600004412342e-05,5.390309133748875e-05,1.999727065884875e-05,1.8922437856676046e-05,8.175645907540456e-06,1.6886479990424867e-06,3.4515583522496342e-09,4.1768501811958046e-08,6.009630589183962e-10,8.431644348583926e-12,1.2259764867169903e-12,4.046120233376395e-05,1.1975016676159913e-10,1.2284816113548377e-09,5.11151953581173e-17,2.4753074845081476e-08,4.994107357547813e-08,1.921407290361325e-08,1.1620450505835794e-11,1.2912137790251116e-09,3.0094754601820983e-07,0.003493729763784125,1.24334234002032e-10,1.6416028138084217e-17,3.283800363227676e-11,8.143666902615945e-13,7.025849274961304e-12,1.791295300341453e-10,7.868364942309655e-17,1.922861785876375e-17,7.274455077956643e-16,1.4500443574859375e-16,5.45043481135837e-19,3.0205810884669207e-17,6.135378790818464e-13,2.0472085329961745e-14,2.7401582823779875e-07,1.011928648567779e-11,1.7359091819459643e-13,3.0048292307957866e-13,6.94919748384653e-13,2.118591509584098e-13,3.3796345160507495e-17,1.6426155375736773e-15,9.792447623338547e-13,7.655945040090992e-10,1.951935161027066e-24,3.136359470543138e-12,7.494419736624639e-14,2.1160318879843694e-16,1.349331210740102e-18,2.7610108615800907e-19,2.6166969169619724e-21,1.4784653044673964e-19,2.372064450568738e-10,1.3957371992872934e-25,6.801306157634951e-23,1.9211484816357098e-18,2.6559389259554243e-18,5.176873219695443e-07,9.60690650901622e-16,4.190845107851869e-18
2.202262839746553e-08,0.662361291356564,3.76,0.0,1.0014926845535626,0.9963889608067596,7.001812649329194e-07,0.0,1.6119944488146614e-06,0.0019934490648927244,0.001884374465377193,4.42355239959342e-05,4.7257054453188585e-11,3.0332332705982473e-11,7.558515895697909e-05,7.352602058715239e-05,5.6080514705946184e-05,2.150030456241441e-05,1.9438552614287042e-05,8.690823362741639e-06,1.819306229712107e-06,3.676380622452186e-09,4.496723778208382e-08,6.818102832058705e-10,9.040926294525202e-12,1.3538884092015663e-12,4.1565454874974234e-05,1.3025979611191062e-10,1.3018589160284844e-09,5.656446996337909e-17,2.6168677765412386e-08,5.265819111823865e-08,2.078649394116418e-08,1.2314221935455462e-11,1.3576439786673695e-09,3.322023979485418e-07,0.003493710397318905,1.2916758283929244e-10,1.8008726982330193e-17,3.608487511062749e-11,8.989454886274599e-13,7.871055334764216e-12,1.9190917384301693e-10,8.844630426560188e-17,2.1046495224991916e-17,8.020821328348975e-16,1.6334549877551805e-16,5.958196877965363e-19,3.5348972567252085e-17,6.30712851278074e-13,2.3185985591400883e-14,2.883353760697512e-07,1.0939413220083858e-11,1.9231802180654053e-13,3.287197357216098e-13,7.608876232874524e-13,2.38502860301874e-13,3.766864747193111e-17,1.9728946843194512e-15,1.0224942558795829e-12,7.862293434095377e-10,2.136940793908325e-24,3.584671829502357e-12,8.221998614402634e-14,2.4498519083705793e-16,1.5088823548648961e-18,3.301584136361729e-19,2.913413642152363e-21,1.7467425354837861e-19,2.4346572514058e-10,1.6531045612595788e-25,8.24431190011864e-23,2.1915584447080495e-18,3.142487796808416e-18,5.484668136861971e-07,1.1155789679013831e-15,4.820633592299955e-18
2.2608386476565016e-08,0.6623676194643422,3.76,0.0,1.0014364081776466,0.996383235794799,7.672311467208228e-07,0.0,1.7185201135360725e-06,0.002047091767272091,0.0019318623834500073,4.6804686476984837e-05,4.870996302841556e-11,3.110503711970082e-11,7.918261173676351e-05,7.698297621633218e-05,5.831037611815122e-05,2.3071686219300902e-05,1.995468494055301e-05,9.220252106203164e-06,1.9559776397626133e-06,3.911876238699225e-09,4.834826095001095e-08,7.713976442403961e-10,9.688801815023703e-12,1.492172121806684e-12,4.266963508333642e-05,1.4143512807555086e-10,1.3784147995580739e-09,6.246469519457347e-17,2.7625919555546688e-08,5.544473422356131e-08,2.243995710337417e-08,1.3038326691821337e-11,1.42542387594255e-09,3.65757593154345e-07,0.003493690564259099,1.3406165121205111e-10,1.9711656471159175e-17,3.95769026393826e-11,9.903183255588589e-13,8.796482207091521e-12,2.05379340328106e-10,9.916271175700559e-17,2.2992746155545025e-17,8.830813792017049e-16,1.8353048092064082e-16,6.501867150423272e-19,4.121108460448887e-17,6.479016968257076e-13,2.6174829512678312e-14,3.0297485989125174e-07,1.1801135218990875e-11,2.124666692809806e-13,3.5891232875162093e-13,8.310769968753539e-13,2.679645473131495e-13,4.1854433872883545e-17,2.35927408603411e-15,1.0663750169506343e-12,8.068062236577212e-10,2.334843146625107e-24,4.083695620044164e-12,9.00250884697375e-14,2.8257791956428927e-16,1.6827905283273494e-18,3.930270417958987e-19,3.2338835714587244e-21,2.055707494463195e-19,2.497073057191309e-10,1.9500899420798046e-25,9.946865983128258e-23,2.4912096082689127e-18,3.708407241310821e-18,5.799910149294707e-07,1.2904309676376897e-15,5.524409799276655e-18
2.31941445556645e-08,0.6623739544897363,3.76,0.0,1.0013800285468921,0.9963773780657036,8.386429075196957e-07,0.0,1.8287724628585668e-06,0.0021007856587776986,0.001979217500427328,4.948124667374074e-05,5.01594464924697e-11,3.1875554572722753e-11,8.284060539859937e-05,8.04954630659068e-05,6.059362498362505e-05,2.471247772423727e-05,2.047083865671741e-05,9.763688174598391e-06,2.0987450671068325e-06,4.158366716790443e-09,5.1919096383168285e-08,8.704518860576847e-10,1.0378205857610699e-11,1.6414448759721766e-12,4.377374288308237e-05,1.5330676652631152e-10,1.4582220130404814e-09,6.884332716585791e-17,2.9124980615526344e-08,5.830051844432142e-08,2.417625099967202e-08,1.3794389571271674e-11,1.4945329361179424e-09,4.017128162195759e-07,0.003493670265419712,1.3901551140608106e-10,2.1530047168400802e-17,4.332717875116121e-11,1.0888833791545518e-12,9.807910171795923e-12,2.1957293806124861e-10,1.1090358696763084e-16,2.5074278939467253e-17,9.70908407040116e-16,2.0570627453829167e-16,7.08351650283942e-19,4.787247228987867e-17,6.65104685047565e-13,2.945808111902557e-14,3.179311683234821e-07,1.2705340238939255e-11,2.34100500781688e-13,3.911601626080706e-13,9.056286574385824e-13,3.0047498820666703e-13,4.636879349887721e-17,2.8095264239252918e-15,1.1108769293182407e-12,8.273252661082602e-10,2.5462997788036825e-24,4.637768928659078e-12,9.838830467672751e-14,3.2478813759860533e-16,1.8720003622117675e-18,4.658770764967507e-19,3.579235546194664e-21,2.410451640297164e-19,2.559312189387764e-10,2.291716413242878e-25,1.1947952891757317e-22,2.8223522951475075e-18,4.364987211567586e-18,6.122445661388008e-07,1.487218395046249e-15,6.308456888643638e-18
2.3779902634763986e-08,0.6623802965519628,3.76,0.0,1.0013235433771344,0.9963713878530361,9.145662367326632e-07,0.0,1.9427519639175876e-06,0.0021545320160980754,0.002026440065836634,5.2267487147106704e-05,5.160541964426908e-11,3.264388891316545e-11,8.655774968079051e-05,8.40621036285463e-05,6.29311914902397e-05,2.6423715310345947e-05,2.098701746907891e-05,1.032088489484732e-05,2.247688320506724e-06,4.4161707234879e-09,5.5687435008238736e-08,9.79741862453661e-10,1.1112317490101161e-11,1.802346028796993e-12,4.4877778200426134e-05,1.659066086931698e-10,1.5413519651691415e-09,7.572884117872346e-17,3.066604255348727e-08,6.122536030851416e-08,2.5997147417378444e-08,1.4584151982588726e-11,1.564950931915743e-09,4.4016884008340715e-07,0.003493649501628485,1.4402824958349632e-10,2.346933962055942e-17,4.73491527813471e-11,1.1950526208976928e-12,1.0911407627685206e-11,2.3452429109108195e-10,1.2374330041865513e-16,2.7298331635523886e-17,1.06605769710849e-15,2.300292900894389e-16,7.705335729394876e-19,5.542043748127988e-17,6.823220817446692e-13,3.3055988296183074e-14,3.3320121665416207e-07,1.3652908293906934e-11,2.572839773381544e-13,4.2556689121388777e-13,9.84683382124524e-13,3.3627740421803004e-13,5.122703409730416e-17,3.3322551331391366e-15,1.155990077181193e-12,8.477865915328728e-10,2.771996013688813e-24,5.251488210949362e-12,1.0733972924415559e-13,3.7205060041166937e-16,2.077502338638976e-18,5.500021903347937e-19,3.950614422998581e-21,2.816588022996341e-19,2.621374967343285e-10,2.683527246649497e-25,1.4291371051529967e-22,3.187342127546155e-18,5.1248564890945766e-18,6.452122316614401e-07,1.7080520613418737e-15,7.179379049040712e-18
2.436566071386347e-08,0.6623866457672967,3.76,0.0,1.0012669504273621,0.99636526539228,9.951507800437962e-07,0.0,2.0604571010953265e-06,0.002208332092374018,0.0020735303273880174,5.51656472474691e-05,5.304781061781187e-11,3.3410043968032846e-11,9.033267649495829e-05,8.768154626633428e-05,6.532398686838241e-05,2.8206409817139457e-05,2.150322497096054e-05,1.0891593535105368e-05,2.4028842364104598e-06,4.685603780168425e-09,5.966113056765778e-08,1.1000797464854815e-09,1.1894574619932083e-11,1.975537049582378e-12,4.598174096386468e-05,1.7926790238885322e-10,1.627874722374019e-09,8.315073315527703e-17,3.224928834859423e-08,6.42190772988682e-08,2.7904401482827698e-08,1.5409476685696978e-11,1.6366579388927705e-09,4.812274700828463e-07,0.0034936282737050416,1.4909896557489616e-10,2.5535194904138135e-17,5.165662340191705e-11,1.309251787249807e-12,1.2113337540607513e-11,2.502691588053495e-10,1.3775996695804773e-16,2.9672486186136803e-17,1.169054504928534e-15,2.5666594715764297e-16,8.369642220055075e-19,6.394972445358973e-17,6.995541492286575e-13,3.6989588463593435e-14,3.487819467418207e-07,1.4644711921446312e-11,2.820823527932389e-13,4.622405085605941e-13,1.0683818884538762e-12,3.756276896262825e-13,5.644467450936927e-17,3.936956097860539e-15,1.2017047333118724e-12,8.681903201366491e-10,3.0126459209185e-24,5.929716698399498e-12,1.169108013298026e-13,4.2482920798981003e-16,2.300334733327916e-18,6.468297884176513e-19,4.349180522406678e-21,3.2802950317451346e-19,2.683261708373181e-10,3.131629948176115e-25,1.7026215196167958e-22,3.588641775435856e-18,6.002104558384233e-18,6.788789161007338e-07,1.9551877767238604e-15,8.14410502353943e-18
2.4951418792962957e-08,0.6623930022491269,3.76,0.0,1.0012102474996105,0.9963590109207939,1.0805460614242642e-06,0.0,2.1818844766454648e-06,0.002262187117073178,0.0021204885310363093,5.817792322482125e-05,5.448655896392516e-11,3.417402354306681e-11,9.416403961904744e-05,9.135246473101946e-05,6.777290365202623e-05,3.006154715200833e-05,2.2019464644650694e-05,1.147556389396496e-05,2.5644067349222262e-06,4.966977999658249e-09,6.38481965812896e-08,1.2323222168856773e-09,1.2728689192166568e-11,2.1617015032822693e-12,4.708563110448485e-05,1.9342530413875283e-10,1.7178590107526e-09,9.11395199419283e-17,3.387490251573649e-08,6.72814878328422e-08,2.989975182180039e-08,1.627235254365124e-11,1.7096343308904178e-09,5.249914893384512e-07,0.003493606582470531,1.542267726746847e-10,2.7733505392951332e-17,5.626373082996955e-11,1.4319203382171418e-12,1.3420363657391812e-11,2.6684475482579826e-10,1.5303553167947546e-16,3.2204682732540614e-17,1.2804563528828148e-15,2.857931776348701e-16,9.078886873948396e-19,7.35630107183766e-17,7.168011463625354e-13,4.128071382990158e-14,3.6467032691712885e-07,1.5681616452488694e-11,3.0856164672604977e-13,5.012934949779162e-13,1.1568647900971859e-12,4.187946234065639e-13,6.203743739748649e-17,4.634081744316724e-15,1.2480113489196244e-12,8.885365715738587e-10,3.2689932974561987e-24,6.677592740400347e-12,1.2713435604863052e-13,4.836181622169158e-16,2.541585627565513e-18,7.579318240102103e-19,4.776109095597607e-21,3.808363107220806e-19,2.7449727278388713e-10,3.642743308297227e-25,2.0207397669945826e-22,4.028822669655534e-18,7.012410572605277e-18,7.132296780818653e-07,2.231032326632304e-15,9.209891215710818e-18
2.5537176872062442e-08,0.6623993661080073,3.76,0.0,1.0011534324387987,0.9963526246777634,1.1709014091157426e-06,0.0,2.3070289070740443e-06,0.0023160982959145857,0.002167314921041695,6.130646838653648e-05,5.592161400538718e-11,3.4935831422759204e-11,9.805051439424268e-05,9.507355769335341e-05,7.027881593674057e-05,3.199008874505323e-05,2.2535739863316236e-05,1.2072544833068281e-05,2.732326874917995e-06,5.2606018534028006e-09,6.825680331696247e-08,1.377371620041728e-09,1.3618662861619842e-11,2.361545011978899e-12,4.818944855627592e-05,2.08414938188877e-10,1.8113722196200037e-09,9.97267385364258e-17,3.55430712717908e-08,7.041241124299757e-08,3.198492071924711e-08,1.7174899279240272e-11,1.7838607755538182e-09,5.715646054575856e-07,0.003493584428761076,1.5941079743951956e-10,3.007040573928567e-17,6.11849487508227e-11,1.5635114037589067e-12,1.4839456480552845e-11,2.8428976495268847e-10,1.6965585279624615e-16,3.4903234122685275e-17,1.4008545587883474e-15,3.175989405186898e-16,9.835661257454114e-19,8.437142391134809e-17,7.340633286094665e-13,4.595199624922058e-14,3.808633518812902e-07,1.6764480285159498e-11,3.367886183435398e-13,5.428429629333323e-13,1.2502725567601959e-12,4.660600644454932e-13,6.802124221597745e-17,5.435107510976932e-15,1.2949005449571283e-12,9.088254649633018e-10,3.54181264560418e-24,7.500538069778344e-12,1.3804467646683653e-13,5.489431280693184e-16,2.8023949892680955e-18,8.850362965821362e-19,5.232589809155843e-21,4.408244560609656e-19,2.806508339224365e-10,4.224247617979861e-25,2.38962111583e-22,4.510566680821028e-18,8.173179506056328e-18,7.482497417564269e-07,2.53814948204112e-15,1.0384324383487402e-17
2.6122934951161927e-08,0.662405737451709,3.76,0.0,1.0010965031325274,0.9963461069041715,1.2663658854266961e-06,0.0,2.4358835154454765e-06,0.002370066810838302,0.002214009740028872,6.455339329812222e-05,5.73529334286278e-11,3.56954713704822e-11,0.00010199079742574653,9.884354828134256e-05,7.284257963467383e-05,3.399297199715098e-05,2.305205389288798e-05,1.2682284757849155e-05,2.9067129083198675e-06,5.566779966389071e-09,7.289527477315303e-08,1.5361771063092211e-09,1.456880313404534e-11,2.575795195466807e-12,4.9293193256447795e-05,2.2427445637194117e-10,1.9084804065220405e-09,1.0894494428962937e-16,3.725398270326244e-08,7.361166775774291e-08,3.416161427828264e-08,1.8119372227952754e-11,1.8593182299192288e-09,6.210513985304858e-07,0.0034935618134231527,1.6465017948984964e-10,3.255228406313494e-17,6.643507599253687e-11,1.7044917188525917e-12,1.6377898999581503e-11,3.0264436417604385e-10,1.8771078139607067e-16,3.777684060367222e-17,1.5308757994005591e-15,3.522827477101379e-16,1.064270501418539e-18,9.649508586826412e-17,7.513409480888385e-13,5.102687169624618e-14,3.973580426014958e-07,1.789415516292647e-11,3.668307413353265e-13,5.870108022146964e-13,1.3487454780368764e-12,5.177191303148187e-13,7.441219842321141e-17,6.352600672108098e-15,1.3423631046440417e-12,9.29057118903261e-10,3.8319101470912265e-24,8.404265980871e-12,1.4967754628192894e-13,6.213623967533468e-16,3.0839568227639208e-18,1.0300394658424627e-18,5.7198262477223786e-21,5.088106643841237e-19,2.867868854210844e-10,4.88423820009832e-25,2.8160935454795434e-22,5.036667765145961e-18,9.50368557124754e-18,7.839245063242462e-07,2.8792660343877294e-15,1.1675323929084833e-17
2.6708693030261413e-08,0.6624121163852718,3.76,0.0,1.00103945751084,0.9963394578427732,1.3670882201811728e-06,0.0,2.568439819778585e-06,0.0024240938200156574,0.0022605732290447524,6.792076602258572e-05,5.878048207843832e-11,3.6452947128702003e-11,0.00010598360628736751,0.00010266118362724211,7.546503272654119e-05,3.6071110721168095e-05,2.3568409893918922e-05,1.3304532050829585e-05,3.0876303335416633e-06,5.8858129373987914e-09,7.777208567684201e-08,1.709735739527262e-09,1.5583739970643935e-11,2.8052015920158984e-12,5.039686514575432e-05,2.4104309881038067e-10,2.009248303564599e-09,1.1882770813299633e-16,3.9007826935116246e-08,7.687907848244277e-08,3.6431522578431135e-08,1.910816707932978e-11,1.935987936068632e-09,6.735572703943398e-07,0.0034935387373047646,1.699440713144943e-10,3.518579334385405e-17,7.202922798673871e-11,1.8553415479991173e-12,1.8043292175420487e-11,3.219502327713654e-10,2.0729423801378805e-16,4.083460469064105e-17,1.6711837072177787e-15,3.900562001909955e-16,1.1502913534116434e-18,1.1006368502313491e-16,7.686342536384625e-13,5.6529584378335954e-14,4.1415144620345074e-07,1.9071486457386272e-11,3.9875617968658747e-13,6.339238243555452e-13,1.4524236310942635e-12,5.740803596542364e-13,8.122659893343524e-17,7.400291486948396e-15,1.3903899669972635e-12,9.492316514860785e-10,4.140124632273736e-24,9.394789409829332e-12,1.620703031594997e-13,7.014680489492395e-16,3.3875213868482945e-18,1.1950188162730597e-18,6.239035434408944e-21,5.856888016997367e-19,2.929054582749294e-10,5.631582408145493e-25,3.3077490983819744e-22,5.610033578298653e-18,1.1025222960061435e-17,8.202395538271809e-07,3.25727784582109e-15,1.3091143794118867e-17
2.7294451109360898e-08,0.6624185030110527,3.76,0.0,1.0009822935459447,0.9963326777380614,1.4732167476640707e-06,0.0,2.7046878176931604e-06,0.0024781804578959004,0.0023070056276147523,7.141061239433851e-05,6.02042309256006e-11,3.720826241927238e-11,0.00011002767922986804,0.00010652523442311983,7.81469955106507e-05,3.822539557625915e-05,2.4084810923415398e-05,1.3939035461604712e-05,3.2751419481183664e-06,6.2179971823312705e-09,8.289585849930234e-08,1.8990935787010565e-09,1.6668442849542605e-11,3.0505355603677323e-12,5.150046416882184e-05,2.5876175543480806e-10,2.113739324922824e-09,1.2940961288212135e-16,4.0804796300611836e-08,8.021446538088605e-08,3.8796319833103204e-08,2.0143824599068015e-11,2.013851416850539e-09,7.29188395140572e-07,0.00349351520125716,1.752916380782145e-10,3.7977863008695586e-17,7.798282804860375e-11,2.0165545999178084e-12,1.9843560175471047e-11,3.4225057149799445e-10,2.285042859701234e-16,4.4086046204149816e-17,1.8224804988990502e-15,4.311435339744319e-16,1.241934588914824e-18,1.2521707827482224e-16,7.859434908821356e-13,6.248519050266482e-14,4.3124063586099334e-07,2.0297313455977445e-11,4.3263376444425854e-13,6.837139061692522e-13,1.5614468520587093e-12,6.354658582655171e-13,8.848091380665754e-17,8.593146643152804e-15,1.4389722211803868e-12,9.693491803123503e-10,4.4673285435263734e-24,1.0478428907457225e-11,1.752618926975972e-13,7.898871163661219e-16,3.714397480589718e-18,1.382246807598813e-18,6.791447368860147e-21,6.724358760155018e-19,2.9900658331309394e-10,6.475980245660696e-25,3.8730141911314124e-22,6.23368705843889e-18,1.2761263950231842e-17,8.571806554453846e-07,3.675255905575919e-15,1.464037396969187e-17
2.7880209188460383e-08,0.6624248974287772,3.76,0.0,1.00092500925191,0.9963257668362268,1.5848993469131174e-06,0.0,2.844616067461082e-06,0.002532327835285418,0.0023533071737976943,7.502491632391868e-05,6.162415618191535e-11,3.796142094380366e-11,0.00011412177489302189,0.00011043449448482103,8.088927084900097e-05,4.045669449521465e-05,2.4601259936641575e-05,1.458554445730058e-05,3.4693079005317663e-06,6.56362479852716e-09,8.82753604922838e-08,2.105346730913654e-09,1.7828238277392885e-11,3.312590163991453e-12,5.260399027448235e-05,2.77473028296469e-10,2.2220155754056688e-09,1.4072624866540421e-16,4.26450855119608e-08,8.361765125710722e-08,4.125766454628591e-08,2.1229035324679266e-11,2.0928904716659964e-09,7.880516708408814e-07,0.003493491206140175,1.8069205743223285e-10,4.093571071288102e-17,8.431159850648235e-11,2.188637933140576e-12,2.1786955357228594e-11,3.635901159185059e-10,2.514432014357545e-16,4.754111746826449e-17,1.985508633577312e-15,4.757821752274327e-16,1.3395233042453069e-18,1.421059234807186e-16,8.032689023021569e-13,6.891956171638365e-14,4.486227106828242e-07,2.1572469654889722e-11,4.685329714323755e-13,7.36518132265724e-13,1.6759547109804796e-12,7.022114290677334e-13,9.619178417512889e-17,9.947444960131239e-15,1.4881011015231074e-12,9.894098225047331e-10,4.814428891947837e-24,1.1661820495553157e-11,1.8929292299015098e-13,8.872827398651865e-16,4.065954796305845e-18,1.594205447586402e-18,7.378304582861093e-21,7.701184078188928e-19,3.0509029120555787e-10,7.428028761349357e-25,4.521225179091931e-22,6.910767979587112e-18,1.4737624400864592e-17,8.947337764965718e-07,4.136452383469492e-15,1.6331941631632775e-17
