Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
2.4108701047197965e-08,0.08000237609866022,3.76,0.0,0.8165202220927262,0.9997415024828303,9.734002578815094e-09,0.0,1.093274785754676e-08,5.017413536841689e-06,4.328932893012509e-06,3.585010925583291e-07,1.7053520360867344e-11,3.127030110302816e-13,4.600996785222922e-07,5.306844964947199e-07,9.15309307042822e-08,8.58068329234425e-08,2.443446896146414e-07,1.5171865821862353e-08,1.8019061733997228e-08,8.20106322559188e-09,8.748260186687197e-10,4.727041211877387e-13,2.4491347714171077e-14,6.800676270343696e-17,1.892990942191184e-09,3.0404571118147747e-15,4.000867994444421e-12,8.245895662039084e-19,1.2823339009859338e-09,1.1592521289052212e-10,1.0035975018888312e-12,8.269576670823526e-16,1.7844296279477742e-13,4.381545183576913e-11,0.0002576079180264731,1.1679417656873243e-15,2.3420192731561197e-22,5.769613473497918e-14,8.483089390444305e-16,3.4592024758287357e-15,1.486689938134547e-14,5.614049014251751e-18,1.2941717060766957e-23,5.6633206341453384e-21,4.7645797471386274e-21,3.8420638849202585e-26,7.617626839721947e-23,4.609989706460194e-18,1.3007977844704996e-20,2.7295076044622432e-14,2.5061541164600245e-18,7.610669944564491e-19,4.7202508436052897e-20,5.217410953110787e-20,1.9284157933518062e-16,1.517651973912697e-20,2.014170557704167e-19,9.478659416824356e-18,1.216273152083251e-17,1.7738281728736377e-30,2.9001413895923495e-16,4.5550166518901175e-22,4.344879484091342e-18,1.0730735560339956e-29,3.397262405319658e-30,2.5450894336561343e-25,3.022489934387964e-25,4.5872999594546235e-12
2.493766816332295e-08,0.08000237858596707,3.76,0.0,0.8165200276031931,0.9997414473241278,1.0912530357842327e-08,0.0,1.1799766504324914e-08,5.195067705292874e-06,4.457775440188605e-06,3.820799947228408e-07,1.7794335555617084e-11,3.2208096688375526e-13,4.86177471806259e-07,5.63274075263023e-07,1.0024021874685931e-07,9.437453606615793e-08,2.557501673898616e-07,1.617731874166872e-08,1.9661871838554888e-08,8.873783837710937e-09,9.555442998554003e-10,5.506975475959126e-13,2.8409591038541068e-14,7.696254199509367e-17,1.9580559358461085e-09,3.485898356601982e-15,4.26653322093533e-12,9.384540591204279e-19,1.3679062431407805e-09,1.2491309262009872e-10,1.1082424122886026e-12,9.510250051009765e-16,1.9080719204111268e-13,4.915959126403251e-11,0.00025760790384968496,1.225292316831702e-15,2.6888403116433726e-22,6.503041946452315e-14,9.564693612519148e-16,3.9371138749834875e-15,1.6397986967070915e-14,6.421918898216449e-18,1.4812719506135104e-23,6.745645194695792e-21,5.699384405271177e-21,4.626346398699575e-26,9.442415854415278e-23,4.777432250713295e-18,1.5065356539888646e-20,3.276302527946284e-14,2.7399855391470947e-18,8.618980316413848e-19,5.431831315454073e-20,5.792350909107062e-20,2.093563161424956e-16,1.7659356644557685e-20,2.5266434681085276e-19,9.999171884920096e-18,1.2922801128231723e-17,2.041630966775265e-30,3.3884059813243924e-16,5.161697550398078e-22,5.208070435589458e-18,1.2498624199894449e-29,4.2521113581007816e-30,2.939399639795898e-25,3.749580693512301e-25,4.7243982897938815e-12
2.5766635279447933e-08,0.08000238107640108,3.76,0.0,0.8165198320328425,0.9997413905622855,1.2182537572478906e-08,0.0,1.269679160981606e-08,5.3732124946632245e-06,4.5854136284177965e-06,4.066974000601373e-07,1.853233864784855e-11,3.313722850179767e-13,5.12619616940289e-07,5.965506193782488e-07,1.094294897946867e-07,1.0345662893085259e-07,2.67414817972092e-07,1.7206472734074573e-08,2.1386485719397344e-08,9.583576178772198e-09,1.0415459695281477e-09,6.387672879473796e-13,3.2853706140969073e-14,8.681869876599942e-17,2.023119331488577e-09,3.984957803385933e-15,4.54402815993575e-12,1.064287095631903e-18,1.455972864302904e-09,1.3431475475153796e-10,1.219753670130446e-12,1.0906092114672378e-15,2.0357599622402864e-13,5.494550087372872e-11,0.0002576078892596578,1.2837568524269349e-15,3.0745598011736127e-22,7.306187810147119e-14,1.0749566511208002e-15,4.465985403639322e-15,1.8049100098115762e-14,7.319295002941248e-18,1.6909154861372766e-23,7.996388424597524e-21,6.781584070721668e-21,5.541721820144115e-26,1.1630931200696854e-22,4.945808166562099e-18,1.735763164490206e-20,3.9073660797939585e-14,2.986027851845801e-18,9.718499316515762e-19,6.228484850435882e-20,6.408326101686427e-20,2.270277782323853e-16,2.0436841299325432e-20,3.1448446471498135e-19,1.0530745598355707e-17,1.3737074891656094e-17,2.341492546747463e-30,3.940390837349916e-16,5.830456466769698e-22,6.2071262260005684e-18,1.449513523594833e-29,5.2857340852872865e-30,3.3777662674153597e-25,4.62227597204946e-25,4.8602150583753374e-12
2.6595602395572917e-08,0.08000238357004572,3.76,0.0,0.8165196353599649,0.9997413322022853,1.3547103514108315e-08,0.0,1.3623191817047882e-08,5.551859153547533e-06,4.711858691969702e-06,4.323735487457242e-07,1.926714163811275e-11,3.4057767033443545e-13,5.394036416134288e-07,6.304923822767465e-07,1.1910520890255498e-07,1.1306362827797615e-07,2.7934211909914226e-07,1.8258594744466358e-08,2.3193292697356894e-08,1.0331676878962384e-08,1.133062597953358e-09,7.378810166289809e-13,3.788189136892408e-14,9.764085041362911e-17,2.088181136180259e-09,4.542982277851731e-15,4.833590226152485e-12,1.2030010586522062e-18,1.5465102386017075e-09,1.4413951173243205e-10,1.3383292388238008e-12,1.2472954997316778e-15,2.16748475720235e-13,6.11917912889575e-11,0.0002576078742577198,1.3433329204344988e-15,3.5023285222663747e-22,8.183661991037603e-14,1.2044588333913462e-15,5.049821422300155e-15,1.9827425234103693e-14,8.31348075351177e-18,1.9254673276832276e-23,9.436319296868537e-21,8.02933628848722e-21,6.605677399808493e-26,1.4242426224245633e-22,5.115165715702083e-18,1.9901342700088636e-20,4.6319184154211143e-14,3.244420144181863e-18,1.0913775873894915e-18,7.118113780123936e-20,7.06674987929362e-20,2.4592209858730683e-16,2.3531046869608316e-20,3.8856700621916124e-19,1.1073351773689593e-17,1.4609824467040675e-17,2.676394256067041e-30,4.562200099754332e-16,6.566111431591741e-22,7.358279911152793e-18,1.6742903223600935e-29,6.528646926782935e-30,3.8632623107588524e-25,5.664416634233362e-25,4.994762219091547e-12
2.74245695116979e-08,0.08000238606698276,3.76,0.0,0.8165194375636655,0.9997412722493036,1.500924154438431e-08,0.0,1.4578327499318443e-08,5.731018580836694e-06,4.837121760278412e-06,4.591278642675402e-07,1.999840187432783e-11,3.49697831555221e-13,5.665078821838435e-07,6.650780569964381e-07,1.2927343803634192e-07,1.232057159638226e-07,2.915353300314088e-07,1.933296645493112e-08,2.5082596770618317e-08,1.1119320068154734e-08,1.2303302438794525e-09,8.490679825129543e-13,4.3557362759810984e-14,1.094976309190168e-16,2.1532413574747724e-09,5.165752187952391e-15,5.135447352421397e-12,1.3555528776594812e-18,1.6394950635176109e-09,1.543967955321955e-10,1.4641654473369373e-12,1.4227906173421271e-15,2.3032373339656686e-13,6.791693559946126e-11,0.000257607858845228,1.40401807666588e-15,3.9754698362455207e-22,9.140245351704329e-14,1.34568975926176e-15,5.69283486887069e-15,2.1740432643227752e-14,9.412177406988303e-18,2.1875161312029374e-23,1.1088156068960373e-20,9.462474407081048e-21,7.837484032134879e-26,1.734385076248256e-22,5.285554997357287e-18,2.2713413726462402e-20,5.459773143510497e-14,3.5152982994598244e-18,1.2209401048833844e-18,8.109169788492673e-20,7.769036380073067e-20,2.661072871663594e-16,2.696470614605379e-20,4.767939498732436e-19,1.1626962776066398e-17,1.5545428533714257e-17,3.049524945964059e-30,5.260320420063916e-16,7.373763511420295e-22,8.679129170380169e-18,1.9266254156935054e-29,8.015525693169668e-30,4.399042836348786e-25,6.9029564558801e-25,5.128051614293064e-12
2.8253536627822886e-08,0.08000238856729243,3.76,0.0,0.8165192386238448,0.9997412107087018,1.65718983719437e-08,0.0,1.5561553347585876e-08,5.910701332758267e-06,4.961213858942535e-06,4.869789756945801e-07,2.0725817421561236e-11,3.5873348014050303e-13,5.939114573469327e-07,7.002867684201505e-07,1.3993985057914057e-07,1.3389274572441209e-07,3.039974994321182e-07,2.0428884026283555e-08,2.7054620496123004e-08,1.1947735171302427e-08,1.333589280873285e-09,9.73420674305243e-13,4.994864392844784e-14,1.2246072898250326e-16,2.2183000034359e-09,5.859506607386322e-15,5.449818245493773e-12,1.5229446967047222e-18,1.7349042579535329e-09,1.6509614988901781e-10,1.5974570209443894e-12,1.6189281569609508e-15,2.443008746235044e-13,7.513924890220847e-11,0.00025760784302349213,1.4658098848419691e-15,4.497484918135989e-22,1.0180887715924623e-13,1.4993890021346222e-15,6.399451926762778e-15,2.3795876100884586e-14,1.0623493719699344e-17,2.4798921854943753e-23,1.2976693523924813e-20,1.110261264897613e-20,9.258321504831785e-26,2.1010614642905863e-22,5.457027985808836e-18,2.5811131003051922e-20,6.401344751377222e-14,3.7987961676573375e-18,1.3610007105496922e-18,9.210678813229692e-20,8.516601835929863e-20,2.8765321385244006e-16,3.076119249006584e-20,5.812524006587441e-19,1.2191551875791277e-17,1.654836585764875e-17,3.4642903977321296e-30,6.041630949267326e-16,8.258807836216099e-22,1.0188702559660472e-17,2.2091300211297185e-29,9.78564553122571e-30,4.988342623921377e-25,8.368272332820272e-25,5.260094975852398e-12
2.908250374394787e-08,0.08000239107105332,3.76,0.0,0.8165190385211776,0.9997411475860206,1.8237953583527402e-08,0.0,1.6572220653794343e-08,6.090917629793852e-06,5.084145910714317e-06,5.159447394718504e-07,2.1449122902006994e-11,3.676853293224097e-13,6.215942426394798e-07,7.360980656483018e-07,1.5110974536484778e-07,1.451342498388845e-07,3.16731472990378e-07,2.154565784286559e-08,2.9109508731727354e-08,1.2818144874352019e-08,1.4430842280058623e-09,1.1120964189354838e-12,5.712986226715492e-14,1.3660492344441305e-16,2.2833570826556395e-09,6.630968971820463e-15,5.77691263659767e-12,1.7062244978620937e-18,1.8327149603228593e-09,1.7624722283877122e-10,1.7383971119639697e-12,1.83767383019966e-15,2.586790072890882e-13,8.287686938276977e-11,0.0002576078267939558,1.5287059166544392e-15,5.072057939916791e-22,1.1310706657137004e-13,1.6663217184540558e-15,7.174316565083437e-15,2.6001792231682937e-14,1.1955955364327291e-17,2.8056864424487463e-23,1.5128934079328412e-20,1.2973253869644775e-20,1.089140771050997e-25,2.532740312293652e-22,5.629638569131899e-18,2.921212143056673e-20,7.467654759161493e-14,4.095046728096307e-18,1.5120267043970479e-18,1.0432266254385442e-19,9.310866036411337e-20,3.1063158816976094e-16,3.494450153258567e-20,7.0424744747124395e-19,1.2767093064742442e-17,1.762320833935011e-17,3.924322861646921e-30,6.913412891279448e-16,9.226944645126626e-22,1.1907525890497724e-17,2.524603781722346e-29,1.1883355100167293e-29,5.634473944505757e-25,1.0094495645076933e-24,5.390903926216457e-12
2.9911470860072854e-08,0.0800023935783424,3.76,0.0,0.8165188372370951,0.9997410828869722,2.0010219399109496e-08,0.0,1.760967932199802e-08,6.2716773634737995e-06,5.205928736478079e-06,5.460422607350166e-07,2.2168085756973224e-11,3.7655409324331167e-13,6.495368457534297e-07,7.724919144988278e-07,1.62788060254232e-07,1.569394456744737e-07,3.29739900795226e-07,2.2682612261633328e-08,3.124733224373831e-08,1.3731763251016517e-08,1.5590635848162724e-09,1.2663189109883896e-12,6.518105111550217e-14,1.5200811609275036e-16,2.3484126042720783e-09,7.487373363819888e-15,6.1169315266376455e-12,1.90648668177899e-18,1.932904526653497e-09,1.8785975951661566e-10,1.887177330457048e-12,2.0811306913667317e-15,2.7345724181324455e-13,9.114774085638299e-11,0.00025760781015814,1.5927037518288343e-15,5.703061201400411e-22,1.253498606561991e-13,1.847278475811979e-15,8.02229495014365e-15,2.836649951589664e-14,1.3418514094756139e-17,3.1682706123173134e-23,1.757422256808954e-20,1.50998997929779e-20,1.2762131515195084e-25,3.038904575560492e-22,5.8034425894404196e-18,3.293433157714839e-20,8.670336621613155e-14,4.4041832417417535e-18,1.674489458560401e-18,1.1784182468611537e-19,1.0153253948228615e-19,3.351159355698299e-16,3.953923377199932e-20,8.483150993629691e-19,1.3353560916736043e-17,1.877461406994952e-17,4.433490704440301e-30,7.883358606745096e-16,1.0284190339278055e-21,1.3857688576706868e-17,2.876044903849271e-29,1.4358586734010566e-29,6.340824492243033e-25,1.2119865380009013e-24,5.520489979447627e-12
3.074043797619784e-08,0.08000239608923511,3.76,0.0,0.8165186347537653,0.9997410166174323,2.1891440622548697e-08,0.0,1.8673279637265282e-08,6.4529901030510635e-06,5.326573056218126e-06,5.772879141414794e-07,2.2882502885553678e-11,3.853404861872258e-13,6.777205826322846e-07,8.094486901320795e-07,1.7497938526883673e-07,1.6931724211526034e-07,3.430252444690562e-07,2.3839085365968678e-08,3.3468091184541716e-08,1.4689794040808461e-08,1.681779670474212e-09,1.4373796714795883e-12,7.418845754077362e-14,1.6875136196205497e-16,2.413466577987039e-09,8.436491360806036e-15,6.47006742598165e-12,2.124872607009252e-18,2.0354505287075925e-09,1.9994359522185118e-10,2.04398777486583e-12,2.3515442991542354e-15,2.886346911625346e-13,9.996959668865212e-11,0.0002576077931174993,1.6578009781895923e-15,6.394560206630873e-22,1.3859174509652444e-13,2.0430750504979343e-15,8.948479727834465e-15,3.08985969814277e-14,1.5020556657136324e-17,3.57131834839534e-23,2.0344384476357814e-20,1.751016349594227e-20,1.4898188932366646e-25,3.6301440042646445e-22,5.978497885155578e-18,3.6996007494169984e-20,1.0021639400516596e-13,4.7263403930097116e-18,1.848864460496639e-18,1.3277328527299496e-19,1.104519748590678e-19,3.611815701646914e-16,4.457057821002758e-20,1.0162352667319096e-18,1.395093047871525e-17,2.0007320414316868e-17,4.995908157095875e-30,8.959580256071192e-16,1.143688853086991e-21,1.606290979231875e-17,3.2666606219321566e-29,1.7267404261633357e-29,7.110855485568228e-25,1.4487103567574138e-24,5.648864542253612e-12
3.156940509232283e-08,0.08000239860380536,3.76,0.0,0.8165184310540748,0.9997409487834362,2.3884294763340376e-08,0.0,1.976237381817666e-08,6.63486510205676e-06,5.446089489976312e-06,6.096973642179025e-07,2.3592197621019026e-11,3.940452218946418e-13,7.061274543249076e-07,8.469491697985762e-07,1.8768797529705268e-07,1.8227624587675295e-07,3.565897840682342e-07,2.5014428723653866e-08,3.577171844472574e-08,1.569342906945463e-08,1.8114884670618585e-09,1.6266394345872984e-12,8.424485537304411e-14,1.8691889722136596e-16,2.4785190140834906e-09,9.486659420315088e-15,6.8365045888405e-12,2.362571089709122e-18,2.140330752116542e-09,2.1250864873719328e-10,2.209017062562144e-12,2.6513078048339697e-15,3.0421047086533674e-13,1.0935994502149314e-10,0.000257607775673571,1.723995191726826e-15,7.150818684498513e-22,1.5288883404895346e-13,2.2545521965226995e-15,9.958194176548684e-15,3.3606962600948185e-14,1.6771913445868317e-17,4.018827543964054e-23,2.3473867414847727e-20,2.0233883909580432e-20,1.7329722420981022e-25,4.318253115475392e-22,6.154864333534222e-18,4.141567537820986e-20,1.1534430233267518e-13,5.061655420853339e-18,2.03563140021938e-18,1.4923282218291802e-19,1.1988137429101145e-19,3.889055639502773e-16,5.006429715161431e-20,1.2110447551869254e-18,1.4559177185245602e-17,2.1326137141733146e-17,5.6159451552566224e-30,1.0150617972739165e-15,1.2691721079015906e-21,1.8548604289505904e-17,3.6998779864073165e-29,2.0672590170941628e-29,7.948099951919238e-25,1.7243813547497838e-24,5.7760389150061746e-12
3.2398372208447816e-08,0.08000240112212542,3.76,0.0,0.8165182261216095,0.9997408793911694,2.5991392308673183e-08,0.0,2.087631737500858e-08,6.817311304739905e-06,5.564488558799453e-06,6.432855852261138e-07,2.4297017011632928e-11,4.026690129524911e-13,7.347401245732076e-07,8.849745257076477e-07,2.0091776238573887e-07,1.9582476770820946e-07,3.7043562475820305e-07,2.6208007148479063e-08,3.8158082883808533e-08,1.674384680350671e-08,1.9484494668969905e-09,1.835529461245846e-12,9.54498631420481e-14,2.0659816474335885e-16,2.5435699234426916e-09,1.0646806776789412e-14,7.216419242243943e-12,2.620818865183808e-18,2.2475231945309795e-09,2.255649158942309e-10,2.382452360283102e-12,2.982966956202585e-15,3.20183699027468e-13,1.1933605523532795e-10,0.00025760775782801136,1.7912839966643086e-15,7.976303552997064e-22,1.6829885005247073e-13,2.4825753880080783e-15,1.1056996230466318e-14,3.65007514125589e-14,1.8682866903570645e-17,4.515143762714757e-23,2.6999885591912916e-20,2.330324209850005e-20,2.008946310804062e-25,5.116334890554378e-22,6.332603893401313e-18,4.6212123144187485e-20,1.3222195625327814e-13,5.410269238796874e-18,2.235274300987409e-18,1.673432427214849e-19,1.2983525482152568e-19,4.1836671267530036e-16,5.60467122826414e-20,1.436050241424113e-18,1.5178276792373017e-17,2.2735939625130014e-17,6.298237265030238e-30,1.1465447560053997e-15,1.405571910390253e-21,2.1341947731602523e-17,4.1793549711301883e-29,2.4644273811127048e-29,8.856161208744694e-25,2.044290155014615e-24,5.902024292749194e-12
3.3227339324572804e-08,0.08000240364426615,3.76,0.0,0.8165180199406381,0.9997408084469618,2.8215277127345445e-08,0.0,2.201447029328656e-08,7.0003373523931585e-06,5.681780685676686e-06,6.78066880550069e-07,2.49968293762434e-11,4.112125702518748e-13,7.635418981111712e-07,9.235063180150515e-07,2.1467236763020677e-07,2.0997082848454544e-07,3.845647032700636e-07,2.7419198465499234e-08,4.062699244350285e-08,1.7842211031437988e-08,2.092925523819564e-09,2.06555277877291e-12,1.0791026656413649e-13,2.278798374427421e-16,2.608619317561038e-09,1.192648382387675e-14,7.609979809617024e-12,2.9009010127142118e-18,2.3570060637854235e-09,2.391224633771791e-10,2.5644794144296646e-12,3.3492250071230005e-15,3.365534963482474e-13,1.2991494558247753e-10,0.0002576077395824164,1.859665005528841e-15,8.875689827115135e-22,1.8488110227694761e-13,2.728034536732278e-15,1.2250682373135023e-14,3.95893933813096e-14,2.0764159664425098e-17,5.064984822079635e-23,3.096256704845978e-20,2.6752879076132474e-20,2.3212875608622174e-25,6.038910306155289e-22,6.511780649175273e-18,5.1404382965745084e-20,1.5099041596488945e-13,5.772327543510987e-18,2.448281692866677e-18,1.872346479483005e-19,1.4032826471391598e-19,4.496454985489858e-16,6.254469213026333e-20,1.694841201924836e-18,1.5808205327507417e-17,2.424166212634491e-17,7.047695687302983e-30,1.291348770636584e-15,1.5536273971721615e-21,2.447194140180497e-17,4.708991896194199e-29,2.9260602325011166e-29,9.838711552527237e-25,2.4143022030424954e-24,6.026831766196002e-12
3.405630644069779e-08,0.08000240617029682,3.76,0.0,0.8165178124960936,0.9997407359572819,3.0558426988526835e-08,0.0,2.3176198060945584e-08,7.183951589566167e-06,5.797976196466996e-06,7.140549016073213e-07,2.5691522107172273e-11,4.196766025067127e-13,7.925166996530255e-07,9.625264879276476e-07,2.289551126751998e-07,2.2472216518968645e-07,3.989787941455175e-07,2.8647393280208443e-08,4.317819714739156e-08,1.8989669663785198e-08,2.245182708362327e-09,2.3182853459399293e-12,1.2174034522537542e-13,2.5085783947034236e-16,2.673667208566623e-09,1.3335890955643807e-14,8.017347128984805e-12,3.204151345068813e-18,2.468757776077316e-09,2.5319142275715283e-10,2.755282581204761e-12,3.752947523056045e-15,3.5331898613700146e-13,1.4111337192895134e-10,0.00025760772093840704,1.929135839221175e-15,9.853865470764212e-22,2.0269646323239642e-13,2.9918436865593018e-15,1.3545291401417427e-14,4.2882591018347355e-14,2.3027002440605592e-17,5.673466546627099e-23,3.5405103405719465e-20,3.0620014907603706e-20,2.6738305132219344e-25,7.102033795201473e-22,6.69246085451727e-18,5.701171483202988e-20,1.7179692713122075e-13,6.1479819114711105e-18,2.6751468285591597e-18,2.0904469889136472e-19,1.5137520675541296e-19,4.828240499779166e-16,6.958564100376195e-20,1.9913027664919274e-18,1.6448939051563036e-17,2.5848291181040938e-17,7.869517333864034e-30,1.4504606715399667e-15,1.7141148243524965e-21,2.7969476152865656e-17,5.292943161837648e-29,3.460845599178817e-29,1.0899491166701177e-24,2.8409047145733386e-24,6.1504723227161235e-12
