Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537)
1.4299111037387104e-06,0.7263341227940324,0.00012505169391238344,5.3761648895714216e-05,1.8330763358276762e-05,0.0005282638923288811,0.0,0.0,3.957599669840603e-05,4.3640789569743445e-07,1.2406691618270236e-06,0.0007830366481615785,2.052514166198483e-11,8.142770648484733e-15,1.2938295980788806e-12,1.6601448533368688e-10,2.1600141989737885e-09,9.210605814263421e-10,5.4870529648699385e-17,4.014434249484947e-20,1.6174093798334469e-19,7.055148576662124e-20,4.827204501004528e-12,7.225962228646741e-14,5.691878380886943e-14,3.850576155182461e-18,8.246674521549357e-21,1.2952476006663023e-17,3.354538360849815e-18,1.5370335008795544e-19,6.922358725354578e-14,3.1550713396243215e-21,1.4471843591700298e-21,3.356951076443404e-21,3.76,0.0,0.5791440976238573,0.997991866746492,0.0002383614859962461,1.3496602153312785e-09,0.00033734828402272283,0.0019540514361860903,0.0015595564765185034,1.687571429209548e-11,2.4962555679129108e-12,4.36209354720506e-05,1.206528911552397e-05,1.2562948256979623e-06,3.0465291140760145e-05,1.1667003599684512e-05,4.5881865108650007e-07,7.278248976176043e-10,1.244998511384666e-05,5.127460619325179e-07,9.861939706438673e-09,1.4408191175204738e-06,1.8063443232853554e-13,1.434873847078406e-09,1.9973527215524924e-11,1.4654465230519848e-06,1.4110947626246255e-10,6.968158311942515e-09,2.2209892733826158e-09,2.87899279906384e-08,2.0687078301382394e-14,0.0009674894638910385,1.0057732163189874e-16,8.152144657962326e-15,3.2501634013086674e-13,2.654870232705303e-06,1.9374425147830738e-07,1.1438001947441125e-12,1.2930220749170883e-10,1.2931140565587626e-11,9.524114821206767e-11,1.5358236767180394e-10,1.1973898803003762e-06,1.3081280717808807e-13,1.1510393367990277e-08,1.0476149478910773e-11,1.1509403419807565e-10,4.339154485750665e-16,6.274836056382232e-14,3.52461293085516e-10,3.1605104581846963e-07,3.3164280701116835e-14,1.544971665965834e-10,3.900735777471919e-12,2.8178914809922436e-10,7.613147701802512e-12,3.403026160217334e-17
1.4598586525927155e-06,0.726340460634963,0.00012554613896230472,5.447298418851608e-05,1.857250520818754e-05,0.0005454057667880768,0.0,0.0,4.0528503605628135e-05,4.550297630150126e-07,1.2956011617332366e-06,0.0008062273934702342,2.2590830574020678e-11,8.489557898812978e-15,1.3099541800902371e-12,1.7248276046094828e-10,2.2716930071375183e-09,1.0100345181559044e-09,5.835508687740748e-17,4.548900168433986e-20,1.7999730667267498e-19,7.647921124569858e-20,5.0272636086683736e-12,7.931276851189165e-14,6.024272478842942e-14,4.2931232650395466e-18,8.864717311733839e-21,1.4587722507482858e-17,3.820112270751708e-18,1.7080424112574775e-19,7.431389179601327e-14,3.469677362001995e-21,1.5796237310708606e-21,3.9781644751643736e-21,3.76,0.0,0.5790661523203996,0.9979611862532325,0.0002482906406136066,1.458898590918983e-09,0.00033801486657697834,0.002001968181945139,0.0016102788512336733,1.6909873613498574e-11,2.5010942584940905e-12,4.371690540692231e-05,1.209275737576909e-05,1.2979280012964439e-06,3.22435584917993e-05,1.2120003509875915e-05,5.018151848160457e-07,7.864915749736432e-10,1.283680952951028e-05,5.608601646609573e-07,1.0522152146832123e-08,1.5291566937419655e-06,1.9520910756656412e-13,1.48374769156651e-09,2.06414016732525e-11,1.555975572949933e-06,1.488614325874171e-10,7.3721773575438624e-09,2.3097987710817112e-09,3.0613164959184626e-08,2.2656647848088613e-14,0.0009674597186504514,1.1129611015824132e-16,8.944354518309322e-15,3.471184734798213e-13,2.8089284994150907e-06,2.094370998238177e-07,1.2226454672590902e-12,1.396798065834515e-10,1.4008632847453064e-11,1.0444086486798115e-10,1.6078143754610535e-10,1.2135163940441775e-06,1.4354670421195016e-13,1.2206632524838432e-08,1.1121112950711053e-11,1.2467549938361144e-10,4.64821964327669e-16,6.68996046143375e-14,3.831443450121318e-10,3.167552717561884e-07,3.6054126965062364e-14,1.7022054803683377e-10,4.1391091312124164e-12,2.8236649718288815e-10,8.529455571390089e-12,3.8316486936452496e-17
1.4898062014467206e-06,0.7263468039570704,0.00012600628458462758,5.5151634509531384e-05,1.8807461280796093e-05,0.0005626060582260016,0.0,0.0,4.148019089327773e-05,4.739899599608621e-07,1.3514737964465479e-06,0.0008294698680152793,2.48050706779427e-11,8.838853160790196e-15,1.325632240456871e-12,1.789865171237738e-10,2.385345206152976e-09,1.1050208082021112e-09,6.195118364104672e-17,5.1406090502145296e-20,1.9970205939022094e-19,8.268787896659681e-20,5.229381852234353e-12,8.68204336129765e-14,6.365513585997381e-14,4.772811833400949e-18,9.508138809004533e-21,1.6373889861167498e-17,4.334178888381107e-18,1.8916673710723488e-19,7.961185885093587e-14,3.805467430361679e-21,1.720229813656769e-21,4.694951269962747e-21,3.76,0.0,0.5789879307520193,0.9979303888310386,0.0002583467980779341,1.5736662239460392e-09,0.0003386247681339416,0.0020499396624109128,0.0016611990362970512,1.6941089382348932e-11,2.5055125077297194e-12,4.3804262073066986e-05,1.2117723942937672e-05,1.3397303791633722e-06,3.407911709974777e-05,1.2576600136025066e-05,5.476061171930831e-07,8.486465463289222e-10,1.323047828125195e-05,6.121107582825463e-07,1.120656805490102e-08,1.6209171264136222e-06,2.1065088513472545e-13,1.5335280164351974e-09,2.1321546962149267e-11,1.6493961208578662e-06,1.5681786069274478e-10,7.786441122045192e-09,2.3995077257174347e-09,3.250115065138315e-08,2.475658611662343e-14,0.0009674298667642506,1.2280047217950786e-16,9.790109181793142e-15,3.7003266520577843e-13,2.967546686553899e-06,2.2598570351506965e-07,1.3044302988412616e-12,1.5056326182450963e-10,1.5141257116829103e-11,1.1423855153816029e-10,1.6807859680251664e-10,1.2290414180732062e-06,1.5711602072649116e-13,1.292395143913881e-08,1.178602425580678e-11,1.347517108198616e-10,4.970290669112796e-16,7.117318298486971e-14,4.1574825855993526e-10,3.173939493949208e-07,3.9125010931117854e-14,1.8718950712616452e-10,4.384770522142726e-12,2.828963661657365e-10,9.534170710347926e-12,4.303830068073726e-17
1.5197537503007257e-06,0.7263531521897116,0.00012643446304449598,5.57986758740654e-05,1.903591544186477e-05,0.000579860153538606,0.0,0.0,4.2430916719266394e-05,4.93283664751742e-07,1.4082710365029007e-06,0.0008527596918485048,2.7172964381599432e-11,9.190472534764586e-15,1.340889118516863e-12,1.8552285151059767e-10,2.5008896460905462e-09,1.2062425479546604e-09,6.565790434305893e-17,5.794155021166516e-20,2.2091971141584015e-19,8.917890912390738e-20,5.433502857013852e-12,9.479541324495732e-14,6.71546170175458e-14,5.291581648381085e-18,1.0177123529902515e-20,1.8319549121535255e-17,4.9000287578685635e-18,2.0882997940093118e-19,8.511814905958075e-14,4.163131100658219e-21,1.869298159957468e-21,5.5188071003088456e-21,3.76,0.0,0.5789094477066504,0.9978994794178353,0.0002685263478544492,1.6940555950771397e-09,0.0003391819335402722,0.0020979614583621175,0.001712301560446043,1.6969566454473704e-11,2.509539593193326e-12,4.3883606497364646e-05,1.2140362930518821e-05,1.3816886446918677e-06,3.5972181585575725e-05,1.3036616181934077e-05,5.962898661818934e-07,9.144268193774243e-10,1.3631034741060462e-05,6.66609256662773e-07,1.1915225577988782e-08,1.7161375698637394e-06,2.2699381657080657e-13,1.5842243138369415e-09,2.2014082052421978e-11,1.7456979962711306e-06,1.6497762696734013e-10,8.210747858890722e-09,2.490094958131694e-09,3.44542668829043e-08,2.699158968912756e-14,0.0009673999055203964,1.3511974142054097e-16,1.069132508836003e-14,3.937612916460024e-13,3.130702582400503e-06,2.434131148973441e-07,1.389163149563937e-12,1.6195801856174208e-10,1.632969166374655e-11,1.2465057589378481e-10,1.7547004059028737e-10,1.2439778036911627e-06,1.7154397919521244e-13,1.3662218364548803e-08,1.2470761296320631e-11,1.4533130636962953e-10,5.305501782190857e-16,7.556655657899773e-14,4.503440880163771e-10,3.179716561262901e-07,4.2383628724443806e-14,2.0547659885427847e-10,4.637672649935901e-12,2.8338205368851327e-10,1.0633560989160315e-11,4.8228675645757914e-17
1.5497012991547308e-06,0.7263595048012669,0.00012683285254630274,5.641519028663509e-05,1.9258144294566707e-05,0.0005971637541982118,0.0,0.0,4.3380548722925484e-05,5.129060334127895e-07,1.4659773994063978e-06,0.0008760927898081092,2.969946305588137e-11,9.544246336307677e-15,1.3557489531919461e-12,1.920890828923302e-10,2.6182468076736155e-09,1.3139231834697983e-09,6.947427437534756e-17,6.514365409467921e-20,2.437151433599453e-19,9.595350533129359e-20,5.639576454957069e-12,1.0325020040074152e-13,7.073975283138947e-14,5.851407149166667e-18,1.0871864470855329e-20,2.0433407235895035e-17,5.521038181621685e-18,2.2983150476713234e-19,9.083331824596182e-14,4.5433493677618744e-21,2.027131046731457e-21,6.4621812072328174e-21,3.76,0.0,0.5788307171298466,0.997868462611522,0.0002788258315498397,1.8201551286545687e-09,0.00033969003579667923,0.002146029468416539,0.0017635718157875126,1.6995495570893537e-11,2.513202773311727e-12,4.3955498256770846e-05,1.2160836470738834e-05,1.4237902258051743e-06,3.792294891097642e-05,1.3499884973690723e-05,6.479648927869883e-07,9.839716942598914e-10,1.4038519955453042e-05,7.244671936343956e-07,1.2648149645297381e-08,1.8148535271841349e-06,2.442725210225714e-13,1.6358456148544746e-09,2.2719120046844524e-11,1.8448697968554046e-06,1.7333964272430065e-10,8.644895973974872e-09,2.5815417275444434e-09,3.647287954777144e-08,2.93663578242168e-14,0.0009673698327737426,1.4828299464328025e-16,1.1649910756431565e-14,4.1830658330678995e-13,3.2983722809528925e-06,2.6174223261156966e-07,1.476851877258594e-12,1.7386902984668188e-10,1.757455621133668e-11,1.356926757216817e-10,1.829521785687626e-10,1.2583387716378647e-06,1.868529154419538e-13,1.4421294396841795e-08,1.3175194638606159e-11,1.5642264994622967e-10,5.653982958683974e-16,8.007720164650721e-14,4.870032305974595e-10,3.18492653569753e-07,4.583670815788309e-14,2.251571385683623e-10,4.897765608623284e-12,2.838266313761438e-10,1.1834153159807174e-11,5.392209002802433e-17
1.579648848008736e-06,0.7263658612964536,0.0001272034866827103,5.7002260037964964e-05,1.9474416798067092e-05,0.0006145128554558352,0.0,0.0,4.432896339583513e-05,5.328522055726934e-07,1.524577962580364e-06,0.0008994653705182309,3.23893595209889e-11,9.900018262406542e-15,1.370234709115167e-12,1.986827405067997e-10,2.7373389402282566e-09,1.4282864128018288e-09,7.339926801967768e-17,7.306304176693321e-20,2.681535751631344e-19,1.030126795580686e-19,5.84755830740664e-12,1.1219698514052604e-13,7.440911805487129e-14,6.454296379770404e-18,1.159256466920263e-20,2.2724297303433475e-17,6.200664945768862e-18,2.522072130978596e-19,9.675783060276566e-14,4.946794494469104e-21,2.1940374301174677e-21,7.538512474317732e-21,3.76,0.0,0.5787517521701565,0.9978373426725712,0.0002892419388340979,1.9520492794895603e-09,0.0003401524946303137,0.002194139887109323,0.001814996011364604,1.701905432173852e-11,2.5165274152888585e-12,4.4020458308706174e-05,1.2179295530994724e-05,1.4660232530977364e-06,3.993159936795895e-05,1.3966249892138923e-05,7.027296497252699e-07,1.0574227098217957e-09,1.4452972806755952e-05,7.857961663173413e-07,1.3405352912783183e-08,1.9170989426624386e-06,2.6252217149067193e-13,1.6884005073138793e-09,2.343676842648774e-11,1.9468989971097564e-06,1.8190287239447635e-10,9.088684888044476e-09,2.673831603164979e-09,3.855734009336832e-08,3.188559118219072e-14,0.0009673396677285893,1.6231903678988415e-16,1.2667765677755182e-14,4.436706548628773e-13,3.470530340506607e-06,2.809957950153568e-07,1.5675038542154107e-12,1.8630078041359137e-10,1.887641451157643e-11,1.4737994834460668e-10,1.9052162960260452e-10,1.2721378419144043e-06,2.0306426223697808e-13,1.5201034364900436e-08,1.3899188398144697e-11,1.6803384587547245e-10,6.015860406188952e-16,8.470262560833533e-14,5.257973641499994e-10,3.1896090912900556e-07,4.949100277753545e-14,2.4630924341370834e-10,5.164997209828949e-12,2.8423295931398485e-10,1.3142733172158017e-11,6.01545346183897e-17
1.609596396862741e-06,0.7263722212138273,0.00012754826343269187,5.7560962719788415e-05,1.968499397761167e-05,0.0006319037268164194,0.0,0.0,4.527604549191886e-05,5.53117309818861e-07,1.5840583737832036e-06,0.0009228739068219729,3.524728185597193e-11,1.0257644567605574e-14,1.384368207565745e-12,2.053015508093715e-10,2.8580901762783816e-09,1.5495561001149568e-09,7.743181592681005e-17,8.175275152396805e-20,2.943005455355025e-19,1.1035727554619507e-19,6.057409538033276e-12,1.2164765586650134e-13,7.816128272772816e-14,7.102290012114369e-18,1.2339438525551494e-20,2.52011692275158e-17,6.942444031922932e-18,2.759913472716995e-19,1.0289207091597847e-13,5.37412989025549e-21,2.3703328582532955e-21,8.762263948521194e-21,3.76,0.0,0.5786725652223617,0.9978061235888096,0.0002997715031827649,2.089818625841008e-09,0.00034057249381658737,0.002242289184468487,0.0018665611289192415,1.704040804397061e-11,2.5195371466111654e-12,4.4078971631623846e-05,1.2195880675691236e-05,1.5083765219586277e-06,4.1998297517446565e-05,1.4435563823654087e-05,7.606825338265875e-07,1.134923591218575e-09,1.4874430164262812e-05,8.507077825824585e-07,1.4186836657542532e-08,2.022906291778184e-06,2.8177848171192995e-13,1.7418971542086746e-09,2.4167129310255488e-11,2.051772049623304e-06,1.9066634094248342e-10,9.541915826677629e-09,2.7669503404167184e-09,4.070798688732331e-08,3.455398924535818e-14,0.0009673094079648343,1.7725638746850722e-16,1.3746779339817286e-14,4.6985553175436e-13,3.6471499311094605e-06,3.011963742694379e-07,1.6611260709374125e-12,1.9925731071847458e-10,2.023577698846547e-11,1.5972684382315495e-10,1.9817521576222643e-10,1.2853887694502565e-06,2.2019853842128056e-13,1.6001287655025382e-08,1.4642601060944997e-11,1.801727531571349e-10,6.391257003365648e-16,8.944038097090563e-14,5.667983872358575e-10,3.193801161038676e-07,5.335328620092165e-14,2.690138725446899e-10,5.439313283025257e-12,2.8460370052468725e-10,1.4566346221138816e-11,6.696351807434546e-17
1.6395439457167461e-06,0.7263785841234498,0.0001278689537065278,5.809236689263907e-05,1.9890128714781046e-05,0.0006493328937266362,0.0,0.0,4.622168747484662e-05,5.736964686410021e-07,1.6444048591988702e-06,0.0009463151175523668,3.8277688464838216e-11,1.061699326010538e-14,1.3981701610099462e-12,2.119434251461003e-10,2.9804266248881552e-09,1.6779562006850678e-09,8.157081217662968e-17,9.126825083510118e-20,3.222218964669833e-19,1.1798799065699498e-19,6.269096377617259e-12,1.3161380196170348e-13,8.19948167933711e-14,7.797460438683799e-18,1.3112712906881774e-20,2.78730807791181e-17,7.749983340417832e-18,3.0121648413311225e-19,1.0923635584107854e-13,5.826010102077238e-21,2.556339346401742e-21,1.014895575507676e-20,3.76,0.0,0.5785931679686268,0.9977748090800509,0.000310411497485514,2.233539967477332e-09,0.00034095299733176307,0.002290474086987731,0.0019182548807851125,1.7059710660440063e-11,2.5222539652139634e-12,4.413148968798386e-05,1.2210722776971727e-05,1.5508394566048281e-06,4.412319307896036e-05,1.4907688630621147e-05,8.219218419548074e-07,1.21662019891728e-09,1.530292702569576e-05,9.193136124286717e-07,1.4992591622072054e-08,2.132306668433059e-06,3.0207769343869226e-13,1.7963433124869405e-09,2.491029971025636e-11,2.1594744792986724e-06,1.9962914054827147e-10,1.0004392541081253e-08,2.8608857621193047e-09,4.292514648279315e-08,3.7376246747928707e-14,0.000967279045139593,1.931232698248549e-16,1.4888830366975735e-14,4.96863173932194e-13,3.828202971475448e-06,3.223663710407322e-07,1.7577252279657532e-12,2.1274224084594304e-10,2.16531034020789e-11,1.7274716164309925e-10,2.0590995575681096e-10,1.2981054852401578e-06,2.382753431174259e-13,1.6821898972194897e-08,1.5405286244606423e-11,1.9284699953294522e-10,6.780292714876498e-16,9.428807743299329e-14,6.10078361672208e-10,3.197537124502524e-07,5.743034669248595e-14,2.933548661384399e-10,5.720657953749403e-12,2.849413344494531e-10,1.6112296546882953e-11,7.438807038623044e-17
1.6694914945707513e-06,0.7263849496247189,0.0001281672094389121,5.859752834568399e-05,2.0090065607028174e-05,0.0006667971204154399,0.0,0.0,4.716578900080131e-05,5.945848029902635e-07,1.7056042294007817e-06,0.0009697859505505926,4.148486432970908e-11,1.0977943329398909e-14,1.4116602105101397e-12,2.1860644790370338e-10,3.1042764457462655e-09,1.813710695906113e-09,8.581512092587661e-17,1.0166746512035716e-19,3.519837624467647e-19,1.259053961569677e-19,6.48258982222749e-12,1.4210671762142145e-13,8.590829422545813e-14,8.541910934599242e-18,1.3912628052252458e-20,3.074918908370894e-17,8.626959447744016e-18,3.2791353559281896e-19,1.157909442814665e-13,6.3030808630057576e-21,2.7523852197397405e-21,1.1715196337884811e-20,3.76,0.0,0.5785135714176387,0.9977434025808178,0.0003211590295623011,2.3832864278079453e-09,0.0003412967644141476,0.0023386915599017967,0.0019700656698438744,1.707710546229375e-11,2.5246983331776507e-12,4.4178432720850386e-05,1.2223943677665502e-05,1.5934020755853263e-06,4.630642177308918e-05,1.5382494642649556e-05,8.865457302454973e-07,1.3026604791197599e-09,1.5738496649404986e-05,9.91725143047075e-07,1.582259880937995e-08,2.245329869142283e-06,3.2345656357639684e-13,1.8517463519295322e-09,2.566637177571311e-11,2.2699909709116446e-06,2.0879043659549048e-10,1.047592196300799e-08,2.9556276448237404e-09,4.520913478855531e-08,4.035705367336359e-14,0.0009672486012237653,2.0994760757292654e-16,1.6095785855968536e-14,5.246954966706252e-13,4.013660255937689e-06,3.4452800977575566e-07,1.8573078169377487e-12,2.2675879412375924e-10,2.3128805509924523e-11,1.8645405058588671e-10,2.1372305776181953e-10,1.3103020425922725e-06,2.5731335438740505e-13,1.766270904186191e-08,1.6187093396439424e-11,2.0606399528115783e-10,7.183084973033608e-16,9.924339229167739e-14,6.557094575796881e-10,3.200848982766042e-07,6.172898187282001e-14,3.1941898324393857e-10,6.008973897649206e-12,2.8524816947857955e-10,1.7788147009510545e-11,8.246874466741097e-17
1.6994390434247564e-06,0.7263913173443493,0.0001284445712372664,5.9077486892072115e-05,2.0285040887868513e-05,0.0006842933938271806,0.0,0.0,4.810825643470399e-05,6.157774364796087e-07,1.7676438833747406e-06,0.0009932835668466898,4.487291837352351e-11,1.1340384001502025e-14,1.4248569650783849e-12,2.2528886515386554e-10,3.22956990586742e-09,1.9570435374487195e-09,9.016358265008271e-17,1.130108049158696e-19,3.8365256403648065e-19,1.341099559486788e-19,6.6978653055531435e-12,1.5313740671689336e-13,8.99002967378426e-14,9.337774888532037e-18,1.4739438299849775e-20,3.3838742538995684e-17,9.57711341841636e-18,3.5611175884643797e-19,1.2255604686553162e-13,6.805979157996535e-21,2.9588049293594516e-21,1.3478711973507737e-20,3.76,0.0,0.5784337859418008,0.9977119073104734,0.00033201133762289097,2.5391275591665067e-09,0.00034160636360603124,0.002386938790675747,0.0020219825514720593,1.7092725836357372e-11,2.526889309935265e-12,4.422019189550665e-05,1.223565680958234e-05,1.6360549591109887e-06,4.854810611917901e-05,1.5859860169180887e-05,9.54652176461939e-07,1.3931944156078143e-09,1.6181170677747282e-05,1.0680537373511125e-06,1.667683023067322e-08,2.3620044739809917e-06,3.459523521244963e-13,1.9081132739609062e-09,2.6435433049115537e-11,2.3833054503721962e-06,2.1814947300005978e-10,1.095631479712101e-08,3.0511676103549236e-09,4.756025815015322e-08,4.350109362137462e-14,0.0009672180760390196,2.2775702030773165e-16,1.7369500808630294e-14,5.533543886319546e-13,4.203491572006601e-06,3.677033345008463e-07,1.9598801918449286e-12,2.4130982029532467e-10,2.4663249705190397e-11,2.0086001149815813e-10,2.2161191182964046e-10,1.3219925681510642e-06,2.7733033218661597e-13,1.8523555255773524e-08,1.698786843854749e-11,2.1983094667162423e-10,7.599749023062869e-16,1.0430407925593442e-13,7.037639009682967e-10,3.2037665215997593e-07,6.625599377057253e-14,3.472959384997242e-10,6.304202575498127e-12,2.8552635469207617e-10,1.9601718459370092e-11,9.124761739731875e-17
1.7293865922787615e-06,0.7263976869344881,0.00012870247559726037,5.9533263647447286e-05,2.047528239983538e-05,0.0007018189085872333,0.0,0.0,4.9049002398003234e-05,6.372694992495933e-07,1.8305118107722661e-06,0.0010168053259241774,4.8445781853308785e-11,1.1704214021683e-14,1.4377780421708412e-12,2.3198907380491078e-10,3.3562394206617986e-09,2.1081785997609763e-09,9.461501998899706e-17,1.253611915371145e-19,4.1729500544820484e-19,1.426020437599111e-19,6.914902385795694e-12,1.6471658854372995e-13,9.396941711247772e-14,1.0187215101412958e-17,1.5593412651030335e-20,3.7151073165945654e-17,1.0604246689021794e-17,3.858387747307639e-19,1.295318345513783e-13,7.335333377449876e-21,3.175938846632985e-21,1.545837452275976e-20,3.76,0.0,0.5783538213125545,0.9976803262834076,0.0003429657857002129,2.7011294504249247e-09,0.00034188418584373193,0.002435213173625988,0.002073995197403882,1.7106695945387564e-11,2.5288446437181192e-12,4.4257131296436e-05,1.2245967770081141e-05,1.6787892182497358e-06,5.0848356190357684e-05,1.6339671033784525e-05,1.0263389452780273e-06,1.4883739829904073e-09,1.663097925208847e-05,1.1484105957597357e-06,1.755524960728888e-08,2.4823579241434814e-06,3.696028107454957e-13,1.9654507302731257e-09,2.7217566714783622e-11,2.4994011600500195e-06,2.2770557691317073e-10,1.1445386054103047e-08,3.147499022545797e-09,4.9978814348141004e-08,4.6813039340659005e-14,0.0009671874535363172,2.465788180719058e-16,1.8711817624404186e-14,5.828417277268042e-13,4.3976658090872895e-06,3.91914205108614e-07,2.065448631289372e-12,2.5639781813134246e-10,2.6256759614728308e-11,2.1597690267694168e-10,2.2957408213547632e-10,1.3331912173793274e-06,2.9834312525401953e-13,1.940427226521323e-08,1.78074543647935e-11,2.3415486902944086e-10,8.030398243228301e-16,1.0946797578292804e-13,7.543139238711098e-10,3.2063174635924225e-07,7.101818416679402e-14,3.770784377532639e-10,6.606284451143711e-12,2.8577789080841977e-10,2.1561088922451255e-11,1.0076828724341905e-16
