Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268)
2.396861859971718e-06,0.5102212076654561,7.534269414030712e-08,1.7114062410019977e-08,5.301877129465971e-09,8.064656467823871e-08,0.0,0.0,8.720698672733068e-08,5.873542276882632e-11,2.5070060413977226e-11,1.9796826426308205e-07,1.924208277730003e-21,6.0476813627585304e-27,1.6224664836954853e-21,2.612563060216434e-18,4.3416704413680026e-17,4.48199524685222e-18,7.843673345923309e-28,1.7594572901829512e-37,1.6702466483042438e-35,4.659533228359193e-36,2.415710202568161e-20,3.1469427513163623e-24,2.356822657648172e-22,2.2560878522265662e-29,3.793801551149307e-37,8.113552381938309e-33,1.0681621746183641e-32,1.4781775636148474e-34,3.2395793848516944e-24,5.029505102722922e-33,1.6037396911036696e-35,1.1080718684497064e-37,3.76,0.0,0.5069138537585413,0.9999404886151312,3.6422986921484586e-08,3.3551298523489833e-18,1.1694366651039279e-07,5.42527286296563e-07,3.2654843214875015e-07,8.158027339203803e-14,3.8174324340429406e-16,3.109365671447988e-08,3.0030171878321084e-09,2.4434208886413348e-08,8.060148986237836e-09,4.74147270261696e-12,3.1043724903671815e-13,5.0777161569236196e-17,1.7895909760894246e-10,5.170639737165894e-14,5.1414001371209435e-15,3.7096586238813017e-10,1.0190392310796244e-18,5.576610668614878e-15,4.3006421768921036e-18,6.240195376662341e-13,3.1019270396293913e-17,7.841107281790857e-16,3.1014583975372327e-15,4.123621645998447e-15,1.2654363636312072e-22,5.913611855297255e-05,5.11818017668217e-28,1.695919423445452e-24,9.360407708396073e-22,1.3807038877428728e-12,1.5292429734136297e-14,1.1034063113195364e-21,1.89048165812671e-20,9.959021152548142e-22,1.3559346948335232e-19,1.2717723959530746e-17,5.45420873875705e-10,1.0907443478504053e-20,1.223859796360199e-15,9.423268940747933e-17,8.874949353242665e-20,1.3445765246644886e-22,2.8015324076981264e-23,5.700122877049487e-18,5.839580801413056e-10,2.8049399480921794e-20,1.7726327701660675e-19,1.6643661654809339e-19,1.517915208429978e-13,1.7879493085387866e-23,7.881860246441443e-32,1.4066016866229652e-31,6.816157389544213e-25,5.849315986162135e-31
2.408839124333353e-06,0.5102212079204754,7.553240165351904e-08,1.7237344250296983e-08,5.33136541259506e-09,8.140367833789649e-08,0.0,0.0,8.782763340740784e-08,5.944363088192147e-11,2.5382654552830324e-11,1.995508151878417e-07,1.9400051750222927e-21,6.1259415518790956e-27,1.6283156256775475e-21,2.6379228983454578e-18,4.412699101118524e-17,4.556851455241764e-18,7.968910866082132e-28,1.801752201962987e-37,1.714413481694063e-35,4.7526367462288736e-36,2.439267873475601e-20,3.2370054446852994e-24,2.3973422752800145e-22,2.3096240934298552e-29,3.874738279507711e-37,8.38047422621e-33,1.1103584006976474e-32,1.5348096689125654e-34,3.291171532030008e-24,5.17599035786317e-33,1.6589179529661135e-35,1.1427024821712144e-37,3.76,0.0,0.5069138489586164,0.9999404857730484,3.685741790962692e-08,3.430793245212132e-18,1.1704967447483988e-07,5.458427971294559e-07,3.2925453597524345e-07,8.167155936556404e-14,3.8208985052501774e-16,3.113395093607321e-08,3.0070338013477838e-09,2.4678262854550357e-08,8.172320978666478e-09,4.791908823205701e-12,3.174345052900426e-13,5.1738750852895334e-17,1.7985500776340848e-10,5.2892244940699725e-14,5.234513405162752e-15,3.736127196993843e-10,1.0385890395441414e-18,5.627785925324614e-15,4.333739424647484e-18,6.340365345664813e-13,3.1437069652652504e-17,7.985247936609736e-16,3.143793933624031e-15,4.186470154675139e-15,1.293360164895273e-22,5.9136118254511493e-05,5.263678042678895e-28,1.7378760424546095e-24,9.545120383628437e-22,1.3937938613134224e-12,1.5534603570451977e-14,1.125563849475825e-21,1.9079582712383036e-20,1.0077179249592563e-21,1.3746398081675059e-19,1.2901742272587384e-17,5.49091094062177e-10,1.1073604441368783e-20,1.2431746085036884e-15,9.59560898783507e-17,9.079294034197186e-20,1.3701266700272015e-22,2.8682999155720026e-23,5.808602282995332e-18,5.850836625055586e-10,2.858653100265991e-20,1.815697853316135e-19,1.6907879766195751e-19,1.5193014167806125e-13,1.825363114677555e-23,8.081256901605132e-32,1.4473850840166139e-31,7.014317130800284e-25,5.991441448859176e-31
2.420816388694988e-06,0.5102212081755174,7.572006104571238e-08,1.7360400512160996e-08,5.360780858242366e-09,8.216268345821508e-08,0.0,0.0,8.844926378464104e-08,6.015685551917239e-11,2.5697348725665108e-11,2.011353995652251e-07,1.9558307784842136e-21,6.2045508033373876e-27,1.6341059663039523e-21,2.663341827579173e-18,4.484409924357786e-17,4.632491092439123e-18,8.095293880739788e-28,1.8447829617542106e-37,1.7594437041437033e-35,4.846893484455887e-36,2.4628809794895306e-20,3.3290436444836644e-24,2.438281587458139e-22,2.3641099970761566e-29,3.95672924850267e-37,8.654389643295322e-33,1.1539418612790121e-32,1.5932243907727688e-34,3.34321012094568e-24,5.325794431840688e-33,1.7156448887468673e-35,1.1781887665798346e-37,3.76,0.0,0.5069138441515421,0.9999404829259656,3.729425546112924e-08,3.507690343857357e-18,1.1715421502015667e-07,5.491603989056931e-07,3.3196608914854367e-07,8.176158160722871e-14,3.824322971646558e-16,3.117368864611051e-08,3.0109950067869583e-09,2.492308617231739e-08,8.285423265701077e-09,4.842513320301911e-12,3.245478484607844e-13,5.271315802975263e-17,1.8075094750527563e-10,5.409819615412213e-14,5.328694912038345e-15,3.762622913812841e-10,1.058403111021025e-18,5.679152444135285e-15,4.366931922303759e-18,6.441495378326355e-13,3.1857694237640116e-17,8.131173704547255e-16,3.1864116735773195e-15,4.249890916999502e-15,1.3217451270611577e-22,5.9136118214340604e-05,5.412443754974742e-28,1.7806378003496485e-24,9.73209331428891e-22,1.4069178927695246e-12,1.577911729228856e-14,1.148000876005971e-21,1.9255346162521924e-20,1.0196212563205713e-21,1.3935151514164405e-19,1.3087125906646143e-17,5.527621092585898e-10,1.1241415360071584e-20,1.2626671176995372e-15,9.769904678177286e-17,9.286948248102951e-20,1.3960115204695259e-22,2.936240490424796e-23,5.918548844188054e-18,5.861939698649659e-10,2.9130974497400955e-20,1.8595752803848608e-19,1.717453786774814e-19,1.5206684367387035e-13,1.8633465354981386e-23,8.284555844675079e-32,1.4890985312603112e-31,7.216930472308446e-25,6.136248216919928e-31
2.432793653056623e-06,0.5102212084305809,7.590569016563308e-08,1.7483226341549768e-08,5.390123420908331e-09,8.292355959702614e-08,0.0,0.0,8.907186714544682e-08,6.087510445099808e-11,2.601414342019331e-11,2.0272198932218983e-07,1.97168521716245e-21,6.2835048688202604e-27,1.6398378955577673e-21,2.6888190874028307e-18,4.5568038679284353e-17,4.708916881598211e-18,8.2228234182177e-28,1.88855703766047e-37,1.8053477223585663e-35,4.94230724921968e-36,2.4865488079298763e-20,3.4230865466974255e-24,2.4796415269879266e-22,2.4195564725433593e-29,4.0397769939521495e-37,8.935432450061804e-33,1.1989485839051622e-32,1.6534649588743844e-34,3.3956948866089566e-24,5.4789697581225e-33,1.7739537365873833e-35,1.214546145656792e-37,3.76,0.0,0.5069138393373741,0.9999404800744378,3.773349362236965e-08,3.585832948631191e-18,1.1725730845759541e-07,5.524800627916834e-07,3.3468304060160737e-07,8.185035787599389e-14,3.8276934029982836e-16,3.1212877492582945e-08,3.014901565133191e-09,2.516867208733372e-08,8.399457734202166e-09,4.893284487244998e-12,3.3177846891302824e-13,5.370047799565134e-17,1.816469169486843e-10,5.532446337098855e-14,5.423948696672144e-15,3.789145455233747e-10,1.07848343463836e-18,5.7307097083514255e-15,4.400219657238692e-18,6.543587551032553e-13,3.2281138085866585e-17,8.278894717097452e-16,3.2293107069124243e-15,4.313885098592667e-15,1.3505961349463068e-22,5.913611791967136e-05,5.564528119996207e-28,1.8242152268813657e-24,9.92133321758095e-22,1.420075621937667e-12,1.6025977003197964e-14,1.1707183458170892e-21,1.9432111242407415e-20,1.0316125368488838e-21,1.4125616831217664e-19,1.3273872621869498e-17,5.564338677446271e-10,1.14108856515293e-20,1.2823375953009594e-15,9.946162149473617e-17,9.497940387382248e-20,1.4222331880610002e-22,3.00536711758785e-23,6.0299740334982656e-18,5.872892010888613e-10,2.9682787553446415e-20,1.9042758391102813e-19,1.7443639731993223e-19,1.5220165338981096e-13,1.901904801725478e-23,8.491809829490146e-32,1.531757068263502e-31,7.424065598612367e-25,6.283771934184862e-31
2.444770917418258e-06,0.5102212086856653,7.608930680618529e-08,1.7605816971938318e-08,5.419393064986155e-09,8.368628649080827e-08,0.0,0.0,8.969543286989582e-08,6.159838536099043e-11,2.6333039094864e-11,2.04310556771102e-07,1.9875686263001024e-21,6.362799518402617e-27,1.6455118063592679e-21,2.7143539262867637e-18,4.6298818585165855e-17,4.786131525136622e-18,8.351500465103504e-28,1.9330819085105864e-37,1.852135975162887e-35,5.038881781732478e-36,2.5102706545107996e-20,3.519163538192019e-24,2.5214230080181914e-22,2.475974480246319e-29,4.1238839517867945e-37,9.22373798177786e-33,1.2454152651195396e-32,1.7155753062559257e-34,3.44862554619537e-24,5.6355691940940075e-33,1.833878211282337e-35,1.2517902166593276e-37,3.76,0.0,0.506913834516168,0.9999404772180024,3.817512643641425e-08,3.665232876159675e-18,1.1735897481728005e-07,5.558017603494692e-07,3.3740533976378394e-07,8.193790513775253e-14,3.8310240774606225e-16,3.1251525020266896e-08,3.018754227120764e-09,2.5415013897012193e-08,8.514426253390973e-09,4.944220629430239e-12,3.391275605364453e-13,5.470080569597193e-17,1.8254291620658097e-10,5.657125962512587e-14,5.520278756631232e-15,3.815694506564882e-10,1.0988320006655706e-18,5.782457203195438e-15,4.43360212682345e-18,6.646643912374956e-13,3.270739506212006e-17,8.428421064618457e-16,3.272490114033106e-15,4.378453849948783e-15,1.37991809110669e-22,5.913611787466987e-05,5.719982259242742e-28,1.868618910592741e-24,1.0112846661161687e-21,1.4332666916159147e-12,1.627518873747106e-14,1.1937171950625404e-21,1.960988223032278e-20,1.0436921948024682e-21,1.4317803658282346e-19,1.3461980146619617e-17,5.601063185474396e-10,1.1582024780368064e-20,1.3021863072424186e-15,1.0124387448957064e-16,9.712298798453842e-20,1.448793778097162e-22,3.0756928381208915e-23,6.1428893425515204e-18,5.883695528077358e-10,3.024202785435589e-20,1.9498103967743082e-19,1.7715189062204784e-19,1.5233459701796744e-13,1.9410431562973257e-23,8.703071966562188e-32,1.575375862837006e-31,7.635791158264322e-25,6.434048444442263e-31
2.4567481817798928e-06,0.5102212089407695,7.62709287017213e-08,1.7728167723578556e-08,5.448589764521111e-09,8.44508440541136e-08,0.0,0.0,9.031995043141033e-08,6.232670584667576e-11,2.665403617928603e-11,2.0590107460455316e-07,2.003481147185086e-21,6.442430541357466e-27,1.6511280943701555e-21,2.7399456016244627e-18,4.703644792989777e-17,4.864137704908665e-18,8.481325966972063e-28,1.9783650636068748e-37,1.8998189329398472e-35,5.136620759012458e-36,2.534045823282629e-20,3.617304195483699e-24,2.56362692622225e-22,2.533375031432929e-29,4.209052459159182e-37,9.519443094532734e-33,1.2933792772258667e-32,1.779600073811055e-34,3.5020017994654984e-24,5.795646019909163e-33,1.8954525071094257e-35,1.2899367509646014e-37,3.76,0.0,0.5069138296879788,0.9999404743571966,3.86191479438156e-08,3.74590195882998e-18,1.1745923385210067e-07,5.591254635314176e-07,3.4013293655627695e-07,8.202424069305874e-14,3.834301469851364e-16,3.1289638672022376e-08,3.0225537333628907e-09,2.566210494854051e-08,8.630330675019177e-09,4.995320064368983e-12,3.4659632070746895e-13,5.571423612372364e-17,1.8343894539073173e-10,5.783879861780385e-14,5.6176890483907854e-15,3.842269757466136e-10,1.11945080047035e-18,5.834394414892965e-15,4.4670793283976404e-18,6.750666483510007e-13,3.3136458963405756e-17,8.579762796154206e-16,3.3159489664995437e-15,4.443598306621407e-15,1.409715916302553e-22,5.913611758365717e-05,5.878857668481836e-28,1.91385949882771e-24,1.0306640064788434e-21,1.4464907475691812e-12,1.6526758460750614e-14,1.2169983413163945e-21,1.978866337188212e-20,1.0558606591211891e-21,1.4511721660490084e-19,1.3651446178616047e-17,5.63779411431282e-10,1.1754842258776471e-20,1.3222135141156792e-15,1.0304586534187771e-16,9.930051780393841e-20,1.4756953890768896e-22,3.147230748732784e-23,6.257306281578828e-18,5.894352194235449e-10,3.0808753178092744e-20,1.9961899002429914e-19,1.7989189493497412e-19,1.524657003876014e-13,1.980766854242007e-23,8.91839572217009e-32,1.619970210285098e-31,7.8521762600896045e-25,6.587113917928819e-31
2.4687254461415277e-06,0.5102212091958926,7.645057352543471e-08,1.7850274002737305e-08,5.4777135029767095e-09,8.521721237896778e-08,0.0,0.0,9.094540939644999e-08,6.306007342027365e-11,2.697713507464464e-11,2.074935158902351e-07,2.019422927000859e-21,6.522393746887967e-27,1.6566871577998308e-21,2.7655933796673873e-18,4.778093538733875e-17,4.9429380823786405e-18,8.612300829098366e-28,2.024414002477144e-37,1.9484070970788069e-35,5.235527794655236e-36,2.557873626572952e-20,3.7175382835069685e-24,2.6062541589817703e-22,2.5917691879823846e-29,4.295284755568847e-37,9.822686167556701e-33,1.342878675034175e-32,1.8455846147173861e-34,3.555823329171502e-24,5.959253937318921e-33,1.9587113006329789e-35,1.3290016949183415e-37,3.76,0.0,0.5069138248528606,0.9999404714915738,3.906555218339183e-08,3.8278520442778665e-18,1.1755810504154686e-07,5.624511446749647e-07,3.428657813876268e-07,8.21093810107263e-14,3.837540960368421e-16,3.132722579008563e-08,3.0263008144788086e-09,2.5909938638856034e-08,8.747172833537923e-09,5.0465811217437005e-12,3.5418595025079503e-13,5.67408643176599e-17,1.8433500461173611e-10,5.912729471047073e-14,5.7161834876020915e-15,3.8688709018886194e-10,1.1403418264793116e-18,5.88652083159436e-15,4.500650752090544e-18,6.855657258514867e-13,3.356832352095327e-17,8.73292991926412e-16,3.359686327292545e-15,4.50931958940833e-15,1.4399945487010073e-22,5.913611753397756e-05,6.041206151239893e-28,1.959947696710596e-24,1.0502719701981565e-21,1.4597474385239168e-12,1.6780692070643195e-14,1.240562683750759e-21,1.9968458879806256e-20,1.068118359360749e-21,1.4707380542307077e-19,1.3842268386046042e-17,5.674530968872818e-10,1.1929347646353343e-20,1.342419471245043e-15,1.0486765273853206e-16,1.0151227583633198e-19,1.5029401127200892e-22,3.2199940017070966e-23,6.373236379269154e-18,5.904863931206862e-10,3.138302139635906e-20,2.0434253760054455e-19,1.8265644593927343e-19,1.5259498897076766e-13,2.0210811625576802e-23,9.137834917443179e-32,1.6655555329852943e-31,8.073290469419971e-25,6.743004723112478e-31
2.4807027105031627e-06,0.5102212094510337,7.662825888684983e-08,1.7972131300930013e-08,5.506764273003405e-09,8.598537173424426e-08,0.0,0.0,9.157179942418201e-08,6.37984955094532e-11,2.73023361541123e-11,2.0908785406588598e-07,2.0353941186803742e-21,6.602684964881539e-27,1.662189397220151e-21,2.791296535460999e-18,4.8532289339887885e-17,5.022535298793445e-18,8.744425917164997e-28,2.0712362346384334e-37,1.9979109994294844e-35,5.3356064396122016e-36,2.5817533849265842e-20,3.819895754378613e-24,2.649305565567696e-22,2.651168062205593e-29,4.382582984004346e-37,1.0133607105442225e-32,1.3939522025926335e-32,1.9135749987980893e-34,3.6100898014670776e-24,6.1264470684786696e-33,2.0236897534812488e-35,1.369001170688322e-37,3.76,0.0,0.5069138200108674,0.9999404686216533,3.951433319298667e-08,3.9110949948809584e-18,1.1765560759549526e-07,5.6577877649744e-07,3.4560382514922897e-07,8.2193342947917e-14,3.8407278408605873e-16,3.13642936173438e-08,3.029996191219743e-09,2.6158508414601824e-08,8.864954546264548e-09,5.098002143458045e-12,3.6189765340120356e-13,5.778078536042344e-17,1.8523109397904047e-10,6.043696291754569e-14,5.8157659493629895e-15,3.895497638015054e-10,1.161507072136071e-18,5.938835942428224e-15,4.534316405494562e-18,6.961618204740189e-13,3.400298240219514e-17,8.887932399860579e-16,3.403701251074106e-15,4.575618804534816e-15,1.4707589443495911e-22,5.9136117246490726e-05,6.207079878765666e-28,2.0068942671472723e-24,1.0701091701707445e-21,1.4730364161622904e-12,1.7036995397329915e-14,1.2644111033164507e-21,2.0149272933729546e-20,1.0804657256277547e-21,1.490479004718238e-19,1.4034444408683197e-17,5.711273261233626e-10,1.2105550549942093e-20,1.3628044287618343e-15,1.067092944856847e-16,1.0375854408691642e-19,1.5305300339480229e-22,3.293995804832264e-23,6.490691182624298e-18,5.915232638776093e-10,3.196489047376332e-20,2.0915279302109489e-19,1.85445578655594e-19,1.5272248788667387e-13,2.0619913600931032e-23,9.361443727434298e-32,1.7121473799560527e-31,8.299203804297543e-25,6.9017575571533275e-31
2.4926799748647976e-06,0.510221209706192,7.680400232940881e-08,1.8093735194153406e-08,5.5357420762139024e-09,8.675530256501405e-08,0.0,0.0,9.21991102661407e-08,6.454197945808642e-11,2.7629639763253847e-11,2.1068406293429242e-07,2.051394880762299e-21,6.683300046587356e-27,1.6676352153821214e-21,2.8170543527776904e-18,4.9290517881829615e-17,5.10293197535531e-18,8.8777020579613e-28,2.1188392793639914e-37,2.0483412017632672e-35,5.4368601829661454e-36,2.6056844270448148e-20,3.9244067461585855e-24,2.6927819873238297e-22,2.711582816647789e-29,4.4709491920988125e-37,1.0452347340268387e-32,1.4466392999045097e-32,1.9836180168157845e-34,3.664800866304184e-24,6.297279954735068e-33,2.0904235150972791e-35,1.409951477122795e-37,3.76,0.0,0.5069138151620524,0.9999404657470045,3.996548501021107e-08,3.9956426872578016e-18,1.1775176045793743e-07,5.691083320909421e-07,3.483470192108744e-07,8.227614248747444e-14,3.843878686153907e-16,3.140084929860322e-08,3.0336405745937133e-09,2.640780777207702e-08,8.98367761354855e-09,5.149581483682081e-12,3.6973263776570515e-13,5.883409437671463e-17,1.861272136009517e-10,6.176801889926853e-14,5.916440268490595e-15,3.9221496682010793e-10,1.1829485318630423e-18,5.991339238455343e-15,4.568075771184113e-18,7.068551263159717e-13,3.444042921271429e-17,9.04478016205407e-16,3.4479927844442173e-15,4.642497043835272e-15,1.50201407637377e-22,5.913611719228051e-05,6.37653132265138e-28,2.054710029801906e-24,1.0901762050075013e-21,1.4863573351158258e-12,1.7295674204175894e-14,1.2885444629261869e-21,2.0331109680010537e-20,1.0929031885156131e-21,1.5103959957195996e-19,1.422797185895919e-17,5.748020510542909e-10,1.2283460623460264e-20,1.3833686316780717e-15,1.0857084751682791e-16,1.0603960404947347e-19,1.5584672309058293e-22,3.369249421336394e-23,6.609682256815696e-18,5.925460194790189e-10,3.255441846717753e-20,2.1405087487047542e-19,1.8825932745541029e-19,1.5284822190713785e-13,2.1035027374298732e-23,9.589276680182839e-32,1.759761426412589e-31,8.52998673165046e-25,7.0634093136772385e-31
2.5046572392264326e-06,0.5102212099613666,7.697782132815033e-08,1.8215081342114613e-08,5.5646469229609105e-09,8.752698549187169e-08,0.0,0.0,9.282733176587227e-08,6.5290532526999e-11,2.7959046220425947e-11,2.1228211665836323e-07,2.067425377250393e-21,6.764234865316364e-27,1.6730250170407851e-21,2.8428661240510283e-18,5.005562882266558e-17,5.1841307133938164e-18,9.012130040076898e-28,2.167230665461859e-37,2.0997082952414862e-35,5.539292452712797e-36,2.629666089723659e-20,4.031101581608257e-24,2.7366842478473727e-22,2.7730246638932874e-29,4.560385333300323e-37,1.07790498336293e-32,1.5009801096296284e-32,2.0557611846983443e-34,3.719956157833103e-24,6.471807555393006e-33,2.1589487254632158e-35,1.4518690906139655e-37,3.76,0.0,0.5069138103064685,0.9999404628681295,4.041900167316624e-08,4.0815070117727104e-18,1.1784658231066327e-07,5.724397849172891e-07,3.510953154163265e-07,8.235779605797423e-14,3.8469775098154963e-16,3.1436899881839897e-08,3.037234665989187e-09,2.6657830257169445e-08,9.10334381893533e-09,5.201317508892769e-12,3.7769211428600783e-13,5.990088653148879e-17,1.8702336358465025e-10,6.312067895460676e-14,6.018210239796118e-15,3.9488266989172996e-10,1.2046682010206465e-18,6.04403021168924e-15,4.601928867305904e-18,7.1764583487168e-13,3.4880657498163203e-17,9.203483088005892e-16,3.4925599661940705e-15,4.709955384933289e-15,1.5337649354581236e-22,5.913611690819341e-05,6.549613315545676e-28,2.1034058610909583e-24,1.1104736592049708e-21,1.4997098529585678e-12,1.7556734188338267e-14,1.3129636076407818e-21,2.0513973231572455e-20,1.1054311790412611e-21,1.5304900092705036e-19,1.4422848323044018e-17,5.784772242918795e-10,1.246308756771631e-20,1.4041123199593885e-15,1.1045236790085362e-16,1.0835573669442146e-19,1.5867537749455626e-22,3.445768169826467e-23,6.7302211850435235e-18,5.935548455286339e-10,3.3151663524926326e-20,2.190379097062109e-19,1.910977260714252e-19,1.5297221546083193e-13,2.1456205967661415e-23,9.821388655768023e-32,1.808413473311037e-31,8.765710163441684e-25,7.227997217253406e-31
2.5166345035880675e-06,0.5102212102165566,7.714973328748117e-08,1.8336165487459698e-08,5.593478832121278e-09,8.830040131023814e-08,0.0,0.0,9.345645385856988e-08,6.604416189471797e-11,2.8290555817171114e-11,2.1388198975625647e-07,2.0834857774750843e-21,6.845485317066075e-27,1.678359208781932e-21,2.868731150307058e-18,5.0827629690432726e-17,5.266134094537941e-18,9.14771061458683e-28,2.2164179310564594e-37,2.1520228998908187e-35,5.642906616538698e-36,2.6536977177914997e-20,4.1400107669462634e-24,2.781013153172022e-22,2.8355048663724447e-29,4.650893268053596e-37,1.1113859078568783e-32,1.557015483769667e-32,2.1300527476961444e-34,3.775555294789271e-24,6.650085246463139e-33,2.22930201779798e-35,1.4947706659666127e-37,3.76,0.0,0.5069138054441682,0.9999404599846123,4.0874877221149117e-08,4.1686998720463344e-18,1.1794009157688651e-07,5.757731088030237e-07,3.5384866607891937e-07,8.243831916688801e-14,3.8500421814429946e-16,3.1472452319443035e-08,3.0407791572975566e-09,2.6908569465283296e-08,9.22395492932918e-09,5.2532085979099064e-12,3.857772972013086e-13,6.098125702817619e-17,1.8791954403620368e-10,6.449516001421993e-14,6.1210796183616966e-15,3.9755284406921987e-10,1.2266680758702283e-18,6.0969083560837515e-15,4.635875168555895e-18,7.285341350667704e-13,3.532366074615259e-17,9.36405101778828e-16,3.5374018275555432e-15,4.7779948914201075e-15,1.5660165290390793e-22,5.913611684959526e-05,6.726378982935282e-28,2.1529926931579878e-24,1.1310021033178482e-21,1.513093630199733e-12,1.7820180981372693e-14,1.3376693648575197e-21,2.069786766774673e-20,1.11805012858274e-21,1.550762031199006e-19,1.4619071361879824e-17,5.821527991353066e-10,1.2644441130222166e-20,1.425035728597137e-15,1.1235391085016568e-16,1.1070722245721557e-19,1.6153917306533742e-22,3.523565424232016e-23,6.852319568397692e-18,5.945499254624654e-10,3.375668388616577e-20,2.2411503206210356e-19,1.9396080760804355e-19,1.5309449263858574e-13,2.1883502518017804e-23,1.005783488535268e-31,1.8581194468811377e-31,9.006445452792196e-25,7.395558687103496e-31
