Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71)
1.3798142203657889e-05,0.2776158547229155,3.76,0.0,0.5671081843533385,0.9906221774608467,0.005945588989514804,0.0,2.1646806537024503e-05,0.0069163147546749985,5.669075381081828e-05,0.006123819307691358,1.1780895506560244e-09,5.840204081383965e-12,3.639979831333063e-05,1.2897073357888625e-05,0.0027928307855158295,0.0031771898639585258,0.0002931700348052276,1.6068440197261113e-06,4.191500408861191e-05,4.00823946304788e-05,0.004543159417368289,6.404214517741726e-05,0.0008390319736548404,1.358254171946804e-06,8.240252513954632e-05,0.00029602436964355576,7.961279340433567e-08,2.450337525902253e-09,0.00014279107287574935,1.786849702607524e-05,4.135428056346461e-05,3.5568858090620234e-07,3.539587044109191e-08,2.664231486220586e-05,0.0004681827857099216,2.06448452274172e-10,8.539752688404039e-12,1.2658323078301356e-07,1.2160495782797123e-08,4.436284459810334e-07,4.30626666250738e-06,1.2511017966740308e-10,4.539850135927727e-11,4.125053388254406e-10,1.1610697974145784e-10,1.8885424712157305e-14,1.142759604163727e-08,2.5806845291172786e-12,8.898689434578427e-10,2.2596639381795327e-07,1.4381651344107305e-09,1.1529220484734108e-08,9.206905640667136e-07,1.3723267461927606e-10
1.3927788791137939e-05,0.27761849572852887,3.76,0.0,0.5669072240876345,0.9905033393898758,0.006037863862699958,0.0,2.1746213041639256e-05,0.006988383338288959,5.6677311117797865e-05,0.006155054297887297,1.1776569360332062e-09,5.838056499443862e-12,3.64732062590841e-05,1.288989832151473e-05,0.002823523956848735,0.0032071457453414407,0.0002944547114969549,1.60578803329734e-06,4.207743493638203e-05,4.0282379201749914e-05,0.004621049949792062,6.511736110969304e-05,0.0008586764904728808,1.395692903943992e-06,8.448703045843553e-05,0.000303164198469132,8.000809261164278e-08,2.5175683725995607e-09,0.00014567372742479935,1.8017484142124994e-05,4.266093091648897e-05,3.593555213859937e-07,3.6290698874030204e-08,2.6951923333508786e-05,0.00046812663086968876,2.1165569005376496e-10,8.75287033288543e-12,1.2953163362982153e-07,1.2448572869636288e-08,4.5275771675939745e-07,4.4484657753694714e-06,1.276686763314837e-10,4.738753732773882e-11,4.2700960653471617e-10,1.2019091001459586e-10,1.958471396212088e-14,1.1952780504327846e-08,2.6094039513877102e-12,9.121423993575024e-10,2.300167290161463e-07,1.4683119996894345e-09,1.1789394622100333e-08,9.57774405212627e-07,1.4006703438891798e-10
1.4044470719869983e-05,0.2776208675530584,3.76,0.0,0.566725995053219,0.9903960706124217,0.006121242086289451,0.0,2.1834293525361763e-05,0.007053350894405245,5.666524501395243e-05,0.006182690378925996,1.1772679690594502e-09,5.8361333080273314e-12,3.6538400876127115e-05,1.2883498816800868e-05,0.002851179208445371,0.003234097609745239,0.00029559084084000405,1.6048456466062643e-06,4.2221298493520104e-05,4.0459189366272276e-05,0.0046914840003188,6.609145469357794e-05,0.0008765126495226338,1.4297853939900978e-06,8.638970744363918e-05,0.00030965475957108726,8.035757240569814e-08,2.5787780358738887e-09,0.00014828185252199665,1.8149954903612446e-05,4.3859265753412984e-05,3.626162985041186e-07,3.710739061644887e-08,2.7230530076338497e-05,0.00046807592783466075,2.164080351877135e-10,8.946732291459022e-12,1.3221506650228913e-07,1.2710710744527203e-08,4.6105427073018183e-07,4.579326178911169e-06,1.2999334006806432e-10,4.923492756438988e-11,4.403781346772986e-10,1.2395503310706935e-10,2.022982538567374e-14,1.2441689379896135e-08,2.6350246523155763e-12,9.32485943083097e-10,2.3368257895100486e-07,1.495710206660187e-09,1.2026095236607007e-08,9.920045678895361e-07,1.4264116800435367e-10
1.4161152648602028e-05,0.27762323463970573,3.76,0.0,0.5665444275559633,0.9902885091460584,0.006204928244538505,0.0,2.1921074453661527e-05,0.007118417956103994,5.66532092081292e-05,0.006209880293159125,1.1768793710427117e-09,5.834209531823257e-12,3.6602775129137464e-05,1.2877153792363563e-05,0.0028788634713388314,0.003261041511815435,0.0002967081749237164,1.6039107823475492e-06,4.2362980992708654e-05,4.063301943287835e-05,0.0047622277566993386,6.707160477687576e-05,0.0008944944174575115,1.4642500675301437e-06,8.831764822868866e-05,0.0003162059981898513,8.070115093949116e-08,2.640644218982808e-09,0.00015090255504607156,1.8280892494685786e-05,4.507888337754324e-05,3.658394398663932e-07,3.793484752545244e-08,2.7509080418984904e-05,0.0004680250928130301,2.2122284136395132e-10,9.142522246774996e-12,1.3492653706808087e-07,1.2975542996740718e-08,4.6942626310866097e-07,4.712946416312572e-06,1.3233869749518875e-10,5.11376731147141e-11,4.5404839172985103e-10,1.27804089017462e-10,2.089003766111047e-14,1.2946350359389966e-08,2.6604372604771185e-12,9.531130837222022e-10,2.3736725765870728e-07,1.5233603972046107e-09,1.2265204740581253e-08,1.0270527430329605e-06,1.4523724318570267e-10
1.4277834577334073e-05,0.27762559706172707,3.76,0.0,0.566362528399084,0.9901806600478772,0.0062889170973229,0.0,2.2006568403536047e-05,0.007183583785127926,5.664120338669741e-05,0.006236628167880456,1.1764911405970636e-09,5.8322873087438666e-12,3.666633519045528e-05,1.2870862766645738e-05,0.0029065760446700247,0.003287977473608063,0.0002978069332067437,1.6029833842025235e-06,4.2502502799981365e-05,4.0803897440387035e-05,0.004833276098008383,6.805780519885523e-05,0.0009126195976233597,1.4990825091125242e-06,9.027089149742268e-05,0.00032281730062115214,8.103888408005396e-08,2.703158682880471e-09,0.00015353541651643812,1.8410296855571047e-05,4.631988592364708e-05,3.6902473737932807e-07,3.877308410292505e-08,2.7787557582954424e-05,0.0004679741220224065,2.2610019053396095e-10,9.340221161766124e-12,1.3766578889847615e-07,1.3243046938063189e-08,4.778731576119973e-07,4.84935539718355e-06,1.3470458859283316e-10,5.3096850122664306e-11,4.680238206417882e-10,1.3173904168354968e-10,2.1565520980157427e-14,1.3467118245555772e-08,2.6856387492036807e-12,9.740255661933398e-10,2.410701503356847e-07,1.5512625432583151e-09,1.2506722104449674e-08,1.0629267747231721e-06,1.4785521655125226e-10
1.4382848313192913e-05,0.27762771931432495,3.76,0.0,0.5661985411527547,0.9900833540682427,0.0063647615806675705,0.0,2.2082423085985178e-05,0.007242316859847276,5.663042352176288e-05,0.006260326763564122,1.1761420466757965e-09,5.830559090549404e-12,3.672284832326063e-05,1.286524661040707e-05,0.0029315409920376654,0.0033122130685009337,0.0002987801146414712,1.602155062254268e-06,4.262624207781296e-05,4.095518707807315e-05,0.004897475832014353,6.895055316525368e-05,0.0009290530564211832,1.5307424576783546e-06,9.205047406266521e-05,0.0003288183168223151,8.133789280090229e-08,2.7599691005016785e-09,0.0001559150432736591,1.85254502633459e-05,4.7455153995497695e-05,3.718589972914408e-07,3.953672477254322e-08,2.8038110799960053e-05,0.0004679281336982036,2.3054334225741599e-10,9.519766530304559e-12,1.4015465271639798e-07,1.3486065755530309e-08,4.855389565949865e-07,4.974531523044652e-06,1.368513135462295e-10,5.490925124640469e-11,4.808654480982531e-10,1.353547299539732e-10,2.2186651766998242e-14,1.394987682572811e-08,2.7081384943410015e-12,9.930922032430516e-10,2.4441781918922885e-07,1.5765898840583598e-09,1.2726145636813264e-08,1.0959258741578908e-06,1.502300809665488e-10
1.4487862049051753e-05,0.27762983790261414,3.76,0.0,0.5660342955694598,0.9899858227650333,0.006440843300645208,0.0,2.2157254937746154e-05,0.007301128780285758,5.6619667453243304e-05,0.006283673769430492,1.1757932494074119e-09,5.8288315897753925e-12,3.677871175802016e-05,1.2859673441318214e-05,0.0029565278066277997,0.003336442265675452,0.00029973858709672824,1.6013326995773257e-06,4.274826310454597e-05,4.110412941741154e-05,0.004961914506913542,6.984819141097688e-05,0.0009455992848806682,1.5626933926306474e-06,9.385060577225292e-05,0.0003348670313699953,8.163225414585371e-08,2.8172917564699363e-09,0.0001583038787491544,1.8639362874769982e-05,4.860789349900356e-05,3.7466233975508494e-07,4.030911695708058e-08,2.8288579483499276e-05,0.00046788204062864073,2.350372675226049e-10,9.700828442746078e-12,1.4266561424915505e-07,1.3731212989871378e-08,4.932645897820075e-07,5.102010396252565e-06,1.390144216003142e-10,5.6769027403032556e-11,4.939594910926178e-10,1.3904145716509176e-10,2.2820409548700078e-14,1.4446235799732159e-08,2.730466277208301e-12,1.01239263414167e-09,2.4777929718698846e-07,1.6021212947332315e-09,1.294751805067515e-08,1.1296056594039789e-06,1.526226197169318e-10
1.4592875784910593e-05,0.2776319528811468,3.76,0.0,0.5658697964556764,0.9898880697175877,0.006517158548810483,0.0,2.223107336229672e-05,0.007360018990710462,5.6608934945185654e-05,0.006306672292623471,1.1754447474663527e-09,5.827106363441288e-12,3.6833930263812676e-05,1.2854142898858964e-05,0.002981535991097114,0.0033606650811687884,0.00030068251011676543,1.6005162536832993e-06,4.286858123243774e-05,4.1250745536997094e-05,0.005026588491597211,7.075071445966288e-05,0.0009622566706455828,1.5949319973653152e-06,9.567130982224036e-05,0.0003409629891301198,8.192201008180666e-08,2.8751204760137095e-09,0.0001607016218790181,1.875203576077589e-05,4.977817184843137e-05,3.774346649169069e-07,4.109026906614602e-08,2.8538951929482963e-05,0.00046783584039601346,2.3958201358813276e-10,9.883392593240754e-12,1.45198477128255e-07,1.3978471442015793e-08,5.01049656217955e-07,5.231812498593221e-06,1.4119379344388002e-10,5.86769714300255e-11,5.073083908226226e-10,1.427999061657408e-10,2.3466914076612808e-14,1.4956461004169248e-08,2.7526201300795503e-12,1.0319281131993345e-09,2.511541385098531e-07,1.6278567819884571e-09,1.3170838691293252e-08,1.163971538229969e-06,1.5503280453060312e-10
1.4697889520769432e-05,0.2776340643047545,3.76,0.0,0.5657050485690241,0.989790098465163,0.006593703652433844,0.0,2.2303887824460467e-05,0.007418986930636255,5.6598225759715687e-05,0.006329325466749062,1.1750965401496482e-09,5.825383013825185e-12,3.6888508685737775e-05,1.2848654620041789e-05,0.003006565052488737,0.0033848815309991177,0.00030161204298233073,1.5997056816988736e-06,4.298721195033978e-05,4.139505668655051e-05,0.0050914941878270155,7.165811649117773e-05,0.0009790235995004821,1.627454929631355e-06,9.751260787937723e-05,0.0003471057330305,8.220720291683257e-08,2.933449041435033e-09,0.00016310797309630916,1.8863470324889066e-05,5.096605425383859e-05,3.80175888470451e-07,4.188018884701201e-08,2.8789216600147305e-05,0.0004677895364033659,2.4417762445755935e-10,1.0067444676144462e-11,1.4775304235321518e-07,1.4227823730479043e-08,5.088937522208446e-07,5.363958118667511e-06,1.4338930908510134e-10,6.063387837513857e-11,5.209145659270843e-10,1.4663075329528112e-10,2.4126283727062284e-14,1.54808204687156e-08,2.7746001185998516e-12,1.0516998887226383e-09,2.5454189854114e-07,1.6537963610095764e-09,1.3396106936507589e-08,1.1990288190098035e-06,1.5746060819889623e-10
1.4802903256628272e-05,0.2776361722285265,3.76,0.0,0.5655400566180702,0.9896919125102595,0.006670474974684621,0.0,2.2375707844811907e-05,0.007478032035186536,5.6587539657214815e-05,0.006351636449770844,1.1747486271840921e-09,5.8236597291073695e-12,3.694245194074462e-05,1.2843208239644762e-05,0.0030316145022725146,0.0034090916311630298,0.00030252734465491737,1.5989009403977422e-06,4.310417087312487e-05,4.1537084272586446e-05,0.005156628030499165,7.257039132769016e-05,0.0009958984561030159,1.6602588239322405e-06,9.937452010533753e-05,0.0003532948042924771,8.248787525718362e-08,2.9922711956790786e-09,0.00016552263443424527,1.8973668294126817e-05,5.217160373202733e-05,3.828859412522408e-07,4.267888339508644e-08,2.903936212379687e-05,0.00046774313436281185,2.488241407007386e-10,1.0252970254143478e-11,1.5032910845317657e-07,1.4479252303510721e-08,5.167964715799249e-07,5.498467349417938e-06,1.4560084787482942e-10,6.264054529708856e-11,5.347804121318309e-10,1.5053466827815665e-10,2.479863546161845e-14,1.6019584379036435e-08,2.796407373600594e-12,1.0717092028268368e-09,2.5794213407104987e-07,1.6799400553997853e-09,1.3623322197643459e-08,1.2347827102282902e-06,1.5990600457754804e-10
1.4907916992487112e-05,0.2776382767077708,3.76,0.0,0.565374825262163,0.9895935153305158,0.006747468914792265,0.0,2.2446542993914126e-05,0.007537153735445281,5.657687639649669e-05,0.006373608421956511,1.1744010067996748e-09,5.821938565192165e-12,3.6995765013555346e-05,1.2837803390433992e-05,0.003056683856382044,0.003433295397633039,0.0003034285737229703,1.5981019862296956e-06,4.321947373140273e-05,4.167684984439125e-05,0.005221986487885263,7.348753242065827e-05,0.0010128796246949535,1.6933402938722674e-06,0.00010125706518083344,0.0003595297426566024,8.276406997356379e-08,3.0515806455742675e-09,0.00016794530962546016,1.908263170998684e-05,5.339488111832387e-05,3.855647688290686e-07,4.3486359166268036e-08,2.9289377294471704e-05,0.0004676966302286569,2.535215981429195e-10,1.0439954733131163e-11,1.5292647164580157e-07,1.4732739451159859e-08,5.247574057489958e-07,5.635360085821493e-06,1.478282885095853e-10,6.469777106574374e-11,5.489083019090451e-10,1.545123141312053e-10,2.5484084737120183e-14,1.6573025039349114e-08,2.8180397154386797e-12,1.0919572912431186e-09,2.613544034943741e-07,1.7062878970963562e-09,1.3852483920332868e-08,1.2712383200593818e-06,1.623689685868609e-10
1.5012930728345952e-05,0.2776403777979832,3.76,0.0,0.5652093591112912,0.9894949103625741,0.006824681908189628,0.0,2.2516402886696724e-05,0.007596351458801254,5.6566235734976834e-05,0.006395244583869355,1.1740536778236592e-09,5.8202197227299965e-12,3.7048452952626695e-05,1.2832439703390941e-05,0.003081772635249049,0.003457492846355181,0.00030431588834976727,1.5973087753486651e-06,4.333313636144878e-05,4.1814375080906e-05,0.005287566061853976,7.440953283859939e-05,0.0010299654897944883,1.7266959344460624e-06,0.00010316026032958761,0.000365810086602997,8.303583019969157e-08,3.1113710678886006e-09,0.0001703757041978652,1.9190362919520375e-05,5.463594507900473e-05,3.8821233111023683e-07,4.430262198450876e-08,2.9539251071555215e-05,0.0004676500261796436,2.5827002953179247e-10,1.0628383522773244e-11,1.5554492599368077e-07,1.4988267316604472e-08,5.327761440362571e-07,5.774656022721434e-06,1.5007150917251238e-10,6.680635616386108e-11,5.633005841507045e-10,1.5856434707568568e-10,2.6182745582191872e-14,1.714141683477846e-08,2.839497059876174e-12,1.1124453831475675e-09,2.6477826700217527e-07,1.7328399262910339e-09,1.4083591585251268e-08,1.308400656004257e-06,1.648494762094839e-10
1.5117944464204792e-05,0.27764247555481614,3.76,0.0,0.5650436627259634,0.9893961010025308,0.006902110426637812,0.0,2.2585297177154624e-05,0.007655624629284112,5.6555617428834456e-05,0.006416548154407205,1.1737066400446384e-09,5.818500564863884e-12,3.710052086620268e-05,1.2827116807933413e-05,0.00310688036383507,0.003481683993246696,0.000305189446223013,1.5965212636431388e-06,4.344517469532937e-05,4.194968177756459e-05,0.00535336328807322,7.533638525566222e-05,0.0010471544368691964,1.760322324275578e-06,0.00010508412134215049,0.00037213537356623345,8.330319929051962e-08,3.1716361128269893e-09,0.00017281352556701603,1.9296864566494872e-05,5.58948521243707e-05,3.908286019542554e-07,4.512767705143753e-08,2.9788972579322572e-05,0.0004676033300349866,2.630694647277355e-10,1.0818242044505215e-11,1.5818426355822418e-07,1.5245817907489015e-08,5.408522737901581e-07,5.916374652800676e-06,1.523303875666454e-10,6.896710249199926e-11,5.779595838692849e-10,1.6269141645048737e-10,2.6894730586142547e-14,1.772503619352054e-08,2.860781566550259e-12,1.1331747010114636e-09,2.682132867673086e-07,1.7595961913624248e-09,1.431664470875832e-08,1.3462746245899974e-06,1.673475044874613e-10
1.5222958200063632e-05,0.2776445700340482,3.76,0.0,0.5648777406171137,0.9892970906245342,0.006979750978332035,0.0,2.2653235553264304e-05,0.007714972667892023,5.65450212331742e-05,0.006437522368890715,1.173359891361131e-09,5.816783429254336e-12,3.715197391845842e-05,1.2821834332119456e-05,0.0031320065716603043,0.0035058688541937987,0.00030604940450624786,1.5957394067641978e-06,4.3555604751319245e-05,4.208279183349404e-05,0.0054193747361921925,7.626808194103563e-05,0.0010644448529887138,1.7942160277921004e-06,0.00010702866259955326,0.0003785051401444848,8.356622078294845e-08,3.2323694064306496e-09,0.0001752584831248224,1.9402139582650815e-05,5.7171656622505214e-05,3.934135687578957e-07,4.596152895963841e-08,3.0038531106426354e-05,0.0004675565365402589,2.679199286988027e-10,1.1009515526037005e-11,1.6084427455080577e-07,1.550537310741102e-08,5.489853805807655e-07,6.060535264704055e-06,1.5460480088815367e-10,7.11808131723898e-11,5.928876019202971e-10,1.6689416463504052e-10,2.7620150776694857e-14,1.8324161548801118e-08,2.8818909601344833e-12,1.1541464604238374e-09,2.7165902712348497e-07,1.7865567487663785e-09,1.4551642843488259e-08,1.3848650311319997e-06,1.6986303151887165e-10
1.5327971935922472e-05,0.27764666129155363,3.76,0.0,0.5647115972460331,0.989197882561671,0.0070576001079881755,0.0,2.2720227731836826e-05,0.007774394992910614,5.653444690218192e-05,0.006458170477202484,1.1730134301216014e-09,5.815069229314343e-12,3.720281732569439e-05,1.2816591902852956e-05,0.0031571507928295464,0.0035300474450495572,0.00030689591979210295,1.5949631601497715e-06,4.366444262455708e-05,4.2213727239160016e-05,0.0054855970100024945,7.72046147492101e-05,0.0010818351274566483,1.8283735973576836e-06,0.00010899389709679327,0.0003849189223027627,8.382493840412462e-08,3.293564556545292e-09,0.0001777102883245161,1.9506191179057126e-05,5.846641081372824e-05,3.959672320632029e-07,4.680418169968154e-08,3.0287916105318073e-05,0.00046750964638441573,2.7282144342793427e-10,1.120218912515945e-11,1.6352474748104855e-07,1.576691468671278e-08,5.571750483769075e-07,6.20715694131282e-06,1.5689462597191014e-10,7.344829235420732e-11,6.080869147444498e-10,1.7117322698060253e-10,2.8359115704730007e-14,1.8939073300631443e-08,2.9028248861340675e-12,1.1753618699279487e-09,2.751150547377301e-07,1.8137216629233669e-09,1.4788585578850014e-08,1.424176579561313e-06,1.7239603645322788e-10
