Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50)
3.2931479960830896e-06,0.3344203371811443,3.76,0.0,0.24102875832740003,0.6980347101726148,0.11411181534556548,0.0,0.000822968120864115,0.5317664298780289,0.004429951321010471,0.0908597690059637,4.178629307756923e-09,3.529612345158642e-10,0.0038653896036976994,0.0005321223225850672,0.16701319031425632,0.17872096215747493,0.0003991740123111645,5.659418301331531e-05,0.0017280100775891925,1.658149333809089e-05,0.08166970146675938,0.0010864927624084446,0.003940194883701623,8.768754914993762e-05,0.09073798590872534,0.03459066090900476,1.928624470564938e-06,5.755994002397202e-09,0.010843425121186622,7.216406182365705e-06,0.030274676210518728,1.3045185381707694e-05,2.5489386717002086e-05,0.051388931095365124,0.0024099413764950067,1.4008199350428203e-06,7.4621805650431e-09,5.23446571297252e-05,1.0032021200740866e-05,0.00010667377464422451,0.00629271380889325,1.981894653948902e-09,3.1392039328521367e-07,1.9125695131633376e-06,6.480086978529367e-07,8.12991084384468e-09,9.95529332050292e-05,1.9160771500639305e-09,8.373042126170254e-06,0.00014399487880969287
3.3089489561893135e-06,0.33449150319487214,3.76,0.0,0.23954286367916272,0.6970792895018957,0.11454606635917229,0.0,0.0008253917226532725,0.5333892203409178,0.004410525696232024,0.09056927139010813,4.15381942885065e-09,3.5085989395909635e-10,0.003871496841060037,0.0005292863392687915,0.16731860407658003,0.1791330271254516,0.00039847119711737474,5.637128058496809e-05,0.001728602678294998,1.6502359498513006e-05,0.08203869243115518,0.0010831186672737635,0.00392385634177915,8.75530037520874e-05,0.0911764641263237,0.03466237664894548,1.919467402641719e-06,5.738076958571056e-09,0.010863293312461367,7.171246862522613e-06,0.030547518861000593,1.2969345757478865e-05,2.557521432321349e-05,0.05145271072673786,0.002406642744400925,1.4055247983651308e-06,7.47173758822607e-09,5.2449333145722094e-05,1.0066954478134069e-05,0.00010710590961056855,0.006349200635666903,1.9867791690922407e-09,3.1724449103354323e-07,1.932420682388719e-06,6.546482415027176e-07,8.204221860161185e-09,0.00010071392409111023,1.920665474927325e-09,8.46841556761306e-06,0.00014422910011380465
3.3247499162955373e-06,0.3345623376398757,3.76,0.0,0.23806546702385428,0.6961272914836071,0.11497900797103144,0.0,0.0008278240446414593,0.535005456812385,0.00439116407225479,0.09027915599579628,4.129154228863134e-09,3.487708073245705e-10,0.0038775998870773103,0.000526466156349885,0.16762080394331094,0.1795426639893872,0.0003977754798568921,5.6150250574697e-05,0.0017292078696733775,1.6423570565336685e-05,0.08240669653439714,0.0010797551335370143,0.003907483305141457,8.741674732836871e-05,0.09161332651382345,0.03473253105467303,1.910350252574536e-06,5.720113447046893e-09,0.010882845514009051,7.126533277259976e-06,0.030820891358717694,1.2893817480633379e-05,2.5660372988781217e-05,0.051515457062335235,0.0024033559293780613,1.4101929728738405e-06,7.480980258964125e-09,5.2551890046821596e-05,1.01015113504995e-05,0.00010753498466930186,0.006405728974424717,1.9915947154700782e-09,3.2057733121175245e-07,1.9523312186948803e-06,6.613063928519832e-07,8.278672799194036e-09,0.00010187990426469263,1.9252154926752457e-09,8.564272444213871e-06,0.0001444601971191926
3.3405508764017612e-06,0.3346328421116622,3.76,0.0,0.23659651590553046,0.6951786979205647,0.11541064693016215,0.0,0.000830265168285042,0.5366151698488903,0.004371866162043932,0.08998943364318768,4.104632630145414e-09,3.466938832659952e-10,0.003883699077106713,0.0005236616330563282,0.16791980882905946,0.1799498868624596,0.0003970867995575412,5.593107133139084e-05,0.0017298257653580818,1.6345126489970445e-05,0.08277371924696945,0.0010764022745301627,0.0038910783466900964,8.72788215624697e-05,0.09204857059222096,0.03480113380514232,1.9012730250947427e-06,5.702106381810174e-09,0.01090208501789942,7.082259994803917e-06,0.031094786693104663,1.2818602720984084e-05,2.5744865309654316e-05,0.05157718010066474,0.00240008086859918,1.4148246007033438e-06,7.489911697143305e-09,5.265234610573325e-05,1.0135693472135874e-05,0.00010796100789402905,0.006462295780688881,1.9963417858808243e-09,3.239187740045207e-07,1.9723003833913216e-06,6.679829053679662e-07,8.35326196110084e-09,0.00010305083045438836,1.9297273645912676e-09,8.660611583391391e-06,0.0001446882209408636
3.356351836507985e-06,0.33470301819919945,3.76,0.0,0.23513595830488263,0.6942334906998996,0.11584098996352717,0.0,0.0008327151746784519,0.538218389904257,0.004352631684494539,0.08970011475878699,4.080253569864976e-09,3.446290323065948e-10,0.003889794744094312,0.0005208726313913847,0.16821563753494112,0.1803547097428307,0.00039640509648192646,5.571372174645752e-05,0.001730456477119092,1.6267027154444223e-05,0.08313976605222363,0.001073060198790919,0.0038746439682581864,8.713926712120603e-05,0.09248219404625037,0.03486819459160478,1.8922356987605758e-06,5.684058497234603e-09,0.010921015089973478,7.038421682993319e-06,0.03136919794433433,1.2743703506277493e-05,2.582869390293911e-05,0.05163788973621543,0.0023968174995284298,1.419419826002161e-06,7.49853500488723e-09,5.2750719508611255e-05,1.0169502492922262e-05,0.00010838398752322554,0.006518898035576655,2.0010208774259996e-09,3.272686815828938e-07,1.9923274403345136e-06,6.746775296398097e-07,8.42798768813317e-09,0.00010422665953254827,1.9342012611609257e-09,8.757431834229734e-06,0.0001449132221497162
3.372152796614209e-06,0.33477286748732277,3.76,0.0,0.2336837424958755,0.6932916517663127,0.1162700437828549,0.0,0.0008351741446189204,0.5398151473599468,0.004333460362639796,0.08941120950981965,4.056015994996449e-09,3.4257616606923723e-10,0.0038958872177685144,0.0005180990151405311,0.1685083087864832,0.18075714655132338,0.0003957303116971257,5.549818258833867e-05,0.0017311001153430922,1.6189272393004586e-05,0.0835048424413537,0.001069729011692865,0.003858182624426684,8.699812396964409e-05,0.09291419466947211,0.03493372311140586,1.8832382505410013e-06,5.6659724760863685e-09,0.010939638978102873,6.995013075585029e-06,0.03164411825394278,1.2669121759488771e-05,2.5911861398326634e-05,0.05169759579304195,0.0023935657598286053,1.4239787932684392e-06,7.506853266338585e-09,5.2847028492543195e-05,1.0202940118922282e-05,0.00010880393193545415,0.006575532737608018,2.005632481827756e-09,3.306269174781623e-07,2.012411666724593e-06,6.81390021961193e-07,8.502848352752464e-09,0.00010540734847265225,1.938637349084552e-09,8.854732063148777e-06,0.00014513525078349042
3.387953756720433e-06,0.3348423915491415,3.76,0.0,0.23223981719130884,0.6923531631494905,0.11669781507613479,0.0,0.0008376421598329931,0.5414054724956636,0.004314351925052326,0.08912272767844066,4.031918866608894e-09,3.405351961332869e-10,0.0039019768339556356,0.0005153406503950527,0.1687978411864461,0.18115721109513677,0.00039506238745929604,5.528443141928553e-05,0.001731756788671486,1.6111861992516766e-05,0.08386895391650162,0.00106640881403341,0.003841696700635961,8.685543099721693e-05,0.09334457041473838,0.03499772906970106,1.8742806573114593e-06,5.647850973104225e-09,0.010957959902671432,6.95202900250819e-06,0.03191954085403346,1.2594859272574652e-05,2.5994370442346163e-05,0.0517563079917978,0.002390325587455959,1.4285016479455794e-06,7.514869550591688e-09,5.2941291132080134e-05,1.0236008009315555e-05,0.00010922084973585899,0.0066321969111320924,2.0101770949323418e-09,3.3399334724180033e-07,2.0325523360764266e-06,6.881201368450296e-07,8.577842369116132e-09,0.00010659285440088863,1.943035795380526e-09,8.952511161957195e-06,0.00014535435679257258
3.4037547168266567e-06,0.3349115919455838,3.76,0.0,0.2308041316449301,0.6914180069872186,0.11712431050238674,0.0,0.0008401193018177731,0.5429893954501166,0.004295306107796324,0.08883467858172217,4.007961160750256e-09,3.3850603647300986e-10,0.003908063919196405,0.0005125974055559983,0.16908425319864703,0.1815549170392186,0.0003944012674462386,5.507245178147989e-05,0.0017324266034673503,1.6034795668612688e-05,0.08423210599235094,0.0010630997011246027,0.0038251884967378347,8.671122576309282e-05,0.09377331943224186,0.03506022217736959,1.8653628826123904e-06,5.62969650617973e-09,0.010975981049810155,6.909464407588068e-06,0.032195459090760034,1.2520917671955703e-05,2.607622370388677e-05,0.05181403592253792,0.0023870969207398294,1.432988536576673e-06,7.522586905134096e-09,5.3033525592406205e-05,1.0268707967490795e-05,0.00010963474991373724,0.0066888876131524526,2.0146552087592184e-09,3.373678389886009e-07,2.0527487592250975e-06,6.948676448957177e-07,8.652968200794432e-09,0.00010778313464417584,1.9473967655342525e-09,9.05076806237418e-06,0.00014557058899988514
3.4195556769328806e-06,0.33498047025584204,3.76,0.0,0.2293766353648015,0.6904861654679416,0.11754953670546947,0.0,0.0008426056525813199,0.5445669463026924,0.004276322649985397,0.08854707132546989,3.9841418636954044e-09,3.364886016672124e-10,0.003914148807709386,0.0005098691515331622,0.1693675632103103,0.18195027798207963,0.0003937468960150315,5.486222197106021e-05,0.0017331096651480007,1.5958073048428745e-05,0.08459430418755283,0.0010598017654338222,0.0038086602739301804,8.656554552514811e-05,0.09420043996044498,0.03512121214516189,1.85648488211351e-06,5.611511514127481e-09,0.010993705589066786,6.867314291855819e-06,0.03247186636315382,1.2447298501422266e-05,2.6157423864636475e-05,0.05187078911504627,0.0023838796981846123,1.4374396066150964e-06,7.530008359293247e-09,5.31237498883659e-05,1.03010416756623e-05,0.00011004564145287708,0.006745601916307976,2.019067318573465e-09,3.407502620531376e-07,2.073000215979532e-06,7.016323006232963e-07,8.728224339884302e-09,0.00010897814662762293,1.9517204269623707e-09,9.14950170329388e-06,0.0001457839963287774
3.4353566370391044e-06,0.33504902803309355,3.76,0.0,0.2279572782097784,0.6895576208507755,0.11797350030940765,0.0,0.0008451012940262917,0.5461381550396295,0.004257401295059589,0.08825991472464126,3.960459973421133e-09,3.3448280703652823e-10,0.0039202318310963885,0.0005071557613510099,0.16964778951422774,0.18234330743048346,0.0003930992184478324,5.4653723395111994e-05,0.001733806077861204,1.5881693742124862e-05,0.08495555402665048,0.0010565150958068146,0.00379211423950054,8.641842671311338e-05,0.09462593036155502,0.035180708683258885,1.8476466105795734e-06,5.593298416360402e-09,0.011011136667165269,6.8255737326669575e-06,0.03274875614420699,1.2374003199512457e-05,2.623797361842352e-05,0.05192657701482017,0.0023806738585386194,1.4418550059870044e-06,7.537136925095089e-09,5.321198203341028e-05,1.033301091345703e-05,0.0001104535334684162,0.006802336914817044,2.0234139158693043e-09,3.4414048747429994e-07,2.093306015783734e-06,7.084138741884068e-07,8.803609314402477e-09,0.00011017784791286081,1.956006945366388e-09,9.248711044813684e-06,0.0001459946271640884
3.4511575971453283e-06,0.3351172668333374,3.76,0.0,0.22654601037870942,0.6886323554639233,0.11839620791849169,0.0,0.0008476063082171437,0.5477030515573096,0.004238541790717827,0.08797321731526275,3.936914498835513e-09,3.324885692700733e-10,0.003926313319236137,0.0005044571099310154,0.16992495031021337,0.18273401880217371,0.0003924581809116323,5.444693886944957e-05,0.0017345159445117438,1.5805657313475092e-05,0.08531586103952504,0.001053239777649747,0.0037755525487195084,8.626990495615447e-05,0.0950497891171504,0.03523872150009022,1.8388480145626962e-06,5.575059535686571e-09,0.01102827740843858,6.784237880575948e-06,0.03302612197893692,1.2301033099557185e-05,2.631787566901114e-05,0.05198140898527572,0.0023774793407886938,1.44623488315046e-06,7.543975593785366e-09,5.32982400488355e-05,1.03646174852231e-05,0.00011085843529668287,0.006859089724018818,2.027695490605446e-09,3.4753838796073984e-07,2.1136654766942607e-06,7.152121364879354e-07,8.879121687764444e-09,0.00011138219619603691,1.960256486096323e-09,9.348395070061037e-06,0.000146202529333911
3.466958557251552e-06,0.3351851881884071,3.76,0.0,0.225142782609212,0.687710351745295,0.11881766610515239,0.0,0.0008501207784218432,0.549261665612645,0.004219743890867671,0.08768698719740137,3.913504463317538e-09,3.305058049326372e-10,0.0039323936056346745,0.0005017730740706865,0.17019906364382528,0.1831224253752899,0.0003918237309269676,5.424184860346156e-05,0.0017352393663231814,1.5729963287388286e-05,0.08567523076359007,0.001049975891258584,0.00375897727588291,8.612001452914516e-05,0.09547201489509893,0.0352952602988684,1.830089040464257e-06,5.556797173043124e-09,0.011045130900743404,6.743301994958387e-06,0.03330395752610785,1.2228389398624567e-05,2.639713273583553e-05,0.05203529426070557,0.002374296084300467,1.4505793875241432e-06,7.550527341954237e-09,5.338254175340146e-05,1.0395863160571111e-05,0.00011126035661808469,0.00691585749279035,2.0319125365643426e-09,3.5094383887527693e-07,2.1340779200327768e-06,7.220268591374526e-07,8.95476007293664e-09,0.00011259114939673326,1.9644692153836123e-09,9.448552803467114e-06,0.00014640775033760312
3.482759517357776e-06,0.3352527936498051,3.76,0.0,0.22374754594116453,0.6867915921956556,0.11923788142375567,0.0,0.0008526447878244058,0.5508140268782978,0.004201007352784972,0.08740123223475577,3.890228899717991e-09,3.285344330811063e-10,0.003938473022503443,0.0004991035325963485,0.17047014747578423,0.1835085403485671,0.0003911958167714264,5.403843418394941e-05,0.0017359764436089104,1.565461109917124e-05,0.08603366873897672,0.0010467235138790216,0.003742390450625133,8.596878924012032e-05,0.0958926064654176,0.035350334776580866,1.8213696185028036e-06,5.538513464810699e-09,0.01106170021122943,6.702761397392316e-06,0.03358225650889504,1.2156073197266196e-05,2.647574755001087e-05,0.052088242002494387,0.00237112402865658,1.4548886691479384e-06,7.556795120588263e-09,5.346490495862799e-05,1.0426749742565452e-05,0.00011165930712969198,0.006972637389321544,2.0360655438073188e-09,3.5435671710831265e-07,2.154542669208918e-06,7.288578140527597e-07,9.030523114019342e-09,0.00011380466556752158,1.9686452988264453e-09,9.549183286215902e-06,0.00014661033730084164
3.498560477464e-06,0.33532008474844793,3.76,0.0,0.22236025174754157,0.6858760593855193,0.1196568604084167,0.0,0.0008551784195016785,0.5523601649325499,0.004182331937597714,0.08711596003404233,3.867086851588817e-09,3.2657437299902357e-10,0.003944551900008514,0.0004964483663774318,0.17073821967310335,0.1838923768333244,0.00039057438755341425,5.383667920357303e-05,0.001736727275651493,1.557960015813538e-05,0.0863911805082429,0.0010434827194636264,0.003725794053641242,8.581626222175545e-05,0.09631156271006205,0.035403954621895224,1.8126896797823816e-06,5.520210546285129e-09,0.011077988384058787,6.662611478512606e-06,0.033861012721813036,1.2084085506944947e-05,2.6553722852557885e-05,0.05214026129112786,0.0023679631136804564,1.4591628785303186e-06,7.562781864103741e-09,5.3545347495861035e-05,1.0457279083617717e-05,0.00011205529668673946,0.007029426603213839,2.040155001817131e-09,3.577769012557124e-07,2.175059068051238e-06,7.357047822294806e-07,9.106409491048652e-09,0.00011502270290846204,1.9727849014287396e-09,9.650285582030921e-06,0.00014681033678316048
3.514361437570224e-06,0.3353870630108033,3.76,0.0,0.2209808517322215,0.6849637359551024,0.12007460957257701,0.0,0.0008577217569244958,0.5539001092610983,0.004163717410194177,0.0868311779495488,3.8440773723890315e-09,3.2462554453005217e-10,0.0039506305683165675,0.0004938074579080909,0.17100329800728264,0.18427394785433523,0.000389959393188011,5.363656698516762e-05,0.001737491960731572,1.550492984664548e-05,0.08674777161601345,0.001040253578835072,0.003709190017439061,8.566246585196792e-05,0.0967288826213546,0.035456129514149726,1.8040491532094856e-06,5.501890511736075e-09,0.011093998440166623,6.622847695766368e-06,0.034140220030341464,1.201242725122644e-05,2.6631061391938536e-05,0.05219136112666536,0.002364813279436181,1.4634021665586246e-06,7.568490488474146e-09,5.362388711828937e-05,1.0487453032321052e-05,0.00011244833534854341,0.007086222345479991,2.044181399728642e-09,3.6120427162038246e-07,2.195626465987216e-06,7.425675460958212e-07,9.182417918758737e-09,0.00011624521976934157,1.976888187804915e-09,9.751858779690649e-06,0.00014700779489463072
3.5301623976764477e-06,0.33545372996126793,3.76,0.0,0.21960929799129447,0.6840546046269479,0.1204911354047844,0.0,0.0008602748843984296,0.5554338892415034,0.0041451635394657285,0.08654689303899003,3.821199527567394e-09,3.2268786883974e-10,0.003956709361458819,0.0004911806917462719,0.1712654001330536,0.1846532663344314,0.0003893507845471295,5.343807866185244e-05,0.0017382705960914486,1.5430599491552066e-05,0.08710344760873956,0.00103703615910367,0.0036925802182145796,8.550743169004312e-05,0.09714456532039974,0.03550686912058941,1.7954479579529606e-06,5.483555349043533e-09,0.011109733372708819,6.583465585988546e-06,0.034419872383586333,1.1941099251623611e-05,2.6707765925279828e-05,0.05224155041476422,0.0023616744662721114,1.4676066846710833e-06,7.573923887587838e-09,5.3700541398690796e-05,1.0517273405623341e-05,0.00011283843329268173,0.007143021852544879,2.048145224286058e-09,3.6463871052892945e-07,2.2162442052479225e-06,7.494458830971741e-07,9.258547151117892e-09,0.00011747217467901179,1.980955322812724e-09,9.853901993526247e-06,0.0001472027575267386
3.5459633577826715e-06,0.3355200871106903,3.76,0.0,0.2182455430116938,0.683148648207123,0.12090644436886774,0.0,0.00086283788636295,0.5569615341350531,0.004126670098398923,0.08626311207191209,3.798452393583974e-09,3.2076126756839046e-10,0.003962788610372374,0.0004885679542480073,0.17152454359337993,0.18503034509431981,0.0003887485134367383,5.324119851879201e-05,0.00173906327798669,1.5356608383985276e-05,0.08745821403364558,0.0010338305237702914,0.0036759664765793616,8.53511904772452e-05,0.09755861005535701,0.03555618309329028,1.7868860134518173e-06,5.4652070257789145e-09,0.011125196146870544,6.544460763094453e-06,0.034699963814868805,1.1870102232417339e-05,2.6783839218594324e-05,0.05229083796600231,0.0023585466148249284,1.4717765847096938e-06,7.579084936470875e-09,5.377532792396388e-05,1.0546742096279218e-05,0.00011322560084738773,0.007199822386508996,2.0520469635533573e-09,3.680801023661168e-07,2.2369116579352764e-06,7.563395856008885e-07,9.334795981967329e-09,0.00011870352635257881,1.9849864705058706e-09,9.9564143683163e-06,0.00014739526996540006
