Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20)
7.255179758800262e-10,0.09595912817185742,3.76,0.0,0.6876200026618154,0.9974403119952769,2.0055817959334303e-10,0.0,3.968034594626528e-09,0.00010357845749796569,0.00010264331425005787,1.403850171985441e-06,2.959661696944941e-11,3.0192790060084024e-11,9.098126101006471e-07,9.242196027881231e-07,6.229165608652534e-07,9.24601092423819e-09,1.3838115392686024e-06,8.243924369875998e-09,4.508607437319993e-09,4.310475318394548e-10,3.070761383103501e-10,8.064951359057569e-14,3.267897493197301e-14,1.0926936739719268e-15,6.034735108329497e-07,5.1246629714533374e-14,3.932979805895358e-11,2.942313540476965e-19,4.2743408550806265e-10,3.7218587748354084e-10,2.419996252698454e-13,1.821492822614897e-14,1.5433539216539117e-11,1.8654381775621406e-10,0.0025573651196774375,3.794574249881337e-12,1.959231785182057e-21,1.6607331592224318e-13,2.7708741801423314e-15,5.6447296015470475e-15,5.665147652948605e-13,3.3120800953085675e-19,6.599909485803953e-21,3.0359956507489735e-19,1.8725913203122395e-20,1.3196274622029398e-22,2.9554635235289817e-23
7.483665500834404e-10,0.09595918597118822,3.76,0.0,0.6876166764529996,0.9974401804963701,2.2626488028779418e-10,0.0,4.340054534319237e-09,0.00010684017676859092,0.00010584533218679332,1.4494170057396506e-06,3.1608834651489454e-11,3.1283038137072813e-11,9.670251756231443e-07,9.828493089925997e-07,6.43798348679386e-07,1.0143466296887023e-08,1.4274205162754854e-06,9.012389113977451e-09,4.923681012887474e-09,4.5658887117706437e-10,3.279313446104185e-10,9.114931253280004e-14,3.486735405691596e-14,1.1990149107545909e-15,6.22476076841108e-07,5.613979527954505e-14,4.081898302311669e-11,3.277097042795372e-19,4.5468337862391876e-10,3.959496295371284e-10,2.6554763948105835e-13,1.954875247815355e-14,1.6506377138470634e-11,2.0123978014253082e-10,0.0025573929976044187,3.9468741903351395e-12,2.2021338302670978e-21,1.82141095087606e-13,3.0495124784790652e-15,6.257619833500897e-15,6.036048845449702e-13,3.7334126571343343e-19,7.253248366923685e-21,3.3383736376431196e-19,2.144495676474435e-20,1.4468921660855831e-22,3.5113187136005477e-23
7.712151242868547e-10,0.09595924377102219,3.76,0.0,0.6876133501348627,0.9974400548079196,2.543424791396764e-10,0.0,4.734068551938697e-09,0.00011010188641575331,0.0001090454990396201,1.495113389516287e-06,3.368621895453532e-11,3.237297012955347e-11,1.0259205685554394e-06,1.0432509079573466e-06,6.647963628358881e-07,1.1096947737837695e-08,1.4710342721204273e-06,9.825043235746058e-09,5.3631439042786316e-09,4.827580977181035e-10,3.4949829648501697e-10,1.0264504789037307e-13,3.7133022787730506e-14,1.3120326191038921e-15,6.41478490715951e-07,6.134328222396078e-14,4.2312160273817805e-11,3.637245990695721e-19,4.82768671599275e-10,4.2044635463002804e-10,2.9057307083643814e-13,2.0938012948574954e-14,1.761550529876318e-11,2.1673396848267997e-10,0.0025574132057600576,4.100533368390613e-12,2.4666459513520033e-21,1.9920931832024108e-13,3.3467217191021514e-15,6.9170665388711645e-15,6.419250000512356e-13,4.1930903145479523e-19,7.948726219131973e-21,3.660971496892675e-19,2.4471907131269434e-20,1.5819618244790432e-22,4.152315221723862e-23
7.940636984902689e-10,0.09595930157138526,3.76,0.0,0.687610023703227,0.9974399328435629,2.8492888796941044e-10,0.0,5.150644577135162e-09,0.00011336358710747767,0.00011224381583591562,1.540943507475144e-06,3.5828561129013864e-11,3.3462561650391797e-11,1.086493463945165e-06,1.1054216738382384e-06,6.859139845553942e-07,1.2108122161821725e-08,1.5146530092975176e-06,1.0682884029858628e-08,5.827657755581391e-09,5.095481103376949e-10,3.717790107002146e-10,1.1519840071704275e-13,3.947660461187518e-14,1.4319553511812521e-15,6.60480752445658e-07,6.686763484342363e-14,4.3809405461296766e-11,4.023754507112936e-19,5.116894355391598e-10,4.4567587575615416e-10,3.1712055194806727e-13,2.2383388145913068e-14,1.8760909405017684e-11,2.330570198371128e-10,0.002557427830686435,4.2555509917763236e-12,2.753976264897502e-21,2.1730810139386433e-13,3.6631576822765695e-15,7.625235181864426e-15,6.814801491797903e-13,4.693307461748058e-19,8.687721820653289e-21,4.004569950208064e-19,2.783198689368521e-20,1.7250590228925475e-22,4.8886857525169654e-23
8.169122726936832e-10,0.09595935937230332,3.76,0.0,0.6876066971539065,0.997439813085341,3.1816551772716927e-10,0.0,5.590345489857003e-09,0.00011662527952657824,0.00011544028360169572,1.5869115516255132e-06,3.8035652053000915e-11,3.4551793378576185e-11,1.1487385499772214e-06,1.169358883832247e-06,7.071545852267054e-07,1.3178653935838549e-08,1.5582769295648497e-06,1.1586891427129818e-08,6.317881505113758e-09,5.369520173630765e-10,3.9477555557521716e-10,1.2887301206101068e-13,4.189872979621999e-14,1.5589923542952694e-15,6.794828620183511e-07,7.272348394635802e-14,4.5310805991243734e-11,4.437620225062319e-19,5.414451418573496e-10,4.716380194073471e-10,3.4523468777942545e-13,2.3885544777213908e-14,1.9942575103050036e-11,2.5024040930078673e-10,0.0025574383905245775,4.411926335636221e-12,3.065362167959868e-21,2.36467604243407e-13,3.9994811006955e-15,8.384337412321385e-15,7.222753975217608e-13,5.236316143981627e-19,9.4716198643583e-21,4.36996567728351e-19,3.1551686825375913e-20,1.8764059071093052e-22,5.731571436563977e-23
8.397608468970974e-10,0.0959594171738022,3.76,0.0,0.687603370482708,0.9974396944252726,3.541972472900128e-10,0.0,6.0537291547462595e-09,0.00011988696437040013,0.00011863490336160029,1.633021721585196e-06,4.030728243462867e-11,3.564064998259112e-11,1.212650527966612e-06,1.235059818193941e-06,7.285215264285398e-07,1.4310204882416343e-08,1.6019062339678973e-06,1.2538028255833702e-08,6.834471393188692e-09,5.649631333912123e-10,4.1849005331382717e-10,1.4373449699979394e-13,4.4400035615567866e-14,1.6933536094071398e-15,6.98484819422094e-07,7.892154684179369e-14,4.6816458841124173e-11,4.879844285019053e-19,5.720352622867971e-10,4.983326155597994e-10,3.7496005569552967e-13,2.5445138043362374e-14,2.1160487995606212e-11,2.683164455153896e-10,0.002557445993438694,4.569658723749045e-12,3.402070105877735e-21,2.567180367844823e-13,4.3563576716245084e-15,9.196631301238356e-15,7.643158398817185e-13,5.824426157478915e-19,1.0301810963240303e-20,4.757971821433339e-19,3.5658787198136136e-20,2.0362242226573504e-22,6.693075129083015e-23
8.626094211005117e-10,0.0959594749759077,3.76,0.0,0.6876000436854303,0.9974395760566225,3.931723924748835e-10,0.0,6.5413484553034535e-09,0.00012314864235056554,0.00012182767613888389,1.6792782243368285e-06,4.264324296797625e-11,3.6729119289193406e-11,1.2782241123455641e-06,1.3025217602466636e-06,7.500181599512865e-07,1.5504434282885013e-08,1.645541122856065e-06,1.353724049908631e-08,7.3780809698492494e-09,5.935749761501061e-10,4.429246818913899e-10,1.5985045921976594e-13,4.698116658316872e-14,1.8352498695937954e-15,7.174866246448933e-07,8.547262734761104e-14,4.832646881496146e-11,5.351431357221592e-19,6.034592688876774e-10,5.25759497660876e-10,4.0634120551445383e-13,2.706281192942131e-14,2.241463365518454e-11,2.8731826619730467e-10,0.00255745144635011,4.728747515683329e-12,3.7653953458577694e-21,2.780896647105096e-13,4.734458072551545e-15,1.0064421582814515e-14,8.076066012665135e-13,6.46000517004987e-19,1.1179691662422143e-20,5.169418491673129e-19,4.018237849967002e-20,2.20473535636669e-22,7.786316327382285e-23
8.854579953039259e-10,0.09595953277864554,3.76,0.0,0.6875967167578646,0.9974394573945686,4.3524267526395614e-10,0.0,7.0537513278250025e-09,0.00012641031419272322,0.00012501860295540974,1.7256852739841795e-06,4.5043324455583765e-11,3.781719162832373e-11,1.3454540306467653e-06,1.3717419963901184e-06,7.716478278187433e-07,1.6762998880655247e-08,1.6891817958952048e-06,1.4585457548383015e-08,7.949361102574934e-09,6.227812634034302e-10,4.68081676605902e-10,1.7729050613428285e-13,4.964277468324375e-14,1.9848926984657102e-15,7.36488277674699e-07,9.23876158189015e-14,4.984094712854132e-11,5.853389684962812e-19,6.357166340538234e-10,5.539185026161846e-10,4.394226595600588e-13,2.8739199490174745e-14,2.370499763339425e-11,3.072798336813589e-10,0.0025574553342681355,4.8891920974320365e-12,4.156661756499551e-21,3.006128152671964e-13,5.1344579801889564e-15,1.0990059902984929e-14,8.521528378743935e-13,7.145478860727045e-19,1.2106664456948312e-20,5.605153261367071e-19,4.5152881585818086e-20,2.3821603798170904e-22,9.025487698840747e-23
9.083065695073402e-10,0.09595959058204145,3.76,0.0,0.6875933896957952,0.9974393380150312,4.805631932387454e-10,0.0,7.591480795116484e-09,0.000129671980636302,0.00012820768483164636,1.772247091509857e-06,4.7507317906629276e-11,3.890485930645548e-11,1.414335023483788e-06,1.4427178161053394e-06,7.934138623098337e-07,1.808755288449993e-08,1.7328284520776423e-06,1.5683592453386673e-08,8.548959983959376e-09,6.525759098977626e-10,4.939633313723651e-10,1.9612626453391013e-13,5.238551960553735e-14,2.142494508536525e-15,7.554897784994052e-07,9.967748919612669e-14,5.136001024635674e-11,6.38673114560239e-19,6.688068305179971e-10,5.828094707768086e-10,4.742489127158152e-13,3.047492313103144e-14,2.5031565468182855e-11,3.2823593048028113e-10,0.0025574580814629595,5.050991874179741e-12,4.577221593250178e-21,3.2431788300413e-13,5.557038092678275e-15,1.197594507439222e-14,8.979597380843093e-13,7.88333107704474e-19,1.3084137814980667e-20,6.066041663564158e-19,5.060206729951997e-20,2.5687200945670105e-22,1.0425913210199805e-22
9.311551437107544e-10,0.09595964838612117,3.76,0.0,0.6875900624949995,0.9974392176090295,5.292923892216789e-10,0.0,8.155074999985794e-09,0.00013293364243426785,0.00013139492278666607,1.8189679045347155e-06,5.003501461494423e-11,3.9992116186361914e-11,1.4848618445292538e-06,1.5154465119575652e-06,8.153195859802992e-07,1.947974797183623e-08,1.7764812897300611e-06,1.6832542168018692e-08,9.177523139362468e-09,6.829530243521013e-10,5.205719998014807e-10,2.164313967677016e-13,5.521006898193218e-14,2.3082685995415517e-15,7.744911271068503e-07,1.0735331107297449e-13,5.288377892943673e-11,6.9524713271996555e-19,7.027293313562248e-10,6.124322459266886e-10,5.108644324796715e-13,3.227059488438372e-14,2.639432268922999e-11,3.502221548599003e-10,0.002557459997105937,5.2141462649078e-12,5.028455289530981e-21,3.4923533550306495e-13,6.0028841548980495e-15,1.3024523337810066e-14,9.45032523445322e-13,8.676104009070186e-19,1.411352620505914e-20,6.55296768310391e-19,5.656307557914682e-20,2.7646350788467743e-22,1.2004107864840903e-22
9.540037179141686e-10,0.09595970619091025,3.76,0.0,0.6875867351512486,0.9974390959509637,5.815920211248973e-10,0.0,8.745067238518709e-09,0.00013619530035288477,0.0001345803178381453,1.865851947079158e-06,5.2626206219671904e-11,4.107895735852482e-11,1.5570292604911598e-06,1.5899253795974118e-06,8.373683116843616e-07,2.0941233292007306e-08,1.8201405065194804e-06,1.8033187792885e-08,9.835693434539333e-09,7.139069064895063e-10,5.479100960913724e-10,2.3828161745696433e-13,5.811709862517104e-14,2.482429196702139e-15,7.934923234848191e-07,1.1542623178390718e-13,5.441237746554841e-11,7.551629619146984e-19,7.374836099913792e-10,6.427866752701341e-10,5.493136590199387e-13,3.4126816681488386e-14,2.7793254821692453e-11,3.7327491643017534e-10,0.0025574613069915325,5.378654698655997e-12,5.511771253361868e-21,3.7539571908241735e-13,6.472686986796857e-15,1.4138288630059258e-14,9.933764496660387e-13,9.526398379525622e-19,1.519625012637264e-20,7.066834245554488e-19,6.307043407471965e-20,2.9701257354696696e-22,1.3777839062196399e-22
9.768522921175828e-10,0.09595976399643438,3.76,0.0,0.6875834076603067,0.997438972876743,6.376271320053495e-10,0.0,9.361985993136994e-09,0.00013945695517147906,0.00013776387100236577,1.912903459326834e-06,5.528068475215787e-11,4.2165378885238025e-11,1.6308320510877637e-06,1.6661517177606982e-06,8.595633425963546e-07,2.247365546956229e-08,1.863806299457873e-06,1.928639481408207e-08,1.0524111083245448e-08,7.454320441105087e-10,5.759800957658946e-10,2.617547107412258e-13,6.110729276972511e-14,2.6651914889330435e-15,8.124933676210423e-07,1.239074885113306e-13,5.5945933048368e-11,8.185229315079186e-19,7.730691401961661e-10,6.738726094194424e-10,5.896410052321502e-13,3.604418061995558e-14,2.9228347388785823e-11,3.974314317520898e-10,0.002557462175405518,5.544516611950231e-12,6.028605669589648e-21,4.028296644775433e-13,6.9671425146608515e-15,1.5319782858436793e-14,1.0429968076039905e-12,1.0436873649261288e-18,1.6333736142203234e-20,7.608563703060103e-19,7.016007629279996e-20,3.1854123409909157e-22,1.5766189588870923e-22
9.99700866320997e-10,0.0959598218027191,3.76,0.0,0.687580080017932,0.9974388482675446,6.975660203244473e-10,0.0,1.0006354965439551e-08,0.00014271860768220754,0.00014094558329421714,1.960126687391249e-06,5.799824267271567e-11,4.325137759817252e-11,1.706265009021396e-06,1.744122828267262e-06,8.819079722323211e-07,2.4078658607532916e-08,1.9074788649060097e-06,2.0593013338443405e-08,1.124341365481699e-08,7.775231102077303e-10,6.04784536293354e-10,2.869305480541028e-13,6.418134431484212e-14,2.8567716669900016e-15,8.314942595031981e-07,1.328084054122386e-13,5.7484575271962e-11,8.854297726313652e-19,8.094853960956651e-10,7.056899023825887e-10,6.318908567968461e-13,3.8023269226948855e-14,3.069958591370633e-11,4.2272971996038336e-10,0.002557462721368439,5.711731446886063e-12,6.5804223078303915e-21,4.315678924964615e-13,7.486951805211734e-15,1.6571596181654303e-14,1.0938989242548831e-12,1.141024823728912e-18,1.752741691682165e-20,8.17909831718996e-19,7.786935929315558e-20,3.4107150961678455e-22,1.7989622245616936e-22
9.999999999999999e-10,0.09595993741767238,3.76,0.0,0.6875800364513938,0.9974388466255744,6.983773891009874e-10,0.0,1.0014975404407555e-08,0.00014276130924591518,0.00014098722608819962,1.960746091877028e-06,5.8034238360058456e-11,4.32655926843596e-11,1.7072633654441385e-06,1.7451551853587227e-06,8.822015149842986e-07,2.4100159962187876e-08,1.9080506721959477e-06,2.061047753784433e-08,1.1253038416704756e-08,7.779469766269407e-10,6.051665263070391e-10,2.872718048510422e-13,6.422214904783097e-14,2.8593392790317152e-15,8.317430182909846e-07,1.3292777002017765e-13,5.750475350259961e-11,8.863296977642385e-19,8.099676647373514e-10,7.06111304101199e-10,6.324569390367146e-13,3.804959136819683e-14,3.071908702270104e-11,4.230686690766605e-10,0.002557462726784908,5.71392959427778e-12,6.5878852923582145e-21,4.3195292020335917e-13,7.493928427526472e-15,1.658846295397536e-14,1.0945738591633734e-12,1.142342108868288e-18,1.754342365613055e-20,8.186763048411614e-19,7.797456960874804e-20,3.413732165204715e-22,1.8020386303069367e-22
1.0453980147278256e-09,0.09595993741767238,3.76,0.0,0.6875734242618882,0.9974385941301338,8.298444236504118e-10,0.0,1.1379514660384948e-08,0.00014924190901148698,0.00014730348931343018,2.055105303703381e-06,6.362176881691873e-11,4.542209690004294e-11,1.8620006624663725e-06,1.9052885889969382e-06,9.270591535781057e-07,2.7512971588879182e-08,1.994845095537184e-06,2.3369809805700835e-08,1.2777210667074708e-08,8.433826288391553e-10,6.646072023668644e-10,3.4272048869816375e-13,7.05838360073011e-14,3.267255681090382e-15,8.694955864557638e-07,1.5191495218077185e-13,6.05776477957695e-11,1.0302970791569369e-18,8.84807983253826e-10,7.71517997687371e-10,7.223354829861572e-13,4.2168904242211386e-14,3.375044293744669e-11,4.769076783323481e-10,0.00255746316082179,6.050217670199257e-12,7.794994152945483e-21,4.930805636956626e-13,8.605461873923418e-15,1.9296783752766558e-14,1.199569928302475e-12,1.3556865286550574e-18,2.008912414810515e-20,9.410454478101015e-19,9.530349580108516e-20,3.892249792194144e-22,2.3230888779553094e-22
1.0910951631346541e-09,0.09596005303597394,3.76,0.0,0.6875667678490684,0.9974383330921276,9.798376097716619e-10,0.0,1.286864155400328e-08,0.0001557652109259907,0.00015365404398718383,2.1508218748530856e-06,6.949513387327413e-11,4.759109992698877e-11,2.024194821092634e-06,2.0734011379439413e-06,9.7284801150246e-07,3.125727475418041e-08,2.082240756391327e-06,2.6370079180035046e-08,1.4442132424256825e-08,9.114464431250632e-10,7.273996509755229e-10,4.063328661841591e-13,7.733029957210222e-14,3.715632247345961e-15,9.074963042429306e-07,1.728382108912041e-13,6.369266581188705e-11,1.1905952506636408e-18,9.634471715948915e-10,8.402698606977006e-10,8.210020809852253e-13,4.65682002712324e-14,3.694571012569379e-11,5.361288307814906e-10,0.0025574630735744393,6.394108969271668e-12,9.167741694610523e-21,5.601815138975448e-13,9.833930003183843e-15,2.23355487365908e-14,1.3104328381126685e-12,1.5989185275570664e-18,2.289295670209371e-20,1.0768857173752377e-18,1.1570081701273577e-19,4.416491896685907e-22,2.9695503235393364e-22
1.1367923115414826e-09,0.09596016865782706,3.76,0.0,0.6875601107453407,0.9974380649072172,1.1490061737942159e-09,0.0,1.4477756450667445e-08,0.00016228852020199196,0.0001599972553848378,2.2473105601367368e-06,7.561669524309634e-11,4.975837617193339e-11,2.19280629114535e-06,2.2484390004474523e-06,1.0193005486293175e-06,3.5324630486240185e-08,2.169667395202157e-06,2.9600091864520488e-08,1.6243185050136153e-08,9.816783188610966e-10,7.931844564129307e-10,4.784837287717925e-13,8.442661544422187e-14,4.2036708341358666e-15,9.454964127643382e-07,1.9567192322467248e-13,6.683071856922165e-11,1.367161940743612e-18,1.0453987670114744e-09,9.119444444788407e-10,9.282447625949374e-13,5.122549889934827e-14,4.028527177307734e-11,6.007257801915962e-10,0.0025574627075844025,6.743400971874296e-12,1.0711349804656663e-20,6.331203232603944e-13,1.1178153867435251e-14,2.5710379606692907e-14,1.426531671462226e-12,1.8731103565909907e-18,2.5950599802846357e-20,1.2262609838021104e-18,1.3941313905709706e-19,4.985205665279484e-22,3.7603819678069e-22
1.1824894599483111e-09,0.09596028428343442,3.76,0.0,0.6875534529164959,0.9974377894465338,1.3388600109942183e-09,0.0,1.621080674238143e-08,0.00016881184379994392,0.00016633313155385395,2.3446055924010175e-06,8.198481878328373e-11,5.1923918244419735e-11,2.367794083937947e-06,2.4303807509197748e-06,1.066442615109978e-06,3.9728061136512786e-08,2.257126549521174e-06,3.3065893607903895e-08,1.8185333078164625e-08,1.0540447215764044e-09,8.619852187197618e-10,5.599244078810642e-13,9.187882680914991e-14,4.7331605784598095e-15,9.834959119188906e-07,2.2051124117608328e-13,6.99929086102563e-11,1.560842571753229e-18,1.130658581211516e-09,9.865407552629654e-10,1.0444172100211343e-12,5.614501246911454e-14,4.376901224593684e-11,6.710435558118844e-10,0.002557462193402117,7.098089323068845e-12,1.243892812427397e-20,7.121485473204697e-13,1.2644017545083031e-14,2.944456605977543e-14,1.5479111191891685e-12,2.180748443851779e-18,2.9273840532500246e-20,1.390037986436651e-18,1.668166194338536e-19,5.600159314745552e-22,4.720504344211623e-22
1.2281866083551396e-09,0.09596039991299807,3.76,0.0,0.6875467943282544,0.9974375066520688,1.5509574132774642e-09,0.0,1.8071667409392836e-08,0.00017533518885786293,0.00017266168051994634,2.442741271345117e-06,8.859787896239212e-11,5.4087720788185586e-11,2.549117414934661e-06,2.619205012728899e-06,1.1142999093045956e-06,4.448054912870498e-08,2.344619746774823e-06,3.677331222382022e-08,2.0273499688984927e-08,1.1285147336666193e-09,9.338265698937837e-10,6.514422135830761e-13,9.969314794706163e-14,5.305911489457059e-15,1.021494801604793e-06,2.4745273570669897e-13,7.318034826436034e-11,1.7724908442112385e-18,1.2192224317669098e-09,1.0640578520663293e-09,1.1698726779289047e-12,6.133083155678546e-14,4.73968159878618e-11,7.474394769924797e-10,0.002557461590746906,7.458169679644411e-12,1.4364006213597425e-20,7.975198916820203e-13,1.4237493203095444e-14,3.35622095823093e-14,1.6746165767394807e-12,2.524417113263837e-18,3.287456945979013e-20,1.5691213421311998e-18,1.983122352689469e-19,6.263126858484991e-22,5.87797029012407e-22
