Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64)
2.8466434697437407e-06,0.34223023647668266,3.76,0.0,0.8402454137618102,0.9967607243597822,0.0009325863017833134,0.0,1.267073237904949e-05,0.003749594667816948,0.00018786410705046183,0.003878950107501594,2.2721387480010974e-09,1.6308686079787396e-11,6.268178018222861e-05,3.717304092407842e-05,0.001444029369883319,0.0017480556859308576,0.00012870674772560273,3.986413738372513e-06,3.258731290421633e-05,1.4181789425615647e-05,0.0004292658782597882,1.6748922383748726e-05,3.3820871474757516e-05,3.401820900958445e-08,9.763928884314179e-06,1.5161693661020143e-05,5.3461340970964456e-08,3.552068961509038e-11,1.0406015869323533e-05,4.177753853370957e-06,7.217851690190086e-07,1.0462914042613857e-07,3.435504341655254e-09,2.1314977374842954e-05,0.000597829071812672,2.664951705422515e-11,4.5007069045428653e-13,2.8344756859821793e-08,2.1160476560739347e-09,1.1493426517272864e-07,3.01418217106553e-07,2.016891052378542e-11,3.521722348431947e-13,2.822225116538415e-11
2.8754326463609932e-06,0.3422326271782854,3.76,0.0,0.8401673506834624,0.9967262443667512,0.0009486617862635259,0.0,1.2761612765701346e-05,0.003789943088323713,0.00018784088941901168,0.003922693559388403,2.2717742617458514e-09,1.6306001250469008e-11,6.275516558510718e-05,3.715783847469342e-05,0.001461351081386618,0.00176785131968912,0.00012996815157379087,3.984559136268501e-06,3.274920179252223e-05,1.4342394098985899e-05,0.00043909252212550877,1.7111478697802906e-05,3.499345320785875e-05,3.5462412569423883e-08,9.964863957813448e-06,1.5688507840103872e-05,5.406181296636504e-08,3.702822800097428e-11,1.0670558519906161e-05,4.253455650305586e-06,7.466562047137107e-07,1.0701590948797471e-07,3.5086574054009043e-09,2.160818390554639e-05,0.0005978083921289734,2.721439879493056e-11,4.659827210296658e-13,2.8794035473411126e-08,2.1568817762651904e-09,1.1678289575959275e-07,3.100392850400724e-07,2.049279609986736e-11,3.6733045519105743e-13,2.9072287718010974e-11
2.904221822978246e-06,0.34223501717012056,3.76,0.0,0.8400891477912107,0.996691657521366,0.0009648507175877163,0.0,1.2852362535210002e-05,0.0038303002828143145,0.00018781765139658403,0.003966381295990058,2.2714081367370005e-09,1.6303312001876576e-11,6.282850013166997e-05,3.7142645320376845e-05,0.0014786883026824034,0.0017876436952726296,0.00013122551858906243,3.98270548941622e-06,3.2910869855449757e-05,1.4502780913896911e-05,0.0004490292577060635,1.7477300352285776e-05,3.619231160606418e-05,3.695115723906384e-08,1.0168970728077756e-05,1.6227195008823182e-05,5.466145344741199e-08,3.858221208336973e-11,1.0939384881109918e-05,4.329528037217325e-06,7.721535849822753e-07,1.0942655224440615e-07,3.5830082855824875e-09,2.1902203144906395e-05,0.0005977876483579811,2.778848442342119e-11,4.822643609516748e-13,2.9247044878775303e-08,2.1981065848600352e-09,1.1863384574117512e-07,3.188179921149963e-07,2.081705802697361e-11,3.8298521268373005e-13,2.9939285871696646e-11
2.9618001762127513e-06,0.3422397949623916,3.76,0.0,0.8399323237375751,0.9966221639814966,0.0009975681647131623,0.0,1.3033464045477495e-05,0.003911041714134186,0.00018777113312938172,0.004053585889266436,2.2706716628918134e-09,1.6297922345926558e-11,6.297501824029446e-05,3.711229232923035e-05,0.0015134091598314277,0.0018272186534416836,0.00013372809038519808,3.979001658566694e-06,3.3233537471005336e-05,1.4822887071340851e-05,0.0004692324270275519,1.82186594013659e-05,3.8669865049074505e-05,4.0065505153479346e-08,1.0586824908822871e-05,1.734065640418974e-05,5.5858188234923506e-08,4.1832878292429284e-11,1.1489995370997686e-05,4.482754011978607e-06,8.250676422515481e-07,1.1431884237842803e-07,3.735356348387666e-09,2.2492666948905206e-05,0.0005977459689777408,2.896466807844656e-11,5.159523768773691e-13,3.016449316416098e-08,2.281754162489e-09,1.2234337730820772e-07,3.3685357138398924e-07,2.1466827906469663e-11,4.158302071395304e-13,3.172486830646716e-11
3.019378529447257e-06,0.3422445697304472,3.76,0.0,0.8397749439595639,0.9965522451721026,0.0010307371109989454,0.0,1.321402438620731e-05,0.00399182039872675,0.00018772458570968527,0.004140556484252306,2.2699305454682455e-09,1.6292520818096997e-11,6.312133585769652e-05,3.7081991681548626e-05,0.0015481917125435257,0.0018667805292506157,0.0001362143621380619,3.975303315407002e-06,3.355530207244063e-05,1.514208035500874e-05,0.0004898742085511984,1.8972839633324274e-05,4.1255526140029125e-05,4.336773867446342e-08,1.1017741614929213e-05,1.8503006592598363e-05,5.705144300638254e-08,4.5279424722537116e-11,1.2058057445096449e-05,4.6373712980021825e-06,8.806084833783788e-07,1.1930476010518945e-07,3.892653843675506e-09,2.3086343099047852e-05,0.0005977040345288185,3.017886648343402e-11,5.511663747627951e-13,3.109758130163657e-08,2.367043765086029e-09,1.2606434703366453e-07,3.555354960909376e-07,2.2118478797090652e-11,4.508005188725831e-13,3.3580408581586894e-11
3.0769568826817624e-06,0.34224934135298185,3.76,0.0,0.83961701084036,0.9964819025515046,0.0010643559918556782,0.0,1.339403082782227e-05,0.004072637765987477,0.00018767803642487921,0.004227285779966262,2.269185772714016e-09,1.6287110440486047e-11,6.32674518165309e-05,3.7051751529717426e-05,0.0015830357324208204,0.0019063292995839722,0.00013868423680442682,3.971611356023091e-06,3.38761477826863e-05,1.5460333615442717e-05,0.0005109533870290085,1.9739682243255954e-05,4.39512584394718e-05,4.686436450207039e-08,1.146196956363565e-05,1.9715162254767175e-05,5.8241116904232046e-08,4.892860705014079e-11,1.264377609992799e-05,4.793320458481269e-06,9.388582209137957e-07,1.2438302670520546e-07,4.055005451045387e-09,2.3683205748104623e-05,0.0005976618458873237,3.143187325093143e-11,5.879376967021146e-13,3.2046796909494656e-08,2.4540311017728565e-09,1.2979844976114978e-07,3.748743956690357e-07,2.277230586920495e-11,4.879919721446181e-13,3.5507330215725723e-11
3.134535235916268e-06,0.3422541097105323,3.76,0.0,0.8394585267912885,0.9964111376053708,0.0010984232098950992,0.0,1.3573470517068394e-05,0.004153495235889154,0.00018763150757023967,0.004313766575223415,2.268438146122524e-09,1.62816936819971e-11,6.341336293283554e-05,3.702157874618141e-05,0.0016179409902239233,0.0019458649479460282,0.00014113762119863214,3.967926535859344e-06,3.419605700691104e-05,1.5777620087014842e-05,0.0005324687101382738,2.0519029562716002e-05,4.6758994115998554e-05,5.0561904488743135e-08,1.191975598230203e-05,2.0978027758582076e-05,5.942711050821584e-08,5.278719422394385e-11,1.3247351158842905e-05,4.950543084526238e-06,9.998999134622148e-07,1.2955233618568005e-07,4.222515207776937e-09,2.4283228863295985e-05,0.0005976194039438514,3.272447707930199e-11,6.262973800615024e-13,3.301263478216868e-08,2.542773921749252e-09,1.335475639627428e-07,3.9488100941421474e-07,2.342863658463511e-11,5.275029458910989e-13,3.750707224228478e-11
3.1921135891507735e-06,0.34225887468523636,3.76,0.0,0.8392994942545736,0.9963399518473833,0.0011329371347493622,0.0,1.375233054387201e-05,0.004234394217410973,0.00018758501740012904,0.004399991767141057,2.2676883159494984e-09,1.6276272563721336e-11,6.35590644098564e-05,3.699147916358139e-05,0.0016529072548946584,0.001985387463290599,0.0001435744259323942,3.964249496131319e-06,3.451501082222538e-05,1.609391338150406e-05,0.0005544188889746685,2.1310725104972574e-05,4.968063334763006e-05,5.446689007495109e-08,1.2391346589763542e-05,2.229249491746914e-05,6.0609325814408e-08,5.686196260941679e-11,1.386897721300275e-05,5.108981780460468e-06,1.063817541404632e-06,1.3481135602537282e-07,4.395286500665369e-09,2.488638620657972e-05,0.0005975767096061212,3.40574616911909e-11,6.662761463735156e-13,3.399559603362006e-08,2.6333317286197773e-09,1.373137282734236e-07,4.1556620775125243e-07,2.4087826557418426e-11,5.694344069397961e-13,3.958109133428967e-11
3.249691942385279e-06,0.34226363616101424,3.76,0.0,0.8391399157054769,0.9962683468196987,0.0011678961030312182,0.0,1.393059799706854e-05,0.004315336107183899,0.0001875385809134878,0.004485954350211656,2.2669368105926572e-09,1.627084874607541e-11,6.370455017219563e-05,3.6961457772997386e-05,0.0016879342927619968,0.002024896839053669,0.0001459945653648458,3.960580785636746e-06,3.483298930133265e-05,1.6409187483968503e-05,0.0005768025985447481,2.2114613610940923e-05,5.2718043741054655e-05,5.858585677975762e-08,1.2876985577816232e-05,2.365944275531522e-05,6.178766622193635e-08,6.115969019283118e-11,1.4508843566472284e-05,5.2685801492913325e-06,1.1306959822521387e-06,1.4015872796221598e-07,4.573422057985594e-09,2.5492651319585633e-05,0.0005975337637990521,3.543160577291533e-11,7.079043906777783e-13,3.49961872426378e-08,2.7257655014091088e-09,1.4109911870162946e-07,4.3694101302082554e-07,2.4750255533998022e-11,6.138899452724097e-13,4.173086390307097e-11
3.3072702956197846e-06,0.34226839402345627,3.76,0.0,0.8389797936538935,0.9961963240932308,0.0012032984184153898,0.0,1.4108260010382461e-05,0.004396322288326395,0.0001874922104951384,0.004571647415857863,2.2661840606234427e-09,1.6265423599921554e-11,6.384981313941721e-05,3.693151888561612e-05,0.0017230218669072091,0.0020643930723625906,0.0001483979575612768,3.956920878536048e-06,3.5149971778534255e-05,1.6723416750515224e-05,0.0005996184782573277,2.2930541095414e-05,5.587305977004421e-05,6.292533877395884e-08,1.3376915592864125e-05,2.5079737278471562e-05,6.296203652642378e-08,6.568715087525874e-11,1.5167134185384144e-05,5.429282778438624e-06,1.2006209857374995e-06,1.4559306880297385e-07,4.757023941581856e-09,2.610199751260827e-05,0.0005974905674647639,3.684768291478197e-11,7.512121715804657e-13,3.601491961041098e-08,2.820137425775443e-09,1.4490602672032516e-07,4.590166195813605e-07,2.5416323529351427e-11,6.609758113834015e-13,4.395788816745869e-11
3.36484864885429e-06,0.3422731481598643,3.76,0.0,0.8388191306454553,0.9961238852677695,0.001239142351829853,0.0,1.4285303799404815e-05,0.004477354129457002,0.00018744591642437755,0.00465706415242179,2.2654304178934025e-09,1.6259998263041253e-11,6.399484544391567e-05,3.6901666260753455e-05,0.0017581697366754144,0.002103876163407791,0.00015078452425976277,3.953270188430203e-06,3.5465937062603524e-05,1.7036575907773328e-05,0.0006228651324129015,2.3758354893244527e-05,5.914748223439015e-05,6.749186355365164e-08,1.3891377717748348e-05,2.6554231255368045e-05,6.413234291938285e-08,7.045110887479488e-11,1.5844027651188908e-05,5.591035225791683e-06,1.2736791487281497e-06,1.511129712557168e-07,4.9461935390828055e-09,2.671439785733014e-05,0.0005974471215627065,3.830646155232608e-11,7.962292011915088e-13,3.705230813635231e-08,2.916510637240595e-09,1.4873683840804596e-07,4.81804413057185e-07,2.608644714862758e-11,7.108009558099956e-13,4.6263686174124374e-11
3.4224270020887957e-06,0.34227789845925205,3.76,0.0,0.8386579292622263,0.9960510319719644,0.0012754261417378071,0.0,1.4461716691219983e-05,0.004558432983852949,0.00018739970727568668,0.004742197845495056,2.2646761706243602e-09,1.6254573684653776e-11,6.413963860336632e-05,3.687190320663131e-05,0.001793377657306523,0.002143346114946452,0.00015315419084385094,3.949629079443532e-06,3.578086360626968e-05,1.7348640053737808e-05,0.0006465411306932836,2.4597903705053114e-05,6.254307773989803e-05,7.229194671041491e-08,1.4420611453777755e-05,2.8083764003949564e-05,6.529849299229701e-08,7.545831323302557e-11,1.6539697117846998e-05,5.75378400609084e-06,1.3499578899603827e-06,1.5671700479014116e-07,5.141031556235442e-09,2.7329825182595267e-05,0.0005974034270696392,3.980870490843993e-11,8.429848350371016e-13,3.810887081410416e-08,3.0149489770332624e-09,1.525940147176143e-07,5.053159886303895e-07,2.676105610804292e-11,7.634770708355706e-13,4.864980574664038e-11
3.4800053553233012e-06,0.3422826448123545,3.76,0.0,0.8384961921231058,0.9959777658632109,0.001312147994487908,0.0,1.4637486148648302e-05,0.004639560188717562,0.00018735359024130147,0.0048270418784794236,2.2639215555739254e-09,1.6249150661263303e-11,6.428418366020392e-05,3.684223266146087e-05,0.0018286453796532306,0.0021828029319016875,0.00015550688631912034,3.945997875139302e-06,3.609472964400764e-05,1.765958465954933e-05,0.0006706450086545677,2.5449037642062488e-05,6.606157819949402e-05,7.733208679086593e-08,1.4964854702981568e-05,2.9669161186972522e-05,6.646039574387089e-08,8.071549241811873e-11,1.7254310272750656e-05,5.917476577598634e-06,1.4295454245715893e-06,1.6240371651769468e-07,5.341638009350353e-09,2.794825207242743e-05,0.0005973594849795607,4.1355170936344637e-11,8.915080624145384e-13,3.918512785029034e-08,3.115516761259776e-09,1.564800729076543e-07,5.295631683039042e-07,2.744058996124551e-11,8.191186343112398e-13,5.1117822354392534e-11
3.5375837085578068e-06,0.34228738711164525,3.76,0.0,0.8383339218840061,0.9959040886274555,0.0013493060847173269,0.0,1.4812599790394099e-05,0.004720737064532227,0.00018730757139516735,0.0049115897333049776,2.263166767998974e-09,1.6243729866000497e-11,6.442847129635603e-05,3.681265725973128e-05,0.001863972649964703,0.002222246621033358,0.00015784254329220026,3.942376865807503e-06,3.640751330587927e-05,1.7969385571898648e-05,0.0006951752682248778,2.6311608269757353e-05,6.97046803556394e-05,8.261876024836725e-08,1.552434375060121e-05,3.1311234615253365e-05,6.761796158942704e-08,8.6229349027359e-11,1.7988029301231324e-05,6.082061329048708e-06,1.5125307384394731e-06,1.681716320855772e-07,5.548112217856427e-09,2.8569650865758547e-05,0.000597315296303596,4.294661226339844e-11,9.418274970414052e-13,4.028160090984655e-08,3.218278564020388e-09,1.603975691806306e-07,5.545580170629389e-07,2.8125495038774118e-11,8.778429555316191e-13,5.366934089649036e-11
3.5951620617923123e-06,0.3422921252513548,3.76,0.0,0.8381711212378372,0.9958300019789403,0.001386898555799904,0.0,1.498704540768436e-05,0.004801964914482424,0.00018726165590693216,0.004995834991271878,2.2624119697431357e-09,1.623831187241696e-11,6.457249192688655e-05,3.678317938588248e-05,0.0018993592097263767,0.002261677190669918,0.00016016109795164547,3.938766314365684e-06,3.671919271093346e-05,1.8278019015922758e-05,0.000720130378206906,2.7185468650152395e-05,7.347404532449857e-05,8.815841649537266e-08,1.6099313247834592e-05,3.3010782059050926e-05,6.877110237198394e-08,9.200655459807899e-11,1.8741010854588874e-05,6.24748756688237e-06,1.5990035623617672e-06,1.7401925658595213e-07,5.7605527969682085e-09,2.9193993657618968e-05,0.0005972708620698403,4.4583776135767685e-11,9.939713677905628e-13,4.1398812391052505e-08,3.323299014941526e-09,1.6434908257731012e-07,5.803128578657958e-07,2.8816221609392827e-11,9.397702231088e-13,5.630599739028922e-11
3.652740415026818e-06,0.3422968591274891,3.76,0.0,0.8380077929143264,0.9957555076598861,0.0014249235203336113,0.0,1.5160810977837663e-05,0.004883245023950085,0.00018721584821239132,0.005079771333990328,2.2616572956900236e-09,1.623289717344488e-11,6.471623577523458e-05,3.675380121700629e-05,0.0019348047955487903,0.0023010946504934513,0.00016246249005022045,3.935166461053038e-06,3.702974604277013e-05,1.8585461598505366e-05,0.0007455087747851715,2.8070473382490454e-05,7.737129816228554e-05,9.395747306182179e-08,1.668999619484557e-05,3.4768587067757834e-05,6.991973137466623e-08,9.805374453267237e-11,1.9513406021596455e-05,6.4137055027791635e-06,1.6890543461038658e-06,1.7994507547921442e-07,5.979057650469502e-09,2.9821252301603286e-05,0.0005972261833231707,4.626740436398875e-11,1.0479675096552255e-12,4.253728473206089e-08,3.430642611571729e-09,1.6833720015808093e-07,6.068402854150585e-07,2.951322126864666e-11,1.005023554783334e-12,5.902946055440443e-11
3.7103187682613234e-06,0.3423015886378493,3.76,0.0,0.8378439396797033,0.9956806074401309,0.0014633790606602374,0.0,1.53338846753425e-05,0.004964578660061547,0.00018717015214905598,0.005163392544385775,2.2609028589042606e-09,1.622748619648182e-11,6.485969293368126e-05,3.672452475677682e-05,0.0019703091390959643,0.0023404990113672602,0.00016474666288797749,3.931577527159564e-06,3.733915161072815e-05,1.889169031185049e-05,0.0007713088620384738,2.8966478642214666e-05,8.139802745402841e-05,1.0002231086061048e-07,1.72966239240521e-05,3.658541879800719e-05,7.106376333399078e-08,1.0437751313870476e-10,2.0305360303414287e-05,6.5806662414736526e-06,1.782774232326573e-06,1.859475555271053e-07,6.203723963615257e-09,3.0451398413369045e-05,0.0005971812611250297,4.7998233269439405e-11,1.1038433550435021e-12,4.3697539750170555e-08,3.5403735468090227e-09,1.723645034737621e-07,6.341531786839872e-07,3.021694455505746e-11,1.0737290490929027e-12,6.184143328208742e-11
3.767897121495829e-06,0.34230631368205205,3.76,0.0,0.837679564336281,0.995605303116731,0.0015022632294103375,0.0,1.550625488102122e-05,0.005045967071280458,0.00018712457106550927,0.0052466925077368064,2.2601487547820696e-09,1.6222079315560325e-11,6.500285341268815e-05,3.669535186279112e-05,0.0020058719670438515,0.0023798902851954093,0.00016701356329551072,3.927999718030879e-06,3.764738790015222e-05,1.9196682537192855e-05,0.0007975290124580854,2.9873342218082404e-05,8.555578492487983e-05,1.0635926956079969e-07,1.7919426083705457e-05,3.846203185025537e-05,7.220311445357811e-08,1.1098440878476737e-10,2.1117013591835974e-05,6.748321768845504e-06,1.880255030402502e-06,1.9202514573403986e-07,6.4346481961537604e-09,3.108440337492712e-05,0.0005971360965531845,4.9776993631737044e-11,1.1616259253143923e-12,4.4880098014876824e-08,3.652555551174501e-09,1.7643355631118578e-07,6.622647121892426e-07,3.092783879133033e-11,1.1460158388021239e-12,6.474365400288062e-11
3.8254754747303345e-06,0.34231103416155,3.76,0.0,0.8375146697219584,0.995529596513531,0.0015415740500685552,0.0,1.567791018967025e-05,0.005127411487038425,0.00018707910791032707,0.005329665212723737,2.2593950644281036e-09,1.6216676861243607e-11,6.514570718153821e-05,3.666628426877796e-05,0.0020414930010624914,0.0024192684848071697,0.00016926314161699182,3.924433225509011e-06,3.79544336140701e-05,1.9500416048559478e-05,0.0008241675674718445,3.079092354731826e-05,8.984608507410745e-05,1.1297464307116566e-07,1.8558630621770963e-05,4.03991661139037e-05,7.333770241798548e-08,1.1788092917477677e-10,2.1948500150802864e-05,6.916624940273803e-06,1.981589190135419e-06,1.9817627829645946e-07,6.671926075472362e-09,3.172023833955788e-05,0.0005970906907014708,5.1604410637089126e-11,1.2213418225276847e-12,4.60854782552421e-08,3.767251749667131e-09,1.805468936915282e-07,6.911883660107889e-07,3.164634614665822e-11,1.2220161459878956e-12,6.773789792866201e-11
