Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
9.055482918620625e-08,0.09079575431869116,3.76,0.0,0.7304217558120031,0.9940532899549277,0.0006693555260498821,0.0,6.111422028383802e-05,0.00801237671832797,0.0022100040295496433,0.0049796094174150325,1.2068393502824985e-09,1.8580620599000758e-10,0.0005042289262976965,0.0009746312643770632,0.0021735230016364272,0.0023625201439408943,0.00024135340954775113,5.306254054500862e-05,0.0001840671652047026,1.1817748251142924e-05,8.914223959055517e-05,3.7270464875545455e-05,3.925845684681064e-06,1.2375328052951243e-08,2.9178907742412667e-05,2.1894361666371465e-06,1.4010145862560772e-07,9.951311396902649e-12,5.924296287681612e-06,3.6955298555793316e-06,6.946122896353319e-06,7.577399418696613e-08,4.129419513598042e-08,0.00014942750589599653,0.0018273179752007114,1.1543520550840411e-09,3.815452197240464e-13,4.6384860590447855e-07,2.0350637204901414e-08,4.5163487847773753e-07,2.924891204922985e-07,8.530830169516478e-11,9.506102307984408e-13,1.093986174851401e-10,3.674049474737029e-11,4.658317434135255e-14,6.643356941244139e-11,3.9110618409224795e-12,2.7031984873377245e-10,6.212355356593356e-06,3.1461726059022994e-09,9.327552340550323e-10,1.1495602896983807e-09,3.44197837973241e-10,2.7163351488082803e-09,3.7990056541402315e-12,9.614325878601015e-09,1.8287008432538976e-11,1.5483589372965823e-09,5.2080139122554385e-20,1.034794248930493e-07,1.9450303946058495e-10,2.656973223452561e-10,2.5073381927658416e-15,1.6626759110509386e-13,2.1302967867283897e-16,5.878418943036383e-13,5.037103839991146e-10,3.614759835611012e-18,8.464256768834384e-15,1.0722066550610769e-14,1.347150000779894e-11,1.3869870400941938e-05
9.229932165656865e-08,0.09079878500424375,3.76,0.0,0.730131338335528,0.993934105952997,0.0006965695604752567,0.0,6.20668872967894e-05,0.00820494765345605,0.002218555435627841,0.0051502430842804104,1.2116066623057595e-09,1.8649939998753606e-10,0.000507589782721117,0.000982489579950256,0.0022431100706692625,0.002448261612032863,0.0002476592440254895,5.350454073330432e-05,0.00018741797457222592,1.2232978319622758e-05,9.437760431887059e-05,3.978625492624065e-05,4.301720550843496e-06,1.35697049871116e-08,3.0307328380329757e-05,2.3861554876048087e-06,1.4488763567733272e-07,1.0911883199502195e-11,6.304067969262981e-06,3.85599279624808e-06,7.277296775635903e-06,8.119335283052725e-08,4.301505426458794e-08,0.00015548016231037697,0.0018270989322881615,1.2021488959879783e-09,4.1789310408790056e-13,4.850745482236159e-07,2.1488017516889868e-08,4.812201460209823e-07,3.1361552804027e-07,9.090992884555948e-11,1.0597331940758775e-12,1.1844794868971702e-10,3.970095071722686e-11,5.09387761989368e-14,7.424348460347929e-11,4.147589072066236e-12,3.0151940964841e-10,6.346217594695294e-06,3.4290634836446206e-09,1.0322755272587137e-09,1.2788581110909083e-09,3.7697467068435135e-10,2.8579142857701007e-09,4.2097989709634195e-12,1.0422141020636205e-08,1.9039624357127587e-11,1.5575987023430876e-09,5.793082352562079e-20,1.1235941938524453e-07,2.2153789927402103e-10,2.890189034274059e-10,2.8785301925302053e-15,1.9552181424022107e-13,2.360236715654254e-16,6.564891535345292e-13,5.057753535534874e-10,4.03662426368346e-18,9.673044062815037e-15,1.2040717690105348e-14,1.4589237687510236e-11,1.3988007794468183e-05
9.404381412693106e-08,0.09080182572577192,3.76,0.0,0.7298394283693436,0.9938143140963597,0.0007241900550773264,0.0,6.30031621722556e-05,0.008398202764696121,0.0022266244284372405,0.005322017670765076,1.2160958007622454e-09,1.8715158037465233e-10,0.0005108208741796329,0.0009899100195269862,0.00231309181469986,0.0025347806882216836,0.00025397140156396163,5.392159407674065e-05,0.0001907040212664806,1.2651080154623208e-05,9.97919922151418e-05,4.2394066792609733e-05,4.703332889004971e-06,1.486002077779665e-08,3.148113054227561e-05,2.5953919113874135e-06,1.4970438908382858e-07,1.1949590513059039e-11,6.700098271476219e-06,4.019581422259216e-06,7.616710901510952e-06,8.684084574735678e-08,4.4798804436819424e-08,0.00016160915367111254,0.001826878770161186,1.2517079745942162e-09,4.567362523216148e-13,5.065871523178989e-07,2.265447295815538e-08,5.117749097486978e-07,3.35815287194587e-07,9.669517544934503e-11,1.178553477838956e-12,1.280167749944703e-10,4.282742402656657e-11,5.5586003317368574e-14,8.276452919340228e-11,4.393623080214626e-12,3.3537934534168583e-10,6.478255593350928e-06,3.72894461691862e-09,1.1394363799254904e-09,1.4205470352722997e-09,4.118713338093165e-10,3.0026478120973885e-09,4.652604922458613e-12,1.127507745755909e-08,1.981935630079867e-11,1.5665596305287064e-09,6.43412063075054e-20,1.2176511783367718e-07,2.5168555952157937e-10,3.137566155806085e-10,3.295879265122245e-15,2.291494058407039e-13,2.6080578646044843e-16,7.313267842096017e-13,5.077331495311088e-10,4.496474451073714e-18,1.1021747677397553e-14,1.3518461051820869e-14,1.5762241094254514e-11,1.4099454236778555e-05
9.578830659729346e-08,0.09080487594804815,3.76,0.0,0.7295460904206973,0.9936939385188824,0.0007522094849893006,0.0,6.392348064096995e-05,0.008592106803181277,0.002234233281649992,0.005494863589319345,1.220319547027755e-09,1.877646447713847e-10,0.0005139283888143039,0.0009969075965575737,0.002383448889468534,0.0026220420868736287,0.0002602882536557436,5.431454377647135e-05,0.0001939264539206342,1.3071873477739991e-05,0.00010538661842621735,4.509347646888262e-05,5.131701833292531e-06,1.6252193245643516e-08,3.270180298628588e-05,2.817594404456338e-06,1.5454972896878807e-07,1.3069187154899002e-11,7.112649138123247e-06,4.186251783908109e-06,7.964341190119094e-06,9.271803399246011e-08,4.664817152111698e-08,0.00016781209509274543,0.0018266575332675664,1.3031035471671662e-09,4.981753976920574e-13,5.283716618540437e-07,2.3849375962930667e-08,5.432815275107346e-07,3.5912245314700385e-07,1.02660634722401e-10,1.3076870593239503e-12,1.3812280543585335e-10,4.612550949735023e-11,6.05369966532085e-14,9.204311768919928e-11,4.6492607126980265e-12,3.720351856799758e-10,6.608396550997816e-06,4.046246981487931e-09,1.2545652606961049e-09,1.5756154644520536e-09,4.4894961443715977e-10,3.1504778937618768e-09,5.128821985153021e-12,1.2174302307174466e-08,2.0627359014241437e-11,1.5752547125992592e-09,7.135581774376295e-20,1.3171186231428616e-07,2.852221202470468e-10,3.399533172445849e-10,3.7639091269817766e-15,2.6768070053914594e-13,2.8745389525782425e-16,8.127532609405321e-13,5.095887767867879e-10,4.9967472816288066e-18,1.2522840817872222e-14,1.5173364009070383e-14,1.6990940162274946e-11,1.4204433785066308e-05
9.753279906765586e-08,0.09080793515376384,3.76,0.0,0.7292513866564401,0.9935730022484695,0.0007806205262035373,0.0,6.482827592021775e-05,0.008786625774721432,0.0022414032758880944,0.0056687137574612505,1.2242901199796088e-09,1.883404062578961e-10,0.0005169182095783445,0.0010034971309713346,0.0024541628744057676,0.0027100116537485553,0.00026660824756117376,5.468422359525505e-05,0.00019708648374310914,1.349518446105918e-05,0.00011116262434887706,4.788395451576188e-05,5.5878510383899375e-06,1.775234700232706e-08,3.3970822448451135e-05,3.053212807414223e-06,1.5942173785657722e-07,1.4275592216126246e-11,7.541973889055464e-06,4.355959176109901e-06,8.320160330444674e-06,9.882627451225513e-08,4.856593461841242e-08,0.0001740866758850203,0.0018264352640182343,1.3564111502389167e-09,5.423119053964003e-13,5.504136852645757e-07,2.5072071832769174e-08,5.757206504967507e-07,3.8357154761423085e-07,1.0880257346476537e-10,1.4477740035503609e-12,1.4878400618944732e-10,4.960088286804297e-11,6.580412200775468e-14,1.0212753698039315e-10,4.914591444435935e-12,4.1162291717578195e-10,6.73657375629924e-06,4.38138641775592e-09,1.377987923388126e-09,1.7451120866059342e-09,4.882694136707922e-10,3.3013471353519986e-09,5.639841929371408e-12,1.312096819263087e-08,2.146480760336504e-11,1.583696339103868e-09,7.902189226654978e-20,1.422147249789151e-07,3.224397642365364e-10,3.676511441172189e-10,4.287449065051932e-15,3.116937139875419e-13,3.160454856481038e-16,9.01182889188926e-13,5.113470160288487e-10,5.5399756163288004e-18,1.4189579557291144e-14,1.7025205044795166e-14,1.8275687283422472e-11,1.4303168374246991e-05
9.927729153801826e-08,0.09081100284332377,3.76,0.0,0.7289553769583895,0.9934515272582113,0.000809416054016877,0.0,6.571797754370105e-05,0.00898172692287906,0.0022481547408730166,0.005843503538404282,1.2280191992086154e-09,1.8888059695095693e-10,0.0005197959289456639,0.0010096932198535864,0.002525216229189995,0.002798656353679073,0.00027292990268032913,5.503145603706043e-05,0.00020018537354004112,1.3920845582845882e-05,0.00011712108024184318,5.076487188655866e-05,6.072807783498659e-06,1.9366810381478437e-08,3.528965224982432e-05,3.3026975068758314e-06,1.6431856893970076e-07,1.557388746380203e-11,7.988317371700464e-06,4.5286582155747424e-06,8.684138033441243e-06,1.0516672731071268e-07,5.0554922211343244e-08,0.00018043065862063942,0.0018262120028813562,1.4117074985306856e-09,5.892476929904935e-13,5.726992109432118e-07,2.632188106184409e-08,6.090713210429171e-07,4.091975296373221e-07,1.151169509353065e-10,1.599478848465618e-12,1.6001859264112114e-10,5.3259297712743936e-11,7.139996726679264e-14,1.1306797601877355e-10,5.189697578537022e-12,4.5427865971251993e-10,6.862726547868646e-06,4.734763262687619e-09,1.5100277595286526e-09,1.93014792117371e-09,5.298886675899863e-10,3.4551987155994735e-09,6.187046965990728e-12,1.411621320442561e-08,2.233289579750851e-11,1.591896328538559e-09,8.73894589859713e-20,1.532884892360104e-07,3.6364706341429186e-10,3.968914525760284e-10,4.871642745498969e-15,3.6181663398568297e-13,3.466575026290617e-16,9.97046070712485e-13,5.130124334361102e-10,6.1287898478994904e-18,1.6036031063280426e-14,1.9095584247236056e-14,1.9616760416813625e-11,1.4395877283175848e-05
9.999999999999998e-08,0.09081407853460359,3.76,0.0,0.7288323771294141,0.99340104974739,0.0008214564642183793,0.0,6.608224179100768e-05,0.009062716514144734,0.0022508337371654656,0.005916175967054355,1.2294959848606589e-09,1.8909435925901277e-10,0.0005209565327043971,0.0010121482665722717,0.0025547476721959578,0.0028355703033851568,0.00027554898990261504,5.516892283340059e-05,0.00020145157693955297,1.4097838732376541e-05,0.00011964323767735094,5.198470578241315e-05,6.282397747521581e-06,2.0070670180332026e-08,3.5850951349927876e-05,3.4102224693064447e-06,1.663540787288068e-07,1.6139895192403157e-11,8.178270335632362e-06,4.601069577762037e-06,8.837309129523383e-06,1.078617131978626e-07,5.14004617236375e-08,0.0001830786628644449,0.001826119228830314,1.4352165896104838e-09,6.095364401582913e-13,5.819997702924716e-07,2.6847430300836192e-08,6.231496337179983e-07,4.201669614206459e-07,1.1778237718761154e-10,1.6658923144076661e-12,1.6484517640957392e-10,5.482990028604926e-11,7.381752599924205e-14,1.1786337659945268e-10,5.306550311242796e-12,4.728809317070992e-10,6.914382978958468e-06,4.886594178875128e-09,1.5673293243875919e-09,2.0116316862647633e-09,5.478175808729936e-10,3.5197967876060613e-09,6.424667132957388e-12,1.4543020219653775e-08,2.2701788303314466e-11,1.5952253081122157e-09,9.107385299330791e-20,1.5804680111062457e-07,3.8196330796370586e-10,4.0946658977507914e-10,5.132708711211074e-15,3.845301188106926e-13,3.599493474748795e-16,1.0390427214015502e-12,5.136762251292545e-10,6.386718452661939e-18,1.6857111411661967e-14,2.002280176006037e-14,2.0188892356649888e-11,1.4432570568668077e-05
1.0102178400838066e-07,0.09081407853460359,3.76,0.0,0.7286581189802663,0.9933295345152446,0.000838589140982901,0.0,6.65930103450438e-05,0.009177378709573287,0.0022545070959758386,0.006019170679982737,1.2315179474076779e-09,1.8938687143783904e-10,0.0005225668630966187,0.0010155102121494112,0.0025965922521482758,0.002887944255962829,0.00027925180709825867,5.535705076889081e-05,0.00020322442778485624,1.43486954776799e-05,0.0001232629877850727,5.3735505727277526e-05,6.587602110244857e-06,2.1102111975111984e-08,3.665974099841524e-05,3.566499122830569e-06,1.692384442971132e-07,1.696931442217754e-11,8.45191612577644e-06,4.70430291365109e-06,9.056241281778233e-06,1.1174036271896552e-07,5.261800832282434e-08,0.0001868418780310642,0.0018259877884723625,1.4690703834750515e-09,6.390851544696194e-13,5.952146192557839e-07,2.759810163240989e-08,6.43311072402451e-07,4.360357638151216e-07,1.2159943809874442e-10,1.7634909805908293e-12,1.7184501980474278e-10,5.710658188477577e-11,7.733733884720546e-14,1.24916554593569e-10,5.474654474366612e-12,5.001383495654015e-10,6.986800246113037e-06,5.106762053633385e-09,1.6510051795900517e-09,2.1318983296070134e-09,5.738632793151388e-10,3.6119765058298175e-09,6.771807015457904e-12,1.516116091687318e-08,2.323283422837667e-11,1.59986595407179e-09,9.651143055280627e-20,1.6494763248740726e-07,4.091692600501568e-10,4.277147675229293e-10,5.52195657876794e-15,4.1873029601972967e-13,3.7936619686023566e-16,1.1007895634460349e-12,5.145893899055178e-10,6.765919420001756e-18,1.8077102011760466e-14,2.1408036327267978e-14,2.101436637872252e-11,1.448277666938354e-05
1.0276627647874307e-07,0.09081716176267243,3.76,0.0,0.7283596682058231,0.9932070440274147,0.0008681330544366008,0.0,6.74537935798072e-05,0.009373550793553861,0.00226047888920938,0.0061956552522923515,1.2347970319523585e-09,1.8986081007923017e-10,0.0005252360655607206,0.0010209621870371248,0.0026682750404577902,0.002977844517762629,0.0002855726142970705,5.566180326339266e-05,0.00020620498365629496,1.4778578782234645e-05,0.00012958928258343758,5.679504512349633e-05,7.1332659946619055e-06,2.2964976803657482e-08,3.808252138410825e-05,3.84506821129258e-06,1.7417965307735277e-07,1.8467271154872525e-11,8.932998559015525e-06,4.882846745054147e-06,9.436434578902336e-06,1.1854796872014498e-07,5.4758108694381604e-08,0.0001933182397575859,0.001825762657639969,1.5285785725930457e-09,6.919270880054595e-13,6.179466916752323e-07,2.890001127697956e-08,6.784160299655989e-07,4.6412198618556825e-07,1.282454371457874e-10,1.940524999527532e-12,1.8428197116624667e-10,6.114863351045557e-11,8.362925734463054e-14,1.3772735109181956e-10,5.7695307527208995e-12,5.493374301941433e-10,7.10874605988887e-06,5.497751300166041e-09,1.8012370243909237e-09,2.3516049868281864e-09,6.202470617309289e-10,3.7716251726203e-09,7.395477106002103e-12,1.6256920453054947e-08,2.4165848724158572e-11,1.607615969080887e-09,1.064436901854119e-19,1.7720631040109148e-07,4.593485225978041e-10,4.601607346193099e-10,6.24418762149628e-15,4.831706337251132e-13,4.142469802311641e-16,1.2128767347610013e-12,5.16082049964965e-10,7.454194304773263e-18,2.0328567170954507e-14,2.3988145959955442e-14,2.2468644273950703e-11,1.4564079166434247e-05
1.0451076894910547e-07,0.09082025207948738,3.76,0.0,0.7280600780078229,0.9930840748878248,0.0008980412536498327,0.0,6.830074017245633e-05,0.00957021400705304,0.0022660878347046296,0.00637289958441424,1.2378666456895146e-09,1.9030392219653815e-10,0.0005278083403060946,0.0010260629356446179,0.002740249452100327,0.003068327365780598,0.00029189104002833,5.594649364265706e-05,0.00020912840297125383,1.521034597775633e-05,0.00013610083661243666,5.994259677028746e-05,7.710832553205072e-06,2.496232214775759e-08,3.9559409064094465e-05,4.1388549819982185e-06,1.791405496558071e-07,2.0073308772177898e-11,9.431785131914926e-06,5.064242712685549e-06,9.824680196222853e-06,1.2559015828653244e-07,5.6978176993797326e-08,0.0001998577189814544,0.0018255366455481009,1.5903117100091466e-09,7.478766273112986e-13,6.408826173290307e-07,3.022686970395921e-08,7.143610134471329e-07,4.934922679762109e-07,1.3505010119243102e-10,2.131321069707629e-12,1.973483460403403e-10,6.539141656204121e-11,9.028895238511456e-14,1.5155642913619515e-10,6.074388503270287e-12,6.020105521286107e-10,7.228520970620464e-06,5.908083319972944e-09,1.9610360078187833e-09,2.5905778099610418e-09,6.690916903991816e-10,3.9340902656906655e-09,8.059394906621179e-12,1.740458659270564e-08,2.513317862283227e-11,1.6151566315302708e-09,1.1724517660986595e-19,1.9007834269102013e-07,5.14544176112115e-10,4.942680768525519e-10,7.0444709989535465e-15,5.559310950173017e-13,4.513742889594134e-16,1.3337878070595368e-12,5.174943902920505e-10,8.196546430808453e-18,2.280709813893142e-14,2.6863665249915008e-14,2.3979669032826886e-11,1.4639993538487235e-05
1.0625526141946787e-07,0.09082334905356289,3.76,0.0,0.7277593997075597,0.99296064531736,0.0009283073866714372,0.0,6.91342560756635e-05,0.009767340330900485,0.0022713508487148893,0.006550848200557874,1.2407365269544373e-09,1.9071764912634087e-10,0.0005302882542697727,0.0010308259458011951,0.002812501069519561,0.0031593640764538185,0.0002982058593392801,5.621188570483543e-05,0.00021199606494270035,1.5643853230208297e-05,0.00014279846060397992,6.317719054419668e-05,8.321335282606842e-06,2.7101253070117083e-08,4.109180163620922e-05,4.44830903086343e-06,1.841195517749122e-07,2.1793127687508887e-11,9.948488549693326e-06,5.248443408743353e-06,1.0220938417332352e-05,1.3286737669440956e-07,5.928120106107609e-08,0.00020645835895456398,0.001825309785754217,1.6543502182691305e-09,8.070371765827106e-13,6.64009997231736e-07,3.1577920783646204e-08,7.511196395838069e-07,5.241829774514853e-07,1.4200835407000032e-10,2.3366452578077354e-12,2.1106324553442826e-10,6.98409560439282e-11,9.732985669626931e-14,1.664618629963612e-10,6.3892835254303504e-12,6.58291283130685e-10,7.346087596470262e-06,6.3380941347776546e-09,2.130710191770298e-09,2.8501968409620006e-09,7.204466661655581e-10,4.099318292212958e-09,8.764878399247218e-12,1.860523991784165e-08,2.6136075108433322e-11,1.6224977271081807e-09,1.289779668422275e-19,2.0357720036815232e-07,5.751329073128959e-10,5.300745553519105e-10,7.929286834578899e-15,6.378650148685647e-13,4.908214544572001e-16,1.4640200946856082e-12,5.188302078834948e-10,8.996011056376166e-18,2.5530292217568207e-14,3.0064633116567356e-14,2.5547455020588386e-11,1.4710724386952833e-05
1.0799975388983027e-07,0.09082645226961916,3.76,0.0,0.7274576826346374,0.9928367727052677,0.000958925286901459,0.0,6.995473973027987e-05,0.009964902868364269,0.0022762840841918527,0.006729447755927258,1.2434159788354303e-09,1.9110336715044914e-10,0.0005326801493275601,0.0010352643895368177,0.0028850161649284518,0.0032509269549003913,0.000304515903746409,5.645872611634663e-05,0.00021480935969659328,1.6078962228954302e-05,0.00014968290637066385,6.649778495889213e-05,8.965807333251017e-06,2.9389057655529936e-08,4.2681077697396714e-05,4.773879086876363e-06,1.8911513867813657e-07,2.363257364500617e-11,1.0483313959781819e-05,5.435401072314357e-06,1.062516777827531e-05,1.4037990878703213e-07,6.167019920112659e-08,0.00021311826945008251,0.0018250821102841746,1.7207752016459118e-09,8.695123489487417e-13,6.873168464583725e-07,3.29523946916113e-08,7.886644249095198e-07,5.562307400882784e-07,1.4911491012300413e-10,2.557289854305667e-12,2.2544595722473039e-10,7.450333282855877e-11,1.047655994229755e-13,1.8250376167482354e-10,6.714265541736613e-12,7.183118296799638e-10,7.461414039064416e-06,6.7881034222476976e-09,2.3105624939568305e-09,3.131914080051641e-09,7.743592869439156e-10,4.2672567788347165e-09,9.513223693366043e-12,1.985994699128397e-08,2.7175799573821668e-11,1.6296485912803093e-09,1.4170735670373363e-19,2.1771599442097397e-07,6.415089444701021e-10,5.676169343508698e-10,8.905466676046323e-15,7.298879359990812e-13,5.326605821359566e-16,1.6040882311714363e-12,5.200931279364079e-10,9.855728082699787e-18,2.851670140547166e-14,3.362349639324687e-14,2.7171959688614452e-11,1.4776471904443545e-05
