Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226)
2.0181406516206015e-11,0.5145280088943445,3.62386039358911e-17,6.001927700940582e-20,2.081073776671981e-19,1.6080810679936645e-15,0.0,0.0,4.0615971127439873e-13,2.9916004280794307e-21,3.078409946884554e-26,1.1055202405692139e-18,1.8119234464933916e-38,1.3420940201757674e-46,3.7761629686358934e-34,7.082052245190339e-33,2.3573289217016067e-34,7.271700429823788e-38,3.7374261561292025e-52,3.199642185140563e-62,1.240856540864657e-69,2.726119397171593e-69,4.4388662663583086e-38,5.494923764343647e-57,9.225241757122712e-44,5.731867236227978e-59,1.8492138846628474e-71,9.722907084217266e-70,3.096607338434472e-72,8.593516659421767e-74,2.415607247750625e-46,1.6822726520602267e-68,1.0074261937836556e-72,4.3898960401454025e-77,3.76,0.0,0.5547100191116795,0.9999968154562071,1.034014547090247e-23,1.8680706198625195e-40,3.2272940735513418e-12,3.22733268262528e-12,4.061585870036521e-13,4.814525827762852e-23,4.901070163378725e-22,3.623721856975047e-17,3.028611495560295e-20,1.0174024719270704e-18,1.1375199017371428e-19,4.6341737106365993e-23,4.0038046937018283e-28,1.0847373837161198e-32,1.6080808213513431e-15,4.065988757413194e-29,1.9280726836875872e-29,5.984702342493287e-20,4.576739985424623e-38,3.8961623518611124e-26,4.9659735954251075e-25,2.0914361156157427e-25,1.8489767729796037e-32,6.908874635463805e-32,1.2617035667011169e-30,1.1995441987441645e-26,2.925465363405078e-42,3.184543386409157e-06,3.535788980327538e-46,1.6514057189994134e-41,1.1804348213221987e-41,2.2269652476293387e-20,2.6074566673100212e-27,1.0579248416148028e-39,2.3855953320430143e-34,1.3409929077548968e-36,1.0928186450328292e-38,2.6706407587056244e-37,9.431902537802606e-20,1.6796761966885077e-44,7.082735386752795e-33,1.1518655411997513e-38,5.640327121419521e-44,1.4203924676992465e-42,9.606632357876285e-45,6.501312601152665e-34,2.2607003132881465e-23,1.1931919520736118e-39,4.948862659804739e-37,1.0387207104472776e-38,7.029110681328324e-21,5.784364156505932e-40,3.448878255587828e-53,2.43021082159669e-58,6.943116370780739e-53,2.5950165186843106e-50,1.7479292885244192e-61,2.9765030142734173e-59,1.2285987433304786e-46
2.4884174028826002e-11,0.5145280088944172,5.509510232774406e-17,9.124509075870122e-20,3.164140885320925e-19,1.9828039226243157e-15,0.0,0.0,5.008047982795868e-13,4.548278736081873e-21,5.77086788726223e-26,1.6811288183416203e-18,3.396589857948739e-38,2.515680058914016e-46,5.7408805142113584e-34,1.3275998265595742e-32,4.419162809203281e-34,1.6742397168300148e-37,1.055271139081049e-51,7.367886767536612e-62,4.711383917587245e-69,1.162376445673989e-68,1.0212000541350992e-37,1.9044123444908715e-56,2.1240435160967685e-43,1.9612144461236924e-58,6.408387095536062e-71,4.145861804339477e-69,1.3204303219185017e-71,3.664340644805396e-73,5.562064647709901e-46,7.172669630819541e-68,4.2955195845968083e-72,1.8718384935868757e-76,3.76,0.0,0.5547100191108324,0.9999960985184525,1.9384758160309813e-23,4.301148561931365e-40,3.979322741042318e-12,3.979381440220615e-12,5.008030890542827e-13,7.434348925898436e-23,7.39578176081122e-22,5.509277648571744e-17,3.999404466001591e-20,1.5468000807631018e-18,1.7294266161411425e-19,7.045550277620994e-23,6.108431572278951e-28,1.8579780893886857e-32,1.982803469499553e-15,6.210120152389314e-29,2.944102100940302e-29,9.098822017295204e-20,9.506593990000009e-38,6.323473874378025e-26,7.5065072227950795e-25,3.179712911170497e-25,3.4661212128676675e-32,1.295163299412634e-31,2.365165528079329e-30,1.8237658308815206e-26,5.7193375151467336e-42,3.901481046327485e-06,7.381552564854787e-46,3.1198189027684126e-41,2.2129214498465103e-41,2.745907772788085e-20,3.9642579956257396e-27,1.9832407697108358e-39,4.472050398474205e-34,2.5138798889208962e-36,2.51611833263505e-38,5.411546642066081e-37,1.433976074084125e-19,4.719237031497019e-44,1.3277476441206392e-32,2.652085207755193e-38,1.3000946619114115e-43,3.2445443985888505e-42,2.211866909879244e-44,1.218753826620461e-33,4.134076018035626e-23,2.7470650444258598e-39,9.278168238238672e-37,1.9502407143182085e-38,1.0683879821358975e-20,1.0843744380931583e-39,7.9409374010872215e-53,5.5955032154897685e-58,1.953034671244587e-52,5.9581267580458195e-50,5.941242714590843e-61,1.0140754360735019e-58,3.4109735920059302e-46
2.958694154144599e-11,0.51452800889449,7.788693642657302e-17,1.2899689174898612e-19,4.473364000997275e-19,2.357526865860795e-15,0.0,0.0,5.954498175077255e-13,6.429847139156388e-21,9.699982030525726e-26,2.3770884830798828e-18,5.709020690743708e-38,4.228114352469596e-46,8.115527000040559e-34,2.2314663846798995e-32,7.428052219784257e-34,3.3381908558156552e-37,2.4920794413423537e-51,1.469253202678816e-61,1.425314602177431e-68,3.8269582088582216e-68,2.0349420183767925e-37,5.317564622203619e-56,4.2350732284552934e-43,5.430547587719577e-58,1.7892236484721872e-70,1.3650139007715352e-68,4.347579036550697e-71,1.206490162579832e-72,1.1090657292663453e-45,2.361413058498155e-67,1.4142600421960761e-71,6.162920579649142e-76,3.76,0.0,0.5547100191099853,0.9999953908267273,3.2584366928950374e-23,8.576052924875218e-40,4.731347335606858e-12,4.731430317769841e-12,5.954474012803757e-13,1.0670024852584702e-22,1.0377662980502269e-21,7.788333794887096e-17,5.085974368731619e-20,2.186682234361798e-18,2.444867718616865e-19,9.960189931702099e-23,8.66545503672333e-28,2.921775635638828e-32,2.357526114815809e-15,8.819314917906494e-29,4.180076599825277e-29,1.286286989166954e-19,1.7540658644103688e-37,9.499935348320585e-26,1.0550881944634056e-24,4.495120202224088e-25,5.826008927950153e-32,2.1769921684832936e-31,3.975428501473329e-30,2.5782913087152742e-26,1.0009535062404071e-41,4.60917267692761e-06,1.367229999689708e-45,5.284070141396343e-41,3.719677188263016e-41,3.2648520478413507e-20,5.6042411669507155e-27,3.333582452801859e-39,7.516777668102641e-34,4.225495926200639e-36,5.016789590591677e-38,9.778496502598845e-37,2.0271906646116616e-19,1.110765259758752e-43,2.2317482123876017e-32,5.287921879592491e-38,2.5951133303765774e-43,6.425964694701295e-42,4.4102008821248907e-44,2.0485475586527096e-33,6.829642730994456e-23,5.476958332589723e-39,1.5596756448495426e-36,3.2831689022059957e-38,1.5099678946345877e-20,1.822712009619087e-39,1.5833522473987531e-52,1.1156972895529983e-57,4.600515245132882e-52,1.184659687738176e-49,1.6366804098193068e-60,2.7997701248979343e-58,7.960851042110144e-46
3.428970905406597e-11,0.514528008894563,1.0461405061968417e-16,1.7327935423327134e-19,6.008781766113993e-19,2.7322499144477593e-15,0.0,0.0,6.900947698360237e-13,8.636305401471514e-21,1.5099458529115775e-25,3.193474402367474e-18,8.886707175003252e-38,6.581158217608837e-46,1.0900064476258896e-33,3.4735545514965996e-32,1.1563001074085498e-33,6.016068572624738e-37,5.1910051248107714e-51,2.648249384519011e-61,3.682526624865105e-68,1.056526061221517e-67,3.6656819417368703e-37,1.2770012962032045e-55,7.632495259423144e-43,1.2969973511210578e-57,4.296433223909373e-70,3.768587555544425e-68,1.2003243952881305e-70,3.330971664541485e-72,1.9988793010974474e-45,6.51903857311254e-67,3.9045070692898716e-71,1.7014696738980012e-75,3.76,0.0,0.5547100191091382,0.9999946922618389,5.072463448128198e-23,1.5456052409008e-39,5.483367857272571e-12,5.483479315273192e-12,6.900915245720017e-13,1.454424151210693e-22,1.3835710574410398e-21,1.0460880028363183e-16,6.29575412093088e-20,2.9370472696942953e-18,3.2838428321673813e-19,1.3378089299757498e-22,1.1679428090963527e-27,4.320873237521452e-32,2.7322487573001224e-15,1.189965788163123e-28,5.638729586736221e-29,1.7276841623964067e-19,2.9746921242662146e-37,1.3506210178806248e-25,1.4090322115102619e-24,6.037657558469454e-25,9.06899531669963e-32,3.3888306008487714e-31,6.188263653776007e-30,3.4631289332903853e-26,1.6200941279286608e-41,5.307737470644731e-06,2.3255353223917555e-45,8.287557104801025e-41,5.790356758833115e-41,3.783798101304803e-20,7.52740861307216e-27,5.1892863575222364e-39,1.1700848070738297e-33,6.5776613528249e-36,9.041256810308973e-38,1.6289249418601145e-36,2.7228333290274215e-19,2.308871175527207e-43,3.474045596014183e-32,9.529951783289641e-38,4.682152291596113e-43,1.1511825813306116e-41,7.948144653153712e-44,3.188869558098508e-33,1.0496745731732673e-22,9.870018039535465e-39,2.428103424616422e-36,5.118716378362894e-38,2.0275903523574426e-20,2.837380159221496e-39,2.853589147890011e-52,2.0107677327793756e-57,9.565622023423802e-52,2.129039040857897e-49,3.89224380085922e-60,6.672738920373373e-58,1.643859529634254e-45
4.087065891971992e-11,0.5145280088946648,1.4862190466165947e-16,2.4621995035408885e-19,8.537225060593354e-19,3.256629350851457e-15,0.0,0.0,8.225387327148931e-13,1.226940546249707e-20,2.5568417920915837e-25,4.538223770234649e-18,1.504762363288991e-37,1.114301745433332e-45,1.5484749762430003e-33,5.881759242031097e-32,1.958034386887861e-33,1.213563593308052e-36,1.2481916030436227e-50,5.343130472409525e-61,1.172092812109572e-67,3.639614690039152e-67,7.390612518141544e-37,3.668687892840223e-55,1.539650098025431e-42,3.7119452701851805e-57,1.2341676066828353e-69,1.2983104041529171e-67,4.135366127195485e-70,1.1475717533046204e-71,4.032512529552119e-45,2.2455966467758764e-66,1.345139052007578e-70,5.861626793095698e-75,3.76,0.0,0.5547100191079528,0.9999937298041292,8.58990485340109e-23,3.117898314196554e-39,6.535722068292598e-12,6.53588041374441e-12,8.225341224656014e-13,2.1079848039926628e-22,1.945379553036453e-21,1.4861361658089163e-16,8.209676468016315e-20,4.17256922649073e-18,4.665276717633259e-19,1.9005898197068766e-22,1.6672912614734072e-27,6.926762643472138e-32,3.256627411940952e-15,1.701277004640134e-28,8.058973034161469e-29,2.454475302438444e-19,5.617662300044668e-37,2.065619756237267e-25,1.9858079246730254e-24,8.577559921441867e-25,1.5356713145004399e-31,5.738467409369652e-31,1.0478649877418307e-29,4.920137571524648e-26,2.8906305571693887e-41,6.2701950479246085e-06,4.4048447622654717e-45,1.4179387146616301e-40,9.805314941257737e-41,4.510002883376754e-20,1.069406670037993e-26,8.787362270081459e-39,1.9813129092928038e-33,1.113829542751968e-35,1.8238135120608442e-37,3.012100568236158e-36,3.8682572722930866e-19,5.54338676304124e-43,5.882715608005935e-32,1.922411215863412e-37,9.45995114584407e-43,2.3043751946404925e-41,1.6033329557275334e-43,5.399823938606073e-33,1.7543530202609345e-22,1.990832222874563e-38,4.112152777679781e-36,8.686656695686326e-38,2.879486622776091e-20,4.804770879094834e-39,5.756503533179978e-52,4.056317033807484e-57,2.2960009615315847e-51,4.277653562021851e-49,1.10774205458399e-59,1.9055183283536327e-57,3.9168555981091885e-45
4.745160878537387e-11,0.5145280088947668,2.0033579614423213e-16,3.3197123660424417e-19,1.1508797679047402e-18,3.781009072233241e-15,0.0,0.0,9.549825686189491e-13,1.6538722951646114e-20,4.0014806763249847e-25,6.1191519897302344e-18,2.3548846846014945e-37,1.7437550484148065e-45,2.0871945538838916e-33,9.204807954182186e-32,3.0643930235817672e-33,2.2046831506360398e-36,2.634680892753648e-50,9.708850611986163e-61,3.1622331679856175e-67,1.0436093774856649e-66,1.3420863458587025e-36,9.016061580003656e-55,2.7971222854950517e-42,9.11714157409358e-57,3.0326827975581066e-69,3.7229479644483564e-67,1.185871766694633e-69,3.290767350945556e-71,7.326540602666887e-45,6.438442766649513e-66,3.857314278039525e-70,1.680818908190476e-74,3.76,0.0,0.5547100191067674,0.9999927846713328,1.3444114741998875e-22,5.6644701832133087e-39,7.588068303650402e-12,7.588281747118006e-12,9.549763544695006e-13,2.8968422527917747e-22,2.5954602480829694e-21,2.0032350658852204e-16,1.039978564883627e-19,5.624437505924007e-18,6.288620464111101e-19,2.561920426449144e-22,2.258261534516804e-27,1.0399484467213107e-31,3.7810060610361524e-15,2.307710298554413e-28,1.0928121164265353e-28,3.3085363445016304e-19,9.701688069157579e-37,2.979901944631058e-25,2.6555283603226373e-24,1.156223982229349e-24,2.403320793821661e-31,8.980827785695399e-31,1.6399008141359395e-29,6.632370155080157e-26,4.754704732817867e-41,7.215327711818896e-06,7.622226896529712e-45,2.241611842443415e-40,1.5345902712881725e-40,5.236211282016812e-20,1.4415284512288375e-26,1.3752568784665628e-38,3.100724411808599e-33,1.743172416263028e-35,3.3133395668930203e-37,5.111850323338217e-36,5.214258664358343e-19,1.1692399590585586e-42,9.206501238384493e-32,3.4924953209758857e-37,1.721347561091023e-42,4.15655704858086e-41,2.9128330343296166e-43,8.450780652079244e-33,2.719449523973305e-22,3.616471182568917e-38,6.436440782529299e-36,1.3624423509682067e-37,3.8800102500120834e-20,7.519729915729289e-39,1.0458276415444154e-51,7.369470289567267e-57,4.8405703436800883e-51,7.740231348235708e-49,2.706897453308708e-59,4.673098150419599e-57,8.212600215615337e-45
5.403255865102782e-11,0.5145280088948688,2.597555736532737e-16,4.305460227522293e-19,1.4923605557629799e-18,4.305389124476891e-15,0.0,0.0,1.087426279844627e-12,2.1444257251332548e-20,5.907904436025219e-25,7.93646488334979e-18,3.4767026436485924e-37,2.5743749262130572e-45,2.706156729326955e-33,1.3589957141012959e-31,4.5244364539308777e-33,3.7061775167878855e-36,5.045861537339648e-50,1.6324390440824664e-60,7.499728454010242e-67,2.594165184579678e-66,2.2552932955656006e-36,1.9679759967676826e-54,4.702158596775443e-42,1.9903421122308886e-56,6.618791052639392e-69,9.254882410609092e-67,2.948059597586335e-69,8.180683656870338e-71,1.231738679292574e-44,1.6003334355267407e-65,9.589102900265292e-70,4.17830080631659e-74,3.76,0.0,0.554710019105582,0.9999918565515535,1.9850522650367787e-22,9.522545300991161e-39,8.640406563420585e-12,8.640683315394644e-12,1.0874182229154946e-12,3.826727992092537e-22,3.331032858437903e-21,2.5973818994305054e-16,1.2886433070950046e-19,7.292647588832671e-18,8.153873080770849e-19,3.321799840453877e-22,2.9421012808619844e-27,1.486164746003725e-31,4.305384704585755e-15,3.010933165838303e-28,1.4253663633204197e-28,4.2898661147598615e-19,1.566777442821809e-36,4.1142328744748615e-25,3.415934382951547e-24,1.499169614277771e-24,3.548306151567913e-31,1.3259669157581395e-30,2.4211771058798072e-29,8.599849430729803e-26,7.360880625038962e-41,8.143447358601284e-06,1.23248432390615e-44,3.3423741106793775e-40,2.2657890089583644e-40,5.962423375363432e-20,1.8691068864537876e-26,2.030509354276726e-38,4.577929844265941e-33,2.573699431376234e-35,5.569905862827211e-37,8.134984118596657e-36,6.760835616577224e-19,2.2385022177993294e-42,1.3592748670080107e-31,5.871131355075886e-37,2.898299918767655e-42,6.940245712912686e-41,4.8967039994894935e-43,1.2476992907940256e-32,3.9858833727807457e-22,6.078993896559494e-38,9.50425753525828e-36,2.0159404676709555e-37,5.028996055224904e-20,1.1102676215338348e-38,1.758157843198626e-51,1.2389033249879508e-56,9.262771195304276e-51,1.2959893542148043e-48,5.882479041721329e-59,1.0190690257457475e-56,1.5648564765473063e-44
6.061350851668177e-11,0.5145280088949706,3.2688108614923224e-16,5.419571188380979e-19,1.87817546486566e-18,4.829769553465309e-15,0.0,0.0,1.2198698686470756e-12,2.6986007754999832e-20,8.340154432401334e-25,9.990368212246367e-18,4.907876757090785e-37,3.6340732151859785e-45,3.405353820118834e-33,1.9184449154029578e-31,6.387228013800678e-33,5.8689166209204796e-36,8.963372255865894e-50,2.585581318874084e-60,1.6107673349706569e-66,5.786189145155916e-66,3.5702222740642775e-36,3.919864262496785e-54,7.446201187803915e-42,3.9646835563091125e-56,1.3181962263011086e-68,2.064379198105332e-66,6.576111025153789e-69,1.8248051290350285e-70,1.950696648400643e-44,3.5692537444625226e-65,2.1389714234103955e-69,9.31994720574783e-74,3.76,0.0,0.5547100191043967,0.9999909451385575,2.80246099952754e-22,1.5079899353692015e-38,9.692736847677365e-12,9.693085118574992e-12,1.2198597300941361e-12,4.903190484395989e-22,4.149405638847889e-21,3.268573866630191e-16,1.5689963319069858e-19,9.177194970604024e-18,1.026103359292117e-18,4.180227157557992e-22,3.7200581436955945e-27,2.0435859284714583e-31,4.8297633425897814e-15,3.8126131213553185e-28,1.804308978181989e-28,5.398463445457094e-19,2.4015456264396818e-36,5.488867853790616e-25,4.264822336481044e-24,1.8865927788499262e-24,5.009084016949815e-31,1.871875243842841e-30,3.4179366227806134e-29,1.0822598144896815e-25,1.087255903437788e-40,9.05486022217251e-06,1.8904468786094144e-44,4.7640583965239786e-40,3.1987083131265086e-40,6.688639241553451e-20,2.3521426632797802e-26,2.866513943502427e-38,6.462536175406468e-33,3.633316236145122e-35,8.820261161470417e-37,1.2313943246539414e-35,8.5079862477743205e-19,3.9756668121970705e-42,1.9188803207098515e-31,9.297355893548004e-37,4.59691060413453e-42,1.091919614278292e-40,7.75432088916267e-43,1.7613713162937146e-32,5.594571346982394e-22,9.625652970461523e-38,1.3418949128942557e-35,2.8520898766040492e-37,6.326279049851912e-20,1.5674041782370912e-38,2.7842436335849367e-51,1.9619617643268075e-56,1.644455827687695e-50,2.0441402106442123e-48,1.1668796472170635e-58,2.028365278073747e-56,2.7686667360667846e-44
7.031671003261728e-11,0.514528008895121,4.3990998388096515e-16,7.296689464645377e-19,2.5279323649431036e-18,5.6029366855806175e-15,0.0,0.0,1.4151494892070706e-12,3.631756027351523e-20,1.3020867596556836e-24,1.3450744414158322e-17,7.661937811639471e-37,5.673434114374056e-45,4.582626766867573e-33,2.9950310419858837e-31,9.972154959140218e-33,1.0628843548207415e-35,1.883007375048419e-49,4.6840285899591394e-60,4.3460051016306736e-66,1.6329622415601958e-65,6.463079609850572e-36,9.548878255212895e-54,1.348563359413065e-41,9.65603751174253e-56,3.2106175258691637e-68,5.826500982414708e-66,1.856132185641139e-68,5.1504753948386875e-70,3.5332627986398077e-44,1.0072131485469995e-64,6.0371891171874e-69,2.6304197459865105e-73,3.76,0.0,0.5547100191026489,0.9999896311592461,4.375676605816257e-22,2.7311570573197345e-38,1.124431789190732e-11,1.124478659032037e-11,1.4151358458041027e-12,6.769066581961937e-22,5.501600622022187e-21,4.3987447129390245e-16,2.0444618629862072e-19,1.2350476479571481e-17,1.3809197730215153e-18,5.625694301556699e-22,5.0414317128056626e-27,3.0942319785430415e-31,5.602927039700724e-15,5.177769028441239e-28,2.449240273434894e-28,7.265180636203013e-19,4.186074929192827e-36,7.995685807298057e-25,5.673333520246676e-24,2.5389599491277455e-24,7.820222945815038e-31,2.9224562037664897e-30,5.336123244925226e-29,1.456561413806104e-25,1.8082136831071206e-40,1.0368839337977369e-05,3.2960314559468997e-44,7.541006833976124e-40,4.994159162284467e-40,7.759406443377328e-20,3.165515773563974e-26,4.4754048223733976e-38,1.008924857954221e-32,5.672519772838719e-35,1.597394809872505e-36,2.1135244618384412e-35,1.1449934281706991e-18,8.350715401889262e-42,2.9958064247000716e-31,1.6838225831771447e-36,8.344699731471664e-42,1.95936685674353e-40,1.404377682434464e-42,2.749902407272989e-32,8.677261183806402e-22,1.743047741053946e-37,2.0954259360303201e-35,4.467025030574542e-37,8.509218151905349e-20,2.4471779147630573e-38,5.0426790039702864e-51,3.553455122215539e-56,3.452706286338758e-50,3.6805096225594847e-48,2.825624875058443e-58,4.936222651848413e-56,5.789768397407483e-44
8.001991154855279e-11,0.5145280088952713,5.696900857049058e-16,9.453553995591341e-19,3.274127189154593e-18,6.37610488353798e-15,0.0,0.0,1.6104288553744564e-12,4.7032222630404944e-20,1.91892044562594e-24,1.7426566708502597e-17,1.1291080015929405e-36,8.36115639800328e-45,5.9342937459375715e-33,4.413717565656911e-31,1.4696599055168717e-32,1.7824700613191872e-35,3.59256442461601e-49,7.857607809311731e-60,1.0334660309347546e-65,4.022387558495975e-65,1.0834520207662082e-35,2.0713636417439271e-53,2.2616015528034777e-41,2.0938429061318097e-55,6.963402864095081e-68,1.4353234820286916e-65,4.5726923216619455e-68,1.2688245877906372e-69,5.926116682370627e-44,2.4807955243305283e-64,1.4872626493333906e-68,6.479789032087937e-73,3.76,0.0,0.5547100191009012,0.9999883519046767,6.449143970914007e-22,4.580396003435585e-38,1.2795881598030379e-11,1.279648857274239e-11,1.6104111880731173e-12,8.98180137543403e-22,7.020114621976521e-21,5.696394107006441e-16,2.5997542347825593e-19,1.59940440269831e-17,1.7883256541011596e-18,7.28539651706211e-22,6.574124190025302e-27,4.452587562801592e-31,6.376090724755924e-15,6.7659377009872635e-28,3.1990468191040322e-28,9.408567070475568e-19,6.812683706915745e-36,1.1129241132990319e-24,7.262851604094939e-24,3.2880192388012787e-24,1.1524740866689496e-30,4.3069550471791995e-30,7.863927231761124e-29,1.8863699811023281e-25,2.8280165969666236e-40,1.1648093712037109e-05,5.361949003323932e-44,1.1262368097655399e-39,7.360408029759378e-40,8.830182267547348e-20,4.0994550671789787e-26,6.595713945404464e-38,1.4868455940799358e-32,8.359880129824092e-35,2.6788675455130535e-36,3.396334418681863e-35,1.4827912813310373e-18,1.5930814668132904e-41,4.415002032017776e-31,2.8238485434841605e-36,1.4026829129873566e-41,3.2567235221036096e-40,2.355223891835825e-42,4.052610444016531e-32,1.2724081618312563e-21,2.922783192890767e-37,3.088711346645941e-35,6.604201260258471e-37,1.1013664714950546e-19,3.6066276057289045e-38,8.457139843136353e-51,5.959640005764072e-56,6.585293231909479e-50,6.136597348502682e-48,6.0942625489981134e-58,1.0698527824912698e-55,1.10075607191086e-43
